#item+conceptum+numerordinatio,#item+conceptum+codicem,#item+rem+i_qcc+is_zxxx+rdf_a_obo_bfo29+rdf_p_obo_bfo124_s5001+rdf_s_u2200_s5000,#item+rem+i_qcc+is_zxxx+rdf_a_obo_bfo29+rdf_p_obo_bfo124_s5002+rdf_p_obo_bfo171_s5000+rdf_s_u2200_s5001,#item+rem+i_qcc+is_zxxx+rdf_a_obo_bfo29+rdf_p_obo_bfo124_s5002+rdf_p_obo_bfo171_s5001+rdf_s_u2200_s5002,#item+rem+i_eng+is_latn+rdf_p_skos_preflabel_s5002,#item+rem+i_qcc+is_zxxx+ix_wdataq7200235+rdf_p_wdata_q7200235_s5002,#meta+rem+i_qcc+is_zxxx+ix_ERROR+adm2+name,#item+rem+i_eng+is_latn+rdf_p_skos_preflabel_s5002+ix_alt1,#item+rem+i_eng+is_latn+rdf_p_skos_preflabel_s5002+ix_alt2,#item+rem+i_eng+is_latn+rdf_p_skos_preflabel_s5001,#item+rem+i_qcc+is_zxxx+ix_wdataq7200235+rdf_p_wdata_q7200235_s5001,#item+rem+i_eng+is_latn+rdf_p_skos_preflabel_s5000,#item+rem+i_qcc+is_zxxx+ix_p297+rdf_p_p_p297_s5000,#item+rem+i_qcc+is_zxxx+rdf_p_p_p577_s1603+rdf_t_xsd_datetime,#item+rem+i_qcc+is_zxxx+rdf_p_p_p813_s1603+rdf_t_xsd_datetime,#item+rem+i_qcc+is_zxxx+rdf_p_p_p2699_s1603+rdf_t_xsd_datetime
1603:45:16:690:2:11,11,1603:45:16:690:0,1603:45:16:690:1:1,1603:45:16:690:2:11,Central 1 Mahe,SC11,,,,Mahe,SC1,Seychelles,SC,2020-05-28,2020-05-28,
1603:45:16:690:2:12,12,1603:45:16:690:0,1603:45:16:690:1:1,1603:45:16:690:2:12,Central 2 Mahe,SC12,,,,Mahe,SC1,Seychelles,SC,2020-05-28,2020-05-28,
1603:45:16:690:2:13,13,1603:45:16:690:0,1603:45:16:690:1:1,1603:45:16:690:2:13,East Mahe,SC13,,,,Mahe,SC1,Seychelles,SC,2020-05-28,2020-05-28,
1603:45:16:690:2:14,14,1603:45:16:690:0,1603:45:16:690:1:1,1603:45:16:690:2:14,West Mahe,SC14,,,,Mahe,SC1,Seychelles,SC,2020-05-28,2020-05-28,
1603:45:16:690:2:15,15,1603:45:16:690:0,1603:45:16:690:1:1,1603:45:16:690:2:15,North Mahe,SC15,,,,Mahe,SC1,Seychelles,SC,2020-05-28,2020-05-28,
1603:45:16:690:2:26,26,1603:45:16:690:0,1603:45:16:690:1:2,1603:45:16:690:2:26,Praslin,SC26,,,,Praslin,SC2,Seychelles,SC,2020-05-28,2020-05-28,
1603:45:16:690:2:36,36,1603:45:16:690:0,1603:45:16:690:1:3,1603:45:16:690:2:36,La Digue,SC36,,,,La Digue,SC3,Seychelles,SC,2020-05-28,2020-05-28,
1603:45:16:690:2:47,47,1603:45:16:690:0,1603:45:16:690:1:4,1603:45:16:690:2:47,Other Islands,SC47,,,,Other Islands,SC4,Seychelles,SC,2020-05-28,2020-05-28,
