#item+conceptum+numerordinatio,#item+conceptum+codicem,#item+rem+i_qcc+is_zxxx+rdf_a_obo_bfo29+rdf_p_obo_bfo124_s5001+rdf_s_u2200_s5000,#item+rem+i_qcc+is_zxxx+rdf_a_obo_bfo29+rdf_p_obo_bfo124_s5002+rdf_p_obo_bfo171_s5000+rdf_s_u2200_s5001,#item+rem+i_qcc+is_zxxx+rdf_a_obo_bfo29+rdf_p_obo_bfo124_s5002+rdf_p_obo_bfo171_s5001+rdf_s_u2200_s5002,#item+rem+i_eng+is_latn+rdf_p_skos_preflabel_s5002,#item+rem+i_qcc+is_zxxx+ix_wdataq7200235+rdf_p_wdata_q7200235_s5002,#meta+rem+i_qcc+is_zxxx+ix_ERROR+adm2+name,#item+rem+i_eng+is_latn+rdf_p_skos_preflabel_s5002+ix_alt1,#item+rem+i_eng+is_latn+rdf_p_skos_preflabel_s5002+ix_alt2,#item+rem+i_eng+is_latn+rdf_p_skos_preflabel_s5001,#item+rem+i_qcc+is_zxxx+ix_wdataq7200235+rdf_p_wdata_q7200235_s5001,#item+rem+i_eng+is_latn+rdf_p_skos_preflabel_s5000,#item+rem+i_qcc+is_zxxx+ix_p297+rdf_p_p_p297_s5000,#item+rem+i_qcc+is_zxxx+rdf_p_p_p577_s1603+rdf_t_xsd_datetime,#item+rem+i_qcc+is_zxxx+rdf_p_p_p813_s1603+rdf_t_xsd_datetime,#item+rem+i_qcc+is_zxxx+rdf_p_p_p2699_s1603+rdf_t_xsd_datetime
1603:45:16:584:2:114,114,1603:45:16:584:0,1603:45:16:584:1:1,1603:45:16:584:2:114,Airok,MH0114,,,,Ailinglaplap,MH01,Republic of the Marshall Islands,MH,2018-07-18,2018-07-18,
1603:45:16:584:2:116,116,1603:45:16:584:0,1603:45:16:584:1:1,1603:45:16:584:2:116,Olar,MH0116,,,,Ailinglaplap,MH01,Republic of the Marshall Islands,MH,2018-07-18,2018-07-18,
1603:45:16:584:2:203,203,1603:45:16:584:0,1603:45:16:584:1:2,1603:45:16:584:2:203,Enejelar,MH0203,,,,Ailuk,MH02,Republic of the Marshall Islands,MH,2018-07-18,2018-07-18,
1603:45:16:584:2:211,211,1603:45:16:584:0,1603:45:16:584:1:2,1603:45:16:584:2:211,Ailuk,MH0211,,,,Ailuk,MH02,Republic of the Marshall Islands,MH,2018-07-18,2018-07-18,
1603:45:16:584:2:221,221,1603:45:16:584:0,1603:45:16:584:1:2,1603:45:16:584:2:221,Enelik,MH0221,,,,Ailuk,MH02,Republic of the Marshall Islands,MH,2018-07-18,2018-07-18,
1603:45:16:584:2:301,301,1603:45:16:584:0,1603:45:16:584:1:3,1603:45:16:584:2:301,Ine,MH0301,,,,Arno,MH03,Republic of the Marshall Islands,MH,2018-07-18,2018-07-18,
1603:45:16:584:2:302,302,1603:45:16:584:0,1603:45:16:584:1:3,1603:45:16:584:2:302,Japo,MH0302,,,,Arno,MH03,Republic of the Marshall Islands,MH,2018-07-18,2018-07-18,
1603:45:16:584:2:303,303,1603:45:16:584:0,1603:45:16:584:1:3,1603:45:16:584:2:303,Kinajon,MH0303,,,,Arno,MH03,Republic of the Marshall Islands,MH,2018-07-18,2018-07-18,
1603:45:16:584:2:304,304,1603:45:16:584:0,1603:45:16:584:1:3,1603:45:16:584:2:304,Likwoj - Lukoj,MH0304,,,,Arno,MH03,Republic of the Marshall Islands,MH,2018-07-18,2018-07-18,
1603:45:16:584:2:305,305,1603:45:16:584:0,1603:45:16:584:1:3,1603:45:16:584:2:305,Arno,MH0305,,,,Arno,MH03,Republic of the Marshall Islands,MH,2018-07-18,2018-07-18,
1603:45:16:584:2:307,307,1603:45:16:584:0,1603:45:16:584:1:3,1603:45:16:584:2:307,Ulien,MH0307,,,,Arno,MH03,Republic of the Marshall Islands,MH,2018-07-18,2018-07-18,
1603:45:16:584:2:308,308,1603:45:16:584:0,1603:45:16:584:1:3,1603:45:16:584:2:308,Eneaidrik,MH0308,,,,Arno,MH03,Republic of the Marshall Islands,MH,2018-07-18,2018-07-18,
1603:45:16:584:2:309,309,1603:45:16:584:0,1603:45:16:584:1:3,1603:45:16:584:2:309,Kilemman,MH0309,,,,Arno,MH03,Republic of the Marshall Islands,MH,2018-07-18,2018-07-18,
1603:45:16:584:2:311,311,1603:45:16:584:0,1603:45:16:584:1:3,1603:45:16:584:2:311,Namwi,MH0311,,,,Arno,MH03,Republic of the Marshall Islands,MH,2018-07-18,2018-07-18,
1603:45:16:584:2:312,312,1603:45:16:584:0,1603:45:16:584:1:3,1603:45:16:584:2:312,Meetdik,MH0312,,,,Arno,MH03,Republic of the Marshall Islands,MH,2018-07-18,2018-07-18,
1603:45:16:584:2:313,313,1603:45:16:584:0,1603:45:16:584:1:3,1603:45:16:584:2:313,Bekarej,MH0313,,,,Arno,MH03,Republic of the Marshall Islands,MH,2018-07-18,2018-07-18,
1603:45:16:584:2:316,316,1603:45:16:584:0,1603:45:16:584:1:3,1603:45:16:584:2:316,Kidenen,MH0316,,,,Arno,MH03,Republic of the Marshall Islands,MH,2018-07-18,2018-07-18,
1603:45:16:584:2:317,317,1603:45:16:584:0,1603:45:16:584:1:3,1603:45:16:584:2:317,Mwean,MH0317,,,,Arno,MH03,Republic of the Marshall Islands,MH,2018-07-18,2018-07-18,
1603:45:16:584:2:318,318,1603:45:16:584:0,1603:45:16:584:1:3,1603:45:16:584:2:318,Todo - Tutu,MH0318,,,,Arno,MH03,Republic of the Marshall Islands,MH,2018-07-18,2018-07-18,
1603:45:16:584:2:320,320,1603:45:16:584:0,1603:45:16:584:1:3,1603:45:16:584:2:320,Jilan - Jilane,MH0320,,,,Arno,MH03,Republic of the Marshall Islands,MH,2018-07-18,2018-07-18,
1603:45:16:584:2:327,327,1603:45:16:584:0,1603:45:16:584:1:3,1603:45:16:584:2:327,Langor,MH0327,,,,Arno,MH03,Republic of the Marshall Islands,MH,2018-07-18,2018-07-18,
1603:45:16:584:2:328,328,1603:45:16:584:0,1603:45:16:584:1:3,1603:45:16:584:2:328,Eneraan,MH0328,,,,Arno,MH03,Republic of the Marshall Islands,MH,2018-07-18,2018-07-18,
1603:45:16:584:2:329,329,1603:45:16:584:0,1603:45:16:584:1:3,1603:45:16:584:2:329,Tinak,MH0329,,,,Arno,MH03,Republic of the Marshall Islands,MH,2018-07-18,2018-07-18,
1603:45:16:584:2:330,330,1603:45:16:584:0,1603:45:16:584:1:3,1603:45:16:584:2:330,Kilange,MH0330,,,,Arno,MH03,Republic of the Marshall Islands,MH,2018-07-18,2018-07-18,
1603:45:16:584:2:331,331,1603:45:16:584:0,1603:45:16:584:1:3,1603:45:16:584:2:331,Malel,MH0331,,,,Arno,MH03,Republic of the Marshall Islands,MH,2018-07-18,2018-07-18,
1603:45:16:584:2:332,332,1603:45:16:584:0,1603:45:16:584:1:3,1603:45:16:584:2:332,Ijoen - Iloen,MH0332,,,,Arno,MH03,Republic of the Marshall Islands,MH,2018-07-18,2018-07-18,
1603:45:16:584:2:333,333,1603:45:16:584:0,1603:45:16:584:1:3,1603:45:16:584:2:333,Matolen,MH0333,,,,Arno,MH03,Republic of the Marshall Islands,MH,2018-07-18,2018-07-18,
1603:45:16:584:2:401,401,1603:45:16:584:0,1603:45:16:584:1:4,1603:45:16:584:2:401,Tabal,MH0401,,,,Aur,MH04,Republic of the Marshall Islands,MH,2018-07-18,2018-07-18,
1603:45:16:584:2:402,402,1603:45:16:584:0,1603:45:16:584:1:4,1603:45:16:584:2:402,Aur,MH0402,,,,Aur,MH04,Republic of the Marshall Islands,MH,2018-07-18,2018-07-18,
1603:45:16:584:2:501,501,1603:45:16:584:0,1603:45:16:584:1:5,1603:45:16:584:2:501,Eneu,MH0501,,,,Eneu,MH05,Republic of the Marshall Islands,MH,2018-07-18,2018-07-18,
1603:45:16:584:2:601,601,1603:45:16:584:0,1603:45:16:584:1:6,1603:45:16:584:2:601,Jittaken,MH0601,,,,Ebon,MH06,Republic of the Marshall Islands,MH,2018-07-18,2018-07-18,
1603:45:16:584:2:602,602,1603:45:16:584:0,1603:45:16:584:1:6,1603:45:16:584:2:602,Jittoen,MH0602,,,,Ebon,MH06,Republic of the Marshall Islands,MH,2018-07-18,2018-07-18,
1603:45:16:584:2:603,603,1603:45:16:584:0,1603:45:16:584:1:6,1603:45:16:584:2:603,Rerok,MH0603,,,,Ebon,MH06,Republic of the Marshall Islands,MH,2018-07-18,2018-07-18,
1603:45:16:584:2:604,604,1603:45:16:584:0,1603:45:16:584:1:6,1603:45:16:584:2:604,Enearmij,MH0604,,,,Ebon,MH06,Republic of the Marshall Islands,MH,2018-07-18,2018-07-18,
1603:45:16:584:2:605,605,1603:45:16:584:0,1603:45:16:584:1:6,1603:45:16:584:2:605,Emej,MH0605,,,,Ebon,MH06,Republic of the Marshall Islands,MH,2018-07-18,2018-07-18,
1603:45:16:584:2:606,606,1603:45:16:584:0,1603:45:16:584:1:6,1603:45:16:584:2:606,Enilok,MH0606,,,,Ebon,MH06,Republic of the Marshall Islands,MH,2018-07-18,2018-07-18,
1603:45:16:584:2:607,607,1603:45:16:584:0,1603:45:16:584:1:6,1603:45:16:584:2:607,Toka,MH0607,,,,Ebon,MH06,Republic of the Marshall Islands,MH,2018-07-18,2018-07-18,
1603:45:16:584:2:608,608,1603:45:16:584:0,1603:45:16:584:1:6,1603:45:16:584:2:608,Enekoton,MH0608,,,,Ebon,MH06,Republic of the Marshall Islands,MH,2018-07-18,2018-07-18,
1603:45:16:584:2:701,701,1603:45:16:584:0,1603:45:16:584:1:7,1603:45:16:584:2:701,Enewetak,MH0701,,,,Enewetak,MH07,Republic of the Marshall Islands,MH,2018-07-18,2018-07-18,
1603:45:16:584:2:801,801,1603:45:16:584:0,1603:45:16:584:1:8,1603:45:16:584:2:801,Jabat,MH0801,,,,Jabat,MH08,Republic of the Marshall Islands,MH,2018-07-18,2018-07-18,
1603:45:16:584:2:901,901,1603:45:16:584:0,1603:45:16:584:1:9,1603:45:16:584:2:901,Bokanake,MH0901,,,,Jaluit,MH09,Republic of the Marshall Islands,MH,2018-07-18,2018-07-18,
1603:45:16:584:2:903,903,1603:45:16:584:0,1603:45:16:584:1:9,1603:45:16:584:2:903,Wotle,MH0903,,,,Jaluit,MH09,Republic of the Marshall Islands,MH,2018-07-18,2018-07-18,
1603:45:16:584:2:904,904,1603:45:16:584:0,1603:45:16:584:1:9,1603:45:16:584:2:904,Lonane - Lonone,MH0904,,,,Jaluit,MH09,Republic of the Marshall Islands,MH,2018-07-18,2018-07-18,
1603:45:16:584:2:905,905,1603:45:16:584:0,1603:45:16:584:1:9,1603:45:16:584:2:905,Narmej,MH0905,,,,Jaluit,MH09,Republic of the Marshall Islands,MH,2018-07-18,2018-07-18,
1603:45:16:584:2:906,906,1603:45:16:584:0,1603:45:16:584:1:9,1603:45:16:584:2:906,Bukantorak,MH0906,,,,Jaluit,MH09,Republic of the Marshall Islands,MH,2018-07-18,2018-07-18,
1603:45:16:584:2:907,907,1603:45:16:584:0,1603:45:16:584:1:9,1603:45:16:584:2:907,Nanij,MH0907,,,,Jaluit,MH09,Republic of the Marshall Islands,MH,2018-07-18,2018-07-18,
1603:45:16:584:2:908,908,1603:45:16:584:0,1603:45:16:584:1:9,1603:45:16:584:2:908,Mejatto,MH0908,,,,Jaluit,MH09,Republic of the Marshall Islands,MH,2018-07-18,2018-07-18,
1603:45:16:584:2:909,909,1603:45:16:584:0,1603:45:16:584:1:9,1603:45:16:584:2:909,Imroj,MH0909,,,,Jaluit,MH09,Republic of the Marshall Islands,MH,2018-07-18,2018-07-18,
1603:45:16:584:2:911,911,1603:45:16:584:0,1603:45:16:584:1:9,1603:45:16:584:2:911,Imiej,MH0911,,,,Jaluit,MH09,Republic of the Marshall Islands,MH,2018-07-18,2018-07-18,
1603:45:16:584:2:912,912,1603:45:16:584:0,1603:45:16:584:1:9,1603:45:16:584:2:912,Jabwor,MH0912,,,,Jaluit,MH09,Republic of the Marshall Islands,MH,2018-07-18,2018-07-18,
1603:45:16:584:2:913,913,1603:45:16:584:0,1603:45:16:584:1:9,1603:45:16:584:2:913,Jaluit,MH0913,,,,Jaluit,MH09,Republic of the Marshall Islands,MH,2018-07-18,2018-07-18,
1603:45:16:584:2:914,914,1603:45:16:584:0,1603:45:16:584:1:9,1603:45:16:584:2:914,Ewo,MH0914,,,,Jaluit,MH09,Republic of the Marshall Islands,MH,2018-07-18,2018-07-18,
1603:45:16:584:2:915,915,1603:45:16:584:0,1603:45:16:584:1:9,1603:45:16:584:2:915,Menge,MH0915,,,,Jaluit,MH09,Republic of the Marshall Islands,MH,2018-07-18,2018-07-18,
1603:45:16:584:2:916,916,1603:45:16:584:0,1603:45:16:584:1:9,1603:45:16:584:2:916,Mejrirok,MH0916,,,,Jaluit,MH09,Republic of the Marshall Islands,MH,2018-07-18,2018-07-18,
1603:45:16:584:2:917,917,1603:45:16:584:0,1603:45:16:584:1:9,1603:45:16:584:2:917,Ae,MH0917,,,,Jaluit,MH09,Republic of the Marshall Islands,MH,2018-07-18,2018-07-18,
1603:45:16:584:2:919,919,1603:45:16:584:0,1603:45:16:584:1:9,1603:45:16:584:2:919,Jabnoren,MH0919,,,,Jaluit,MH09,Republic of the Marshall Islands,MH,2018-07-18,2018-07-18,
1603:45:16:584:2:924,924,1603:45:16:584:0,1603:45:16:584:1:9,1603:45:16:584:2:924,Arreen,MH0924,,,,Jaluit,MH09,Republic of the Marshall Islands,MH,2018-07-18,2018-07-18,
1603:45:16:584:2:927,927,1603:45:16:584:0,1603:45:16:584:1:9,1603:45:16:584:2:927,Urbaj,MH0927,,,,Jaluit,MH09,Republic of the Marshall Islands,MH,2018-07-18,2018-07-18,
1603:45:16:584:2:928,928,1603:45:16:584:0,1603:45:16:584:1:9,1603:45:16:584:2:928,Nabbe,MH0928,,,,Jaluit,MH09,Republic of the Marshall Islands,MH,2018-07-18,2018-07-18,
1603:45:16:584:2:1001,1001,1603:45:16:584:0,1603:45:16:584:1:10,1603:45:16:584:2:1001,Kili,MH1001,,,,Kili,MH10,Republic of the Marshall Islands,MH,2018-07-18,2018-07-18,
1603:45:16:584:2:1101,1101,1603:45:16:584:0,1603:45:16:584:1:11,1603:45:16:584:2:1101,Enubirr,MH1101,,,,Kwajalein,MH11,Republic of the Marshall Islands,MH,2018-07-18,2018-07-18,
1603:45:16:584:2:1102,1102,1603:45:16:584:0,1603:45:16:584:1:11,1603:45:16:584:2:1102,Roi Namur,MH1102,,,,Kwajalein,MH11,Republic of the Marshall Islands,MH,2018-07-18,2018-07-18,
1603:45:16:584:2:1104,1104,1603:45:16:584:0,1603:45:16:584:1:11,1603:45:16:584:2:1104,Ebadon,MH1104,,,,Kwajalein,MH11,Republic of the Marshall Islands,MH,2018-07-18,2018-07-18,
1603:45:16:584:2:1105,1105,1603:45:16:584:0,1603:45:16:584:1:11,1603:45:16:584:2:1105,Mejatto,MH1105,,,,Kwajalein,MH11,Republic of the Marshall Islands,MH,2018-07-18,2018-07-18,
1603:45:16:584:2:1106,1106,1603:45:16:584:0,1603:45:16:584:1:11,1603:45:16:584:2:1106,Nene,MH1106,,,,Kwajalein,MH11,Republic of the Marshall Islands,MH,2018-07-18,2018-07-18,
1603:45:16:584:2:1107,1107,1603:45:16:584:0,1603:45:16:584:1:11,1603:45:16:584:2:1107,Gugeegue,MH1107,,,,Kwajalein,MH11,Republic of the Marshall Islands,MH,2018-07-18,2018-07-18,
1603:45:16:584:2:1108,1108,1603:45:16:584:0,1603:45:16:584:1:11,1603:45:16:584:2:1108,Ebwaj,MH1108,,,,Kwajalein,MH11,Republic of the Marshall Islands,MH,2018-07-18,2018-07-18,
1603:45:16:584:2:1109,1109,1603:45:16:584:0,1603:45:16:584:1:11,1603:45:16:584:2:1109,North Loi,MH1109,,,,Kwajalein,MH11,Republic of the Marshall Islands,MH,2018-07-18,2018-07-18,
1603:45:16:584:2:1110,1110,1603:45:16:584:0,1603:45:16:584:1:11,1603:45:16:584:2:1110,South Loi,MH1110,,,,Kwajalein,MH11,Republic of the Marshall Islands,MH,2018-07-18,2018-07-18,
1603:45:16:584:2:1111,1111,1603:45:16:584:0,1603:45:16:584:1:11,1603:45:16:584:2:1111,Ebeye Zone 1,MH1111,,,,Kwajalein,MH11,Republic of the Marshall Islands,MH,2018-07-18,2018-07-18,
1603:45:16:584:2:1112,1112,1603:45:16:584:0,1603:45:16:584:1:11,1603:45:16:584:2:1112,Ebeye Zone 2,MH1112,,,,Kwajalein,MH11,Republic of the Marshall Islands,MH,2018-07-18,2018-07-18,
1603:45:16:584:2:1113,1113,1603:45:16:584:0,1603:45:16:584:1:11,1603:45:16:584:2:1113,Ebeye Zone 3,MH1113,,,,Kwajalein,MH11,Republic of the Marshall Islands,MH,2018-07-18,2018-07-18,
1603:45:16:584:2:1114,1114,1603:45:16:584:0,1603:45:16:584:1:11,1603:45:16:584:2:1114,Ebeye Zone 4,MH1114,,,,Kwajalein,MH11,Republic of the Marshall Islands,MH,2018-07-18,2018-07-18,
1603:45:16:584:2:1115,1115,1603:45:16:584:0,1603:45:16:584:1:11,1603:45:16:584:2:1115,Ebeye Zone 5,MH1115,,,,Kwajalein,MH11,Republic of the Marshall Islands,MH,2018-07-18,2018-07-18,
1603:45:16:584:2:1116,1116,1603:45:16:584:0,1603:45:16:584:1:11,1603:45:16:584:2:1116,Ebjadik,MH1116,,,,Kwajalein,MH11,Republic of the Marshall Islands,MH,2018-07-18,2018-07-18,
1603:45:16:584:2:1118,1118,1603:45:16:584:0,1603:45:16:584:1:11,1603:45:16:584:2:1118,Kwajalein,MH1118,,,,Kwajalein,MH11,Republic of the Marshall Islands,MH,2018-07-18,2018-07-18,
1603:45:16:584:2:1119,1119,1603:45:16:584:0,1603:45:16:584:1:11,1603:45:16:584:2:1119,Enubuj - Carlson,MH1119,,,,Kwajalein,MH11,Republic of the Marshall Islands,MH,2018-07-18,2018-07-18,
1603:45:16:584:2:1120,1120,1603:45:16:584:0,1603:45:16:584:1:11,1603:45:16:584:2:1120,Carlos,MH1120,,,,Kwajalein,MH11,Republic of the Marshall Islands,MH,2018-07-18,2018-07-18,
1603:45:16:584:2:1121,1121,1603:45:16:584:0,1603:45:16:584:1:11,1603:45:16:584:2:1121,Bikkej,MH1121,,,,Kwajalein,MH11,Republic of the Marshall Islands,MH,2018-07-18,2018-07-18,
1603:45:16:584:2:1203,1203,1603:45:16:584:0,1603:45:16:584:1:12,1603:45:16:584:2:1203,Lae,MH1203,,,,Lae,MH12,Republic of the Marshall Islands,MH,2018-07-18,2018-07-18,
1603:45:16:584:2:1204,1204,1603:45:16:584:0,1603:45:16:584:1:12,1603:45:16:584:2:1204,Enerein,MH1204,,,,Lae,MH12,Republic of the Marshall Islands,MH,2018-07-18,2018-07-18,
1603:45:16:584:2:1301,1301,1603:45:16:584:0,1603:45:16:584:1:13,1603:45:16:584:2:1301,Lib,MH1301,,,,Lib,MH13,Republic of the Marshall Islands,MH,2018-07-18,2018-07-18,
1603:45:16:584:2:1401,1401,1603:45:16:584:0,1603:45:16:584:1:14,1603:45:16:584:2:1401,Melang,MH1401,,,,Likiep,MH14,Republic of the Marshall Islands,MH,2018-07-18,2018-07-18,
1603:45:16:584:2:1402,1402,1603:45:16:584:0,1603:45:16:584:1:14,1603:45:16:584:2:1402,Jebal,MH1402,,,,Likiep,MH14,Republic of the Marshall Islands,MH,2018-07-18,2018-07-18,
1603:45:16:584:2:1403,1403,1603:45:16:584:0,1603:45:16:584:1:14,1603:45:16:584:2:1403,Likiep,MH1403,,,,Likiep,MH14,Republic of the Marshall Islands,MH,2018-07-18,2018-07-18,
1603:45:16:584:2:1501,1501,1603:45:16:584:0,1603:45:16:584:1:15,1603:45:16:584:2:1501,Rita 1,MH1501,,,,Majuro,MH15,Republic of the Marshall Islands,MH,2018-07-18,2018-07-18,
1603:45:16:584:2:1502,1502,1603:45:16:584:0,1603:45:16:584:1:15,1603:45:16:584:2:1502,Rita 2,MH1502,,,,Majuro,MH15,Republic of the Marshall Islands,MH,2018-07-18,2018-07-18,
1603:45:16:584:2:1503,1503,1603:45:16:584:0,1603:45:16:584:1:15,1603:45:16:584:2:1503,Rita 3,MH1503,,,,Majuro,MH15,Republic of the Marshall Islands,MH,2018-07-18,2018-07-18,
1603:45:16:584:2:1504,1504,1603:45:16:584:0,1603:45:16:584:1:15,1603:45:16:584:2:1504,Jenrok,MH1504,,,,Majuro,MH15,Republic of the Marshall Islands,MH,2018-07-18,2018-07-18,
1603:45:16:584:2:1505,1505,1603:45:16:584:0,1603:45:16:584:1:15,1603:45:16:584:2:1505,Downtown,MH1505,,,,Majuro,MH15,Republic of the Marshall Islands,MH,2018-07-18,2018-07-18,
1603:45:16:584:2:1506,1506,1603:45:16:584:0,1603:45:16:584:1:15,1603:45:16:584:2:1506,Uliga,MH1506,,,,Majuro,MH15,Republic of the Marshall Islands,MH,2018-07-18,2018-07-18,
1603:45:16:584:2:1507,1507,1603:45:16:584:0,1603:45:16:584:1:15,1603:45:16:584:2:1507,Small Island,MH1507,,,,Majuro,MH15,Republic of the Marshall Islands,MH,2018-07-18,2018-07-18,
1603:45:16:584:2:1508,1508,1603:45:16:584:0,1603:45:16:584:1:15,1603:45:16:584:2:1508,Delap 1,MH1508,,,,Majuro,MH15,Republic of the Marshall Islands,MH,2018-07-18,2018-07-18,
1603:45:16:584:2:1509,1509,1603:45:16:584:0,1603:45:16:584:1:15,1603:45:16:584:2:1509,Delap 2,MH1509,,,,Majuro,MH15,Republic of the Marshall Islands,MH,2018-07-18,2018-07-18,
1603:45:16:584:2:1510,1510,1603:45:16:584:0,1603:45:16:584:1:15,1603:45:16:584:2:1510,Delap 3,MH1510,,,,Majuro,MH15,Republic of the Marshall Islands,MH,2018-07-18,2018-07-18,
1603:45:16:584:2:1511,1511,1603:45:16:584:0,1603:45:16:584:1:15,1603:45:16:584:2:1511,Delap 4,MH1511,,,,Majuro,MH15,Republic of the Marshall Islands,MH,2018-07-18,2018-07-18,
1603:45:16:584:2:1512,1512,1603:45:16:584:0,1603:45:16:584:1:15,1603:45:16:584:2:1512,Bridge - Batkan,MH1512,,,,Majuro,MH15,Republic of the Marshall Islands,MH,2018-07-18,2018-07-18,
1603:45:16:584:2:1513,1513,1603:45:16:584:0,1603:45:16:584:1:15,1603:45:16:584:2:1513,Jable - Long Island,MH1513,,,,Majuro,MH15,Republic of the Marshall Islands,MH,2018-07-18,2018-07-18,
1603:45:16:584:2:1514,1514,1603:45:16:584:0,1603:45:16:584:1:15,1603:45:16:584:2:1514,Long Island,MH1514,,,,Majuro,MH15,Republic of the Marshall Islands,MH,2018-07-18,2018-07-18,
1603:45:16:584:2:1515,1515,1603:45:16:584:0,1603:45:16:584:1:15,1603:45:16:584:2:1515,Rairok,MH1515,,,,Majuro,MH15,Republic of the Marshall Islands,MH,2018-07-18,2018-07-18,
1603:45:16:584:2:1516,1516,1603:45:16:584:0,1603:45:16:584:1:15,1603:45:16:584:2:1516,Rairok - Airport,MH1516,,,,Majuro,MH15,Republic of the Marshall Islands,MH,2018-07-18,2018-07-18,
1603:45:16:584:2:1517,1517,1603:45:16:584:0,1603:45:16:584:1:15,1603:45:16:584:2:1517,Ajeltake,MH1517,,,,Majuro,MH15,Republic of the Marshall Islands,MH,2018-07-18,2018-07-18,
1603:45:16:584:2:1518,1518,1603:45:16:584:0,1603:45:16:584:1:15,1603:45:16:584:2:1518,Ajeltake - Woja,MH1518,,,,Majuro,MH15,Republic of the Marshall Islands,MH,2018-07-18,2018-07-18,
1603:45:16:584:2:1519,1519,1603:45:16:584:0,1603:45:16:584:1:15,1603:45:16:584:2:1519,Woja - Arrak,MH1519,,,,Majuro,MH15,Republic of the Marshall Islands,MH,2018-07-18,2018-07-18,
1603:45:16:584:2:1520,1520,1603:45:16:584:0,1603:45:16:584:1:15,1603:45:16:584:2:1520,Laura 1,MH1520,,,,Majuro,MH15,Republic of the Marshall Islands,MH,2018-07-18,2018-07-18,
