admin1Name_en,admin1Pcode,admin1RefName,admin1AltName1_en,admin1AltName2_en,admin0Name_en,admin0Pcode,date,validOn,validTo
Carriacou,GD01,,,,Grenada,GD,2017-09-08,2021-12-03,
Saint Andrew,GD02,,,,Grenada,GD,2017-09-08,2021-12-03,
Saint David,GD03,,,,Grenada,GD,2017-09-08,2021-12-03,
Saint George,GD04,,,,Grenada,GD,2017-09-08,2021-12-03,
Saint John,GD05,,,,Grenada,GD,2017-09-08,2021-12-03,
Saint Mark,GD06,,,,Grenada,GD,2017-09-08,2021-12-03,
Saint Patrick,GD07,,,,Grenada,GD,2017-09-08,2021-12-03,
