admin3Name_fr,admin3Pcode,admin3RefName,admin3AltName1_fr,admin3AltName2_fr,admin2Name_fr,admin2Pcode,admin1Name_fr,admin1Pcode,admin0Name_fr,admin0Pcode,date,validOn,validTo
Nafoun,CI280211,,,,Korhogo,CI2802,Poro,CI28,Côte d'Ivoire,CI,2011-12-24,2018-07-06,
Napiéléodougou,CI280212,Napieleodougou,,,Korhogo,CI2802,Poro,CI28,Côte d'Ivoire,CI,2011-12-24,2018-07-06,
Niofoin,CI280213,,,,Korhogo,CI2802,Poro,CI28,Côte d'Ivoire,CI,2011-12-24,2018-07-06,
Sirasso,CI280214,,,,Korhogo,CI2802,Poro,CI28,Côte d'Ivoire,CI,2011-12-24,2018-07-06,
Sohouo,CI280215,,,,Korhogo,CI2802,Poro,CI28,Côte d'Ivoire,CI,2011-12-24,2018-07-06,
Tioroniaradougou,CI280216,,,,Korhogo,CI2802,Poro,CI28,Côte d'Ivoire,CI,2011-12-24,2018-07-06,
M'Bengué,CI280301,MBengué,,,M'Bengué,CI2803,Poro,CI28,Côte d'Ivoire,CI,2011-12-24,2018-07-06,
Bougou,CI280302,,,,M'Bengué,CI2803,Poro,CI28,Côte d'Ivoire,CI,2011-12-24,2018-07-06,
Katiali,CI280303,,,,M'Bengué,CI2803,Poro,CI28,Côte d'Ivoire,CI,2011-12-24,2018-07-06,
Katogo,CI280304,,,,M'Bengué,CI2803,Poro,CI28,Côte d'Ivoire,CI,2011-12-24,2018-07-06,
Sinématiali,CI280401,Sinematiali,,,Sinématiali,CI2804,Poro,CI28,Côte d'Ivoire,CI,2011-12-24,2018-07-06,
Bahouakaha,CI280402,,,,Sinématiali,CI2804,Poro,CI28,Côte d'Ivoire,CI,2011-12-24,2018-07-06,
Kagbolodougou,CI280403,,,,Sinématiali,CI2804,Poro,CI28,Côte d'Ivoire,CI,2011-12-24,2018-07-06,
Sédiogo,CI280404,Sediogo,,,Sinématiali,CI2804,Poro,CI28,Côte d'Ivoire,CI,2011-12-24,2018-07-06,
San-Pédro,CI290101,San-Pedro,,,San Pédro,CI2901,San Pedro,CI29,Côte d'Ivoire,CI,2011-12-24,2018-07-06,
Doba,CI290102,,,,San Pédro,CI2901,San Pedro,CI29,Côte d'Ivoire,CI,2011-12-24,2018-07-06,
Dogbo,CI290103,,,,San Pédro,CI2901,San Pedro,CI29,Côte d'Ivoire,CI,2011-12-24,2018-07-06,
Gabiadji,CI290104,,,,San Pédro,CI2901,San Pedro,CI29,Côte d'Ivoire,CI,2011-12-24,2018-07-06,
Grand-Béréby,CI290105,Grand-Bereby,,,San Pédro,CI2901,San Pedro,CI29,Côte d'Ivoire,CI,2011-12-24,2018-07-06,
Tabou,CI290201,,,,Tabou,CI2902,San Pedro,CI29,Côte d'Ivoire,CI,2011-12-24,2018-07-06,
Dapo-Iboké,CI290202,Dapo-Iboke,,,Tabou,CI2902,San Pedro,CI29,Côte d'Ivoire,CI,2011-12-24,2018-07-06,
Djamandioké,CI290203,Djamandioke,,,Tabou,CI2902,San Pedro,CI29,Côte d'Ivoire,CI,2011-12-24,2018-07-06,
Djouroutou,CI290204,,,,Tabou,CI2902,San Pedro,CI29,Côte d'Ivoire,CI,2011-12-24,2018-07-06,
Grabo,CI290205,,,,Tabou,CI2902,San Pedro,CI29,Côte d'Ivoire,CI,2011-12-24,2018-07-06,
Olodio,CI290206,,,,Tabou,CI2902,San Pedro,CI29,Côte d'Ivoire,CI,2011-12-24,2018-07-06,
Aboisso,CI300101,,,,Aboisso,CI3001,Sud-Comoe,CI30,Côte d'Ivoire,CI,2011-12-24,2018-07-06,
Adaou,CI300102,,,,Aboisso,CI3001,Sud-Comoe,CI30,Côte d'Ivoire,CI,2011-12-24,2018-07-06,
Adjouan,CI300103,,,,Aboisso,CI3001,Sud-Comoe,CI30,Côte d'Ivoire,CI,2011-12-24,2018-07-06,
Ayamé,CI300104,Ayame,,,Aboisso,CI3001,Sud-Comoe,CI30,Côte d'Ivoire,CI,2011-12-24,2018-07-06,
Bianouan,CI300105,,,,Aboisso,CI3001,Sud-Comoe,CI30,Côte d'Ivoire,CI,2011-12-24,2018-07-06,
Kouakro,CI300106,,,,Aboisso,CI3001,Sud-Comoe,CI30,Côte d'Ivoire,CI,2011-12-24,2018-07-06,
Maféré,CI300107,Mafere,,,Aboisso,CI3001,Sud-Comoe,CI30,Côte d'Ivoire,CI,2011-12-24,2018-07-06,
Yaou,CI300108,,,,Aboisso,CI3001,Sud-Comoe,CI30,Côte d'Ivoire,CI,2011-12-24,2018-07-06,
Adiake,CI300201,,,,Adiaké,CI3002,Sud-Comoe,CI30,Côte d'Ivoire,CI,2011-12-24,2018-07-06,
Assinie-Mafia,CI300202,,,,Adiaké,CI3002,Sud-Comoe,CI30,Côte d'Ivoire,CI,2011-12-24,2018-07-06,
Etuéboué,CI300203,Etueboue,,,Adiaké,CI3002,Sud-Comoe,CI30,Côte d'Ivoire,CI,2011-12-24,2018-07-06,
Bongo,CI300301,,,,Grand-Bassam,CI3003,Sud-Comoe,CI30,Côte d'Ivoire,CI,2011-12-24,2018-07-06,
Bonoua,CI300302,,,,Grand-Bassam,CI3003,Sud-Comoe,CI30,Côte d'Ivoire,CI,2011-12-24,2018-07-06,
Grand-Bassam,CI300303,,,,Grand-Bassam,CI3003,Sud-Comoe,CI30,Côte d'Ivoire,CI,2011-12-24,2018-07-06,
Tiapoum,CI300401,,,,Tiapoum,CI3004,Sud-Comoe,CI30,Côte d'Ivoire,CI,2011-12-24,2018-07-06,
Noé,CI300402,Noe,,,Tiapoum,CI3004,Sud-Comoe,CI30,Côte d'Ivoire,CI,2011-12-24,2018-07-06,
Nouamou,CI300403,,,,Tiapoum,CI3004,Sud-Comoe,CI30,Côte d'Ivoire,CI,2011-12-24,2018-07-06,
Ferkéssédougou,CI310101,Ferkessedougou,,,Ferkessédougou,CI3101,Tchologo,CI31,Côte d'Ivoire,CI,2011-12-24,2018-07-06,
Koumbala,CI310102,,,,Ferkessédougou,CI3101,Tchologo,CI31,Côte d'Ivoire,CI,2011-12-24,2018-07-06,
Togoniéré,CI310103,Togoniere,,,Ferkessédougou,CI3101,Tchologo,CI31,Côte d'Ivoire,CI,2011-12-24,2018-07-06,
Kong,CI310201,,,,Kong,CI3102,Tchologo,CI31,Côte d'Ivoire,CI,2011-12-24,2018-07-06,
Bilimono,CI310202,,,,Kong,CI3102,Tchologo,CI31,Côte d'Ivoire,CI,2011-12-24,2018-07-06,
Nafana,CI310203,,,,Kong,CI3102,Tchologo,CI31,Côte d'Ivoire,CI,2011-12-24,2018-07-06,
Sikolo,CI310204,,,,Kong,CI3102,Tchologo,CI31,Côte d'Ivoire,CI,2011-12-24,2018-07-06,
Ouangolodougou,CI310301,,,,Ouangolodougou,CI3103,Tchologo,CI31,Côte d'Ivoire,CI,2011-12-24,2018-07-06,
Diawala,CI310302,,,,Ouangolodougou,CI3103,Tchologo,CI31,Côte d'Ivoire,CI,2011-12-24,2018-07-06,
Kaouara,CI310303,,,,Ouangolodougou,CI3103,Tchologo,CI31,Côte d'Ivoire,CI,2011-12-24,2018-07-06,
Niellé,CI310304,Nielle,,,Ouangolodougou,CI3103,Tchologo,CI31,Côte d'Ivoire,CI,2011-12-24,2018-07-06,
Toumoukoro,CI310305,,,,Ouangolodougou,CI3103,Tchologo,CI31,Côte d'Ivoire,CI,2011-12-24,2018-07-06,
Biankouma,CI320101,,,,Biankouma,CI3201,Tonkpi,CI32,Côte d'Ivoire,CI,2011-12-24,2018-07-06,
Blapleu,CI320102,,,,Biankouma,CI3201,Tonkpi,CI32,Côte d'Ivoire,CI,2011-12-24,2018-07-06,
Gbangbégouiné,CI320103,Gbangbegouine,,,Biankouma,CI3201,Tonkpi,CI32,Côte d'Ivoire,CI,2011-12-24,2018-07-06,
Gbonné,CI320104,Gbonne,,,Biankouma,CI3201,Tonkpi,CI32,Côte d'Ivoire,CI,2011-12-24,2018-07-06,
Gouiné,CI320105,Gouine,,,Biankouma,CI3201,Tonkpi,CI32,Côte d'Ivoire,CI,2011-12-24,2018-07-06,
Kpata,CI320106,,,,Biankouma,CI3201,Tonkpi,CI32,Côte d'Ivoire,CI,2011-12-24,2018-07-06,
Santa,CI320107,,,,Biankouma,CI3201,Tonkpi,CI32,Côte d'Ivoire,CI,2011-12-24,2018-07-06,
Daleu,CI320201,,,,Danané,CI3202,Tonkpi,CI32,Côte d'Ivoire,CI,2011-12-24,2018-07-06,
Danané,CI320202,Danane,,,Danané,CI3202,Tonkpi,CI32,Côte d'Ivoire,CI,2011-12-24,2018-07-06,
Gbon-Houyé,CI320203,Gbon-Houye,,,Danané,CI3202,Tonkpi,CI32,Côte d'Ivoire,CI,2011-12-24,2018-07-06,
Kouan-Houlé,CI320204,Kouan-Houle,,,Danané,CI3202,Tonkpi,CI32,Côte d'Ivoire,CI,2011-12-24,2018-07-06,
Mahapleu,CI320205,,,,Danané,CI3202,Tonkpi,CI32,Côte d'Ivoire,CI,2011-12-24,2018-07-06,
Seileu,CI320206,,,,Danané,CI3202,Tonkpi,CI32,Côte d'Ivoire,CI,2011-12-24,2018-07-06,
Zonneu,CI320207,,,,Danané,CI3202,Tonkpi,CI32,Côte d'Ivoire,CI,2011-12-24,2018-07-06,
Man,CI320301,,,,Man,CI3203,Tonkpi,CI32,Côte d'Ivoire,CI,2011-12-24,2018-07-06,
Bogouiné,CI320302,Bogouine,,,Man,CI3203,Tonkpi,CI32,Côte d'Ivoire,CI,2011-12-24,2018-07-06,
Fagnampleu,CI320303,,,,Man,CI3203,Tonkpi,CI32,Côte d'Ivoire,CI,2011-12-24,2018-07-06,
Gbangbegouiné-Yati,CI320304,Gbangbegouine-Yati,,,Man,CI3203,Tonkpi,CI32,Côte d'Ivoire,CI,2011-12-24,2018-07-06,
Logoualé,CI320305,Logouale,,,Man,CI3203,Tonkpi,CI32,Côte d'Ivoire,CI,2011-12-24,2018-07-06,
Podiagouiné,CI320306,Podiagouine,,,Man,CI3203,Tonkpi,CI32,Côte d'Ivoire,CI,2011-12-24,2018-07-06,
Sandougou-Soba,CI320307,,,,Man,CI3203,Tonkpi,CI32,Côte d'Ivoire,CI,2011-12-24,2018-07-06,
Sangouiné,CI320308,Sangouine,,,Man,CI3203,Tonkpi,CI32,Côte d'Ivoire,CI,2011-12-24,2018-07-06,
Yapleu,CI320309,,,,Man,CI3203,Tonkpi,CI32,Côte d'Ivoire,CI,2011-12-24,2018-07-06,
Zagoué,CI320310,Zagoue,,,Man,CI3203,Tonkpi,CI32,Côte d'Ivoire,CI,2011-12-24,2018-07-06,
Ziogouiné,CI320311,Ziogouine,,,Man,CI3203,Tonkpi,CI32,Côte d'Ivoire,CI,2011-12-24,2018-07-06,
Sipilou,CI320401,,,,Sipilou,CI3204,Tonkpi,CI32,Côte d'Ivoire,CI,2011-12-24,2018-07-06,
Yorodougou,CI320402,,,,Sipilou,CI3204,Tonkpi,CI32,Côte d'Ivoire,CI,2011-12-24,2018-07-06,
Zouan Hounien,CI320501,,,,Zouan-Hounien,CI3205,Tonkpi,CI32,Côte d'Ivoire,CI,2011-12-24,2018-07-06,
Banneu,CI320502,,,,Zouan-Hounien,CI3205,Tonkpi,CI32,Côte d'Ivoire,CI,2011-12-24,2018-07-06,
Bin-Houyé,CI320503,Bin-Houye,,,Zouan-Hounien,CI3205,Tonkpi,CI32,Côte d'Ivoire,CI,2011-12-24,2018-07-06,
Goulaleu,CI320504,,,,Zouan-Hounien,CI3205,Tonkpi,CI32,Côte d'Ivoire,CI,2011-12-24,2018-07-06,
Téapleu,CI320505,Teapleu,,,Zouan-Hounien,CI3205,Tonkpi,CI32,Côte d'Ivoire,CI,2011-12-24,2018-07-06,
Yelleu,CI320506,,,,Zouan-Hounien,CI3205,Tonkpi,CI32,Côte d'Ivoire,CI,2011-12-24,2018-07-06,
Kani,CI330101,,,,Kani,CI3301,Worodougou,CI33,Côte d'Ivoire,CI,2011-12-24,2018-07-06,
Djibrosso,CI330102,,,,Kani,CI3301,Worodougou,CI33,Côte d'Ivoire,CI,2011-12-24,2018-07-06,
Fadiadougou,CI330103,,,,Kani,CI3301,Worodougou,CI33,Côte d'Ivoire,CI,2011-12-24,2018-07-06,
Morondo,CI330104,,,,Kani,CI3301,Worodougou,CI33,Côte d'Ivoire,CI,2011-12-24,2018-07-06,
Séguéla,CI330201,Seguela,,,Séguéla,CI3302,Worodougou,CI33,Côte d'Ivoire,CI,2011-12-24,2018-07-06,
Bobi-Diarabana,CI330202,,,,Séguéla,CI3302,Worodougou,CI33,Côte d'Ivoire,CI,2011-12-24,2018-07-06,
Dualla,CI330203,,,,Séguéla,CI3302,Worodougou,CI33,Côte d'Ivoire,CI,2011-12-24,2018-07-06,
Kamalo,CI330204,,,,Séguéla,CI3302,Worodougou,CI33,Côte d'Ivoire,CI,2011-12-24,2018-07-06,
Massala,CI330205,,,,Séguéla,CI3302,Worodougou,CI33,Côte d'Ivoire,CI,2011-12-24,2018-07-06,
Sifié,CI330206,Sifie,,,Séguéla,CI3302,Worodougou,CI33,Côte d'Ivoire,CI,2011-12-24,2018-07-06,
Worofla,CI330207,,,,Séguéla,CI3302,Worodougou,CI33,Côte d'Ivoire,CI,2011-12-24,2018-07-06,
