admin3Name_es,admin3Pcode,admin3RefName,admin3AltName1_es,admin3AltName2_es,admin2Name_es,admin2Pcode,admin1Name_es,admin1Pcode,admin0Name_es,admin0Pcode,date,validOn,validTo
Totora,BO041301,,,,San Pedro de Totora,BO0413,Oruro,BO04,Bolivia (Estado Plurinacional de),BO,2018-04-17,2020-05-14,
Santiago de Huari,BO041401,,,,Sebastián Pagador,BO0414,Oruro,BO04,Bolivia (Estado Plurinacional de),BO,2018-04-17,2020-05-14,
La Rivera,BO041501,,,,Mejillones,BO0415,Oruro,BO04,Bolivia (Estado Plurinacional de),BO,2018-04-17,2020-05-14,
Todos Santos,BO041502,,,,Mejillones,BO0415,Oruro,BO04,Bolivia (Estado Plurinacional de),BO,2018-04-17,2020-05-14,
Carangas,BO041503,,,,Mejillones,BO0415,Oruro,BO04,Bolivia (Estado Plurinacional de),BO,2018-04-17,2020-05-14,
Huayllamarca,BO041601,,,,Nor Carangas,BO0416,Oruro,BO04,Bolivia (Estado Plurinacional de),BO,2018-04-17,2020-05-14,
Potosí,BO050101,Potosi,,,Tomás Frías,BO0501,Potosí,BO05,Bolivia (Estado Plurinacional de),BO,2018-04-17,2020-05-14,
Tinguipaya,BO050102,,,,Tomás Frías,BO0501,Potosí,BO05,Bolivia (Estado Plurinacional de),BO,2018-04-17,2020-05-14,
Yocalla,BO050103,,,,Tomás Frías,BO0501,Potosí,BO05,Bolivia (Estado Plurinacional de),BO,2018-04-17,2020-05-14,
Urmiri,BO050104,,,,Tomás Frías,BO0501,Potosí,BO05,Bolivia (Estado Plurinacional de),BO,2018-04-17,2020-05-14,
Uncía,BO050201,Uncia,,,Rafael Bustillo,BO0502,Potosí,BO05,Bolivia (Estado Plurinacional de),BO,2018-04-17,2020-05-14,
Chayanta,BO050202,,,,Rafael Bustillo,BO0502,Potosí,BO05,Bolivia (Estado Plurinacional de),BO,2018-04-17,2020-05-14,
Llallagua,BO050203,,,,Rafael Bustillo,BO0502,Potosí,BO05,Bolivia (Estado Plurinacional de),BO,2018-04-17,2020-05-14,
Chuquihuta Ayllu Jucumani,BO050204,,,,Rafael Bustillo,BO0502,Potosí,BO05,Bolivia (Estado Plurinacional de),BO,2018-04-17,2020-05-14,
Betanzos,BO050301,,,,Cornelio Saavedra,BO0503,Potosí,BO05,Bolivia (Estado Plurinacional de),BO,2018-04-17,2020-05-14,
Chaquí,BO050302,Chaqui,,,Cornelio Saavedra,BO0503,Potosí,BO05,Bolivia (Estado Plurinacional de),BO,2018-04-17,2020-05-14,
Tacobamba,BO050303,,,,Cornelio Saavedra,BO0503,Potosí,BO05,Bolivia (Estado Plurinacional de),BO,2018-04-17,2020-05-14,
Colquechaca,BO050401,,,,Chayanta,BO0504,Potosí,BO05,Bolivia (Estado Plurinacional de),BO,2018-04-17,2020-05-14,
Ravelo,BO050402,,,,Chayanta,BO0504,Potosí,BO05,Bolivia (Estado Plurinacional de),BO,2018-04-17,2020-05-14,
Pocoata,BO050403,,,,Chayanta,BO0504,Potosí,BO05,Bolivia (Estado Plurinacional de),BO,2018-04-17,2020-05-14,
Ocurí,BO050404,Ocuri,,,Chayanta,BO0504,Potosí,BO05,Bolivia (Estado Plurinacional de),BO,2018-04-17,2020-05-14,
San Pedro,BO050501,,,,Chárcas,BO0505,Potosí,BO05,Bolivia (Estado Plurinacional de),BO,2018-04-17,2020-05-14,
Toro Toro,BO050502,,,,Chárcas,BO0505,Potosí,BO05,Bolivia (Estado Plurinacional de),BO,2018-04-17,2020-05-14,
Cotagaita,BO050601,,,,Nor Chichas,BO0506,Potosí,BO05,Bolivia (Estado Plurinacional de),BO,2018-04-17,2020-05-14,
Vitiche,BO050602,,,,Nor Chichas,BO0506,Potosí,BO05,Bolivia (Estado Plurinacional de),BO,2018-04-17,2020-05-14,
Sacaca,BO050701,,,,Alonso de Ibáñez,BO0507,Potosí,BO05,Bolivia (Estado Plurinacional de),BO,2018-04-17,2020-05-14,
Caripuyo,BO050702,,,,Alonso de Ibáñez,BO0507,Potosí,BO05,Bolivia (Estado Plurinacional de),BO,2018-04-17,2020-05-14,
Tupiza,BO050801,,,,Sur Chichas,BO0508,Potosí,BO05,Bolivia (Estado Plurinacional de),BO,2018-04-17,2020-05-14,
Atocha,BO050802,,,,Sur Chichas,BO0508,Potosí,BO05,Bolivia (Estado Plurinacional de),BO,2018-04-17,2020-05-14,
"Colcha ""K""",BO050901,,,,Nor Lipez,BO0509,Potosí,BO05,Bolivia (Estado Plurinacional de),BO,2018-04-17,2020-05-14,
San Pedro de Quemes,BO050902,,,,Nor Lipez,BO0509,Potosí,BO05,Bolivia (Estado Plurinacional de),BO,2018-04-17,2020-05-14,
San Pablo,BO051001,,,,Sur Lipez,BO0510,Potosí,BO05,Bolivia (Estado Plurinacional de),BO,2018-04-17,2020-05-14,
Mojinete,BO051002,,,,Sur Lipez,BO0510,Potosí,BO05,Bolivia (Estado Plurinacional de),BO,2018-04-17,2020-05-14,
San Antonio de Esmoruco,BO051003,,,,Sur Lipez,BO0510,Potosí,BO05,Bolivia (Estado Plurinacional de),BO,2018-04-17,2020-05-14,
Puna,BO051101,,,,José María Linares,BO0511,Potosí,BO05,Bolivia (Estado Plurinacional de),BO,2018-04-17,2020-05-14,
"Caiza ""D""",BO051102,,,,José María Linares,BO0511,Potosí,BO05,Bolivia (Estado Plurinacional de),BO,2018-04-17,2020-05-14,
Ckochas,BO051103,,,,José María Linares,BO0511,Potosí,BO05,Bolivia (Estado Plurinacional de),BO,2018-04-17,2020-05-14,
Uyuni,BO051201,,,,Antonio Quijarro,BO0512,Potosí,BO05,Bolivia (Estado Plurinacional de),BO,2018-04-17,2020-05-14,
Tomave,BO051202,,,,Antonio Quijarro,BO0512,Potosí,BO05,Bolivia (Estado Plurinacional de),BO,2018-04-17,2020-05-14,
Porco,BO051203,,,,Antonio Quijarro,BO0512,Potosí,BO05,Bolivia (Estado Plurinacional de),BO,2018-04-17,2020-05-14,
Arampampa,BO051301,,,,General Bilbao,BO0513,Potosí,BO05,Bolivia (Estado Plurinacional de),BO,2018-04-17,2020-05-14,
Acasio,BO051302,,,,General Bilbao,BO0513,Potosí,BO05,Bolivia (Estado Plurinacional de),BO,2018-04-17,2020-05-14,
Llica,BO051401,,,,Daniel Campos,BO0514,Potosí,BO05,Bolivia (Estado Plurinacional de),BO,2018-04-17,2020-05-14,
Tahua,BO051402,,,,Daniel Campos,BO0514,Potosí,BO05,Bolivia (Estado Plurinacional de),BO,2018-04-17,2020-05-14,
Villazón,BO051501,Villazon,,,Modesto Omiste,BO0515,Potosí,BO05,Bolivia (Estado Plurinacional de),BO,2018-04-17,2020-05-14,
San Agustín,BO051601,San Agustin,,,Enrique Baldivieso,BO0516,Potosí,BO05,Bolivia (Estado Plurinacional de),BO,2018-04-17,2020-05-14,
Tarija,BO060101,,,,Cercado,BO0601,Tarija,BO06,Bolivia (Estado Plurinacional de),BO,2018-04-17,2020-05-14,
Padcaya,BO060201,,,,Arce,BO0602,Tarija,BO06,Bolivia (Estado Plurinacional de),BO,2018-04-17,2020-05-14,
Bermejo,BO060202,,,,Arce,BO0602,Tarija,BO06,Bolivia (Estado Plurinacional de),BO,2018-04-17,2020-05-14,
Yacuiba,BO060301,,,,Gran Chaco,BO0603,Tarija,BO06,Bolivia (Estado Plurinacional de),BO,2018-04-17,2020-05-14,
Caraparí,BO060302,Carapari,,,Gran Chaco,BO0603,Tarija,BO06,Bolivia (Estado Plurinacional de),BO,2018-04-17,2020-05-14,
Villa Montes,BO060303,,,,Gran Chaco,BO0603,Tarija,BO06,Bolivia (Estado Plurinacional de),BO,2018-04-17,2020-05-14,
Uriondo,BO060401,,,,Avilés,BO0604,Tarija,BO06,Bolivia (Estado Plurinacional de),BO,2018-04-17,2020-05-14,
Yunchará,BO060402,Yunchara,,,Avilés,BO0604,Tarija,BO06,Bolivia (Estado Plurinacional de),BO,2018-04-17,2020-05-14,
San Lorenzo,BO060501,,,,Méndez,BO0605,Tarija,BO06,Bolivia (Estado Plurinacional de),BO,2018-04-17,2020-05-14,
El Puente,BO060502,,,,Méndez,BO0605,Tarija,BO06,Bolivia (Estado Plurinacional de),BO,2018-04-17,2020-05-14,
Entre Ríos,BO060601,Entre Rios,,,O'Connor,BO0606,Tarija,BO06,Bolivia (Estado Plurinacional de),BO,2018-04-17,2020-05-14,
Santa Cruz de la Sierra,BO070101,,,,Andrés Ibáñez,BO0701,Santa Cruz,BO07,Bolivia (Estado Plurinacional de),BO,2018-04-17,2020-05-14,
Cotoca,BO070102,,,,Andrés Ibáñez,BO0701,Santa Cruz,BO07,Bolivia (Estado Plurinacional de),BO,2018-04-17,2020-05-14,
Porongo,BO070103,,,,Andrés Ibáñez,BO0701,Santa Cruz,BO07,Bolivia (Estado Plurinacional de),BO,2018-04-17,2020-05-14,
La Guardia,BO070104,,,,Andrés Ibáñez,BO0701,Santa Cruz,BO07,Bolivia (Estado Plurinacional de),BO,2018-04-17,2020-05-14,
El Torno,BO070105,,,,Andrés Ibáñez,BO0701,Santa Cruz,BO07,Bolivia (Estado Plurinacional de),BO,2018-04-17,2020-05-14,
Warnes,BO070201,,,,Warnes,BO0702,Santa Cruz,BO07,Bolivia (Estado Plurinacional de),BO,2018-04-17,2020-05-14,
Okinawa Uno,BO070202,,,,Warnes,BO0702,Santa Cruz,BO07,Bolivia (Estado Plurinacional de),BO,2018-04-17,2020-05-14,
San Ignacio,BO070301,,,,Velasco,BO0703,Santa Cruz,BO07,Bolivia (Estado Plurinacional de),BO,2018-04-17,2020-05-14,
San Miguel,BO070302,,,,Velasco,BO0703,Santa Cruz,BO07,Bolivia (Estado Plurinacional de),BO,2018-04-17,2020-05-14,
San Rafael,BO070303,,,,Velasco,BO0703,Santa Cruz,BO07,Bolivia (Estado Plurinacional de),BO,2018-04-17,2020-05-14,
Buena Vista,BO070401,,,,Ichilo,BO0704,Santa Cruz,BO07,Bolivia (Estado Plurinacional de),BO,2018-04-17,2020-05-14,
San Carlos,BO070402,,,,Ichilo,BO0704,Santa Cruz,BO07,Bolivia (Estado Plurinacional de),BO,2018-04-17,2020-05-14,
Yapacaní,BO070403,Yapacani,,,Ichilo,BO0704,Santa Cruz,BO07,Bolivia (Estado Plurinacional de),BO,2018-04-17,2020-05-14,
San Juan,BO070404,,,,Ichilo,BO0704,Santa Cruz,BO07,Bolivia (Estado Plurinacional de),BO,2018-04-17,2020-05-14,
San José,BO070501,San Jose,,,Chiquitos,BO0705,Santa Cruz,BO07,Bolivia (Estado Plurinacional de),BO,2018-04-17,2020-05-14,
Pailón,BO070502,Pailon,,,Chiquitos,BO0705,Santa Cruz,BO07,Bolivia (Estado Plurinacional de),BO,2018-04-17,2020-05-14,
Roboré,BO070503,Robore,,,Chiquitos,BO0705,Santa Cruz,BO07,Bolivia (Estado Plurinacional de),BO,2018-04-17,2020-05-14,
Portachuelo,BO070601,,,,Sara,BO0706,Santa Cruz,BO07,Bolivia (Estado Plurinacional de),BO,2018-04-17,2020-05-14,
Santa Rosa,BO070602,,,,Sara,BO0706,Santa Cruz,BO07,Bolivia (Estado Plurinacional de),BO,2018-04-17,2020-05-14,
Colpa Bélgica,BO070603,Colpa Belgica,,,Sara,BO0706,Santa Cruz,BO07,Bolivia (Estado Plurinacional de),BO,2018-04-17,2020-05-14,
Lagunillas,BO070701,,,,Cordillera,BO0707,Santa Cruz,BO07,Bolivia (Estado Plurinacional de),BO,2018-04-17,2020-05-14,
Charagua,BO070702,,,,Cordillera,BO0707,Santa Cruz,BO07,Bolivia (Estado Plurinacional de),BO,2018-04-17,2020-05-14,
Cabezas,BO070703,,,,Cordillera,BO0707,Santa Cruz,BO07,Bolivia (Estado Plurinacional de),BO,2018-04-17,2020-05-14,
Cuevo,BO070704,,,,Cordillera,BO0707,Santa Cruz,BO07,Bolivia (Estado Plurinacional de),BO,2018-04-17,2020-05-14,
Gutiérrez,BO070705,Gutierrez,,,Cordillera,BO0707,Santa Cruz,BO07,Bolivia (Estado Plurinacional de),BO,2018-04-17,2020-05-14,
Camiri,BO070706,,,,Cordillera,BO0707,Santa Cruz,BO07,Bolivia (Estado Plurinacional de),BO,2018-04-17,2020-05-14,
Boyuibe,BO070707,,,,Cordillera,BO0707,Santa Cruz,BO07,Bolivia (Estado Plurinacional de),BO,2018-04-17,2020-05-14,
Vallegrande,BO070801,,,,Vallegrande,BO0708,Santa Cruz,BO07,Bolivia (Estado Plurinacional de),BO,2018-04-17,2020-05-14,
Trigal,BO070802,,,,Vallegrande,BO0708,Santa Cruz,BO07,Bolivia (Estado Plurinacional de),BO,2018-04-17,2020-05-14,
Moromoro,BO070803,,,,Vallegrande,BO0708,Santa Cruz,BO07,Bolivia (Estado Plurinacional de),BO,2018-04-17,2020-05-14,
Postrervalle,BO070804,,,,Vallegrande,BO0708,Santa Cruz,BO07,Bolivia (Estado Plurinacional de),BO,2018-04-17,2020-05-14,
Pucará,BO070805,Pucara,,,Vallegrande,BO0708,Santa Cruz,BO07,Bolivia (Estado Plurinacional de),BO,2018-04-17,2020-05-14,
Samaipata,BO070901,,,,Florida,BO0709,Santa Cruz,BO07,Bolivia (Estado Plurinacional de),BO,2018-04-17,2020-05-14,
Pampa Grande,BO070902,,,,Florida,BO0709,Santa Cruz,BO07,Bolivia (Estado Plurinacional de),BO,2018-04-17,2020-05-14,
Mairana,BO070903,,,,Florida,BO0709,Santa Cruz,BO07,Bolivia (Estado Plurinacional de),BO,2018-04-17,2020-05-14,
Quirusillas,BO070904,,,,Florida,BO0709,Santa Cruz,BO07,Bolivia (Estado Plurinacional de),BO,2018-04-17,2020-05-14,
Montero,BO071001,,,,Obispo Santistéban,BO0710,Santa Cruz,BO07,Bolivia (Estado Plurinacional de),BO,2018-04-17,2020-05-14,
General Saavedra,BO071002,,,,Obispo Santistéban,BO0710,Santa Cruz,BO07,Bolivia (Estado Plurinacional de),BO,2018-04-17,2020-05-14,
Mineros,BO071003,,,,Obispo Santistéban,BO0710,Santa Cruz,BO07,Bolivia (Estado Plurinacional de),BO,2018-04-17,2020-05-14,
Fernández Alonso,BO071004,Fernandez Alonso,,,Obispo Santistéban,BO0710,Santa Cruz,BO07,Bolivia (Estado Plurinacional de),BO,2018-04-17,2020-05-14,
San Pedro,BO071005,,,,Obispo Santistéban,BO0710,Santa Cruz,BO07,Bolivia (Estado Plurinacional de),BO,2018-04-17,2020-05-14,
Concepción,BO071101,Concepcion,,,Ñuflo De Chávez,BO0711,Santa Cruz,BO07,Bolivia (Estado Plurinacional de),BO,2018-04-17,2020-05-14,
San Javier,BO071102,,,,Ñuflo De Chávez,BO0711,Santa Cruz,BO07,Bolivia (Estado Plurinacional de),BO,2018-04-17,2020-05-14,
San Julián,BO071103,San Julian,,,Ñuflo De Chávez,BO0711,Santa Cruz,BO07,Bolivia (Estado Plurinacional de),BO,2018-04-17,2020-05-14,
San Antonio de Lomerio,BO071104,,,,Ñuflo De Chávez,BO0711,Santa Cruz,BO07,Bolivia (Estado Plurinacional de),BO,2018-04-17,2020-05-14,
San Ramón,BO071105,San Ramon,,,Ñuflo De Chávez,BO0711,Santa Cruz,BO07,Bolivia (Estado Plurinacional de),BO,2018-04-17,2020-05-14,
Cuatro Cañadas,BO071106,Cuatro Canadas,,,Ñuflo De Chávez,BO0711,Santa Cruz,BO07,Bolivia (Estado Plurinacional de),BO,2018-04-17,2020-05-14,
San Matías,BO071201,San Matias,,,Angel Sandoval,BO0712,Santa Cruz,BO07,Bolivia (Estado Plurinacional de),BO,2018-04-17,2020-05-14,
Comarapa,BO071301,,,,Manuel María Caballero,BO0713,Santa Cruz,BO07,Bolivia (Estado Plurinacional de),BO,2018-04-17,2020-05-14,
Saipina,BO071302,,,,Manuel María Caballero,BO0713,Santa Cruz,BO07,Bolivia (Estado Plurinacional de),BO,2018-04-17,2020-05-14,
Puerto Suarez,BO071401,,,,Germán Busch,BO0714,Santa Cruz,BO07,Bolivia (Estado Plurinacional de),BO,2018-04-17,2020-05-14,
Puerto Quijarro,BO071402,,,,Germán Busch,BO0714,Santa Cruz,BO07,Bolivia (Estado Plurinacional de),BO,2018-04-17,2020-05-14,
El Carmen Rivero Tórrez,BO071403,El Carmen Rivero Torrez,,,Germán Busch,BO0714,Santa Cruz,BO07,Bolivia (Estado Plurinacional de),BO,2018-04-17,2020-05-14,
Ascención de Guarayos,BO071501,Ascencion de Guarayos,,,Guarayos,BO0715,Santa Cruz,BO07,Bolivia (Estado Plurinacional de),BO,2018-04-17,2020-05-14,
Urubicha,BO071502,,,,Guarayos,BO0715,Santa Cruz,BO07,Bolivia (Estado Plurinacional de),BO,2018-04-17,2020-05-14,
El Puente,BO071503,,,,Guarayos,BO0715,Santa Cruz,BO07,Bolivia (Estado Plurinacional de),BO,2018-04-17,2020-05-14,
Trinidad,BO080101,,,,Cercado,BO0801,Beni,BO08,Bolivia (Estado Plurinacional de),BO,2018-04-17,2020-05-14,
San Javier,BO080102,,,,Cercado,BO0801,Beni,BO08,Bolivia (Estado Plurinacional de),BO,2018-04-17,2020-05-14,
Riberalta,BO080201,,,,Vaca Diez,BO0802,Beni,BO08,Bolivia (Estado Plurinacional de),BO,2018-04-17,2020-05-14,
Guayaramerín,BO080202,Guayaramerin,,,Vaca Diez,BO0802,Beni,BO08,Bolivia (Estado Plurinacional de),BO,2018-04-17,2020-05-14,
Reyes,BO080301,,,,General José Ballivián,BO0803,Beni,BO08,Bolivia (Estado Plurinacional de),BO,2018-04-17,2020-05-14,
San Borja,BO080302,,,,General José Ballivián,BO0803,Beni,BO08,Bolivia (Estado Plurinacional de),BO,2018-04-17,2020-05-14,
Santa Rosa,BO080303,,,,General José Ballivián,BO0803,Beni,BO08,Bolivia (Estado Plurinacional de),BO,2018-04-17,2020-05-14,
Puerto Menor de Rurrenabaque,BO080304,,,,General José Ballivián,BO0803,Beni,BO08,Bolivia (Estado Plurinacional de),BO,2018-04-17,2020-05-14,
Santa Ana,BO080401,,,,Yacuma,BO0804,Beni,BO08,Bolivia (Estado Plurinacional de),BO,2018-04-17,2020-05-14,
Exaltación,BO080402,Exaltacion,,,Yacuma,BO0804,Beni,BO08,Bolivia (Estado Plurinacional de),BO,2018-04-17,2020-05-14,
San Ignacio,BO080501,,,,Moxos,BO0805,Beni,BO08,Bolivia (Estado Plurinacional de),BO,2018-04-17,2020-05-14,
Loreto,BO080601,,,,Marbán,BO0806,Beni,BO08,Bolivia (Estado Plurinacional de),BO,2018-04-17,2020-05-14,
San Andrés,BO080602,San Andres,,,Marbán,BO0806,Beni,BO08,Bolivia (Estado Plurinacional de),BO,2018-04-17,2020-05-14,
San Joaquín,BO080701,San Joaquin,,,Mamoré,BO0807,Beni,BO08,Bolivia (Estado Plurinacional de),BO,2018-04-17,2020-05-14,
San Ramón,BO080702,San Ramon,,,Mamoré,BO0807,Beni,BO08,Bolivia (Estado Plurinacional de),BO,2018-04-17,2020-05-14,
Puerto Siles,BO080703,,,,Mamoré,BO0807,Beni,BO08,Bolivia (Estado Plurinacional de),BO,2018-04-17,2020-05-14,
Magdalena,BO080801,,,,Iténez,BO0808,Beni,BO08,Bolivia (Estado Plurinacional de),BO,2018-04-17,2020-05-14,
Baures,BO080802,,,,Iténez,BO0808,Beni,BO08,Bolivia (Estado Plurinacional de),BO,2018-04-17,2020-05-14,
Huacaraje,BO080803,,,,Iténez,BO0808,Beni,BO08,Bolivia (Estado Plurinacional de),BO,2018-04-17,2020-05-14,
Cobija,BO090101,,,,Nicolás Suárez,BO0901,Pando,BO09,Bolivia (Estado Plurinacional de),BO,2018-04-17,2020-05-14,
Porvenir,BO090102,,,,Nicolás Suárez,BO0901,Pando,BO09,Bolivia (Estado Plurinacional de),BO,2018-04-17,2020-05-14,
Bolpebra,BO090103,,,,Nicolás Suárez,BO0901,Pando,BO09,Bolivia (Estado Plurinacional de),BO,2018-04-17,2020-05-14,
Bella Flor,BO090104,,,,Nicolás Suárez,BO0901,Pando,BO09,Bolivia (Estado Plurinacional de),BO,2018-04-17,2020-05-14,
Puerto Rico,BO090201,,,,Manuripi,BO0902,Pando,BO09,Bolivia (Estado Plurinacional de),BO,2018-04-17,2020-05-14,
San Pedro,BO090202,,,,Manuripi,BO0902,Pando,BO09,Bolivia (Estado Plurinacional de),BO,2018-04-17,2020-05-14,
Filadelfia,BO090203,,,,Manuripi,BO0902,Pando,BO09,Bolivia (Estado Plurinacional de),BO,2018-04-17,2020-05-14,
Puerto Gonzalo Moreno,BO090301,,,,Madre de Dios,BO0903,Pando,BO09,Bolivia (Estado Plurinacional de),BO,2018-04-17,2020-05-14,
San Lorenzo,BO090302,,,,Madre de Dios,BO0903,Pando,BO09,Bolivia (Estado Plurinacional de),BO,2018-04-17,2020-05-14,
Sena,BO090303,,,,Madre de Dios,BO0903,Pando,BO09,Bolivia (Estado Plurinacional de),BO,2018-04-17,2020-05-14,
Santa Rosa,BO090401,,,,Abuná,BO0904,Pando,BO09,Bolivia (Estado Plurinacional de),BO,2018-04-17,2020-05-14,
Ingavi,BO090402,,,,Abuná,BO0904,Pando,BO09,Bolivia (Estado Plurinacional de),BO,2018-04-17,2020-05-14,
Nueva Esperanza,BO090501,,,,Federico Román,BO0905,Pando,BO09,Bolivia (Estado Plurinacional de),BO,2018-04-17,2020-05-14,
Villa Nueva,BO090502,,,,Federico Román,BO0905,Pando,BO09,Bolivia (Estado Plurinacional de),BO,2018-04-17,2020-05-14,
Santos Mercado,BO090503,,,,Federico Román,BO0905,Pando,BO09,Bolivia (Estado Plurinacional de),BO,2018-04-17,2020-05-14,
