admin2Name_en,admin2Pcode,admin2RefName,admin2AltName1_en,admin2AltName2_en,admin1Name_en,admin1Pcode,admin0Name_en,admin0Pcode,date,validOn,validTo
Bangkalan,ID3526,,,,Jawa Timur,ID35,Indonesia,ID,2019-12-20,2020-04-01,
Sampang,ID3527,,,,Jawa Timur,ID35,Indonesia,ID,2019-12-20,2020-04-01,
Pamekasan,ID3528,,,,Jawa Timur,ID35,Indonesia,ID,2019-12-20,2020-04-01,
Sumenep,ID3529,,,,Jawa Timur,ID35,Indonesia,ID,2019-12-20,2020-04-01,
Kota Kediri,ID3571,,,,Jawa Timur,ID35,Indonesia,ID,2019-12-20,2020-04-01,
Kota Blitar,ID3572,,,,Jawa Timur,ID35,Indonesia,ID,2019-12-20,2020-04-01,
Kota Malang,ID3573,,,,Jawa Timur,ID35,Indonesia,ID,2019-12-20,2020-04-01,
Kota Probolinggo,ID3574,,,,Jawa Timur,ID35,Indonesia,ID,2019-12-20,2020-04-01,
Kota Pasuruan,ID3575,,,,Jawa Timur,ID35,Indonesia,ID,2019-12-20,2020-04-01,
Kota Mojokerto,ID3576,,,,Jawa Timur,ID35,Indonesia,ID,2019-12-20,2020-04-01,
Kota Madiun,ID3577,,,,Jawa Timur,ID35,Indonesia,ID,2019-12-20,2020-04-01,
Kota Surabaya,ID3578,,,,Jawa Timur,ID35,Indonesia,ID,2019-12-20,2020-04-01,
Kota Batu,ID3579,,,,Jawa Timur,ID35,Indonesia,ID,2019-12-20,2020-04-01,
Pandeglang,ID3601,,,,Banten,ID36,Indonesia,ID,2019-12-20,2020-04-01,
Lebak,ID3602,,,,Banten,ID36,Indonesia,ID,2019-12-20,2020-04-01,
Tangerang,ID3603,,,,Banten,ID36,Indonesia,ID,2019-12-20,2020-04-01,
Serang,ID3604,,,,Banten,ID36,Indonesia,ID,2019-12-20,2020-04-01,
Kota Tangerang,ID3671,,,,Banten,ID36,Indonesia,ID,2019-12-20,2020-04-01,
Kota Cilegon,ID3672,,,,Banten,ID36,Indonesia,ID,2019-12-20,2020-04-01,
Kota Serang,ID3673,,,,Banten,ID36,Indonesia,ID,2019-12-20,2020-04-01,
Kota Tangerang Selatan,ID3674,,,,Banten,ID36,Indonesia,ID,2019-12-20,2020-04-01,
Jembrana,ID5101,,,,Bali,ID51,Indonesia,ID,2019-12-20,2020-04-01,
Tabanan,ID5102,,,,Bali,ID51,Indonesia,ID,2019-12-20,2020-04-01,
Badung,ID5103,,,,Bali,ID51,Indonesia,ID,2019-12-20,2020-04-01,
Gianyar,ID5104,,,,Bali,ID51,Indonesia,ID,2019-12-20,2020-04-01,
Klungkung,ID5105,,,,Bali,ID51,Indonesia,ID,2019-12-20,2020-04-01,
Bangli,ID5106,,,,Bali,ID51,Indonesia,ID,2019-12-20,2020-04-01,
Karang Asem,ID5107,,,,Bali,ID51,Indonesia,ID,2019-12-20,2020-04-01,
Buleleng,ID5108,,,,Bali,ID51,Indonesia,ID,2019-12-20,2020-04-01,
Kota Denpasar,ID5171,,,,Bali,ID51,Indonesia,ID,2019-12-20,2020-04-01,
Lombok Barat,ID5201,,,,Nusa Tenggara Barat,ID52,Indonesia,ID,2019-12-20,2020-04-01,
Lombok Tengah,ID5202,,,,Nusa Tenggara Barat,ID52,Indonesia,ID,2019-12-20,2020-04-01,
Lombok Timur,ID5203,,,,Nusa Tenggara Barat,ID52,Indonesia,ID,2019-12-20,2020-04-01,
Sumbawa,ID5204,,,,Nusa Tenggara Barat,ID52,Indonesia,ID,2019-12-20,2020-04-01,
Dompu,ID5205,,,,Nusa Tenggara Barat,ID52,Indonesia,ID,2019-12-20,2020-04-01,
Bima,ID5206,,,,Nusa Tenggara Barat,ID52,Indonesia,ID,2019-12-20,2020-04-01,
Sumbawa Barat,ID5207,,,,Nusa Tenggara Barat,ID52,Indonesia,ID,2019-12-20,2020-04-01,
Lombok Utara,ID5208,,,,Nusa Tenggara Barat,ID52,Indonesia,ID,2019-12-20,2020-04-01,
Kota Mataram,ID5271,,,,Nusa Tenggara Barat,ID52,Indonesia,ID,2019-12-20,2020-04-01,
Kota Bima,ID5272,,,,Nusa Tenggara Barat,ID52,Indonesia,ID,2019-12-20,2020-04-01,
Sumba Barat,ID5301,,,,Nusa Tenggara Timur,ID53,Indonesia,ID,2019-12-20,2020-04-01,
Sumba Timur,ID5302,,,,Nusa Tenggara Timur,ID53,Indonesia,ID,2019-12-20,2020-04-01,
Kupang,ID5303,,,,Nusa Tenggara Timur,ID53,Indonesia,ID,2019-12-20,2020-04-01,
Timor Tengah Selatan,ID5304,,,,Nusa Tenggara Timur,ID53,Indonesia,ID,2019-12-20,2020-04-01,
Timor Tengah Utara,ID5305,,,,Nusa Tenggara Timur,ID53,Indonesia,ID,2019-12-20,2020-04-01,
Belu,ID5306,,,,Nusa Tenggara Timur,ID53,Indonesia,ID,2019-12-20,2020-04-01,
Alor,ID5307,,,,Nusa Tenggara Timur,ID53,Indonesia,ID,2019-12-20,2020-04-01,
Lembata,ID5308,,,,Nusa Tenggara Timur,ID53,Indonesia,ID,2019-12-20,2020-04-01,
Flores Timur,ID5309,,,,Nusa Tenggara Timur,ID53,Indonesia,ID,2019-12-20,2020-04-01,
Sikka,ID5310,,,,Nusa Tenggara Timur,ID53,Indonesia,ID,2019-12-20,2020-04-01,
Ende,ID5311,,,,Nusa Tenggara Timur,ID53,Indonesia,ID,2019-12-20,2020-04-01,
Ngada,ID5312,,,,Nusa Tenggara Timur,ID53,Indonesia,ID,2019-12-20,2020-04-01,
Manggarai,ID5313,,,,Nusa Tenggara Timur,ID53,Indonesia,ID,2019-12-20,2020-04-01,
Rote Ndao,ID5314,,,,Nusa Tenggara Timur,ID53,Indonesia,ID,2019-12-20,2020-04-01,
Manggarai Barat,ID5315,,,,Nusa Tenggara Timur,ID53,Indonesia,ID,2019-12-20,2020-04-01,
Sumba Tengah,ID5316,,,,Nusa Tenggara Timur,ID53,Indonesia,ID,2019-12-20,2020-04-01,
Sumba Barat Daya,ID5317,,,,Nusa Tenggara Timur,ID53,Indonesia,ID,2019-12-20,2020-04-01,
Nagekeo,ID5318,,,,Nusa Tenggara Timur,ID53,Indonesia,ID,2019-12-20,2020-04-01,
Manggarai Timur,ID5319,,,,Nusa Tenggara Timur,ID53,Indonesia,ID,2019-12-20,2020-04-01,
Sabu Raijua,ID5320,,,,Nusa Tenggara Timur,ID53,Indonesia,ID,2019-12-20,2020-04-01,
Malaka,ID5321,,,,Nusa Tenggara Timur,ID53,Indonesia,ID,2019-12-20,2020-04-01,
Kota Kupang,ID5371,,,,Nusa Tenggara Timur,ID53,Indonesia,ID,2019-12-20,2020-04-01,
Sambas,ID6101,,,,Kalimantan Barat,ID61,Indonesia,ID,2019-12-20,2020-04-01,
Bengkayang,ID6102,,,,Kalimantan Barat,ID61,Indonesia,ID,2019-12-20,2020-04-01,
Landak,ID6103,,,,Kalimantan Barat,ID61,Indonesia,ID,2019-12-20,2020-04-01,
Mempawah,ID6104,,,,Kalimantan Barat,ID61,Indonesia,ID,2019-12-20,2020-04-01,
Sanggau,ID6105,,,,Kalimantan Barat,ID61,Indonesia,ID,2019-12-20,2020-04-01,
Ketapang,ID6106,,,,Kalimantan Barat,ID61,Indonesia,ID,2019-12-20,2020-04-01,
Sintang,ID6107,,,,Kalimantan Barat,ID61,Indonesia,ID,2019-12-20,2020-04-01,
Kapuas Hulu,ID6108,,,,Kalimantan Barat,ID61,Indonesia,ID,2019-12-20,2020-04-01,
Sekadau,ID6109,,,,Kalimantan Barat,ID61,Indonesia,ID,2019-12-20,2020-04-01,
Melawi,ID6110,,,,Kalimantan Barat,ID61,Indonesia,ID,2019-12-20,2020-04-01,
Kayong Utara,ID6111,,,,Kalimantan Barat,ID61,Indonesia,ID,2019-12-20,2020-04-01,
Kubu Raya,ID6112,,,,Kalimantan Barat,ID61,Indonesia,ID,2019-12-20,2020-04-01,
Kota Pontianak,ID6171,,,,Kalimantan Barat,ID61,Indonesia,ID,2019-12-20,2020-04-01,
Kota Singkawang,ID6172,,,,Kalimantan Barat,ID61,Indonesia,ID,2019-12-20,2020-04-01,
Kotawaringin Barat,ID6201,,,,Kalimantan Tengah,ID62,Indonesia,ID,2019-12-20,2020-04-01,
Kotawaringin Timur,ID6202,,,,Kalimantan Tengah,ID62,Indonesia,ID,2019-12-20,2020-04-01,
Kapuas,ID6203,,,,Kalimantan Tengah,ID62,Indonesia,ID,2019-12-20,2020-04-01,
Barito Selatan,ID6204,,,,Kalimantan Tengah,ID62,Indonesia,ID,2019-12-20,2020-04-01,
Barito Utara,ID6205,,,,Kalimantan Tengah,ID62,Indonesia,ID,2019-12-20,2020-04-01,
Sukamara,ID6206,,,,Kalimantan Tengah,ID62,Indonesia,ID,2019-12-20,2020-04-01,
Lamandau,ID6207,,,,Kalimantan Tengah,ID62,Indonesia,ID,2019-12-20,2020-04-01,
Seruyan,ID6208,,,,Kalimantan Tengah,ID62,Indonesia,ID,2019-12-20,2020-04-01,
Katingan,ID6209,,,,Kalimantan Tengah,ID62,Indonesia,ID,2019-12-20,2020-04-01,
Pulang Pisau,ID6210,,,,Kalimantan Tengah,ID62,Indonesia,ID,2019-12-20,2020-04-01,
Gunung Mas,ID6211,,,,Kalimantan Tengah,ID62,Indonesia,ID,2019-12-20,2020-04-01,
Barito Timur,ID6212,,,,Kalimantan Tengah,ID62,Indonesia,ID,2019-12-20,2020-04-01,
Murung Raya,ID6213,,,,Kalimantan Tengah,ID62,Indonesia,ID,2019-12-20,2020-04-01,
Kota Palangka Raya,ID6271,,,,Kalimantan Tengah,ID62,Indonesia,ID,2019-12-20,2020-04-01,
Tanah Laut,ID6301,,,,Kalimantan Selatan,ID63,Indonesia,ID,2019-12-20,2020-04-01,
Kota Baru,ID6302,,,,Kalimantan Selatan,ID63,Indonesia,ID,2019-12-20,2020-04-01,
Banjar,ID6303,,,,Kalimantan Selatan,ID63,Indonesia,ID,2019-12-20,2020-04-01,
Barito Kuala,ID6304,,,,Kalimantan Selatan,ID63,Indonesia,ID,2019-12-20,2020-04-01,
Tapin,ID6305,,,,Kalimantan Selatan,ID63,Indonesia,ID,2019-12-20,2020-04-01,
Hulu Sungai Selatan,ID6306,,,,Kalimantan Selatan,ID63,Indonesia,ID,2019-12-20,2020-04-01,
Hulu Sungai Tengah,ID6307,,,,Kalimantan Selatan,ID63,Indonesia,ID,2019-12-20,2020-04-01,
Hulu Sungai Utara,ID6308,,,,Kalimantan Selatan,ID63,Indonesia,ID,2019-12-20,2020-04-01,
Tabalong,ID6309,,,,Kalimantan Selatan,ID63,Indonesia,ID,2019-12-20,2020-04-01,
Tanah Bumbu,ID6310,,,,Kalimantan Selatan,ID63,Indonesia,ID,2019-12-20,2020-04-01,
Balangan,ID6311,,,,Kalimantan Selatan,ID63,Indonesia,ID,2019-12-20,2020-04-01,
Kota Banjarmasin,ID6371,,,,Kalimantan Selatan,ID63,Indonesia,ID,2019-12-20,2020-04-01,
Kota Banjar Baru,ID6372,,,,Kalimantan Selatan,ID63,Indonesia,ID,2019-12-20,2020-04-01,
Paser,ID6401,,,,Kalimantan Timur,ID64,Indonesia,ID,2019-12-20,2020-04-01,
Kutai Barat,ID6402,,,,Kalimantan Timur,ID64,Indonesia,ID,2019-12-20,2020-04-01,
Kutai Kartanegara,ID6403,,,,Kalimantan Timur,ID64,Indonesia,ID,2019-12-20,2020-04-01,
Kutai Timur,ID6404,,,,Kalimantan Timur,ID64,Indonesia,ID,2019-12-20,2020-04-01,
Berau,ID6405,,,,Kalimantan Timur,ID64,Indonesia,ID,2019-12-20,2020-04-01,
Penajam Paser Utara,ID6409,,,,Kalimantan Timur,ID64,Indonesia,ID,2019-12-20,2020-04-01,
Mahakam Hulu,ID6411,,,,Kalimantan Timur,ID64,Indonesia,ID,2019-12-20,2020-04-01,
Kota Balikpapan,ID6471,,,,Kalimantan Timur,ID64,Indonesia,ID,2019-12-20,2020-04-01,
Kota Samarinda,ID6472,,,,Kalimantan Timur,ID64,Indonesia,ID,2019-12-20,2020-04-01,
Kota Bontang,ID6474,,,,Kalimantan Timur,ID64,Indonesia,ID,2019-12-20,2020-04-01,
Malinau,ID6501,,,,Kalimantan Utara,ID65,Indonesia,ID,2019-12-20,2020-04-01,
Bulungan,ID6502,,,,Kalimantan Utara,ID65,Indonesia,ID,2019-12-20,2020-04-01,
Tana Tidung,ID6503,,,,Kalimantan Utara,ID65,Indonesia,ID,2019-12-20,2020-04-01,
Nunukan,ID6504,,,,Kalimantan Utara,ID65,Indonesia,ID,2019-12-20,2020-04-01,
Kota Tarakan,ID6571,,,,Kalimantan Utara,ID65,Indonesia,ID,2019-12-20,2020-04-01,
Bolaang Mongondow,ID7101,,,,Sulawesi Utara,ID71,Indonesia,ID,2019-12-20,2020-04-01,
Minahasa,ID7102,,,,Sulawesi Utara,ID71,Indonesia,ID,2019-12-20,2020-04-01,
Kepulauan Sangihe,ID7103,,,,Sulawesi Utara,ID71,Indonesia,ID,2019-12-20,2020-04-01,
Kepulauan Talaud,ID7104,,,,Sulawesi Utara,ID71,Indonesia,ID,2019-12-20,2020-04-01,
Minahasa Selatan,ID7105,,,,Sulawesi Utara,ID71,Indonesia,ID,2019-12-20,2020-04-01,
Minahasa Utara,ID7106,,,,Sulawesi Utara,ID71,Indonesia,ID,2019-12-20,2020-04-01,
Bolaang Mongondow Utara,ID7107,,,,Sulawesi Utara,ID71,Indonesia,ID,2019-12-20,2020-04-01,
Siau Tagulandang Biaro,ID7108,,,,Sulawesi Utara,ID71,Indonesia,ID,2019-12-20,2020-04-01,
Minahasa Tenggara,ID7109,,,,Sulawesi Utara,ID71,Indonesia,ID,2019-12-20,2020-04-01,
Bolaang Mongondow Selatan,ID7110,,,,Sulawesi Utara,ID71,Indonesia,ID,2019-12-20,2020-04-01,
Bolaang Mongondow Timur,ID7111,,,,Sulawesi Utara,ID71,Indonesia,ID,2019-12-20,2020-04-01,
Kota Manado,ID7171,,,,Sulawesi Utara,ID71,Indonesia,ID,2019-12-20,2020-04-01,
Kota Bitung,ID7172,,,,Sulawesi Utara,ID71,Indonesia,ID,2019-12-20,2020-04-01,
Kota Tomohon,ID7173,,,,Sulawesi Utara,ID71,Indonesia,ID,2019-12-20,2020-04-01,
Kota Kotamobagu,ID7174,,,,Sulawesi Utara,ID71,Indonesia,ID,2019-12-20,2020-04-01,
Danau,ID7188,,,,Sulawesi Utara,ID71,Indonesia,ID,2019-12-20,2020-04-01,
Banggai Kepulauan,ID7201,,,,Sulawesi Tengah,ID72,Indonesia,ID,2019-12-20,2020-04-01,
Banggai,ID7202,,,,Sulawesi Tengah,ID72,Indonesia,ID,2019-12-20,2020-04-01,
Morowali,ID7203,,,,Sulawesi Tengah,ID72,Indonesia,ID,2019-12-20,2020-04-01,
Poso,ID7204,,,,Sulawesi Tengah,ID72,Indonesia,ID,2019-12-20,2020-04-01,
Donggala,ID7205,,,,Sulawesi Tengah,ID72,Indonesia,ID,2019-12-20,2020-04-01,
Toli-Toli,ID7206,,,,Sulawesi Tengah,ID72,Indonesia,ID,2019-12-20,2020-04-01,
Buol,ID7207,,,,Sulawesi Tengah,ID72,Indonesia,ID,2019-12-20,2020-04-01,
Parigi Moutong,ID7208,,,,Sulawesi Tengah,ID72,Indonesia,ID,2019-12-20,2020-04-01,
Tojo Una-Una,ID7209,,,,Sulawesi Tengah,ID72,Indonesia,ID,2019-12-20,2020-04-01,
Sigi,ID7210,,,,Sulawesi Tengah,ID72,Indonesia,ID,2019-12-20,2020-04-01,
Banggai Laut,ID7211,,,,Sulawesi Tengah,ID72,Indonesia,ID,2019-12-20,2020-04-01,
Morowali Utara,ID7212,,,,Sulawesi Tengah,ID72,Indonesia,ID,2019-12-20,2020-04-01,
Kota Palu,ID7271,,,,Sulawesi Tengah,ID72,Indonesia,ID,2019-12-20,2020-04-01,
Kepulauan Selayar,ID7301,,,,Sulawesi Selatan,ID73,Indonesia,ID,2019-12-20,2020-04-01,
Bulukumba,ID7302,,,,Sulawesi Selatan,ID73,Indonesia,ID,2019-12-20,2020-04-01,
Bantaeng,ID7303,,,,Sulawesi Selatan,ID73,Indonesia,ID,2019-12-20,2020-04-01,
Jeneponto,ID7304,,,,Sulawesi Selatan,ID73,Indonesia,ID,2019-12-20,2020-04-01,
Takalar,ID7305,,,,Sulawesi Selatan,ID73,Indonesia,ID,2019-12-20,2020-04-01,
Gowa,ID7306,,,,Sulawesi Selatan,ID73,Indonesia,ID,2019-12-20,2020-04-01,
Sinjai,ID7307,,,,Sulawesi Selatan,ID73,Indonesia,ID,2019-12-20,2020-04-01,
Maros,ID7308,,,,Sulawesi Selatan,ID73,Indonesia,ID,2019-12-20,2020-04-01,
Pangkajene Dan Kepulauan,ID7309,,,,Sulawesi Selatan,ID73,Indonesia,ID,2019-12-20,2020-04-01,
Barru,ID7310,,,,Sulawesi Selatan,ID73,Indonesia,ID,2019-12-20,2020-04-01,
Bone,ID7311,,,,Sulawesi Selatan,ID73,Indonesia,ID,2019-12-20,2020-04-01,
Soppeng,ID7312,,,,Sulawesi Selatan,ID73,Indonesia,ID,2019-12-20,2020-04-01,
Wajo,ID7313,,,,Sulawesi Selatan,ID73,Indonesia,ID,2019-12-20,2020-04-01,
Sidenreng Rappang,ID7314,,,,Sulawesi Selatan,ID73,Indonesia,ID,2019-12-20,2020-04-01,
Pinrang,ID7315,,,,Sulawesi Selatan,ID73,Indonesia,ID,2019-12-20,2020-04-01,
Enrekang,ID7316,,,,Sulawesi Selatan,ID73,Indonesia,ID,2019-12-20,2020-04-01,
Luwu,ID7317,,,,Sulawesi Selatan,ID73,Indonesia,ID,2019-12-20,2020-04-01,
Tana Toraja,ID7318,,,,Sulawesi Selatan,ID73,Indonesia,ID,2019-12-20,2020-04-01,
Luwu Utara,ID7322,,,,Sulawesi Selatan,ID73,Indonesia,ID,2019-12-20,2020-04-01,
Luwu Timur,ID7325,,,,Sulawesi Selatan,ID73,Indonesia,ID,2019-12-20,2020-04-01,
Toraja Utara,ID7326,,,,Sulawesi Selatan,ID73,Indonesia,ID,2019-12-20,2020-04-01,
Kota Makassar,ID7371,,,,Sulawesi Selatan,ID73,Indonesia,ID,2019-12-20,2020-04-01,
Kota Parepare,ID7372,,,,Sulawesi Selatan,ID73,Indonesia,ID,2019-12-20,2020-04-01,
Kota Palopo,ID7373,,,,Sulawesi Selatan,ID73,Indonesia,ID,2019-12-20,2020-04-01,
Buton,ID7401,,,,Sulawesi Tenggara,ID74,Indonesia,ID,2019-12-20,2020-04-01,
Muna,ID7402,,,,Sulawesi Tenggara,ID74,Indonesia,ID,2019-12-20,2020-04-01,
Konawe,ID7403,,,,Sulawesi Tenggara,ID74,Indonesia,ID,2019-12-20,2020-04-01,
Kolaka,ID7404,,,,Sulawesi Tenggara,ID74,Indonesia,ID,2019-12-20,2020-04-01,
Konawe Selatan,ID7405,,,,Sulawesi Tenggara,ID74,Indonesia,ID,2019-12-20,2020-04-01,
Bombana,ID7406,,,,Sulawesi Tenggara,ID74,Indonesia,ID,2019-12-20,2020-04-01,
Wakatobi,ID7407,,,,Sulawesi Tenggara,ID74,Indonesia,ID,2019-12-20,2020-04-01,
Kolaka Utara,ID7408,,,,Sulawesi Tenggara,ID74,Indonesia,ID,2019-12-20,2020-04-01,
Buton Utara,ID7409,,,,Sulawesi Tenggara,ID74,Indonesia,ID,2019-12-20,2020-04-01,
Konawe Utara,ID7410,,,,Sulawesi Tenggara,ID74,Indonesia,ID,2019-12-20,2020-04-01,
Kolaka Timur,ID7411,,,,Sulawesi Tenggara,ID74,Indonesia,ID,2019-12-20,2020-04-01,
Konawe Kepulauan,ID7412,,,,Sulawesi Tenggara,ID74,Indonesia,ID,2019-12-20,2020-04-01,
Muna Barat,ID7413,,,,Sulawesi Tenggara,ID74,Indonesia,ID,2019-12-20,2020-04-01,
Buton Tengah,ID7414,,,,Sulawesi Tenggara,ID74,Indonesia,ID,2019-12-20,2020-04-01,
Buton Selatan,ID7415,,,,Sulawesi Tenggara,ID74,Indonesia,ID,2019-12-20,2020-04-01,
Kota Kendari,ID7471,,,,Sulawesi Tenggara,ID74,Indonesia,ID,2019-12-20,2020-04-01,
Kota Baubau,ID7472,,,,Sulawesi Tenggara,ID74,Indonesia,ID,2019-12-20,2020-04-01,
Boalemo,ID7501,,,,Gorontalo,ID75,Indonesia,ID,2019-12-20,2020-04-01,
Gorontalo,ID7502,,,,Gorontalo,ID75,Indonesia,ID,2019-12-20,2020-04-01,
Pohuwato,ID7503,,,,Gorontalo,ID75,Indonesia,ID,2019-12-20,2020-04-01,
Bone Bolango,ID7504,,,,Gorontalo,ID75,Indonesia,ID,2019-12-20,2020-04-01,
Gorontalo Utara,ID7505,,,,Gorontalo,ID75,Indonesia,ID,2019-12-20,2020-04-01,
Kota Gorontalo,ID7571,,,,Gorontalo,ID75,Indonesia,ID,2019-12-20,2020-04-01,
Majene,ID7601,,,,Sulawesi Barat,ID76,Indonesia,ID,2019-12-20,2020-04-01,
Polewali Mandar,ID7602,,,,Sulawesi Barat,ID76,Indonesia,ID,2019-12-20,2020-04-01,
Mamasa,ID7603,,,,Sulawesi Barat,ID76,Indonesia,ID,2019-12-20,2020-04-01,
Mamuju,ID7604,,,,Sulawesi Barat,ID76,Indonesia,ID,2019-12-20,2020-04-01,
Mamuju Utara,ID7605,,,,Sulawesi Barat,ID76,Indonesia,ID,2019-12-20,2020-04-01,
Mamuju Tengah,ID7606,,,,Sulawesi Barat,ID76,Indonesia,ID,2019-12-20,2020-04-01,
Maluku Tenggara Barat,ID8101,,,,Maluku,ID81,Indonesia,ID,2019-12-20,2020-04-01,
Maluku Tenggara,ID8102,,,,Maluku,ID81,Indonesia,ID,2019-12-20,2020-04-01,
Maluku Tengah,ID8103,,,,Maluku,ID81,Indonesia,ID,2019-12-20,2020-04-01,
Buru,ID8104,,,,Maluku,ID81,Indonesia,ID,2019-12-20,2020-04-01,
Kepulauan Aru,ID8105,,,,Maluku,ID81,Indonesia,ID,2019-12-20,2020-04-01,
Seram Bagian Barat,ID8106,,,,Maluku,ID81,Indonesia,ID,2019-12-20,2020-04-01,
Seram Bagian Timur,ID8107,,,,Maluku,ID81,Indonesia,ID,2019-12-20,2020-04-01,
Maluku Barat Daya,ID8108,,,,Maluku,ID81,Indonesia,ID,2019-12-20,2020-04-01,
Buru Selatan,ID8109,,,,Maluku,ID81,Indonesia,ID,2019-12-20,2020-04-01,
Kota Ambon,ID8171,,,,Maluku,ID81,Indonesia,ID,2019-12-20,2020-04-01,
Kota Tual,ID8172,,,,Maluku,ID81,Indonesia,ID,2019-12-20,2020-04-01,
Halmahera Barat,ID8201,,,,Maluku Utara,ID82,Indonesia,ID,2019-12-20,2020-04-01,
Halmahera Tengah,ID8202,,,,Maluku Utara,ID82,Indonesia,ID,2019-12-20,2020-04-01,
Kepulauan Sula,ID8203,,,,Maluku Utara,ID82,Indonesia,ID,2019-12-20,2020-04-01,
Halmahera Selatan,ID8204,,,,Maluku Utara,ID82,Indonesia,ID,2019-12-20,2020-04-01,
Halmahera Utara,ID8205,,,,Maluku Utara,ID82,Indonesia,ID,2019-12-20,2020-04-01,
Halmahera Timur,ID8206,,,,Maluku Utara,ID82,Indonesia,ID,2019-12-20,2020-04-01,
Pulau Morotai,ID8207,,,,Maluku Utara,ID82,Indonesia,ID,2019-12-20,2020-04-01,
Pulau Taliabu,ID8208,,,,Maluku Utara,ID82,Indonesia,ID,2019-12-20,2020-04-01,
Kota Ternate,ID8271,,,,Maluku Utara,ID82,Indonesia,ID,2019-12-20,2020-04-01,
Kota Tidore Kepulauan,ID8272,,,,Maluku Utara,ID82,Indonesia,ID,2019-12-20,2020-04-01,
Fakfak,ID9101,,,,Papua Barat,ID91,Indonesia,ID,2019-12-20,2020-04-01,
Kaimana,ID9102,,,,Papua Barat,ID91,Indonesia,ID,2019-12-20,2020-04-01,
Teluk Wondama,ID9103,,,,Papua Barat,ID91,Indonesia,ID,2019-12-20,2020-04-01,
Teluk Bintuni,ID9104,,,,Papua Barat,ID91,Indonesia,ID,2019-12-20,2020-04-01,
Manokwari,ID9105,,,,Papua Barat,ID91,Indonesia,ID,2019-12-20,2020-04-01,
Sorong Selatan,ID9106,,,,Papua Barat,ID91,Indonesia,ID,2019-12-20,2020-04-01,
Sorong,ID9107,,,,Papua Barat,ID91,Indonesia,ID,2019-12-20,2020-04-01,
Raja Ampat,ID9108,,,,Papua Barat,ID91,Indonesia,ID,2019-12-20,2020-04-01,
Tambrauw,ID9109,,,,Papua Barat,ID91,Indonesia,ID,2019-12-20,2020-04-01,
Maybrat,ID9110,,,,Papua Barat,ID91,Indonesia,ID,2019-12-20,2020-04-01,
Manokwari Selatan,ID9111,,,,Papua Barat,ID91,Indonesia,ID,2019-12-20,2020-04-01,
Pegunungan Arfak,ID9112,,,,Papua Barat,ID91,Indonesia,ID,2019-12-20,2020-04-01,
Kota Sorong,ID9171,,,,Papua Barat,ID91,Indonesia,ID,2019-12-20,2020-04-01,
Merauke,ID9401,,,,Papua,ID94,Indonesia,ID,2019-12-20,2020-04-01,
Jayawijaya,ID9402,,,,Papua,ID94,Indonesia,ID,2019-12-20,2020-04-01,
Jayapura,ID9403,,,,Papua,ID94,Indonesia,ID,2019-12-20,2020-04-01,
Nabire,ID9404,,,,Papua,ID94,Indonesia,ID,2019-12-20,2020-04-01,
Kepulauan Yapen,ID9408,,,,Papua,ID94,Indonesia,ID,2019-12-20,2020-04-01,
Biak Numfor,ID9409,,,,Papua,ID94,Indonesia,ID,2019-12-20,2020-04-01,
Paniai,ID9410,,,,Papua,ID94,Indonesia,ID,2019-12-20,2020-04-01,
Puncak Jaya,ID9411,,,,Papua,ID94,Indonesia,ID,2019-12-20,2020-04-01,
Mimika,ID9412,,,,Papua,ID94,Indonesia,ID,2019-12-20,2020-04-01,
Boven Digoel,ID9413,,,,Papua,ID94,Indonesia,ID,2019-12-20,2020-04-01,
Mappi,ID9414,,,,Papua,ID94,Indonesia,ID,2019-12-20,2020-04-01,
Asmat,ID9415,,,,Papua,ID94,Indonesia,ID,2019-12-20,2020-04-01,
Yahukimo,ID9416,,,,Papua,ID94,Indonesia,ID,2019-12-20,2020-04-01,
Pegunungan Bintang,ID9417,,,,Papua,ID94,Indonesia,ID,2019-12-20,2020-04-01,
Tolikara,ID9418,,,,Papua,ID94,Indonesia,ID,2019-12-20,2020-04-01,
Sarmi,ID9419,,,,Papua,ID94,Indonesia,ID,2019-12-20,2020-04-01,
Keerom,ID9420,,,,Papua,ID94,Indonesia,ID,2019-12-20,2020-04-01,
Waropen,ID9426,,,,Papua,ID94,Indonesia,ID,2019-12-20,2020-04-01,
Supiori,ID9427,,,,Papua,ID94,Indonesia,ID,2019-12-20,2020-04-01,
Mamberamo Raya,ID9428,,,,Papua,ID94,Indonesia,ID,2019-12-20,2020-04-01,
Nduga,ID9429,,,,Papua,ID94,Indonesia,ID,2019-12-20,2020-04-01,
Lanny Jaya,ID9430,,,,Papua,ID94,Indonesia,ID,2019-12-20,2020-04-01,
Mamberamo Tengah,ID9431,,,,Papua,ID94,Indonesia,ID,2019-12-20,2020-04-01,
Yalimo,ID9432,,,,Papua,ID94,Indonesia,ID,2019-12-20,2020-04-01,
Puncak,ID9433,,,,Papua,ID94,Indonesia,ID,2019-12-20,2020-04-01,
Dogiyai,ID9434,,,,Papua,ID94,Indonesia,ID,2019-12-20,2020-04-01,
Intan Jaya,ID9435,,,,Papua,ID94,Indonesia,ID,2019-12-20,2020-04-01,
Deiyai,ID9436,,,,Papua,ID94,Indonesia,ID,2019-12-20,2020-04-01,
Kota Jayapura,ID9471,,,,Papua,ID94,Indonesia,ID,2019-12-20,2020-04-01,
