admin1Name_en,admin1Pcode,admin1RefName,admin1AltName1_en,admin1AltName2_en,admin0Name_en,admin0Pcode,date,validOn,validTo
Gilbert Islands,KI1,,,,Kiribati,KI,2020-01-13,2020-01-13,
Phoenix Islands,KI2,,,,Kiribati,KI,2020-01-13,2020-01-13,
Line Islands,KI3,,,,Kiribati,KI,2020-01-13,2020-01-13,
