admin3Name_fr,admin3Pcode,admin3RefName,admin3AltName1_fr,admin3AltName2_fr,admin2Name_fr,admin2Pcode,admin1Name_fr,admin1Pcode,admin0Name_fr,admin0Pcode,date,validOn,validTo
Titigbe,TG010311,,,,Sotouboua,TG0103,Centrale,TG01,Togo,TG,2020-01-12,2022-01-04,
Affem,TG010401,,,,Tchamba,TG0104,Centrale,TG01,Togo,TG,2020-01-12,2022-01-04,
Alibi,TG010402,,,,Tchamba,TG0104,Centrale,TG01,Togo,TG,2020-01-12,2022-01-04,
Bago,TG010403,,,,Tchamba,TG0104,Centrale,TG01,Togo,TG,2020-01-12,2022-01-04,
Balanka,TG010404,,,,Tchamba,TG0104,Centrale,TG01,Togo,TG,2020-01-12,2022-01-04,
Goubi,TG010405,,,,Tchamba,TG0104,Centrale,TG01,Togo,TG,2020-01-12,2022-01-04,
Kaboli,TG010406,,,,Tchamba,TG0104,Centrale,TG01,Togo,TG,2020-01-12,2022-01-04,
Koussountou,TG010407,,,,Tchamba,TG0104,Centrale,TG01,Togo,TG,2020-01-12,2022-01-04,
Kri-Kri,TG010408,,,,Tchamba,TG0104,Centrale,TG01,Togo,TG,2020-01-12,2022-01-04,
Larni,TG010409,,,,Tchamba,TG0104,Centrale,TG01,Togo,TG,2020-01-12,2022-01-04,
Tchamba,TG010410,,,,Tchamba,TG0104,Centrale,TG01,Togo,TG,2020-01-12,2022-01-04,
Agoulou,TG010501,,,,Tchaoudjo,TG0105,Centrale,TG01,Togo,TG,2020-01-12,2022-01-04,
Aleheride/Amaide,TG010502,,,,Tchaoudjo,TG0105,Centrale,TG01,Togo,TG,2020-01-12,2022-01-04,
Kadambara,TG010503,,,,Tchaoudjo,TG0105,Centrale,TG01,Togo,TG,2020-01-12,2022-01-04,
Kemeni,TG010504,,,,Tchaoudjo,TG0105,Centrale,TG01,Togo,TG,2020-01-12,2022-01-04,
Kolina,TG010505,,,,Tchaoudjo,TG0105,Centrale,TG01,Togo,TG,2020-01-12,2022-01-04,
Komah,TG010506,,,,Tchaoudjo,TG0105,Centrale,TG01,Togo,TG,2020-01-12,2022-01-04,
Kpangalam,TG010507,,,,Tchaoudjo,TG0105,Centrale,TG01,Togo,TG,2020-01-12,2022-01-04,
Kparatao,TG010508,,,,Tchaoudjo,TG0105,Centrale,TG01,Togo,TG,2020-01-12,2022-01-04,
Kpassouade,TG010509,,,,Tchaoudjo,TG0105,Centrale,TG01,Togo,TG,2020-01-12,2022-01-04,
Lama-Tessi,TG010510,,,,Tchaoudjo,TG0105,Centrale,TG01,Togo,TG,2020-01-12,2022-01-04,
Tchalo,TG010511,,,,Tchaoudjo,TG0105,Centrale,TG01,Togo,TG,2020-01-12,2022-01-04,
Wassarabo,TG010512,,,,Tchaoudjo,TG0105,Centrale,TG01,Togo,TG,2020-01-12,2022-01-04,
Aledjo,TG020101,,,,Assoli,TG0201,Kara,TG02,Togo,TG,2020-01-12,2022-01-04,
Bafilo,TG020102,,,,Assoli,TG0201,Kara,TG02,Togo,TG,2020-01-12,2022-01-04,
Boulade,TG020103,,,,Assoli,TG0201,Kara,TG02,Togo,TG,2020-01-12,2022-01-04,
Dako/Daoude,TG020104,,,,Assoli,TG0201,Kara,TG02,Togo,TG,2020-01-12,2022-01-04,
Koumonde,TG020105,,,,Assoli,TG0201,Kara,TG02,Togo,TG,2020-01-12,2022-01-04,
Soudou,TG020106,,,,Assoli,TG0201,Kara,TG02,Togo,TG,2020-01-12,2022-01-04,
Baghan,TG020201,,,,Bassar,TG0202,Kara,TG02,Togo,TG,2020-01-12,2022-01-04,
Bangeli,TG020202,,,,Bassar,TG0202,Kara,TG02,Togo,TG,2020-01-12,2022-01-04,
Bassar,TG020203,,,,Bassar,TG0202,Kara,TG02,Togo,TG,2020-01-12,2022-01-04,
Bitchabe,TG020204,,,,Bassar,TG0202,Kara,TG02,Togo,TG,2020-01-12,2022-01-04,
Dimori,TG020205,,,,Bassar,TG0202,Kara,TG02,Togo,TG,2020-01-12,2022-01-04,
Kabou,TG020206,,,,Bassar,TG0202,Kara,TG02,Togo,TG,2020-01-12,2022-01-04,
Kalanga,TG020207,,,,Bassar,TG0202,Kara,TG02,Togo,TG,2020-01-12,2022-01-04,
Manga,TG020208,,,,Bassar,TG0202,Kara,TG02,Togo,TG,2020-01-12,2022-01-04,
Sanda-Afohou,TG020209,,,,Bassar,TG0202,Kara,TG02,Togo,TG,2020-01-12,2022-01-04,
Sanda-Kagbanda,TG020210,,,,Bassar,TG0202,Kara,TG02,Togo,TG,2020-01-12,2022-01-04,
Boufale,TG020301,,,,Binah,TG0203,Kara,TG02,Togo,TG,2020-01-12,2022-01-04,
Kemerida,TG020302,,,,Binah,TG0203,Kara,TG02,Togo,TG,2020-01-12,2022-01-04,
Ketao,TG020303,,,,Binah,TG0203,Kara,TG02,Togo,TG,2020-01-12,2022-01-04,
Lama-Dessi,TG020304,,,,Binah,TG0203,Kara,TG02,Togo,TG,2020-01-12,2022-01-04,
Pagouda,TG020305,,,,Binah,TG0203,Kara,TG02,Togo,TG,2020-01-12,2022-01-04,
Pessare,TG020306,,,,Binah,TG0203,Kara,TG02,Togo,TG,2020-01-12,2022-01-04,
Pitikita,TG020307,,,,Binah,TG0203,Kara,TG02,Togo,TG,2020-01-12,2022-01-04,
Sirka,TG020308,,,,Binah,TG0203,Kara,TG02,Togo,TG,2020-01-12,2022-01-04,
Sola,TG020309,,,,Binah,TG0203,Kara,TG02,Togo,TG,2020-01-12,2022-01-04,
Bapure,TG020401,,,,Dankpen,TG0204,Kara,TG02,Togo,TG,2020-01-12,2022-01-04,
Guerin-Kouka,TG020402,,,,Dankpen,TG0204,Kara,TG02,Togo,TG,2020-01-12,2022-01-04,
Katchamba,TG020403,,,,Dankpen,TG0204,Kara,TG02,Togo,TG,2020-01-12,2022-01-04,
Kidjaboun,TG020404,,,,Dankpen,TG0204,Kara,TG02,Togo,TG,2020-01-12,2022-01-04,
Koulfiekou,TG020405,,,,Dankpen,TG0204,Kara,TG02,Togo,TG,2020-01-12,2022-01-04,
Koutchitcheou,TG020406,,,,Dankpen,TG0204,Kara,TG02,Togo,TG,2020-01-12,2022-01-04,
Namon,TG020407,,,,Dankpen,TG0204,Kara,TG02,Togo,TG,2020-01-12,2022-01-04,
Nampoch,TG020408,,,,Dankpen,TG0204,Kara,TG02,Togo,TG,2020-01-12,2022-01-04,
Nandouta,TG020409,,,,Dankpen,TG0204,Kara,TG02,Togo,TG,2020-01-12,2022-01-04,
Natchibore,TG020410,,,,Dankpen,TG0204,Kara,TG02,Togo,TG,2020-01-12,2022-01-04,
Natchitikpi,TG020411,,,,Dankpen,TG0204,Kara,TG02,Togo,TG,2020-01-12,2022-01-04,
Naware,TG020412,,,,Dankpen,TG0204,Kara,TG02,Togo,TG,2020-01-12,2022-01-04,
Agbandi-Yaka,TG020501,,,,Doufelgou,TG0205,Kara,TG02,Togo,TG,2020-01-12,2022-01-04,
Aloum,TG020502,,,,Doufelgou,TG0205,Kara,TG02,Togo,TG,2020-01-12,2022-01-04,
Baga,TG020503,,,,Doufelgou,TG0205,Kara,TG02,Togo,TG,2020-01-12,2022-01-04,
Defale,TG020504,,,,Doufelgou,TG0205,Kara,TG02,Togo,TG,2020-01-12,2022-01-04,
Kadjalla,TG020505,,,,Doufelgou,TG0205,Kara,TG02,Togo,TG,2020-01-12,2022-01-04,
Koka,TG020506,,,,Doufelgou,TG0205,Kara,TG02,Togo,TG,2020-01-12,2022-01-04,
Kpaha,TG020507,,,,Doufelgou,TG0205,Kara,TG02,Togo,TG,2020-01-12,2022-01-04,
Leon,TG020508,,,,Doufelgou,TG0205,Kara,TG02,Togo,TG,2020-01-12,2022-01-04,
Massedena,TG020509,,,,Doufelgou,TG0205,Kara,TG02,Togo,TG,2020-01-12,2022-01-04,
Niamtougou,TG020510,,,,Doufelgou,TG0205,Kara,TG02,Togo,TG,2020-01-12,2022-01-04,
Pouda,TG020511,,,,Doufelgou,TG0205,Kara,TG02,Togo,TG,2020-01-12,2022-01-04,
Siou,TG020512,,,,Doufelgou,TG0205,Kara,TG02,Togo,TG,2020-01-12,2022-01-04,
Tchore,TG020513,,,,Doufelgou,TG0205,Kara,TG02,Togo,TG,2020-01-12,2022-01-04,
Tenega,TG020514,,,,Doufelgou,TG0205,Kara,TG02,Togo,TG,2020-01-12,2022-01-04,
Akponte,TG020601,,,,Keran,TG0206,Kara,TG02,Togo,TG,2020-01-12,2022-01-04,
Atalote,TG020602,,,,Keran,TG0206,Kara,TG02,Togo,TG,2020-01-12,2022-01-04,
Helota,TG020603,,,,Keran,TG0206,Kara,TG02,Togo,TG,2020-01-12,2022-01-04,
Kande,TG020604,,,,Keran,TG0206,Kara,TG02,Togo,TG,2020-01-12,2022-01-04,
Koutougou,TG020605,,,,Keran,TG0206,Kara,TG02,Togo,TG,2020-01-12,2022-01-04,
Nadoba,TG020606,,,,Keran,TG0206,Kara,TG02,Togo,TG,2020-01-12,2022-01-04,
Ossacre,TG020607,,,,Keran,TG0206,Kara,TG02,Togo,TG,2020-01-12,2022-01-04,
Pesside,TG020608,,,,Keran,TG0206,Kara,TG02,Togo,TG,2020-01-12,2022-01-04,
Warengo,TG020609,,,,Keran,TG0206,Kara,TG02,Togo,TG,2020-01-12,2022-01-04,
Atchangbade,TG020701,,,,Kozah,TG0207,Kara,TG02,Togo,TG,2020-01-12,2022-01-04,
Awandjelo,TG020702,,,,Kozah,TG0207,Kara,TG02,Togo,TG,2020-01-12,2022-01-04,
Bohou,TG020703,,,,Kozah,TG0207,Kara,TG02,Togo,TG,2020-01-12,2022-01-04,
Djamde,TG020704,,,,Kozah,TG0207,Kara,TG02,Togo,TG,2020-01-12,2022-01-04,
Koumea,TG020705,,,,Kozah,TG0207,Kara,TG02,Togo,TG,2020-01-12,2022-01-04,
Lama,TG020706,,,,Kozah,TG0207,Kara,TG02,Togo,TG,2020-01-12,2022-01-04,
Landa,TG020707,,,,Kozah,TG0207,Kara,TG02,Togo,TG,2020-01-12,2022-01-04,
Landa-Pozenda/Kpinzinde,TG020708,,,,Kozah,TG0207,Kara,TG02,Togo,TG,2020-01-12,2022-01-04,
Lassa,TG020709,,,,Kozah,TG0207,Kara,TG02,Togo,TG,2020-01-12,2022-01-04,
Pya,TG020710,,,,Kozah,TG0207,Kara,TG02,Togo,TG,2020-01-12,2022-01-04,
Sarakawa,TG020711,,,,Kozah,TG0207,Kara,TG02,Togo,TG,2020-01-12,2022-01-04,
Somdina,TG020712,,,,Kozah,TG0207,Kara,TG02,Togo,TG,2020-01-12,2022-01-04,
Tchare,TG020713,,,,Kozah,TG0207,Kara,TG02,Togo,TG,2020-01-12,2022-01-04,
Tchitchao,TG020714,,,,Kozah,TG0207,Kara,TG02,Togo,TG,2020-01-12,2022-01-04,
Yade,TG020715,,,,Kozah,TG0207,Kara,TG02,Togo,TG,2020-01-12,2022-01-04,
Akepe,TG030101,,,,Ave,TG0301,Maritime,TG03,Togo,TG,2020-01-12,2022-01-04,
Assahoun/Ando Peme,TG030102,,,,Ave,TG0301,Maritime,TG03,Togo,TG,2020-01-12,2022-01-04,
Badja,TG030103,,,,Ave,TG0301,Maritime,TG03,Togo,TG,2020-01-12,2022-01-04,
Dzolo,TG030104,,,,Ave,TG0301,Maritime,TG03,Togo,TG,2020-01-12,2022-01-04,
Keve,TG030105,,,,Ave,TG0301,Maritime,TG03,Togo,TG,2020-01-12,2022-01-04,
Noepe,TG030106,,,,Ave,TG0301,Maritime,TG03,Togo,TG,2020-01-12,2022-01-04,
Tovegan,TG030107,,,,Ave,TG0301,Maritime,TG03,Togo,TG,2020-01-12,2022-01-04,
Afagnan / Afagnagan,TG030201,,,,Bas-Mono,TG0302,Maritime,TG03,Togo,TG,2020-01-12,2022-01-04,
Agome Glozou/Agbetiko,TG030202,,,,Bas-Mono,TG0302,Maritime,TG03,Togo,TG,2020-01-12,2022-01-04,
Attitogon,TG030203,,,,Bas-Mono,TG0302,Maritime,TG03,Togo,TG,2020-01-12,2022-01-04,
Hompou,TG030204,,,,Bas-Mono,TG0302,Maritime,TG03,Togo,TG,2020-01-12,2022-01-04,
Kpetsou,TG030205,,,,Bas-Mono,TG0302,Maritime,TG03,Togo,TG,2020-01-12,2022-01-04,
Aflao Gakli,TG030301,,,,Golfe,TG0303,Maritime,TG03,Togo,TG,2020-01-12,2022-01-04,
Amoutive,TG030302,,,,Golfe,TG0303,Maritime,TG03,Togo,TG,2020-01-12,2022-01-04,
Baguida,TG030303,,,,Golfe,TG0303,Maritime,TG03,Togo,TG,2020-01-12,2022-01-04,
Sagbado,TG030304,,,,Golfe,TG0303,Maritime,TG03,Togo,TG,2020-01-12,2022-01-04,
Agbodrafo,TG030401,,,,Lacs,TG0304,Maritime,TG03,Togo,TG,2020-01-12,2022-01-04,
Agouegan,TG030402,,,,Lacs,TG0304,Maritime,TG03,Togo,TG,2020-01-12,2022-01-04,
Aklakou,TG030403,,,,Lacs,TG0304,Maritime,TG03,Togo,TG,2020-01-12,2022-01-04,
Aneho,TG030404,,,,Lacs,TG0304,Maritime,TG03,Togo,TG,2020-01-12,2022-01-04,
Anfoin,TG030405,,,,Lacs,TG0304,Maritime,TG03,Togo,TG,2020-01-12,2022-01-04,
Ganave/Fiata,TG030406,,,,Lacs,TG0304,Maritime,TG03,Togo,TG,2020-01-12,2022-01-04,
Glidji,TG030407,,,,Lacs,TG0304,Maritime,TG03,Togo,TG,2020-01-12,2022-01-04,
Lome Commune,TG030501,,,,Lome Commune,TG0305,Maritime,TG03,Togo,TG,2020-01-12,2022-01-04,
Akoumape,TG030601,,,,Vo,TG0306,Maritime,TG03,Togo,TG,2020-01-12,2022-01-04,
Anyron Kope,TG030602,,,,Vo,TG0306,Maritime,TG03,Togo,TG,2020-01-12,2022-01-04,
Dagbati,TG030603,,,,Vo,TG0306,Maritime,TG03,Togo,TG,2020-01-12,2022-01-04,
Dzrekpo,TG030604,,,,Vo,TG0306,Maritime,TG03,Togo,TG,2020-01-12,2022-01-04,
Hahotoe,TG030605,,,,Vo,TG0306,Maritime,TG03,Togo,TG,2020-01-12,2022-01-04,
Mome-Hounkpati,TG030606,,,,Vo,TG0306,Maritime,TG03,Togo,TG,2020-01-12,2022-01-04,
Sevagan,TG030607,,,,Vo,TG0306,Maritime,TG03,Togo,TG,2020-01-12,2022-01-04,
Togoville,TG030608,,,,Vo,TG0306,Maritime,TG03,Togo,TG,2020-01-12,2022-01-04,
Vogan,TG030609,,,,Vo,TG0306,Maritime,TG03,Togo,TG,2020-01-12,2022-01-04,
Vo-Koutime,TG030610,,,,Vo,TG0306,Maritime,TG03,Togo,TG,2020-01-12,2022-01-04,
Ahepe,TG030701,,,,Yoto,TG0307,Maritime,TG03,Togo,TG,2020-01-12,2022-01-04,
Amoussime,TG030702,,,,Yoto,TG0307,Maritime,TG03,Togo,TG,2020-01-12,2022-01-04,
Esse Godjin,TG030703,,,,Yoto,TG0307,Maritime,TG03,Togo,TG,2020-01-12,2022-01-04,
Gboto,TG030704,,,,Yoto,TG0307,Maritime,TG03,Togo,TG,2020-01-12,2022-01-04,
Kini-Kondji,TG030705,,,,Yoto,TG0307,Maritime,TG03,Togo,TG,2020-01-12,2022-01-04,
Kouve,TG030706,,,,Yoto,TG0307,Maritime,TG03,Togo,TG,2020-01-12,2022-01-04,
Sedome,TG030707,,,,Yoto,TG0307,Maritime,TG03,Togo,TG,2020-01-12,2022-01-04,
Tabligbo,TG030708,,,,Yoto,TG0307,Maritime,TG03,Togo,TG,2020-01-12,2022-01-04,
Tchekpo,TG030709,,,,Yoto,TG0307,Maritime,TG03,Togo,TG,2020-01-12,2022-01-04,
Tokpli,TG030710,,,,Yoto,TG0307,Maritime,TG03,Togo,TG,2020-01-12,2022-01-04,
Tomety-Kondji,TG030711,,,,Yoto,TG0307,Maritime,TG03,Togo,TG,2020-01-12,2022-01-04,
Zafi,TG030712,,,,Yoto,TG0307,Maritime,TG03,Togo,TG,2020-01-12,2022-01-04,
Abobo,TG030801,,,,Zio,TG0308,Maritime,TG03,Togo,TG,2020-01-12,2022-01-04,
Agbelouve,TG030802,,,,Zio,TG0308,Maritime,TG03,Togo,TG,2020-01-12,2022-01-04,
Bolou Kpeta,TG030803,,,,Zio,TG0308,Maritime,TG03,Togo,TG,2020-01-12,2022-01-04,
Dalave,TG030804,,,,Zio,TG0308,Maritime,TG03,Togo,TG,2020-01-12,2022-01-04,
Davie,TG030805,,,,Zio,TG0308,Maritime,TG03,Togo,TG,2020-01-12,2022-01-04,
Djagble,TG030806,,,,Zio,TG0308,Maritime,TG03,Togo,TG,2020-01-12,2022-01-04,
Game,TG030807,,,,Zio,TG0308,Maritime,TG03,Togo,TG,2020-01-12,2022-01-04,
Gape Kpodji,TG030808,,,,Zio,TG0308,Maritime,TG03,Togo,TG,2020-01-12,2022-01-04,
Gape-Centre,TG030809,,,,Zio,TG0308,Maritime,TG03,Togo,TG,2020-01-12,2022-01-04,
Gbatope,TG030810,,,,Zio,TG0308,Maritime,TG03,Togo,TG,2020-01-12,2022-01-04,
Gblainvie,TG030811,,,,Zio,TG0308,Maritime,TG03,Togo,TG,2020-01-12,2022-01-04,
Kovie,TG030812,,,,Zio,TG0308,Maritime,TG03,Togo,TG,2020-01-12,2022-01-04,
Kpome,TG030813,,,,Zio,TG0308,Maritime,TG03,Togo,TG,2020-01-12,2022-01-04,
Mission-Tove,TG030814,,,,Zio,TG0308,Maritime,TG03,Togo,TG,2020-01-12,2022-01-04,
Tsevie,TG030815,,,,Zio,TG0308,Maritime,TG03,Togo,TG,2020-01-12,2022-01-04,
Wli,TG030816,,,,Zio,TG0308,Maritime,TG03,Togo,TG,2020-01-12,2022-01-04,
Adetikope,TG030901,,,,Agoe-Nyive,TG0309,Maritime,TG03,Togo,TG,2020-01-12,2022-01-04,
Agoenyive,TG030902,,,,Agoe-Nyive,TG0309,Maritime,TG03,Togo,TG,2020-01-12,2022-01-04,
Legbassito,TG030903,,,,Agoe-Nyive,TG0309,Maritime,TG03,Togo,TG,2020-01-12,2022-01-04,
Togblekope,TG030904,,,,Agoe-Nyive,TG0309,Maritime,TG03,Togo,TG,2020-01-12,2022-01-04,
Vakpossito,TG030905,,,,Agoe-Nyive,TG0309,Maritime,TG03,Togo,TG,2020-01-12,2022-01-04,
Zanguera,TG030906,,,,Agoe-Nyive,TG0309,Maritime,TG03,Togo,TG,2020-01-12,2022-01-04,
Adiva,TG040101,,,,Amou,TG0401,Plateaux,TG04,Togo,TG,2020-01-12,2022-01-04,
Amou-Oblo,TG040102,,,,Amou,TG0401,Plateaux,TG04,Togo,TG,2020-01-12,2022-01-04,
Avedje,TG040103,,,,Amou,TG0401,Plateaux,TG04,Togo,TG,2020-01-12,2022-01-04,
Ekpegnon,TG040104,,,,Amou,TG0401,Plateaux,TG04,Togo,TG,2020-01-12,2022-01-04,
Evou,TG040105,,,,Amou,TG0401,Plateaux,TG04,Togo,TG,2020-01-12,2022-01-04,
Game,TG040106,,,,Amou,TG0401,Plateaux,TG04,Togo,TG,2020-01-12,2022-01-04,
Hiheatro,TG040107,,,,Amou,TG0401,Plateaux,TG04,Togo,TG,2020-01-12,2022-01-04,
Imle,TG040108,,,,Amou,TG0401,Plateaux,TG04,Togo,TG,2020-01-12,2022-01-04,
Kpategan,TG040109,,,,Amou,TG0401,Plateaux,TG04,Togo,TG,2020-01-12,2022-01-04,
Okpahoe,TG040110,,,,Amou,TG0401,Plateaux,TG04,Togo,TG,2020-01-12,2022-01-04,
Otadi,TG040111,,,,Amou,TG0401,Plateaux,TG04,Togo,TG,2020-01-12,2022-01-04,
Ouma-Amlame,TG040112,,,,Amou,TG0401,Plateaux,TG04,Togo,TG,2020-01-12,2022-01-04,
Sodo,TG040113,,,,Amou,TG0401,Plateaux,TG04,Togo,TG,2020-01-12,2022-01-04,
Temedja,TG040114,,,,Amou,TG0401,Plateaux,TG04,Togo,TG,2020-01-12,2022-01-04,
Badou,TG040201,,,,Wawa,TG0402,Plateaux,TG04,Togo,TG,2020-01-12,2022-01-04,
Doume,TG040202,,,,Wawa,TG0402,Plateaux,TG04,Togo,TG,2020-01-12,2022-01-04,
Gobe/Eketo/Gbadi N'Kugna,TG040203,Gobe/Eketo/Gbadi NKugna,,,Wawa,TG0402,Plateaux,TG04,Togo,TG,2020-01-12,2022-01-04,
Kessibo,TG040204,,,,Wawa,TG0402,Plateaux,TG04,Togo,TG,2020-01-12,2022-01-04,
Klabe Efoukpa,TG040205,,,,Wawa,TG0402,Plateaux,TG04,Togo,TG,2020-01-12,2022-01-04,
Kpete Bena,TG040206,,,,Wawa,TG0402,Plateaux,TG04,Togo,TG,2020-01-12,2022-01-04,
Okou,TG040207,,,,Wawa,TG0402,Plateaux,TG04,Togo,TG,2020-01-12,2022-01-04,
Ounabe,TG040208,,,,Wawa,TG0402,Plateaux,TG04,Togo,TG,2020-01-12,2022-01-04,
Tomegbe,TG040209,,,,Wawa,TG0402,Plateaux,TG04,Togo,TG,2020-01-12,2022-01-04,
Adjahun Fiagbe,TG040301,,,,Agou,TG0403,Plateaux,TG04,Togo,TG,2020-01-12,2022-01-04,
Adzakpa,TG040302,,,,Agou,TG0403,Plateaux,TG04,Togo,TG,2020-01-12,2022-01-04,
Agotime Nord,TG040303,,,,Agou,TG0403,Plateaux,TG04,Togo,TG,2020-01-12,2022-01-04,
Agou Agbetiko/Agou Dzidjole,TG040304,,,,Agou,TG0403,Plateaux,TG04,Togo,TG,2020-01-12,2022-01-04,
Agou Atigbe,TG040305,,,,Agou,TG0403,Plateaux,TG04,Togo,TG,2020-01-12,2022-01-04,
Agou Gadzepe,TG040306,,,,Agou,TG0403,Plateaux,TG04,Togo,TG,2020-01-12,2022-01-04,
Agou Kebo,TG040307,,,,Agou,TG0403,Plateaux,TG04,Togo,TG,2020-01-12,2022-01-04,
Agou Yiboe/Kati,TG040308,,,,Agou,TG0403,Plateaux,TG04,Togo,TG,2020-01-12,2022-01-04,
Agou-Akplolo,TG040309,,,,Agou,TG0403,Plateaux,TG04,Togo,TG,2020-01-12,2022-01-04,
Amoussou Kope,TG040310,,,,Agou,TG0403,Plateaux,TG04,Togo,TG,2020-01-12,2022-01-04,
Gadja,TG040311,,,,Agou,TG0403,Plateaux,TG04,Togo,TG,2020-01-12,2022-01-04,
Ahlon,TG040401,,,,Danyi,TG0404,Plateaux,TG04,Togo,TG,2020-01-12,2022-01-04,
Danyi Kpeto-Evita,TG040402,,,,Danyi,TG0404,Plateaux,TG04,Togo,TG,2020-01-12,2022-01-04,
Danyi-Kakpa,TG040403,,,,Danyi,TG0404,Plateaux,TG04,Togo,TG,2020-01-12,2022-01-04,
Elavagnon/Atigba,TG040404,,,,Danyi,TG0404,Plateaux,TG04,Togo,TG,2020-01-12,2022-01-04,
Yikpa,TG040405,,,,Danyi,TG0404,Plateaux,TG04,Togo,TG,2020-01-12,2022-01-04,
Badin,TG040501,,,,Est-Mono,TG0405,Plateaux,TG04,Togo,TG,2020-01-12,2022-01-04,
Elavagnon,TG040502,,,,Est-Mono,TG0405,Plateaux,TG04,Togo,TG,2020-01-12,2022-01-04,
Gbadjahe,TG040503,,,,Est-Mono,TG0405,Plateaux,TG04,Togo,TG,2020-01-12,2022-01-04,
Kamina,TG040504,,,,Est-Mono,TG0405,Plateaux,TG04,Togo,TG,2020-01-12,2022-01-04,
Kpessi,TG040505,,,,Est-Mono,TG0405,Plateaux,TG04,Togo,TG,2020-01-12,2022-01-04,
