admin1Name_en,admin1Pcode,admin1RefName,admin1AltName1_en,admin1AltName2_en,admin0Name_en,admin0Pcode,date,validOn,validTo
Bafata,GW01,,,,Guinea-Bissau,GW,2021-06-14,2022-03-28,
Biombo,GW02,,,,Guinea-Bissau,GW,2021-06-14,2022-03-28,
Bolama/Bijagos,GW03,,,,Guinea-Bissau,GW,2021-06-14,2022-03-28,
Cacheu,GW04,,,,Guinea-Bissau,GW,2021-06-14,2022-03-28,
Gabu,GW05,,,,Guinea-Bissau,GW,2021-06-14,2022-03-28,
Oio,GW06,,,,Guinea-Bissau,GW,2021-06-14,2022-03-28,
Quinara,GW07,,,,Guinea-Bissau,GW,2021-06-14,2022-03-28,
Bissau,GW08,,,,Guinea-Bissau,GW,2021-06-14,2022-03-28,
Tombali,GW09,,,,Guinea-Bissau,GW,2021-06-14,2022-03-28,
