admin1Name_en,admin1Pcode,admin1RefName,admin1AltName1_en,admin1AltName2_en,admin0Name_en,admin0Pcode,date,validOn,validTo
Eastern,SL01,Eastern,,,Sierra Leone,SL,2017-08-16,2022-01-04,
Northern,SL02,Northern,,,Sierra Leone,SL,2017-08-16,2022-01-04,
Southern,SL03,Southern,,,Sierra Leone,SL,2017-08-16,2022-01-04,
Western,SL04,Western,,,Sierra Leone,SL,2017-08-16,2022-01-04,
