admin1Name_en,admin1Pcode,admin1RefName,admin1AltName1_en,admin1AltName2_en,admin0Name_en,admin0Pcode,date,validOn,validTo
Southern Islands,VG00,,,,British Virgin Islands,VG,2017-09-09,2020-04-01,
Anegada,VG01,,,,British Virgin Islands,VG,2017-09-09,2020-04-01,
Cooper Island,VG02,,,,British Virgin Islands,VG,2017-09-09,2020-04-01,
Great Camanoe,VG03,,,,British Virgin Islands,VG,2017-09-09,2020-04-01,
Jost Van Dyke,VG04,,,,British Virgin Islands,VG,2017-09-09,2020-04-01,
Tortola,VG05,,,,British Virgin Islands,VG,2017-09-09,2020-04-01,
Virgin Gorda,VG06,,,,British Virgin Islands,VG,2017-09-09,2020-04-01,
