admin2Name_en,admin2Pcode,admin2RefName,admin2AltName1_en,admin2AltName2_en,admin1Name_en,admin1Pcode,admin0Name_en,admin0Pcode,date,validOn,validTo
Qandala,SO1605,Qandala,Kandala,,Bari,SO16,Somalia,SO,2014-06-06,2021-09-30,
Qardho,SO1606,Qardho,Gardo,,Bari,SO16,Somalia,SO,2014-06-06,2021-09-30,
Garoowe,SO1701,Garoowe,Garowe,,Nugaal,SO17,Somalia,SO,2014-06-06,2021-09-30,
Burtinle,SO1702,Burtinle, ,,Nugaal,SO17,Somalia,SO,2014-06-06,2021-09-30,
Eyl,SO1703,Eyl, ,,Nugaal,SO17,Somalia,SO,2014-06-06,2021-09-30,
Gaalkacyo,SO1801,Gaalkacyo,"Galkacyo, Gaalkacayo, Galkayo",,Mudug,SO18,Somalia,SO,2014-06-06,2021-09-30,
Galdogob,SO1802,Galdogob,Goldogob,,Mudug,SO18,Somalia,SO,2014-06-06,2021-09-30,
Hobyo,SO1803,Hobyo, ,,Mudug,SO18,Somalia,SO,2014-06-06,2021-09-30,
Jariiban,SO1804,Jariiban, ,,Mudug,SO18,Somalia,SO,2014-06-06,2021-09-30,
Xarardheere,SO1805,Xarardheere,"Hararheere, Harardhere",,Mudug,SO18,Somalia,SO,2014-06-06,2021-09-30,
Dhuusamarreeb,SO1901,Dhuusamarreeb,"Dhusa Marreeb, Dhuusamareeb, Dhusa Mareeb",,Galgaduud,SO19,Somalia,SO,2014-06-06,2021-09-30,
Cabudwaaq,SO1902,Cabudwaaq,"Caabudwaaq, Abudwaq",,Galgaduud,SO19,Somalia,SO,2014-06-06,2021-09-30,
Cadaado,SO1903,Cadaado,"Cadado, Adado",,Galgaduud,SO19,Somalia,SO,2014-06-06,2021-09-30,
Ceel Buur,SO1904,Ceel Buur,"El Bur, Ceel Bur",,Galgaduud,SO19,Somalia,SO,2014-06-06,2021-09-30,
Ceel Dheer,SO1905,Ceel Dheer,"El Dere, El Der",,Galgaduud,SO19,Somalia,SO,2014-06-06,2021-09-30,
Belet Weyne,SO2001,Belet Weyne,Beled Weyne,,Hiraan,SO20,Somalia,SO,2014-06-06,2021-09-30,
Bulo Burto,SO2002,Bulo Burto,"Bulo Barde, Buulo Burdo, Bula-brif, Bulo Burti",,Hiraan,SO20,Somalia,SO,2014-06-06,2021-09-30,
Jalalaqsi,SO2003,Jalalaqsi, ,,Hiraan,SO20,Somalia,SO,2014-06-06,2021-09-30,
Jowhar,SO2101,Jowhar,Jawhar,,Middle Shabelle,SO21,Somalia,SO,2014-06-06,2021-09-30,
Adan Yabaal,SO2102,Adan Yabaal,"Aden Yabal, Aadan",,Middle Shabelle,SO21,Somalia,SO,2014-06-06,2021-09-30,
Balcad,SO2103,Balcad,Balad,,Middle Shabelle,SO21,Somalia,SO,2014-06-06,2021-09-30,
Cadale,SO2104,Cadale,Adale,,Middle Shabelle,SO21,Somalia,SO,2014-06-06,2021-09-30,
Banadir,SO2201,Banadir, ,,Banadir,SO22,Somalia,SO,2014-06-06,2021-09-30,
Marka,SO2301,Marka,Merka,,Lower Shabelle,SO23,Somalia,SO,2014-06-06,2021-09-30,
Afgooye,SO2302,Afgooye,Afgoi,,Lower Shabelle,SO23,Somalia,SO,2014-06-06,2021-09-30,
Baraawe,SO2303,Baraawe,Barawe,,Lower Shabelle,SO23,Somalia,SO,2014-06-06,2021-09-30,
Kurtunwaarey,SO2304,Kurtunwaarey,Kuntuwaaray,,Lower Shabelle,SO23,Somalia,SO,2014-06-06,2021-09-30,
Qoryooley,SO2305,Qoryooley,Qoryoley,,Lower Shabelle,SO23,Somalia,SO,2014-06-06,2021-09-30,
Sablaale,SO2306,Sablaale,Sablale,,Lower Shabelle,SO23,Somalia,SO,2014-06-06,2021-09-30,
Wanla Weyn,SO2307,Wanla Weyn,Wanla Weyne,,Lower Shabelle,SO23,Somalia,SO,2014-06-06,2021-09-30,
Baydhaba,SO2401,Baydhaba,"Baydhabo, Baidoa",,Bay,SO24,Somalia,SO,2014-06-06,2021-09-30,
Buur Hakaba,SO2402,Buur Hakaba,"Buur Xakaba, Bur Hacaba",,Bay,SO24,Somalia,SO,2014-06-06,2021-09-30,
Diinsoor,SO2403,Diinsoor,"Dinsor, Diinsor",,Bay,SO24,Somalia,SO,2014-06-06,2021-09-30,
Qansax Dheere,SO2404,Qansax Dheere,Qansah Dere,,Bay,SO24,Somalia,SO,2014-06-06,2021-09-30,
Xudur,SO2501,Xudur,Hudur,,Bakool,SO25,Somalia,SO,2014-06-06,2021-09-30,
Ceel Barde,SO2502,Ceel Barde,El Barde,,Bakool,SO25,Somalia,SO,2014-06-06,2021-09-30,
Tayeeglow,SO2503,Tayeeglow,"Tiyeeglow, Tayeglow, Tieglow",,Bakool,SO25,Somalia,SO,2014-06-06,2021-09-30,
Waajid,SO2504,Waajid,Wajid,,Bakool,SO25,Somalia,SO,2014-06-06,2021-09-30,
Rab Dhuure,SO2505,Rab Dhuure,"Yeed, Biyole",,Bakool,SO25,Somalia,SO,2014-06-06,2021-09-30,
Garbahaarey,SO2601,Garbahaarey,"Garbahaaray, Garbaharey",,Gedo,SO26,Somalia,SO,2014-06-06,2021-09-30,
Baardheere,SO2602,Baardheere,"Baar-dheere, Bardera",,Gedo,SO26,Somalia,SO,2014-06-06,2021-09-30,
Belet Xaawo,SO2603,Belet Xaawo,Belet Xaawa,,Gedo,SO26,Somalia,SO,2014-06-06,2021-09-30,
Ceel Waaq,SO2604,Ceel Waaq,"Ceel Waq, El Wak, El Waq",,Gedo,SO26,Somalia,SO,2014-06-06,2021-09-30,
Doolow,SO2605,Doolow,"Dolow, Dolo",,Gedo,SO26,Somalia,SO,2014-06-06,2021-09-30,
Luuq,SO2606,Luuq,"Luuk, Luq",,Gedo,SO26,Somalia,SO,2014-06-06,2021-09-30,
Bu'aale,SO2701,Bu'aale, ,,Middle Juba,SO27,Somalia,SO,2014-06-06,2021-09-30,
Jilib,SO2702,Jilib, ,,Middle Juba,SO27,Somalia,SO,2014-06-06,2021-09-30,
Saakow,SO2703,Saakow,Sakow,,Middle Juba,SO27,Somalia,SO,2014-06-06,2021-09-30,
Kismaayo,SO2801,Kismaayo,Kismayo,,Lower Juba,SO28,Somalia,SO,2014-06-06,2021-09-30,
Afmadow,SO2802,Afmadow, ,,Lower Juba,SO28,Somalia,SO,2014-06-06,2021-09-30,
Badhaadhe,SO2803,Badhaadhe,Badhadhe,,Lower Juba,SO28,Somalia,SO,2014-06-06,2021-09-30,
Jamaame,SO2804,Jamaame,Jamame,,Lower Juba,SO28,Somalia,SO,2014-06-06,2021-09-30,
