admin1Name_en,admin1Pcode,admin1RefName,admin1AltName1_en,admin1AltName2_en,admin0Name_en,admin0Pcode,date,validOn,validTo
Saint Anthony,MS01,,,,Montserrat,MS,2017-09-09,2020-02-25,
Saint Georges,MS02,,,,Montserrat,MS,2017-09-09,2020-02-25,
Saint Peter,MS03,,,,Montserrat,MS,2017-09-09,2020-02-25,
