admin1Name_en,admin1Pcode,admin1RefName,admin1AltName1_en,admin1AltName2_en,admin0Name_en,admin0Pcode,date,validOn,validTo
St. Croix,VI010,,,,United States Virgin Islands,VI,2017-09-09,2019-11-04,
St. John,VI020,,,,United States Virgin Islands,VI,2017-09-09,2019-11-04,
St. Thomas,VI030,,,,United States Virgin Islands,VI,2017-09-09,2019-11-04,
