admin3Name_en,admin3Pcode,admin3RefName,admin3AltName1_en,admin3AltName2_en,admin2Name_en,admin2Pcode,admin1Name_en,admin1Pcode,admin0Name_en,admin0Pcode,date,validOn,validTo
Phkoam,KH010801,,,,Svay Chek,KH0108,Banteay Meanchey,KH01,Cambodia,KH,2014-10-14,2018-10-16,
Sarongk,KH010802,,,,Svay Chek,KH0108,Banteay Meanchey,KH01,Cambodia,KH,2014-10-14,2018-10-16,
Sla Kram,KH010803,,,,Svay Chek,KH0108,Banteay Meanchey,KH01,Cambodia,KH,2014-10-14,2018-10-16,
Svay Chek,KH010804,,,,Svay Chek,KH0108,Banteay Meanchey,KH01,Cambodia,KH,2014-10-14,2018-10-16,
Ta Baen,KH010805,,,,Svay Chek,KH0108,Banteay Meanchey,KH01,Cambodia,KH,2014-10-14,2018-10-16,
Ta Phou,KH010806,,,,Svay Chek,KH0108,Banteay Meanchey,KH01,Cambodia,KH,2014-10-14,2018-10-16,
Treas,KH010807,,,,Svay Chek,KH0108,Banteay Meanchey,KH01,Cambodia,KH,2014-10-14,2018-10-16,
Roluos,KH010808,,,,Svay Chek,KH0108,Banteay Meanchey,KH01,Cambodia,KH,2014-10-14,2018-10-16,
Boeng Beng,KH010901,,,,Malai,KH0109,Banteay Meanchey,KH01,Cambodia,KH,2014-10-14,2018-10-16,
Malai,KH010902,,,,Malai,KH0109,Banteay Meanchey,KH01,Cambodia,KH,2014-10-14,2018-10-16,
Ou Sampoar,KH010903,,,,Malai,KH0109,Banteay Meanchey,KH01,Cambodia,KH,2014-10-14,2018-10-16,
Ou Sralau,KH010904,,,,Malai,KH0109,Banteay Meanchey,KH01,Cambodia,KH,2014-10-14,2018-10-16,
Tuol Pongro,KH010905,,,,Malai,KH0109,Banteay Meanchey,KH01,Cambodia,KH,2014-10-14,2018-10-16,
Ta Kong,KH010906,,,,Malai,KH0109,Banteay Meanchey,KH01,Cambodia,KH,2014-10-14,2018-10-16,
Nimitt,KH011001,,,,Paoy Paet,KH0110,Banteay Meanchey,KH01,Cambodia,KH,2014-10-14,2018-10-16,
Paoy Paet,KH011002,,,,Paoy Paet,KH0110,Banteay Meanchey,KH01,Cambodia,KH,2014-10-14,2018-10-16,
Phsar Kandal,KH011003,,,,Paoy Paet,KH0110,Banteay Meanchey,KH01,Cambodia,KH,2014-10-14,2018-10-16,
Kantueu Muoy,KH020101,,,,Banan,KH0201,Battambang,KH02,Cambodia,KH,2014-10-14,2018-10-16,
Kantueu Pir,KH020102,,,,Banan,KH0201,Battambang,KH02,Cambodia,KH,2014-10-14,2018-10-16,
Bay Damram,KH020103,,,,Banan,KH0201,Battambang,KH02,Cambodia,KH,2014-10-14,2018-10-16,
Chheu Teal,KH020104,,,,Banan,KH0201,Battambang,KH02,Cambodia,KH,2014-10-14,2018-10-16,
Chaeng Mean Chey,KH020105,,,,Banan,KH0201,Battambang,KH02,Cambodia,KH,2014-10-14,2018-10-16,
Phnum Sampov,KH020106,,,,Banan,KH0201,Battambang,KH02,Cambodia,KH,2014-10-14,2018-10-16,
Snoeng,KH020107,,,,Banan,KH0201,Battambang,KH02,Cambodia,KH,2014-10-14,2018-10-16,
Ta Kream,KH020108,,,,Banan,KH0201,Battambang,KH02,Cambodia,KH,2014-10-14,2018-10-16,
Ta Pung,KH020201,,,,Thma Koul,KH0202,Battambang,KH02,Cambodia,KH,2014-10-14,2018-10-16,
Ta Meun,KH020202,,,,Thma Koul,KH0202,Battambang,KH02,Cambodia,KH,2014-10-14,2018-10-16,
Ou Ta Ki,KH020203,,,,Thma Koul,KH0202,Battambang,KH02,Cambodia,KH,2014-10-14,2018-10-16,
Chrey,KH020204,,,,Thma Koul,KH0202,Battambang,KH02,Cambodia,KH,2014-10-14,2018-10-16,
Anlong Run,KH020205,,,,Thma Koul,KH0202,Battambang,KH02,Cambodia,KH,2014-10-14,2018-10-16,
Chrouy Sdau,KH020206,,,,Thma Koul,KH0202,Battambang,KH02,Cambodia,KH,2014-10-14,2018-10-16,
Boeng Pring,KH020207,,,,Thma Koul,KH0202,Battambang,KH02,Cambodia,KH,2014-10-14,2018-10-16,
Kouk Khmum,KH020208,,,,Thma Koul,KH0202,Battambang,KH02,Cambodia,KH,2014-10-14,2018-10-16,
Bansay Traeng,KH020209,,,,Thma Koul,KH0202,Battambang,KH02,Cambodia,KH,2014-10-14,2018-10-16,
Rung Chrey,KH020210,,,,Thma Koul,KH0202,Battambang,KH02,Cambodia,KH,2014-10-14,2018-10-16,
Tuol Ta Ek,KH020301,,,,Battambang,KH0203,Battambang,KH02,Cambodia,KH,2014-10-14,2018-10-16,
Prek Preah Sdach,KH020302,,,,Battambang,KH0203,Battambang,KH02,Cambodia,KH,2014-10-14,2018-10-16,
Rottanak,KH020303,,,,Battambang,KH0203,Battambang,KH02,Cambodia,KH,2014-10-14,2018-10-16,
Chomkar Somraong,KH020304,,,,Battambang,KH0203,Battambang,KH02,Cambodia,KH,2014-10-14,2018-10-16,
Sla Ket,KH020305,,,,Battambang,KH0203,Battambang,KH02,Cambodia,KH,2014-10-14,2018-10-16,
Kdol Doun Teav,KH020306,,,,Battambang,KH0203,Battambang,KH02,Cambodia,KH,2014-10-14,2018-10-16,
Omal,KH020307,,,,Battambang,KH0203,Battambang,KH02,Cambodia,KH,2014-10-14,2018-10-16,
Wat Kor,KH020308,,,,Battambang,KH0203,Battambang,KH02,Cambodia,KH,2014-10-14,2018-10-16,
Ou Char,KH020309,,,,Battambang,KH0203,Battambang,KH02,Cambodia,KH,2014-10-14,2018-10-16,
Svay Por,KH020310,,,,Battambang,KH0203,Battambang,KH02,Cambodia,KH,2014-10-14,2018-10-16,
Bavel,KH020401,,,,Bavel,KH0204,Battambang,KH02,Cambodia,KH,2014-10-14,2018-10-16,
Khnach Romeas,KH020402,,,,Bavel,KH0204,Battambang,KH02,Cambodia,KH,2014-10-14,2018-10-16,
Lvea,KH020403,,,,Bavel,KH0204,Battambang,KH02,Cambodia,KH,2014-10-14,2018-10-16,
Prey Khpos,KH020404,,,,Bavel,KH0204,Battambang,KH02,Cambodia,KH,2014-10-14,2018-10-16,
Ampil Pram Daeum,KH020405,,,,Bavel,KH0204,Battambang,KH02,Cambodia,KH,2014-10-14,2018-10-16,
Kdol Ta Haen,KH020406,,,,Bavel,KH0204,Battambang,KH02,Cambodia,KH,2014-10-14,2018-10-16,
Khlaeng Meas,KH020407,,,,Bavel,KH0204,Battambang,KH02,Cambodia,KH,2014-10-14,2018-10-16,
Boeung Pram,KH020408,,,,Bavel,KH0204,Battambang,KH02,Cambodia,KH,2014-10-14,2018-10-16,
Preaek Norint,KH020501,,,,Aek Phnum,KH0205,Battambang,KH02,Cambodia,KH,2014-10-14,2018-10-16,
Samraong Knong,KH020502,,,,Aek Phnum,KH0205,Battambang,KH02,Cambodia,KH,2014-10-14,2018-10-16,
Preaek Khpob,KH020503,,,,Aek Phnum,KH0205,Battambang,KH02,Cambodia,KH,2014-10-14,2018-10-16,
Preaek Luong,KH020504,,,,Aek Phnum,KH0205,Battambang,KH02,Cambodia,KH,2014-10-14,2018-10-16,
Peam Aek,KH020505,,,,Aek Phnum,KH0205,Battambang,KH02,Cambodia,KH,2014-10-14,2018-10-16,
Prey Chas,KH020506,,,,Aek Phnum,KH0205,Battambang,KH02,Cambodia,KH,2014-10-14,2018-10-16,
Kaoh Chiveang,KH020507,,,,Aek Phnum,KH0205,Battambang,KH02,Cambodia,KH,2014-10-14,2018-10-16,
Moung,KH020601,,,,Moung Ruessei,KH0206,Battambang,KH02,Cambodia,KH,2014-10-14,2018-10-16,
Kear,KH020602,,,,Moung Ruessei,KH0206,Battambang,KH02,Cambodia,KH,2014-10-14,2018-10-16,
Prey Svay,KH020603,,,,Moung Ruessei,KH0206,Battambang,KH02,Cambodia,KH,2014-10-14,2018-10-16,
Ruessei Krang,KH020604,,,,Moung Ruessei,KH0206,Battambang,KH02,Cambodia,KH,2014-10-14,2018-10-16,
Chrey,KH020605,,,,Moung Ruessei,KH0206,Battambang,KH02,Cambodia,KH,2014-10-14,2018-10-16,
Ta Loas,KH020606,,,,Moung Ruessei,KH0206,Battambang,KH02,Cambodia,KH,2014-10-14,2018-10-16,
Kakaoh,KH020607,,,,Moung Ruessei,KH0206,Battambang,KH02,Cambodia,KH,2014-10-14,2018-10-16,
Prey Touch,KH020608,,,,Moung Ruessei,KH0206,Battambang,KH02,Cambodia,KH,2014-10-14,2018-10-16,
Robas Mongkol,KH020609,,,,Moung Ruessei,KH0206,Battambang,KH02,Cambodia,KH,2014-10-14,2018-10-16,
Sdau,KH020701,,,,Rotonak Mondol,KH0207,Battambang,KH02,Cambodia,KH,2014-10-14,2018-10-16,
Andaeuk Haeb,KH020702,,,,Rotonak Mondol,KH0207,Battambang,KH02,Cambodia,KH,2014-10-14,2018-10-16,
Phlov Meas,KH020703,,,,Rotonak Mondol,KH0207,Battambang,KH02,Cambodia,KH,2014-10-14,2018-10-16,
Traeng,KH020704,,,,Rotonak Mondol,KH0207,Battambang,KH02,Cambodia,KH,2014-10-14,2018-10-16,
Reaksmei Songha,KH020705,,,,Rotonak Mondol,KH0207,Battambang,KH02,Cambodia,KH,2014-10-14,2018-10-16,
Anlong Vil,KH020801,,,,Sangkae,KH0208,Battambang,KH02,Cambodia,KH,2014-10-14,2018-10-16,
Norea,KH020802,,,,Sangkae,KH0208,Battambang,KH02,Cambodia,KH,2014-10-14,2018-10-16,
Ta Pon,KH020803,,,,Sangkae,KH0208,Battambang,KH02,Cambodia,KH,2014-10-14,2018-10-16,
Roka,KH020804,,,,Sangkae,KH0208,Battambang,KH02,Cambodia,KH,2014-10-14,2018-10-16,
Kampong Preah,KH020805,,,,Sangkae,KH0208,Battambang,KH02,Cambodia,KH,2014-10-14,2018-10-16,
Kampong Prieng,KH020806,,,,Sangkae,KH0208,Battambang,KH02,Cambodia,KH,2014-10-14,2018-10-16,
Reang Kesei,KH020807,,,,Sangkae,KH0208,Battambang,KH02,Cambodia,KH,2014-10-14,2018-10-16,
Ou Dambang Muoy,KH020808,,,,Sangkae,KH0208,Battambang,KH02,Cambodia,KH,2014-10-14,2018-10-16,
Ou Dambang Pir,KH020809,,,,Sangkae,KH0208,Battambang,KH02,Cambodia,KH,2014-10-14,2018-10-16,
Vaot Ta Muem,KH020810,,,,Sangkae,KH0208,Battambang,KH02,Cambodia,KH,2014-10-14,2018-10-16,
Ta Taok,KH020901,,,,Samlout,KH0209,Battambang,KH02,Cambodia,KH,2014-10-14,2018-10-16,
Kampong Lpov,KH020902,,,,Samlout,KH0209,Battambang,KH02,Cambodia,KH,2014-10-14,2018-10-16,
Ou Samril,KH020903,,,,Samlout,KH0209,Battambang,KH02,Cambodia,KH,2014-10-14,2018-10-16,
Sung,KH020904,,,,Samlout,KH0209,Battambang,KH02,Cambodia,KH,2014-10-14,2018-10-16,
Samlout,KH020905,,,,Samlout,KH0209,Battambang,KH02,Cambodia,KH,2014-10-14,2018-10-16,
Mean Chey,KH020906,,,,Samlout,KH0209,Battambang,KH02,Cambodia,KH,2014-10-14,2018-10-16,
Ta Sanh,KH020907,,,,Samlout,KH0209,Battambang,KH02,Cambodia,KH,2014-10-14,2018-10-16,
Sampov Lun,KH021001,,,,Sampov Lun,KH0210,Battambang,KH02,Cambodia,KH,2014-10-14,2018-10-16,
Angkor Ban,KH021002,,,,Sampov Lun,KH0210,Battambang,KH02,Cambodia,KH,2014-10-14,2018-10-16,
Ta Sda,KH021003,,,,Sampov Lun,KH0210,Battambang,KH02,Cambodia,KH,2014-10-14,2018-10-16,
Santepheap,KH021004,,,,Sampov Lun,KH0210,Battambang,KH02,Cambodia,KH,2014-10-14,2018-10-16,
Serei Mean Chey,KH021005,,,,Sampov Lun,KH0210,Battambang,KH02,Cambodia,KH,2014-10-14,2018-10-16,
Chrey Seima,KH021006,,,,Sampov Lun,KH0210,Battambang,KH02,Cambodia,KH,2014-10-14,2018-10-16,
Phnum Proek,KH021101,,,,Phnum Proek,KH0211,Battambang,KH02,Cambodia,KH,2014-10-14,2018-10-16,
Pech Chenda,KH021102,,,,Phnum Proek,KH0211,Battambang,KH02,Cambodia,KH,2014-10-14,2018-10-16,
Bour,KH021103,,,,Phnum Proek,KH0211,Battambang,KH02,Cambodia,KH,2014-10-14,2018-10-16,
Barang Thleak,KH021104,,,,Phnum Proek,KH0211,Battambang,KH02,Cambodia,KH,2014-10-14,2018-10-16,
Ou Rumduol,KH021105,,,,Phnum Proek,KH0211,Battambang,KH02,Cambodia,KH,2014-10-14,2018-10-16,
Kamrieng,KH021201,,,,Kamrieng,KH0212,Battambang,KH02,Cambodia,KH,2014-10-14,2018-10-16,
Boeng Reang,KH021202,,,,Kamrieng,KH0212,Battambang,KH02,Cambodia,KH,2014-10-14,2018-10-16,
Ou Da,KH021203,,,,Kamrieng,KH0212,Battambang,KH02,Cambodia,KH,2014-10-14,2018-10-16,
Trang,KH021204,,,,Kamrieng,KH0212,Battambang,KH02,Cambodia,KH,2014-10-14,2018-10-16,
Ta Saen,KH021205,,,,Kamrieng,KH0212,Battambang,KH02,Cambodia,KH,2014-10-14,2018-10-16,
Ta Krei,KH021206,,,,Kamrieng,KH0212,Battambang,KH02,Cambodia,KH,2014-10-14,2018-10-16,
Thipakdei,KH021301,,,,Koas Krala,KH0213,Battambang,KH02,Cambodia,KH,2014-10-14,2018-10-16,
Kaos Krala,KH021302,,,,Koas Krala,KH0213,Battambang,KH02,Cambodia,KH,2014-10-14,2018-10-16,
Hab,KH021303,,,,Koas Krala,KH0213,Battambang,KH02,Cambodia,KH,2014-10-14,2018-10-16,
Preah Phos,KH021304,,,,Koas Krala,KH0213,Battambang,KH02,Cambodia,KH,2014-10-14,2018-10-16,
Doun Ba,KH021305,,,,Koas Krala,KH0213,Battambang,KH02,Cambodia,KH,2014-10-14,2018-10-16,
Chhnal Moan,KH021306,,,,Koas Krala,KH0213,Battambang,KH02,Cambodia,KH,2014-10-14,2018-10-16,
Preaek Chik,KH021401,,,,Rukh Kiri,KH0214,Battambang,KH02,Cambodia,KH,2014-10-14,2018-10-16,
Prey Tralach,KH021402,,,,Rukh Kiri,KH0214,Battambang,KH02,Cambodia,KH,2014-10-14,2018-10-16,
Mukh Reah,KH021403,,,,Rukh Kiri,KH0214,Battambang,KH02,Cambodia,KH,2014-10-14,2018-10-16,
Sdok Pravoek,KH021404,,,,Rukh Kiri,KH0214,Battambang,KH02,Cambodia,KH,2014-10-14,2018-10-16,
Basak,KH021405,,,,Rukh Kiri,KH0214,Battambang,KH02,Cambodia,KH,2014-10-14,2018-10-16,
Batheay,KH030101,,,,Batheay,KH0301,Kampong Cham,KH03,Cambodia,KH,2014-10-14,2018-10-16,
Chbar Ampov,KH030102,,,,Batheay,KH0301,Kampong Cham,KH03,Cambodia,KH,2014-10-14,2018-10-16,
Chealea,KH030103,,,,Batheay,KH0301,Kampong Cham,KH03,Cambodia,KH,2014-10-14,2018-10-16,
Cheung Prey,KH030104,,,,Batheay,KH0301,Kampong Cham,KH03,Cambodia,KH,2014-10-14,2018-10-16,
Me Pring,KH030105,,,,Batheay,KH0301,Kampong Cham,KH03,Cambodia,KH,2014-10-14,2018-10-16,
Ph'av,KH030106,Phav,,,Batheay,KH0301,Kampong Cham,KH03,Cambodia,KH,2014-10-14,2018-10-16,
Sambour,KH030107,,,,Batheay,KH0301,Kampong Cham,KH03,Cambodia,KH,2014-10-14,2018-10-16,
Sandaek,KH030108,,,,Batheay,KH0301,Kampong Cham,KH03,Cambodia,KH,2014-10-14,2018-10-16,
Tang Krang,KH030109,,,,Batheay,KH0301,Kampong Cham,KH03,Cambodia,KH,2014-10-14,2018-10-16,
Tang Krasang,KH030110,,,,Batheay,KH0301,Kampong Cham,KH03,Cambodia,KH,2014-10-14,2018-10-16,
Trab,KH030111,,,,Batheay,KH0301,Kampong Cham,KH03,Cambodia,KH,2014-10-14,2018-10-16,
Tumnob,KH030112,,,,Batheay,KH0301,Kampong Cham,KH03,Cambodia,KH,2014-10-14,2018-10-16,
Bos Khnor,KH030201,,,,Chamkar Leu,KH0302,Kampong Cham,KH03,Cambodia,KH,2014-10-14,2018-10-16,
Chamkar Andoung,KH030202,,,,Chamkar Leu,KH0302,Kampong Cham,KH03,Cambodia,KH,2014-10-14,2018-10-16,
Cheyyou,KH030203,,,,Chamkar Leu,KH0302,Kampong Cham,KH03,Cambodia,KH,2014-10-14,2018-10-16,
Lvea Leu,KH030204,,,,Chamkar Leu,KH0302,Kampong Cham,KH03,Cambodia,KH,2014-10-14,2018-10-16,
Spueu,KH030205,,,,Chamkar Leu,KH0302,Kampong Cham,KH03,Cambodia,KH,2014-10-14,2018-10-16,
Svay Teab,KH030206,,,,Chamkar Leu,KH0302,Kampong Cham,KH03,Cambodia,KH,2014-10-14,2018-10-16,
Ta Ong,KH030207,,,,Chamkar Leu,KH0302,Kampong Cham,KH03,Cambodia,KH,2014-10-14,2018-10-16,
Ta Prok,KH030208,,,,Chamkar Leu,KH0302,Kampong Cham,KH03,Cambodia,KH,2014-10-14,2018-10-16,
Khnor Dambang,KH030301,,,,Cheung Prey,KH0303,Kampong Cham,KH03,Cambodia,KH,2014-10-14,2018-10-16,
Kouk Rovieng,KH030302,,,,Cheung Prey,KH0303,Kampong Cham,KH03,Cambodia,KH,2014-10-14,2018-10-16,
Pdau Chum,KH030303,,,,Cheung Prey,KH0303,Kampong Cham,KH03,Cambodia,KH,2014-10-14,2018-10-16,
Prey Char,KH030304,,,,Cheung Prey,KH0303,Kampong Cham,KH03,Cambodia,KH,2014-10-14,2018-10-16,
Pring Chrum,KH030305,,,,Cheung Prey,KH0303,Kampong Cham,KH03,Cambodia,KH,2014-10-14,2018-10-16,
Sampong Chey,KH030306,,,,Cheung Prey,KH0303,Kampong Cham,KH03,Cambodia,KH,2014-10-14,2018-10-16,
Sdaeung Chey,KH030307,,,,Cheung Prey,KH0303,Kampong Cham,KH03,Cambodia,KH,2014-10-14,2018-10-16,
Soutib,KH030308,,,,Cheung Prey,KH0303,Kampong Cham,KH03,Cambodia,KH,2014-10-14,2018-10-16,
Sramar,KH030309,,,,Cheung Prey,KH0303,Kampong Cham,KH03,Cambodia,KH,2014-10-14,2018-10-16,
Trapeang Kor,KH030310,,,,Cheung Prey,KH0303,Kampong Cham,KH03,Cambodia,KH,2014-10-14,2018-10-16,
Boeng Kok,KH030501,,,,Kampong Cham,KH0305,Kampong Cham,KH03,Cambodia,KH,2014-10-14,2018-10-16,
Kampong Cham,KH030502,,,,Kampong Cham,KH0305,Kampong Cham,KH03,Cambodia,KH,2014-10-14,2018-10-16,
Sambuor Meas,KH030503,,,,Kampong Cham,KH0305,Kampong Cham,KH03,Cambodia,KH,2014-10-14,2018-10-16,
Veal Vong,KH030504,,,,Kampong Cham,KH0305,Kampong Cham,KH03,Cambodia,KH,2014-10-14,2018-10-16,
Ampil,KH030601,,,,Kampong Siem,KH0306,Kampong Cham,KH03,Cambodia,KH,2014-10-14,2018-10-16,
Hanchey,KH030602,,,,Kampong Siem,KH0306,Kampong Cham,KH03,Cambodia,KH,2014-10-14,2018-10-16,
Kien Chrey,KH030603,,,,Kampong Siem,KH0306,Kampong Cham,KH03,Cambodia,KH,2014-10-14,2018-10-16,
Kokor,KH030604,,,,Kampong Siem,KH0306,Kampong Cham,KH03,Cambodia,KH,2014-10-14,2018-10-16,
Kaoh Mitt,KH030605,,,,Kampong Siem,KH0306,Kampong Cham,KH03,Cambodia,KH,2014-10-14,2018-10-16,
Kaoh Roka,KH030606,,,,Kampong Siem,KH0306,Kampong Cham,KH03,Cambodia,KH,2014-10-14,2018-10-16,
Kaoh Samraong,KH030607,,,,Kampong Siem,KH0306,Kampong Cham,KH03,Cambodia,KH,2014-10-14,2018-10-16,
Kaoh Tontuem,KH030608,,,,Kampong Siem,KH0306,Kampong Cham,KH03,Cambodia,KH,2014-10-14,2018-10-16,
Krala,KH030609,,,,Kampong Siem,KH0306,Kampong Cham,KH03,Cambodia,KH,2014-10-14,2018-10-16,
Ou Svay,KH030610,,,,Kampong Siem,KH0306,Kampong Cham,KH03,Cambodia,KH,2014-10-14,2018-10-16,
Ro'ang,KH030611,Roang,,,Kampong Siem,KH0306,Kampong Cham,KH03,Cambodia,KH,2014-10-14,2018-10-16,
Rumchek,KH030612,,,,Kampong Siem,KH0306,Kampong Cham,KH03,Cambodia,KH,2014-10-14,2018-10-16,
Srak,KH030613,,,,Kampong Siem,KH0306,Kampong Cham,KH03,Cambodia,KH,2014-10-14,2018-10-16,
Trean,KH030614,,,,Kampong Siem,KH0306,Kampong Cham,KH03,Cambodia,KH,2014-10-14,2018-10-16,
Vihear Thum,KH030615,,,,Kampong Siem,KH0306,Kampong Cham,KH03,Cambodia,KH,2014-10-14,2018-10-16,
Angkor Ban,KH030701,,,,Kang Meas,KH0307,Kampong Cham,KH03,Cambodia,KH,2014-10-14,2018-10-16,
Kang Ta Noeng,KH030702,,,,Kang Meas,KH0307,Kampong Cham,KH03,Cambodia,KH,2014-10-14,2018-10-16,
Khchau,KH030703,,,,Kang Meas,KH0307,Kampong Cham,KH03,Cambodia,KH,2014-10-14,2018-10-16,
