admin1Name_en,admin1Pcode,admin1RefName,admin1AltName1_en,admin1AltName2_en,admin0Name_en,admin0Pcode,date,validOn,validTo
North,MV001,,,,Maldives,MV,2010-01-01,2021-03-31,
North Central,MV002,,,,Maldives,MV,2010-01-01,2021-03-31,
Male Economic,MV003,,,,Maldives,MV,2010-01-01,2021-03-31,
South Central,MV004,,,,Maldives,MV,2010-01-01,2021-03-31,
South,MV005,,,,Maldives,MV,2010-01-01,2021-03-31,
