admin3Name_en,admin3Pcode,admin3RefName,admin3AltName1_en,admin3AltName2_en,admin2Name_en,admin2Pcode,admin1Name_en,admin1Pcode,admin0Name_en,admin0Pcode,date,validOn,validTo
Luengue,AO05033123,,,,Mavinga,AO05033,Cuando Cubango,AO05,Angola,AO,2018-08-30,2018-09-04,
Mavinga,AO05033124,,,,Mavinga,AO05033,Cuando Cubango,AO05,Angola,AO,2018-08-30,2018-09-04,
Kaiundo,AO05034125,,,,Menongue,AO05034,Cuando Cubango,AO05,Angola,AO,2018-08-30,2018-09-04,
Kueio,AO05034126,,,,Menongue,AO05034,Cuando Cubango,AO05,Angola,AO,2018-08-30,2018-09-04,
Menongue,AO05034127,,,,Menongue,AO05034,Cuando Cubango,AO05,Angola,AO,2018-08-30,2018-09-04,
Nancova,AO05035128,,,,Nancova,AO05035,Cuando Cubango,AO05,Angola,AO,2018-08-30,2018-09-04,
Rito,AO05035129,,,,Nancova,AO05035,Cuando Cubango,AO05,Angola,AO,2018-08-30,2018-09-04,
Luiana,AO05036130,,,,Rivungo,AO05036,Cuando Cubango,AO05,Angola,AO,2018-08-30,2018-09-04,
Neriquinha,AO05036131,,,,Rivungo,AO05036,Cuando Cubango,AO05,Angola,AO,2018-08-30,2018-09-04,
Rivungo,AO05036132,,,,Rivungo,AO05036,Cuando Cubango,AO05,Angola,AO,2018-08-30,2018-09-04,
Bindo,AO06037133,,,,Ambaca,AO06037,Cuanza Norte,AO06,Angola,AO,2018-08-30,2018-09-04,
Kamabatela,AO06037134,,,,Ambaca,AO06037,Cuanza Norte,AO06,Angola,AO,2018-08-30,2018-09-04,
Luinga,AO06037135,,,,Ambaca,AO06037,Cuanza Norte,AO06,Angola,AO,2018-08-30,2018-09-04,
Maua,AO06037136,,,,Ambaca,AO06037,Cuanza Norte,AO06,Angola,AO,2018-08-30,2018-09-04,
Tango,AO06037137,,,,Ambaca,AO06037,Cuanza Norte,AO06,Angola,AO,2018-08-30,2018-09-04,
Aldeia Nova,AO06038138,,,,Banga,AO06038,Cuanza Norte,AO06,Angola,AO,2018-08-30,2018-09-04,
Banga,AO06038139,,,,Banga,AO06038,Cuanza Norte,AO06,Angola,AO,2018-08-30,2018-09-04,
Kaculo Kabassa,AO06038140,,,,Banga,AO06038,Cuanza Norte,AO06,Angola,AO,2018-08-30,2018-09-04,
Kariamba,AO06038141,,,,Banga,AO06038,Cuanza Norte,AO06,Angola,AO,2018-08-30,2018-09-04,
Kikiemba,AO06038143,,,,Banga,AO06038,Cuanza Norte,AO06,Angola,AO,2018-08-30,2018-09-04,
Bolongongo,AO06039142,,,,Bolongongo,AO06039,Cuanza Norte,AO06,Angola,AO,2018-08-30,2018-09-04,
Kikiemba,AO06039143,,,,Bolongongo,AO06039,Cuanza Norte,AO06,Angola,AO,2018-08-30,2018-09-04,
Terreiro,AO06039144,,,,Bolongongo,AO06039,Cuanza Norte,AO06,Angola,AO,2018-08-30,2018-09-04,
Danje ia Menha,AO06041147,,,,Cambambe (Kambambe),AO06041,Cuanza Norte,AO06,Angola,AO,2018-08-30,2018-09-04,
Dondo,AO06041148,,,,Cambambe (Kambambe),AO06041,Cuanza Norte,AO06,Angola,AO,2018-08-30,2018-09-04,
S. Pedro da Kilemba,AO06041149,,,,Cambambe (Kambambe),AO06041,Cuanza Norte,AO06,Angola,AO,2018-08-30,2018-09-04,
Zenza do Itombe,AO06041150,,,,Cambambe (Kambambe),AO06041,Cuanza Norte,AO06,Angola,AO,2018-08-30,2018-09-04,
Kazua,AO06041165,,,,Cambambe (Kambambe),AO06041,Cuanza Norte,AO06,Angola,AO,2018-08-30,2018-09-04,
Kanhoca,AO06042151,,,,Cazengo,AO06042,Cuanza Norte,AO06,Angola,AO,2018-08-30,2018-09-04,
Ndalatando,AO06042152,,,,Cazengo,AO06042,Cuanza Norte,AO06,Angola,AO,2018-08-30,2018-09-04,
Cerca,AO06044157,,,,Golungo Alto,AO06044,Cuanza Norte,AO06,Angola,AO,2018-08-30,2018-09-04,
Golungo Alto,AO06044158,,,,Golungo Alto,AO06044,Cuanza Norte,AO06,Angola,AO,2018-08-30,2018-09-04,
Kanbomdo,AO06044159,,,,Golungo Alto,AO06044,Cuanza Norte,AO06,Angola,AO,2018-08-30,2018-09-04,
Kiluanje,AO06044160,,,,Golungo Alto,AO06044,Cuanza Norte,AO06,Angola,AO,2018-08-30,2018-09-04,
Kiangombe,AO06045161,,,,Lucala,AO06045,Cuanza Norte,AO06,Angola,AO,2018-08-30,2018-09-04,
Lukala,AO06045162,,,,Lucala,AO06045,Cuanza Norte,AO06,Angola,AO,2018-08-30,2018-09-04,
Camame,AO06046163,,,,Ngonguembo,AO06046,Cuanza Norte,AO06,Angola,AO,2018-08-30,2018-09-04,
Kilombo dos Dembos,AO06046164,,,,Ngonguembo,AO06046,Cuanza Norte,AO06,Angola,AO,2018-08-30,2018-09-04,
Kiculungo,AO06048167,,,,Quiculungo,AO06048,Cuanza Norte,AO06,Angola,AO,2018-08-30,2018-09-04,
Samba Caju,AO06049168,,,,Samba Cajú,AO06049,Cuanza Norte,AO06,Angola,AO,2018-08-30,2018-09-04,
Samba Lukala,AO06049169,,,,Samba Cajú,AO06049,Cuanza Norte,AO06,Angola,AO,2018-08-30,2018-09-04,
Assango,AO07050170,,,,Amboim (Gabela),AO07050,Cuanza Sul,AO07,Angola,AO,2018-08-30,2018-09-04,
Gabela,AO07050171,,,,Amboim (Gabela),AO07050,Cuanza Sul,AO07,Angola,AO,2018-08-30,2018-09-04,
Atome,AO07051172,,,,Cassongue,AO07051,Cuanza Sul,AO07,Angola,AO,2018-08-30,2018-09-04,
Dumbi,AO07051173,,,,Cassongue,AO07051,Cuanza Sul,AO07,Angola,AO,2018-08-30,2018-09-04,
Kassongue,AO07051174,,,,Cassongue,AO07051,Cuanza Sul,AO07,Angola,AO,2018-08-30,2018-09-04,
Pambangala,AO07051175,,,,Cassongue,AO07051,Cuanza Sul,AO07,Angola,AO,2018-08-30,2018-09-04,
Konda,AO07052176,,,,Conda,AO07052,Cuanza Sul,AO07,Angola,AO,2018-08-30,2018-09-04,
Kunju,AO07052177,,,,Conda,AO07052,Cuanza Sul,AO07,Angola,AO,2018-08-30,2018-09-04,
Conde,AO07053178,,,,Ebo,AO07053,Cuanza Sul,AO07,Angola,AO,2018-08-30,2018-09-04,
Ebo,AO07053179,,,,Ebo,AO07053,Cuanza Sul,AO07,Angola,AO,2018-08-30,2018-09-04,
Kassanje,AO07053180,,,,Ebo,AO07053,Cuanza Sul,AO07,Angola,AO,2018-08-30,2018-09-04,
Kabuta,AO07054181,,,,Libolo (Calulo),AO07054,Cuanza Sul,AO07,Angola,AO,2018-08-30,2018-09-04,
Kalulo,AO07054182,,,,Libolo (Calulo),AO07054,Cuanza Sul,AO07,Angola,AO,2018-08-30,2018-09-04,
Kissongo,AO07054183,,,,Libolo (Calulo),AO07054,Cuanza Sul,AO07,Angola,AO,2018-08-30,2018-09-04,
Munenga,AO07054184,,,,Libolo (Calulo),AO07054,Cuanza Sul,AO07,Angola,AO,2018-08-30,2018-09-04,
Kienha,AO07055185,,,,Mussende,AO07055,Cuanza Sul,AO07,Angola,AO,2018-08-30,2018-09-04,
Mussende,AO07055186,,,,Mussende,AO07055,Cuanza Sul,AO07,Angola,AO,2018-08-30,2018-09-04,
Sao Lucas,AO07055187,,,,Mussende,AO07055,Cuanza Sul,AO07,Angola,AO,2018-08-30,2018-09-04,
Kapolo,AO07056188,,,,Porto Amboim,AO07056,Cuanza Sul,AO07,Angola,AO,2018-08-30,2018-09-04,
Porto Amboim,AO07056189,,,,Porto Amboim,AO07056,Cuanza Sul,AO07,Angola,AO,2018-08-30,2018-09-04,
Kariango,AO07057190,,,,Quibala,AO07057,Cuanza Sul,AO07,Angola,AO,2018-08-30,2018-09-04,
Kibala,AO07057191,,,,Quibala,AO07057,Cuanza Sul,AO07,Angola,AO,2018-08-30,2018-09-04,
Lonhe,AO07057192,,,,Quibala,AO07057,Cuanza Sul,AO07,Angola,AO,2018-08-30,2018-09-04,
Ndala Kachimbo,AO07057193,,,,Quibala,AO07057,Cuanza Sul,AO07,Angola,AO,2018-08-30,2018-09-04,
Kilenda,AO07058194,,,,Quilenda,AO07058,Cuanza Sul,AO07,Angola,AO,2018-08-30,2018-09-04,
Kirimbo,AO07058195,,,,Quilenda,AO07058,Cuanza Sul,AO07,Angola,AO,2018-08-30,2018-09-04,
Amboiva,AO07059196,,,,Seles (Uku Seles),AO07059,Cuanza Sul,AO07,Angola,AO,2018-08-30,2018-09-04,
Botera,AO07059197,,,,Seles (Uku Seles),AO07059,Cuanza Sul,AO07,Angola,AO,2018-08-30,2018-09-04,
Ucu-Seles,AO07059198,,,,Seles (Uku Seles),AO07059,Cuanza Sul,AO07,Angola,AO,2018-08-30,2018-09-04,
Gangula,AO07060199,,,,Sumbe (Ngangula),AO07060,Cuanza Sul,AO07,Angola,AO,2018-08-30,2018-09-04,
Gungo,AO07060200,,,,Sumbe (Ngangula),AO07060,Cuanza Sul,AO07,Angola,AO,2018-08-30,2018-09-04,
Kikombo,AO07060201,,,,Sumbe (Ngangula),AO07060,Cuanza Sul,AO07,Angola,AO,2018-08-30,2018-09-04,
Sumbe,AO07060202,,,,Sumbe (Ngangula),AO07060,Cuanza Sul,AO07,Angola,AO,2018-08-30,2018-09-04,
Kissanga Kungo,AO07061203,,,,Cela (Waku Kungo),AO07061,Cuanza Sul,AO07,Angola,AO,2018-08-30,2018-09-04,
Sanga,AO07061204,,,,Cela (Waku Kungo),AO07061,Cuanza Sul,AO07,Angola,AO,2018-08-30,2018-09-04,
Waco Kungo,AO07061205,,,,Cela (Waku Kungo),AO07061,Cuanza Sul,AO07,Angola,AO,2018-08-30,2018-09-04,
Kahama,AO08062206,,,,Cahama,AO08062,Cunene,AO08,Angola,AO,2018-08-30,2018-09-04,
Otchinjau,AO08062207,,,,Cahama,AO08062,Cunene,AO08,Angola,AO,2018-08-30,2018-09-04,
Evale,AO08063208,,,,Cuanhama,AO08063,Cunene,AO08,Angola,AO,2018-08-30,2018-09-04,
Kafima,AO08063209,,,,Cuanhama,AO08063,Cunene,AO08,Angola,AO,2018-08-30,2018-09-04,
Mongua,AO08063210,,,,Cuanhama,AO08063,Cunene,AO08,Angola,AO,2018-08-30,2018-09-04,
Onjiva,AO08063211,,,,Cuanhama,AO08063,Cunene,AO08,Angola,AO,2018-08-30,2018-09-04,
Oximolo,AO08063212,,,,Cuanhama,AO08063,Cunene,AO08,Angola,AO,2018-08-30,2018-09-04,
Chitado,AO08064213,,,,Curoca,AO08064,Cunene,AO08,Angola,AO,2018-08-30,2018-09-04,
Onkokwa,AO08064214,,,,Curoca,AO08064,Cunene,AO08,Angola,AO,2018-08-30,2018-09-04,
Kalonga,AO08065215,,,,Cuvelai,AO08065,Cunene,AO08,Angola,AO,2018-08-30,2018-09-04,
Kuvati,AO08065216,,,,Cuvelai,AO08065,Cunene,AO08,Angola,AO,2018-08-30,2018-09-04,
Kuvelai,AO08065217,,,,Cuvelai,AO08065,Cunene,AO08,Angola,AO,2018-08-30,2018-09-04,
Mupa,AO08065218,,,,Cuvelai,AO08065,Cunene,AO08,Angola,AO,2018-08-30,2018-09-04,
Namakunde,AO08066219,,,,Namacunde,AO08066,Cunene,AO08,Angola,AO,2018-08-30,2018-09-04,
Shiede,AO08066220,,,,Namacunde,AO08066,Cunene,AO08,Angola,AO,2018-08-30,2018-09-04,
Humbe,AO08067221,,,,Ombadja,AO08067,Cunene,AO08,Angola,AO,2018-08-30,2018-09-04,
Mukope,AO08067222,,,,Ombadja,AO08067,Cunene,AO08,Angola,AO,2018-08-30,2018-09-04,
Naulila,AO08067223,,,,Ombadja,AO08067,Cunene,AO08,Angola,AO,2018-08-30,2018-09-04,
Ombala yo Mungu,AO08067224,,,,Ombadja,AO08067,Cunene,AO08,Angola,AO,2018-08-30,2018-09-04,
Xangongo,AO08067225,,,,Ombadja,AO08067,Cunene,AO08,Angola,AO,2018-08-30,2018-09-04,
Gungue,AO09068226,,,,Caconda,AO09068,Huíla,AO09,Angola,AO,2018-08-30,2018-09-04,
Kakonda,AO09068227,,,,Caconda,AO09068,Huíla,AO09,Angola,AO,2018-08-30,2018-09-04,
Kusse,AO09068228,,,,Caconda,AO09068,Huíla,AO09,Angola,AO,2018-08-30,2018-09-04,
Uaba,AO09068229,,,,Caconda,AO09068,Huíla,AO09,Angola,AO,2018-08-30,2018-09-04,
Kalepi,AO09069230,,,,Caluquembe,AO09069,Huíla,AO09,Angola,AO,2018-08-30,2018-09-04,
Kalukembe,AO09069231,,,,Caluquembe,AO09069,Huíla,AO09,Angola,AO,2018-08-30,2018-09-04,
Ngola,AO09069232,,,,Caluquembe,AO09069,Huíla,AO09,Angola,AO,2018-08-30,2018-09-04,
Chibia,AO09070233,,,,Chibia,AO09070,Huíla,AO09,Angola,AO,2018-08-30,2018-09-04,
Jau,AO09070234,,,,Chibia,AO09070,Huíla,AO09,Angola,AO,2018-08-30,2018-09-04,
Kapunda Kavilongo,AO09070235,,,,Chibia,AO09070,Huíla,AO09,Angola,AO,2018-08-30,2018-09-04,
Kihita,AO09070236,,,,Chibia,AO09070,Huíla,AO09,Angola,AO,2018-08-30,2018-09-04,
Chicomba,AO09071237,,,,Chicomba,AO09071,Huíla,AO09,Angola,AO,2018-08-30,2018-09-04,
