admin3Name_en,admin3Pcode,admin3RefName,admin3AltName1_en,admin3AltName2_en,admin2Name_en,admin2Pcode,admin1Name_en,admin1Pcode,admin0Name_en,admin0Pcode,date,validOn,validTo
Samar Bagh,PK21401,,,,Lower Dir,PK214,Khyber Pakhtunkhwa,PK2,Pakistan,PK,2018-11-30,2018-12-18,
Timergara,PK21402,,,,Lower Dir,PK214,Khyber Pakhtunkhwa,PK2,Pakistan,PK,2018-11-30,2018-12-18,
Sam Ranizai,PK21501,,,,Malakand PA,PK215,Khyber Pakhtunkhwa,PK2,Pakistan,PK,2018-11-30,2018-12-18,
Swat Ranizai,PK21502,,,,Malakand PA,PK215,Khyber Pakhtunkhwa,PK2,Pakistan,PK,2018-11-30,2018-12-18,
Balakot,PK21601,,,,Mansehra,PK216,Khyber Pakhtunkhwa,PK2,Pakistan,PK,2018-11-30,2018-12-18,
Mansehra,PK21602,,,,Mansehra,PK216,Khyber Pakhtunkhwa,PK2,Pakistan,PK,2018-11-30,2018-12-18,
Oghi,PK21603,,,,Mansehra,PK216,Khyber Pakhtunkhwa,PK2,Pakistan,PK,2018-11-30,2018-12-18,
Katlang,PK21701,,,,Mardan,PK217,Khyber Pakhtunkhwa,PK2,Pakistan,PK,2018-11-30,2018-12-18,
Mardan,PK21702,,,,Mardan,PK217,Khyber Pakhtunkhwa,PK2,Pakistan,PK,2018-11-30,2018-12-18,
Takht Bhai,PK21703,,,,Mardan,PK217,Khyber Pakhtunkhwa,PK2,Pakistan,PK,2018-11-30,2018-12-18,
Nowshera,PK21801,,,,Nowshera,PK218,Khyber Pakhtunkhwa,PK2,Pakistan,PK,2018-11-30,2018-12-18,
Pabbi,PK21802,,,,Nowshera,PK218,Khyber Pakhtunkhwa,PK2,Pakistan,PK,2018-11-30,2018-12-18,
Peshawar,PK21901,,,,Peshawar,PK219,Khyber Pakhtunkhwa,PK2,Pakistan,PK,2018-11-30,2018-12-18,
Alpuri,PK22001,,,,Shangla,PK220,Khyber Pakhtunkhwa,PK2,Pakistan,PK,2018-11-30,2018-12-18,
Bisham,PK22002,,,,Shangla,PK220,Khyber Pakhtunkhwa,PK2,Pakistan,PK,2018-11-30,2018-12-18,
Chiksar,PK22003,,,,Shangla,PK220,Khyber Pakhtunkhwa,PK2,Pakistan,PK,2018-11-30,2018-12-18,
Martung,PK22004,,,,Shangla,PK220,Khyber Pakhtunkhwa,PK2,Pakistan,PK,2018-11-30,2018-12-18,
Puran,PK22005,,,,Shangla,PK220,Khyber Pakhtunkhwa,PK2,Pakistan,PK,2018-11-30,2018-12-18,
Lahor,PK22101,,,,Swabi,PK221,Khyber Pakhtunkhwa,PK2,Pakistan,PK,2018-11-30,2018-12-18,
Swabi,PK22102,,,,Swabi,PK221,Khyber Pakhtunkhwa,PK2,Pakistan,PK,2018-11-30,2018-12-18,
Topi,PK22103,,,,Swabi,PK221,Khyber Pakhtunkhwa,PK2,Pakistan,PK,2018-11-30,2018-12-18,
Babuzai,PK22201,,,,Swat,PK222,Khyber Pakhtunkhwa,PK2,Pakistan,PK,2018-11-30,2018-12-18,
Bahrain,PK22202,,,,Swat,PK222,Khyber Pakhtunkhwa,PK2,Pakistan,PK,2018-11-30,2018-12-18,
Barikot,PK22203,,,,Swat,PK222,Khyber Pakhtunkhwa,PK2,Pakistan,PK,2018-11-30,2018-12-18,
Charbagh,PK22204,,,,Swat,PK222,Khyber Pakhtunkhwa,PK2,Pakistan,PK,2018-11-30,2018-12-18,
Kabal,PK22205,,,,Swat,PK222,Khyber Pakhtunkhwa,PK2,Pakistan,PK,2018-11-30,2018-12-18,
Kalam,PK22206,,,,Swat,PK222,Khyber Pakhtunkhwa,PK2,Pakistan,PK,2018-11-30,2018-12-18,
Khwazakhela,PK22207,,,,Swat,PK222,Khyber Pakhtunkhwa,PK2,Pakistan,PK,2018-11-30,2018-12-18,
Matta Khararai,PK22208,,,,Swat,PK222,Khyber Pakhtunkhwa,PK2,Pakistan,PK,2018-11-30,2018-12-18,
Matta Sebujni,PK22209,,,,Swat,PK222,Khyber Pakhtunkhwa,PK2,Pakistan,PK,2018-11-30,2018-12-18,
Tank,PK22901,,,,Tank,PK229,Khyber Pakhtunkhwa,PK2,Pakistan,PK,2018-11-30,2018-12-18,
Barawal,PK23001,,,,Upper Dir,PK230,Khyber Pakhtunkhwa,PK2,Pakistan,PK,2018-11-30,2018-12-18,
Dir,PK23002,,,,Upper Dir,PK230,Khyber Pakhtunkhwa,PK2,Pakistan,PK,2018-11-30,2018-12-18,
Kalkot,PK23003,,,,Upper Dir,PK230,Khyber Pakhtunkhwa,PK2,Pakistan,PK,2018-11-30,2018-12-18,
Wari,PK23004,,,,Upper Dir,PK230,Khyber Pakhtunkhwa,PK2,Pakistan,PK,2018-11-30,2018-12-18,
Tor Ghar,PK23101,,,,Tor Ghar,PK231,Khyber Pakhtunkhwa,PK2,Pakistan,PK,2018-11-30,2018-12-18,
Barang,PK23201,,,,Bajaur,PK232,Khyber Pakhtunkhwa,PK2,Pakistan,PK,2018-11-30,2018-12-18,
Bar Chamarkand,PK23202,,,,Bajaur,PK232,Khyber Pakhtunkhwa,PK2,Pakistan,PK,2018-11-30,2018-12-18,
Khar,PK23203,,,,Bajaur,PK232,Khyber Pakhtunkhwa,PK2,Pakistan,PK,2018-11-30,2018-12-18,
Mamund,PK23204,,,,Bajaur,PK232,Khyber Pakhtunkhwa,PK2,Pakistan,PK,2018-11-30,2018-12-18,
Nawagai,PK23205,,,,Bajaur,PK232,Khyber Pakhtunkhwa,PK2,Pakistan,PK,2018-11-30,2018-12-18,
Salarzai Tehsil,PK23206,,Salarzai,,Bajaur,PK232,Khyber Pakhtunkhwa,PK2,Pakistan,PK,2018-11-30,2018-12-18,
Utman Khel Tehsil,PK23207,,Utman Khel,,Bajaur,PK232,Khyber Pakhtunkhwa,PK2,Pakistan,PK,2018-11-30,2018-12-18,
Bara,PK23301,,,,Khyber,PK233,Khyber Pakhtunkhwa,PK2,Pakistan,PK,2018-11-30,2018-12-18,
Jamrud,PK23302,,,,Khyber,PK233,Khyber Pakhtunkhwa,PK2,Pakistan,PK,2018-11-30,2018-12-18,
Landi Kotal,PK23303,,,,Khyber,PK233,Khyber Pakhtunkhwa,PK2,Pakistan,PK,2018-11-30,2018-12-18,
Central Kurram,PK23401,,,,Kurram,PK234,Khyber Pakhtunkhwa,PK2,Pakistan,PK,2018-11-30,2018-12-18,
Lower Kurram,PK23402,,,,Kurram,PK234,Khyber Pakhtunkhwa,PK2,Pakistan,PK,2018-11-30,2018-12-18,
Upper Kurram,PK23403,,,,Kurram,PK234,Khyber Pakhtunkhwa,PK2,Pakistan,PK,2018-11-30,2018-12-18,
Ambar Utman Khel,PK23501,,,,Mohmand,PK235,Khyber Pakhtunkhwa,PK2,Pakistan,PK,2018-11-30,2018-12-18,
Halimzai,PK23502,,,,Mohmand,PK235,Khyber Pakhtunkhwa,PK2,Pakistan,PK,2018-11-30,2018-12-18,
Pindiali,PK23503,,,,Mohmand,PK235,Khyber Pakhtunkhwa,PK2,Pakistan,PK,2018-11-30,2018-12-18,
Prang Ghar,PK23504,,,,Mohmand,PK235,Khyber Pakhtunkhwa,PK2,Pakistan,PK,2018-11-30,2018-12-18,
Safi,PK23505,,,,Mohmand,PK235,Khyber Pakhtunkhwa,PK2,Pakistan,PK,2018-11-30,2018-12-18,
Upper Momand,PK23506,,,,Mohmand,PK235,Khyber Pakhtunkhwa,PK2,Pakistan,PK,2018-11-30,2018-12-18,
Yaka Ghund,PK23507,,,,Mohmand,PK235,Khyber Pakhtunkhwa,PK2,Pakistan,PK,2018-11-30,2018-12-18,
Data Khel,PK23601,,,,North Waziristan,PK236,Khyber Pakhtunkhwa,PK2,Pakistan,PK,2018-11-30,2018-12-18,
Dossali,PK23602,,,,North Waziristan,PK236,Khyber Pakhtunkhwa,PK2,Pakistan,PK,2018-11-30,2018-12-18,
Garyum,PK23603,,,,North Waziristan,PK236,Khyber Pakhtunkhwa,PK2,Pakistan,PK,2018-11-30,2018-12-18,
Ghulam Khan,PK23604,,,,North Waziristan,PK236,Khyber Pakhtunkhwa,PK2,Pakistan,PK,2018-11-30,2018-12-18,
Mir Ali,PK23605,,,,North Waziristan,PK236,Khyber Pakhtunkhwa,PK2,Pakistan,PK,2018-11-30,2018-12-18,
Miran Shah,PK23606,,,,North Waziristan,PK236,Khyber Pakhtunkhwa,PK2,Pakistan,PK,2018-11-30,2018-12-18,
Razmak,PK23607,,,,North Waziristan,PK236,Khyber Pakhtunkhwa,PK2,Pakistan,PK,2018-11-30,2018-12-18,
Shewa,PK23608,,,,North Waziristan,PK236,Khyber Pakhtunkhwa,PK2,Pakistan,PK,2018-11-30,2018-12-18,
Spinwam,PK23609,,,,North Waziristan,PK236,Khyber Pakhtunkhwa,PK2,Pakistan,PK,2018-11-30,2018-12-18,
Central Orakzai,PK23701,,,,Orakzai,PK237,Khyber Pakhtunkhwa,PK2,Pakistan,PK,2018-11-30,2018-12-18,
Ismailzai,PK23702,,,,Orakzai,PK237,Khyber Pakhtunkhwa,PK2,Pakistan,PK,2018-11-30,2018-12-18,
Lower Orakzai,PK23703,,,,Orakzai,PK237,Khyber Pakhtunkhwa,PK2,Pakistan,PK,2018-11-30,2018-12-18,
Upper Orakzai,PK23704,,,,Orakzai,PK237,Khyber Pakhtunkhwa,PK2,Pakistan,PK,2018-11-30,2018-12-18,
Birmal,PK23801,,,,South Waziristan,PK238,Khyber Pakhtunkhwa,PK2,Pakistan,PK,2018-11-30,2018-12-18,
Ladha,PK23802,,,,South Waziristan,PK238,Khyber Pakhtunkhwa,PK2,Pakistan,PK,2018-11-30,2018-12-18,
Makin,PK23803,,,,South Waziristan,PK238,Khyber Pakhtunkhwa,PK2,Pakistan,PK,2018-11-30,2018-12-18,
Sararogha,PK23804,,Saraogha,,South Waziristan,PK238,Khyber Pakhtunkhwa,PK2,Pakistan,PK,2018-11-30,2018-12-18,
Serwekai,PK23805,,,,South Waziristan,PK238,Khyber Pakhtunkhwa,PK2,Pakistan,PK,2018-11-30,2018-12-18,
Tiarza,PK23806,,,,South Waziristan,PK238,Khyber Pakhtunkhwa,PK2,Pakistan,PK,2018-11-30,2018-12-18,
Toi Khulla,PK23807,,,,South Waziristan,PK238,Khyber Pakhtunkhwa,PK2,Pakistan,PK,2018-11-30,2018-12-18,
Wana,PK23808,,,,South Waziristan,PK238,Khyber Pakhtunkhwa,PK2,Pakistan,PK,2018-11-30,2018-12-18,
Wazir,PK23901,,,,FR Bannu,PK239,Khyber Pakhtunkhwa,PK2,Pakistan,PK,2018-11-30,2018-12-18,
Drazanda,PK24001,,,,FR Dera Ismail Khan,PK240,Khyber Pakhtunkhwa,PK2,Pakistan,PK,2018-11-30,2018-12-18,
Darra Adam Khel,PK24101,,,,FR Kohat,PK241,Khyber Pakhtunkhwa,PK2,Pakistan,PK,2018-11-30,2018-12-18,
Bettani,PK24201,,,,FR Lakki Marwat,PK242,Khyber Pakhtunkhwa,PK2,Pakistan,PK,2018-11-30,2018-12-18,
Hassan Khel,PK24301,,,,FR Peshawar,PK243,Khyber Pakhtunkhwa,PK2,Pakistan,PK,2018-11-30,2018-12-18,
Jandola,PK24401,,,,FR Tank,PK244,Khyber Pakhtunkhwa,PK2,Pakistan,PK,2018-11-30,2018-12-18,
Islamabad,PK50101,,,,Islamabad,PK501,Federal Capital Territory,PK5,Pakistan,PK,2018-11-30,2018-12-18,
Attock,PK60101,,,,Attock,PK601,Punjab,PK6,Pakistan,PK,2018-11-30,2018-12-18,
Fateh Jang,PK60102,,,,Attock,PK601,Punjab,PK6,Pakistan,PK,2018-11-30,2018-12-18,
Hassan Abdal,PK60103,,,,Attock,PK601,Punjab,PK6,Pakistan,PK,2018-11-30,2018-12-18,
Hazro,PK60104,,,,Attock,PK601,Punjab,PK6,Pakistan,PK,2018-11-30,2018-12-18,
Jand,PK60105,,,,Attock,PK601,Punjab,PK6,Pakistan,PK,2018-11-30,2018-12-18,
Pindi Gheb,PK60106,,,,Attock,PK601,Punjab,PK6,Pakistan,PK,2018-11-30,2018-12-18,
Bahawalnagar,PK60201,,,,Bahawalnagar,PK602,Punjab,PK6,Pakistan,PK,2018-11-30,2018-12-18,
Chishtian,PK60202,,,,Bahawalnagar,PK602,Punjab,PK6,Pakistan,PK,2018-11-30,2018-12-18,
Fort Abbas,PK60203,,,,Bahawalnagar,PK602,Punjab,PK6,Pakistan,PK,2018-11-30,2018-12-18,
Haroonabad,PK60204,,,,Bahawalnagar,PK602,Punjab,PK6,Pakistan,PK,2018-11-30,2018-12-18,
Minchinabad,PK60205,,,,Bahawalnagar,PK602,Punjab,PK6,Pakistan,PK,2018-11-30,2018-12-18,
Bahawalpur,PK60301,,,,Bahawalpur,PK603,Punjab,PK6,Pakistan,PK,2018-11-30,2018-12-18,
Hasilpur,PK60302,,,,Bahawalpur,PK603,Punjab,PK6,Pakistan,PK,2018-11-30,2018-12-18,
Kairpur Tamewali,PK60303,,,,Bahawalpur,PK603,Punjab,PK6,Pakistan,PK,2018-11-30,2018-12-18,
Yazman,PK60304,,,,Bahawalpur,PK603,Punjab,PK6,Pakistan,PK,2018-11-30,2018-12-18,
Ahmadupr East,PK60305,,,,Bahawalpur,PK603,Punjab,PK6,Pakistan,PK,2018-11-30,2018-12-18,
Bhakkar,PK60401,,,,Bhakkar,PK604,Punjab,PK6,Pakistan,PK,2018-11-30,2018-12-18,
Darya Khan,PK60402,,,,Bhakkar,PK604,Punjab,PK6,Pakistan,PK,2018-11-30,2018-12-18,
Kalurkot,PK60403,,,,Bhakkar,PK604,Punjab,PK6,Pakistan,PK,2018-11-30,2018-12-18,
Mankera,PK60404,,,,Bhakkar,PK604,Punjab,PK6,Pakistan,PK,2018-11-30,2018-12-18,
Chakwal,PK60501,,,,Chakwal,PK605,Punjab,PK6,Pakistan,PK,2018-11-30,2018-12-18,
Choa Saidan Shah,PK60502,,,,Chakwal,PK605,Punjab,PK6,Pakistan,PK,2018-11-30,2018-12-18,
Kallar Kahar,PK60503,,,,Chakwal,PK605,Punjab,PK6,Pakistan,PK,2018-11-30,2018-12-18,
Talagang,PK60504,,,,Chakwal,PK605,Punjab,PK6,Pakistan,PK,2018-11-30,2018-12-18,
Chiniot,PK60601,,,,Chiniot,PK606,Punjab,PK6,Pakistan,PK,2018-11-30,2018-12-18,
De-excluded Area D.G.Khan,PK60701,,,,Dera Ghazi Khan,PK607,Punjab,PK6,Pakistan,PK,2018-11-30,2018-12-18,
Dera Ghazi Khan,PK60702,,,,Dera Ghazi Khan,PK607,Punjab,PK6,Pakistan,PK,2018-11-30,2018-12-18,
Taunsa,PK60703,,,,Dera Ghazi Khan,PK607,Punjab,PK6,Pakistan,PK,2018-11-30,2018-12-18,
Chak Jhumra,PK60801,,,,Faisalabad,PK608,Punjab,PK6,Pakistan,PK,2018-11-30,2018-12-18,
Faisalabad City,PK60802,,,,Faisalabad,PK608,Punjab,PK6,Pakistan,PK,2018-11-30,2018-12-18,
Faisalabad Saddar,PK60803,,,,Faisalabad,PK608,Punjab,PK6,Pakistan,PK,2018-11-30,2018-12-18,
Jaranwala,PK60804,,,,Faisalabad,PK608,Punjab,PK6,Pakistan,PK,2018-11-30,2018-12-18,
Summundari,PK60805,,,,Faisalabad,PK608,Punjab,PK6,Pakistan,PK,2018-11-30,2018-12-18,
Tandlianwala,PK60806,,,,Faisalabad,PK608,Punjab,PK6,Pakistan,PK,2018-11-30,2018-12-18,
Gujranwala,PK60901,,,,Gujranwala,PK609,Punjab,PK6,Pakistan,PK,2018-11-30,2018-12-18,
Kamoke,PK60902,,,,Gujranwala,PK609,Punjab,PK6,Pakistan,PK,2018-11-30,2018-12-18,
Nowshera Virkan,PK60903,,,,Gujranwala,PK609,Punjab,PK6,Pakistan,PK,2018-11-30,2018-12-18,
Wazirabad,PK60904,,,,Gujranwala,PK609,Punjab,PK6,Pakistan,PK,2018-11-30,2018-12-18,
Gujrat,PK61001,,,,Gujrat,PK610,Punjab,PK6,Pakistan,PK,2018-11-30,2018-12-18,
Kharian,PK61002,,,,Gujrat,PK610,Punjab,PK6,Pakistan,PK,2018-11-30,2018-12-18,
Sarai Alamgir,PK61003,,,,Gujrat,PK610,Punjab,PK6,Pakistan,PK,2018-11-30,2018-12-18,
Hafizabad,PK61101,,,,Hafizabad,PK611,Punjab,PK6,Pakistan,PK,2018-11-30,2018-12-18,
Pindi Bhattian,PK61102,,,,Hafizabad,PK611,Punjab,PK6,Pakistan,PK,2018-11-30,2018-12-18,
Ahmedpur Sial,PK61201,,,,Jhang,PK612,Punjab,PK6,Pakistan,PK,2018-11-30,2018-12-18,
Jhang,PK61202,,,,Jhang,PK612,Punjab,PK6,Pakistan,PK,2018-11-30,2018-12-18,
Shorkot,PK61203,,,,Jhang,PK612,Punjab,PK6,Pakistan,PK,2018-11-30,2018-12-18,
Dina,PK61301,,,,Jhelum,PK613,Punjab,PK6,Pakistan,PK,2018-11-30,2018-12-18,
Jhelum,PK61302,,,,Jhelum,PK613,Punjab,PK6,Pakistan,PK,2018-11-30,2018-12-18,
Pind Dadan Khan,PK61303,,,,Jhelum,PK613,Punjab,PK6,Pakistan,PK,2018-11-30,2018-12-18,
Sohawa,PK61304,,,,Jhelum,PK613,Punjab,PK6,Pakistan,PK,2018-11-30,2018-12-18,
Chunian,PK61401,,,,Kasur,PK614,Punjab,PK6,Pakistan,PK,2018-11-30,2018-12-18,
Kasur,PK61402,,,,Kasur,PK614,Punjab,PK6,Pakistan,PK,2018-11-30,2018-12-18,
Pattoki,PK61403,,,,Kasur,PK614,Punjab,PK6,Pakistan,PK,2018-11-30,2018-12-18,
Jahanian,PK61501,,,,Khanewal,PK615,Punjab,PK6,Pakistan,PK,2018-11-30,2018-12-18,
Kabirwala,PK61502,,,,Khanewal,PK615,Punjab,PK6,Pakistan,PK,2018-11-30,2018-12-18,
Khanewal,PK61503,,,,Khanewal,PK615,Punjab,PK6,Pakistan,PK,2018-11-30,2018-12-18,
Mian Channu,PK61504,,,,Khanewal,PK615,Punjab,PK6,Pakistan,PK,2018-11-30,2018-12-18,
Khushab,PK61601,,,,Khushab,PK616,Punjab,PK6,Pakistan,PK,2018-11-30,2018-12-18,
Nurpur,PK61602,,,,Khushab,PK616,Punjab,PK6,Pakistan,PK,2018-11-30,2018-12-18,
Quaidabad,PK61603,,,,Khushab,PK616,Punjab,PK6,Pakistan,PK,2018-11-30,2018-12-18,
Lahore Cantt,PK61701,,,,Lahore,PK617,Punjab,PK6,Pakistan,PK,2018-11-30,2018-12-18,
Lahore City,PK61702,,,,Lahore,PK617,Punjab,PK6,Pakistan,PK,2018-11-30,2018-12-18,
Chaubara,PK61801,,,,Layyah,PK618,Punjab,PK6,Pakistan,PK,2018-11-30,2018-12-18,
Karor Lal Esan,PK61802,,,,Layyah,PK618,Punjab,PK6,Pakistan,PK,2018-11-30,2018-12-18,
Layyah,PK61803,,,,Layyah,PK618,Punjab,PK6,Pakistan,PK,2018-11-30,2018-12-18,
Dunyapur,PK61901,,,,Lodhran,PK619,Punjab,PK6,Pakistan,PK,2018-11-30,2018-12-18,
Kahror Pacca,PK61902,,,,Lodhran,PK619,Punjab,PK6,Pakistan,PK,2018-11-30,2018-12-18,
Lodhran,PK61903,,,,Lodhran,PK619,Punjab,PK6,Pakistan,PK,2018-11-30,2018-12-18,
Malakwal,PK62001,,,,Mandi Bahauddin,PK620,Punjab,PK6,Pakistan,PK,2018-11-30,2018-12-18,
Mandi Bahauddin,PK62002,,,,Mandi Bahauddin,PK620,Punjab,PK6,Pakistan,PK,2018-11-30,2018-12-18,
Phalia,PK62003,,,,Mandi Bahauddin,PK620,Punjab,PK6,Pakistan,PK,2018-11-30,2018-12-18,
Isakhel,PK62101,,,,Mianwali,PK621,Punjab,PK6,Pakistan,PK,2018-11-30,2018-12-18,
Mianwali,PK62102,,,,Mianwali,PK621,Punjab,PK6,Pakistan,PK,2018-11-30,2018-12-18,
Piplan,PK62103,,,,Mianwali,PK621,Punjab,PK6,Pakistan,PK,2018-11-30,2018-12-18,
Jalalpur Pirwala,PK62201,,,,Multan,PK622,Punjab,PK6,Pakistan,PK,2018-11-30,2018-12-18,
Multan Saddar,PK62202,,,,Multan,PK622,Punjab,PK6,Pakistan,PK,2018-11-30,2018-12-18,
Multan City,PK62203,,,,Multan,PK622,Punjab,PK6,Pakistan,PK,2018-11-30,2018-12-18,
Shuabad,PK62204,,,,Multan,PK622,Punjab,PK6,Pakistan,PK,2018-11-30,2018-12-18,
Alipur,PK62301,,,,Muzaffargarh,PK623,Punjab,PK6,Pakistan,PK,2018-11-30,2018-12-18,
Jatoi,PK62302,,,,Muzaffargarh,PK623,Punjab,PK6,Pakistan,PK,2018-11-30,2018-12-18,
Kot Addu,PK62303,,,,Muzaffargarh,PK623,Punjab,PK6,Pakistan,PK,2018-11-30,2018-12-18,
Muzaffargarh,PK62304,,,,Muzaffargarh,PK623,Punjab,PK6,Pakistan,PK,2018-11-30,2018-12-18,
Nankana Sahib,PK62401,,,,Nankana Sahib,PK624,Punjab,PK6,Pakistan,PK,2018-11-30,2018-12-18,
Safdarabad,PK62402,,,,Nankana Sahib,PK624,Punjab,PK6,Pakistan,PK,2018-11-30,2018-12-18,
Sangla Hill,PK62403,,,,Nankana Sahib,PK624,Punjab,PK6,Pakistan,PK,2018-11-30,2018-12-18,
Shahkot,PK62404,,,,Nankana Sahib,PK624,Punjab,PK6,Pakistan,PK,2018-11-30,2018-12-18,
Narowal,PK62501,,,,Narowal,PK625,Punjab,PK6,Pakistan,PK,2018-11-30,2018-12-18,
Shakargarh,PK62502,,,,Narowal,PK625,Punjab,PK6,Pakistan,PK,2018-11-30,2018-12-18,
Depalpur,PK62601,,,,Okara,PK626,Punjab,PK6,Pakistan,PK,2018-11-30,2018-12-18,
Okara,PK62602,,,,Okara,PK626,Punjab,PK6,Pakistan,PK,2018-11-30,2018-12-18,
Renala Khurd,PK62603,,,,Okara,PK626,Punjab,PK6,Pakistan,PK,2018-11-30,2018-12-18,
Arif Wala,PK62701,,,,Pakpattan,PK627,Punjab,PK6,Pakistan,PK,2018-11-30,2018-12-18,
Pakpattan,PK62702,,,,Pakpattan,PK627,Punjab,PK6,Pakistan,PK,2018-11-30,2018-12-18,
Khanpur (Rahim Yar Khan),PK62801,,,,Rahim Yar Khan,PK628,Punjab,PK6,Pakistan,PK,2018-11-30,2018-12-18,
Liaquatpur,PK62802,,,,Rahim Yar Khan,PK628,Punjab,PK6,Pakistan,PK,2018-11-30,2018-12-18,
Rahim Yar Khan,PK62803,,,,Rahim Yar Khan,PK628,Punjab,PK6,Pakistan,PK,2018-11-30,2018-12-18,
Sadiqabad,PK62804,,,,Rahim Yar Khan,PK628,Punjab,PK6,Pakistan,PK,2018-11-30,2018-12-18,
De- Excluded Area Rajanpur,PK62901,,,,Rajanpur,PK629,Punjab,PK6,Pakistan,PK,2018-11-30,2018-12-18,
Jampur,PK62902,,,,Rajanpur,PK629,Punjab,PK6,Pakistan,PK,2018-11-30,2018-12-18,
