admin0Name_en,admin0Pcode,admin0RefName,admin0AltName1_en,admin0AltName2_en,date,validOn,validTo
Democratic People's Republic of Korea (the),KP,Democratic Peoples Republic of Korea (the),,,2013-01-01,2019-07-17,
