admin2Name_es,admin2Pcode,admin2RefName,admin2AltName1_es,admin2AltName2_es,admin1Name_es,admin1Pcode,admin0Name_es,admin0Pcode,date,validOn,validTo
Samacá,CO15646,Samaca,,,Boyacá,CO15,Colombia,CO,2020-01-01,2021-02-11,
San Eduardo,CO15660,San Eduardo,,,Boyacá,CO15,Colombia,CO,2020-01-01,2021-02-11,
San José de Pare,CO15664,San Jose de Pare,,,Boyacá,CO15,Colombia,CO,2020-01-01,2021-02-11,
San Luis de Gaceno,CO15667,San Luis de Gaceno,,,Boyacá,CO15,Colombia,CO,2020-01-01,2021-02-11,
San Mateo,CO15673,San Mateo,,,Boyacá,CO15,Colombia,CO,2020-01-01,2021-02-11,
San Miguel de Sema,CO15676,San Miguel de Sema,,,Boyacá,CO15,Colombia,CO,2020-01-01,2021-02-11,
San Pablo de Borbur,CO15681,San Pablo de Borbur,,,Boyacá,CO15,Colombia,CO,2020-01-01,2021-02-11,
Santana,CO15686,Santana,,,Boyacá,CO15,Colombia,CO,2020-01-01,2021-02-11,
Santa María,CO15690,Santa Maria,,,Boyacá,CO15,Colombia,CO,2020-01-01,2021-02-11,
Santa Rosa de Viterbo,CO15693,Santa Rosa de Viterbo,,,Boyacá,CO15,Colombia,CO,2020-01-01,2021-02-11,
Santa Sofía,CO15696,Santa Sofia,,,Boyacá,CO15,Colombia,CO,2020-01-01,2021-02-11,
Sativanorte,CO15720,Sativanorte,,,Boyacá,CO15,Colombia,CO,2020-01-01,2021-02-11,
Sativasur,CO15723,Sativasur,,,Boyacá,CO15,Colombia,CO,2020-01-01,2021-02-11,
Siachoque,CO15740,Siachoque,,,Boyacá,CO15,Colombia,CO,2020-01-01,2021-02-11,
Soatá,CO15753,Soata,,,Boyacá,CO15,Colombia,CO,2020-01-01,2021-02-11,
Socotá,CO15755,Socota,,,Boyacá,CO15,Colombia,CO,2020-01-01,2021-02-11,
Socha,CO15757,Socha,,,Boyacá,CO15,Colombia,CO,2020-01-01,2021-02-11,
Sogamoso,CO15759,Sogamoso,,,Boyacá,CO15,Colombia,CO,2020-01-01,2021-02-11,
Somondoco,CO15761,Somondoco,,,Boyacá,CO15,Colombia,CO,2020-01-01,2021-02-11,
Sora,CO15762,Sora,,,Boyacá,CO15,Colombia,CO,2020-01-01,2021-02-11,
Sotaquirá,CO15763,Sotaquira,,,Boyacá,CO15,Colombia,CO,2020-01-01,2021-02-11,
Soracá,CO15764,Soraca,,,Boyacá,CO15,Colombia,CO,2020-01-01,2021-02-11,
Susacón,CO15774,Susacon,,,Boyacá,CO15,Colombia,CO,2020-01-01,2021-02-11,
Sutamarchán,CO15776,Sutamarchan,,,Boyacá,CO15,Colombia,CO,2020-01-01,2021-02-11,
Sutatenza,CO15778,Sutatenza,,,Boyacá,CO15,Colombia,CO,2020-01-01,2021-02-11,
Tasco,CO15790,Tasco,,,Boyacá,CO15,Colombia,CO,2020-01-01,2021-02-11,
Tenza,CO15798,Tenza,,,Boyacá,CO15,Colombia,CO,2020-01-01,2021-02-11,
Tibaná,CO15804,Tibana,,,Boyacá,CO15,Colombia,CO,2020-01-01,2021-02-11,
Tibasosa,CO15806,Tibasosa,,,Boyacá,CO15,Colombia,CO,2020-01-01,2021-02-11,
Tinjacá,CO15808,Tinjaca,,,Boyacá,CO15,Colombia,CO,2020-01-01,2021-02-11,
Tipacoque,CO15810,Tipacoque,,,Boyacá,CO15,Colombia,CO,2020-01-01,2021-02-11,
Toca,CO15814,Toca,,,Boyacá,CO15,Colombia,CO,2020-01-01,2021-02-11,
Togüí,CO15816,Togui,,,Boyacá,CO15,Colombia,CO,2020-01-01,2021-02-11,
Tópaga,CO15820,Topaga,,,Boyacá,CO15,Colombia,CO,2020-01-01,2021-02-11,
Tota,CO15822,Tota,,,Boyacá,CO15,Colombia,CO,2020-01-01,2021-02-11,
Tununguá,CO15832,Tunungua,,,Boyacá,CO15,Colombia,CO,2020-01-01,2021-02-11,
Turmequé,CO15835,Turmeque,,,Boyacá,CO15,Colombia,CO,2020-01-01,2021-02-11,
Tuta,CO15837,Tuta,,,Boyacá,CO15,Colombia,CO,2020-01-01,2021-02-11,
Tutazá,CO15839,Tutaza,,,Boyacá,CO15,Colombia,CO,2020-01-01,2021-02-11,
Úmbita,CO15842,Umbita,,,Boyacá,CO15,Colombia,CO,2020-01-01,2021-02-11,
Ventaquemada,CO15861,Ventaquemada,,,Boyacá,CO15,Colombia,CO,2020-01-01,2021-02-11,
Viracachá,CO15879,Viracacha,,,Boyacá,CO15,Colombia,CO,2020-01-01,2021-02-11,
Zetaquira,CO15897,Zetaquira,,,Boyacá,CO15,Colombia,CO,2020-01-01,2021-02-11,
Manizales,CO17001,Manizales,,,Caldas,CO17,Colombia,CO,2020-01-01,2021-02-11,
Aguadas,CO17013,Aguadas,,,Caldas,CO17,Colombia,CO,2020-01-01,2021-02-11,
Anserma,CO17042,Anserma,,,Caldas,CO17,Colombia,CO,2020-01-01,2021-02-11,
Aranzazu,CO17050,Aranzazu,,,Caldas,CO17,Colombia,CO,2020-01-01,2021-02-11,
Belalcázar,CO17088,Belalcazar,,,Caldas,CO17,Colombia,CO,2020-01-01,2021-02-11,
Chinchiná,CO17174,Chinchina,,,Caldas,CO17,Colombia,CO,2020-01-01,2021-02-11,
Filadelfia,CO17272,Filadelfia,,,Caldas,CO17,Colombia,CO,2020-01-01,2021-02-11,
La Dorada,CO17380,La Dorada,,,Caldas,CO17,Colombia,CO,2020-01-01,2021-02-11,
La Merced,CO17388,La Merced,,,Caldas,CO17,Colombia,CO,2020-01-01,2021-02-11,
Manzanares,CO17433,Manzanares,,,Caldas,CO17,Colombia,CO,2020-01-01,2021-02-11,
Marmato,CO17442,Marmato,,,Caldas,CO17,Colombia,CO,2020-01-01,2021-02-11,
Marquetalia,CO17444,Marquetalia,,,Caldas,CO17,Colombia,CO,2020-01-01,2021-02-11,
Marulanda,CO17446,Marulanda,,,Caldas,CO17,Colombia,CO,2020-01-01,2021-02-11,
Neira,CO17486,Neira,,,Caldas,CO17,Colombia,CO,2020-01-01,2021-02-11,
Norcasia,CO17495,Norcasia,,,Caldas,CO17,Colombia,CO,2020-01-01,2021-02-11,
Pácora,CO17513,Pacora,,,Caldas,CO17,Colombia,CO,2020-01-01,2021-02-11,
Palestina,CO17524,Palestina,,,Caldas,CO17,Colombia,CO,2020-01-01,2021-02-11,
Pensilvania,CO17541,Pensilvania,,,Caldas,CO17,Colombia,CO,2020-01-01,2021-02-11,
Riosucio,CO17614,Riosucio,,,Caldas,CO17,Colombia,CO,2020-01-01,2021-02-11,
Risaralda,CO17616,Risaralda,,,Caldas,CO17,Colombia,CO,2020-01-01,2021-02-11,
Salamina,CO17653,Salamina,,,Caldas,CO17,Colombia,CO,2020-01-01,2021-02-11,
Samaná,CO17662,Samana,,,Caldas,CO17,Colombia,CO,2020-01-01,2021-02-11,
San José,CO17665,San Jose,,,Caldas,CO17,Colombia,CO,2020-01-01,2021-02-11,
Supía,CO17777,Supia,,,Caldas,CO17,Colombia,CO,2020-01-01,2021-02-11,
Victoria,CO17867,Victoria,,,Caldas,CO17,Colombia,CO,2020-01-01,2021-02-11,
Villamaría,CO17873,Villamaria,,,Caldas,CO17,Colombia,CO,2020-01-01,2021-02-11,
Viterbo,CO17877,Viterbo,,,Caldas,CO17,Colombia,CO,2020-01-01,2021-02-11,
Florencia,CO18001,Florencia,,,Caquetá,CO18,Colombia,CO,2020-01-01,2021-02-11,
Albania,CO18029,Albania,,,Caquetá,CO18,Colombia,CO,2020-01-01,2021-02-11,
Belén de los Andaquíes,CO18094,Belen de los Andaquies,,,Caquetá,CO18,Colombia,CO,2020-01-01,2021-02-11,
Cartagena del Chairá,CO18150,Cartagena del Chaira,,,Caquetá,CO18,Colombia,CO,2020-01-01,2021-02-11,
Curillo,CO18205,Curillo,,,Caquetá,CO18,Colombia,CO,2020-01-01,2021-02-11,
El Doncello,CO18247,El Doncello,,,Caquetá,CO18,Colombia,CO,2020-01-01,2021-02-11,
El Paujíl,CO18256,El Paujil,,,Caquetá,CO18,Colombia,CO,2020-01-01,2021-02-11,
La Montañita,CO18410,La Montanita,,,Caquetá,CO18,Colombia,CO,2020-01-01,2021-02-11,
Milán,CO18460,Milan,,,Caquetá,CO18,Colombia,CO,2020-01-01,2021-02-11,
Morelia,CO18479,Morelia,,,Caquetá,CO18,Colombia,CO,2020-01-01,2021-02-11,
Puerto Rico,CO18592,Puerto Rico,,,Caquetá,CO18,Colombia,CO,2020-01-01,2021-02-11,
San José del Fragua,CO18610,San Jose del Fragua,,,Caquetá,CO18,Colombia,CO,2020-01-01,2021-02-11,
San Vicente del Caguán,CO18753,San Vicente del Caguan,,,Caquetá,CO18,Colombia,CO,2020-01-01,2021-02-11,
Solano,CO18756,Solano,,,Caquetá,CO18,Colombia,CO,2020-01-01,2021-02-11,
Solita,CO18785,Solita,,,Caquetá,CO18,Colombia,CO,2020-01-01,2021-02-11,
Valparaíso,CO18860,Valparaiso,,,Caquetá,CO18,Colombia,CO,2020-01-01,2021-02-11,
Popayán,CO19001,Popayan,,,Cauca,CO19,Colombia,CO,2020-01-01,2021-02-11,
Almaguer,CO19022,Almaguer,,,Cauca,CO19,Colombia,CO,2020-01-01,2021-02-11,
Argelia,CO19050,Argelia,,,Cauca,CO19,Colombia,CO,2020-01-01,2021-02-11,
Balboa,CO19075,Balboa,,,Cauca,CO19,Colombia,CO,2020-01-01,2021-02-11,
Bolívar,CO19100,Bolivar,,,Cauca,CO19,Colombia,CO,2020-01-01,2021-02-11,
Buenos Aires,CO19110,Buenos Aires,,,Cauca,CO19,Colombia,CO,2020-01-01,2021-02-11,
Cajibío,CO19130,Cajibio,,,Cauca,CO19,Colombia,CO,2020-01-01,2021-02-11,
Caldono,CO19137,Caldono,,,Cauca,CO19,Colombia,CO,2020-01-01,2021-02-11,
Caloto,CO19142,Caloto,,,Cauca,CO19,Colombia,CO,2020-01-01,2021-02-11,
Corinto,CO19212,Corinto,,,Cauca,CO19,Colombia,CO,2020-01-01,2021-02-11,
El Tambo,CO19256,El Tambo,,,Cauca,CO19,Colombia,CO,2020-01-01,2021-02-11,
Florencia,CO19290,Florencia,,,Cauca,CO19,Colombia,CO,2020-01-01,2021-02-11,
Guachené,CO19300,Guachene,,,Cauca,CO19,Colombia,CO,2020-01-01,2021-02-11,
Guapi,CO19318,Guapi,,,Cauca,CO19,Colombia,CO,2020-01-01,2021-02-11,
Inzá,CO19355,Inza,,,Cauca,CO19,Colombia,CO,2020-01-01,2021-02-11,
Jambaló,CO19364,Jambalo,,,Cauca,CO19,Colombia,CO,2020-01-01,2021-02-11,
La Sierra,CO19392,La Sierra,,,Cauca,CO19,Colombia,CO,2020-01-01,2021-02-11,
La Vega,CO19397,La Vega,,,Cauca,CO19,Colombia,CO,2020-01-01,2021-02-11,
López de Micay,CO19418,Lopez de Micay,,,Cauca,CO19,Colombia,CO,2020-01-01,2021-02-11,
Mercaderes,CO19450,Mercaderes,,,Cauca,CO19,Colombia,CO,2020-01-01,2021-02-11,
Miranda,CO19455,Miranda,,,Cauca,CO19,Colombia,CO,2020-01-01,2021-02-11,
Morales,CO19473,Morales,,,Cauca,CO19,Colombia,CO,2020-01-01,2021-02-11,
Padilla,CO19513,Padilla,,,Cauca,CO19,Colombia,CO,2020-01-01,2021-02-11,
Páez,CO19517,Paez,,,Cauca,CO19,Colombia,CO,2020-01-01,2021-02-11,
Patía,CO19532,Patia,,,Cauca,CO19,Colombia,CO,2020-01-01,2021-02-11,
Piamonte,CO19533,Piamonte,,,Cauca,CO19,Colombia,CO,2020-01-01,2021-02-11,
Piendamó - Tunía,CO19548,Piendamo - Tunia,,,Cauca,CO19,Colombia,CO,2020-01-01,2021-02-11,
Puerto Tejada,CO19573,Puerto Tejada,,,Cauca,CO19,Colombia,CO,2020-01-01,2021-02-11,
Puracé,CO19585,Purace,,,Cauca,CO19,Colombia,CO,2020-01-01,2021-02-11,
Rosas,CO19622,Rosas,,,Cauca,CO19,Colombia,CO,2020-01-01,2021-02-11,
San Sebastián,CO19693,San Sebastian,,,Cauca,CO19,Colombia,CO,2020-01-01,2021-02-11,
Santander de Quilichao,CO19698,Santander de Quilichao,,,Cauca,CO19,Colombia,CO,2020-01-01,2021-02-11,
Santa Rosa,CO19701,Santa Rosa,,,Cauca,CO19,Colombia,CO,2020-01-01,2021-02-11,
Silvia,CO19743,Silvia,,,Cauca,CO19,Colombia,CO,2020-01-01,2021-02-11,
Sotará - Paispamba,CO19760,Sotara - Paispamba,,,Cauca,CO19,Colombia,CO,2020-01-01,2021-02-11,
Suárez,CO19780,Suarez,,,Cauca,CO19,Colombia,CO,2020-01-01,2021-02-11,
Sucre,CO19785,Sucre,,,Cauca,CO19,Colombia,CO,2020-01-01,2021-02-11,
Timbío,CO19807,Timbio,,,Cauca,CO19,Colombia,CO,2020-01-01,2021-02-11,
Timbiquí,CO19809,Timbiqui,,,Cauca,CO19,Colombia,CO,2020-01-01,2021-02-11,
Toribío,CO19821,Toribio,,,Cauca,CO19,Colombia,CO,2020-01-01,2021-02-11,
Totoró,CO19824,Totoro,,,Cauca,CO19,Colombia,CO,2020-01-01,2021-02-11,
Villa Rica,CO19845,Villa Rica,,,Cauca,CO19,Colombia,CO,2020-01-01,2021-02-11,
Valledupar,CO20001,Valledupar,,,Cesar,CO20,Colombia,CO,2020-01-01,2021-02-11,
Aguachica,CO20011,Aguachica,,,Cesar,CO20,Colombia,CO,2020-01-01,2021-02-11,
Agustín Codazzi,CO20013,Agustin Codazzi,,,Cesar,CO20,Colombia,CO,2020-01-01,2021-02-11,
Astrea,CO20032,Astrea,,,Cesar,CO20,Colombia,CO,2020-01-01,2021-02-11,
Becerril,CO20045,Becerril,,,Cesar,CO20,Colombia,CO,2020-01-01,2021-02-11,
Bosconia,CO20060,Bosconia,,,Cesar,CO20,Colombia,CO,2020-01-01,2021-02-11,
Chimichagua,CO20175,Chimichagua,,,Cesar,CO20,Colombia,CO,2020-01-01,2021-02-11,
Chiriguaná,CO20178,Chiriguana,,,Cesar,CO20,Colombia,CO,2020-01-01,2021-02-11,
Curumaní,CO20228,Curumani,,,Cesar,CO20,Colombia,CO,2020-01-01,2021-02-11,
El Copey,CO20238,El Copey,,,Cesar,CO20,Colombia,CO,2020-01-01,2021-02-11,
El Paso,CO20250,El Paso,,,Cesar,CO20,Colombia,CO,2020-01-01,2021-02-11,
Gamarra,CO20295,Gamarra,,,Cesar,CO20,Colombia,CO,2020-01-01,2021-02-11,
González,CO20310,Gonzalez,,,Cesar,CO20,Colombia,CO,2020-01-01,2021-02-11,
La Gloria,CO20383,La Gloria,,,Cesar,CO20,Colombia,CO,2020-01-01,2021-02-11,
La Jagua de Ibirico,CO20400,La Jagua de Ibirico,,,Cesar,CO20,Colombia,CO,2020-01-01,2021-02-11,
Manaure Balcón del Cesar,CO20443,Manaure Balcon del Cesar,,,Cesar,CO20,Colombia,CO,2020-01-01,2021-02-11,
Pailitas,CO20517,Pailitas,,,Cesar,CO20,Colombia,CO,2020-01-01,2021-02-11,
Pelaya,CO20550,Pelaya,,,Cesar,CO20,Colombia,CO,2020-01-01,2021-02-11,
Pueblo Bello,CO20570,Pueblo Bello,,,Cesar,CO20,Colombia,CO,2020-01-01,2021-02-11,
Río de Oro,CO20614,Rio de Oro,,,Cesar,CO20,Colombia,CO,2020-01-01,2021-02-11,
La Paz,CO20621,La Paz,,,Cesar,CO20,Colombia,CO,2020-01-01,2021-02-11,
San Alberto,CO20710,San Alberto,,,Cesar,CO20,Colombia,CO,2020-01-01,2021-02-11,
San Diego,CO20750,San Diego,,,Cesar,CO20,Colombia,CO,2020-01-01,2021-02-11,
San Martín,CO20770,San Martin,,,Cesar,CO20,Colombia,CO,2020-01-01,2021-02-11,
Tamalameque,CO20787,Tamalameque,,,Cesar,CO20,Colombia,CO,2020-01-01,2021-02-11,
Montería,CO23001,Monteria,,,Córdoba,CO23,Colombia,CO,2020-01-01,2021-02-11,
Ayapel,CO23068,Ayapel,,,Córdoba,CO23,Colombia,CO,2020-01-01,2021-02-11,
Buenavista,CO23079,Buenavista,,,Córdoba,CO23,Colombia,CO,2020-01-01,2021-02-11,
Canalete,CO23090,Canalete,,,Córdoba,CO23,Colombia,CO,2020-01-01,2021-02-11,
Cereté,CO23162,Cerete,,,Córdoba,CO23,Colombia,CO,2020-01-01,2021-02-11,
Chimá,CO23168,Chima,,,Córdoba,CO23,Colombia,CO,2020-01-01,2021-02-11,
Chinú,CO23182,Chinu,,,Córdoba,CO23,Colombia,CO,2020-01-01,2021-02-11,
Ciénaga de Oro,CO23189,Cienaga de Oro,,,Córdoba,CO23,Colombia,CO,2020-01-01,2021-02-11,
Cotorra,CO23300,Cotorra,,,Córdoba,CO23,Colombia,CO,2020-01-01,2021-02-11,
La Apartada,CO23350,La Apartada,,,Córdoba,CO23,Colombia,CO,2020-01-01,2021-02-11,
Lorica,CO23417,Lorica,,,Córdoba,CO23,Colombia,CO,2020-01-01,2021-02-11,
Los Córdobas,CO23419,Los Cordobas,,,Córdoba,CO23,Colombia,CO,2020-01-01,2021-02-11,
Momil,CO23464,Momil,,,Córdoba,CO23,Colombia,CO,2020-01-01,2021-02-11,
Montelíbano,CO23466,Montelibano,,,Córdoba,CO23,Colombia,CO,2020-01-01,2021-02-11,
Moñitos,CO23500,Monitos,,,Córdoba,CO23,Colombia,CO,2020-01-01,2021-02-11,
Planeta Rica,CO23555,Planeta Rica,,,Córdoba,CO23,Colombia,CO,2020-01-01,2021-02-11,
Pueblo Nuevo,CO23570,Pueblo Nuevo,,,Córdoba,CO23,Colombia,CO,2020-01-01,2021-02-11,
Puerto Escondido,CO23574,Puerto Escondido,,,Córdoba,CO23,Colombia,CO,2020-01-01,2021-02-11,
Puerto Libertador,CO23580,Puerto Libertador,,,Córdoba,CO23,Colombia,CO,2020-01-01,2021-02-11,
Purísima de la Concepción,CO23586,Purisima de la Concepcion,,,Córdoba,CO23,Colombia,CO,2020-01-01,2021-02-11,
Sahagún,CO23660,Sahagun,,,Córdoba,CO23,Colombia,CO,2020-01-01,2021-02-11,
San Andrés de Sotavento,CO23670,San Andres de Sotavento,,,Córdoba,CO23,Colombia,CO,2020-01-01,2021-02-11,
San Antero,CO23672,San Antero,,,Córdoba,CO23,Colombia,CO,2020-01-01,2021-02-11,
San Bernardo del Viento,CO23675,San Bernardo del Viento,,,Córdoba,CO23,Colombia,CO,2020-01-01,2021-02-11,
San Carlos,CO23678,San Carlos,,,Córdoba,CO23,Colombia,CO,2020-01-01,2021-02-11,
San José de Uré,CO23682,San Jose de Ure,,,Córdoba,CO23,Colombia,CO,2020-01-01,2021-02-11,
San Pelayo,CO23686,San Pelayo,,,Córdoba,CO23,Colombia,CO,2020-01-01,2021-02-11,
Tierralta,CO23807,Tierralta,,,Córdoba,CO23,Colombia,CO,2020-01-01,2021-02-11,
Tuchín,CO23815,Tuchin,,,Córdoba,CO23,Colombia,CO,2020-01-01,2021-02-11,
Valencia,CO23855,Valencia,,,Córdoba,CO23,Colombia,CO,2020-01-01,2021-02-11,
Agua de Dios,CO25001,Agua de Dios,,,Cundinamarca,CO25,Colombia,CO,2020-01-01,2021-02-11,
Albán,CO25019,Alban,,,Cundinamarca,CO25,Colombia,CO,2020-01-01,2021-02-11,
Anapoima,CO25035,Anapoima,,,Cundinamarca,CO25,Colombia,CO,2020-01-01,2021-02-11,
Anolaima,CO25040,Anolaima,,,Cundinamarca,CO25,Colombia,CO,2020-01-01,2021-02-11,
Arbeláez,CO25053,Arbelaez,,,Cundinamarca,CO25,Colombia,CO,2020-01-01,2021-02-11,
Beltrán,CO25086,Beltran,,,Cundinamarca,CO25,Colombia,CO,2020-01-01,2021-02-11,
Bituima,CO25095,Bituima,,,Cundinamarca,CO25,Colombia,CO,2020-01-01,2021-02-11,
Bojacá,CO25099,Bojaca,,,Cundinamarca,CO25,Colombia,CO,2020-01-01,2021-02-11,
Cabrera,CO25120,Cabrera,,,Cundinamarca,CO25,Colombia,CO,2020-01-01,2021-02-11,
Cachipay,CO25123,Cachipay,,,Cundinamarca,CO25,Colombia,CO,2020-01-01,2021-02-11,
Cajicá,CO25126,Cajica,,,Cundinamarca,CO25,Colombia,CO,2020-01-01,2021-02-11,
Caparrapí,CO25148,Caparrapi,,,Cundinamarca,CO25,Colombia,CO,2020-01-01,2021-02-11,
Cáqueza,CO25151,Caqueza,,,Cundinamarca,CO25,Colombia,CO,2020-01-01,2021-02-11,
Carmen de Carupa,CO25154,Carmen de Carupa,,,Cundinamarca,CO25,Colombia,CO,2020-01-01,2021-02-11,
Chaguaní,CO25168,Chaguani,,,Cundinamarca,CO25,Colombia,CO,2020-01-01,2021-02-11,
Chía,CO25175,Chia,,,Cundinamarca,CO25,Colombia,CO,2020-01-01,2021-02-11,
Chipaque,CO25178,Chipaque,,,Cundinamarca,CO25,Colombia,CO,2020-01-01,2021-02-11,
Choachí,CO25181,Choachi,,,Cundinamarca,CO25,Colombia,CO,2020-01-01,2021-02-11,
Chocontá,CO25183,Choconta,,,Cundinamarca,CO25,Colombia,CO,2020-01-01,2021-02-11,
Cogua,CO25200,Cogua,,,Cundinamarca,CO25,Colombia,CO,2020-01-01,2021-02-11,
Cota,CO25214,Cota,,,Cundinamarca,CO25,Colombia,CO,2020-01-01,2021-02-11,
Cucunubá,CO25224,Cucunuba,,,Cundinamarca,CO25,Colombia,CO,2020-01-01,2021-02-11,
El Colegio,CO25245,El Colegio,,,Cundinamarca,CO25,Colombia,CO,2020-01-01,2021-02-11,
El Peñón,CO25258,El Penon,,,Cundinamarca,CO25,Colombia,CO,2020-01-01,2021-02-11,
El Rosal,CO25260,El Rosal,,,Cundinamarca,CO25,Colombia,CO,2020-01-01,2021-02-11,
Facatativá,CO25269,Facatativa,,,Cundinamarca,CO25,Colombia,CO,2020-01-01,2021-02-11,
Fómeque,CO25279,Fomeque,,,Cundinamarca,CO25,Colombia,CO,2020-01-01,2021-02-11,
Fosca,CO25281,Fosca,,,Cundinamarca,CO25,Colombia,CO,2020-01-01,2021-02-11,
Funza,CO25286,Funza,,,Cundinamarca,CO25,Colombia,CO,2020-01-01,2021-02-11,
Fúquene,CO25288,Fuquene,,,Cundinamarca,CO25,Colombia,CO,2020-01-01,2021-02-11,
Fusagasugá,CO25290,Fusagasuga,,,Cundinamarca,CO25,Colombia,CO,2020-01-01,2021-02-11,
Gachalá,CO25293,Gachala,,,Cundinamarca,CO25,Colombia,CO,2020-01-01,2021-02-11,
Gachancipá,CO25295,Gachancipa,,,Cundinamarca,CO25,Colombia,CO,2020-01-01,2021-02-11,
Gachetá,CO25297,Gacheta,,,Cundinamarca,CO25,Colombia,CO,2020-01-01,2021-02-11,
Gama,CO25299,Gama,,,Cundinamarca,CO25,Colombia,CO,2020-01-01,2021-02-11,
Girardot,CO25307,Girardot,,,Cundinamarca,CO25,Colombia,CO,2020-01-01,2021-02-11,
Granada,CO25312,Granada,,,Cundinamarca,CO25,Colombia,CO,2020-01-01,2021-02-11,
Guachetá,CO25317,Guacheta,,,Cundinamarca,CO25,Colombia,CO,2020-01-01,2021-02-11,
Guaduas,CO25320,Guaduas,,,Cundinamarca,CO25,Colombia,CO,2020-01-01,2021-02-11,
Guasca,CO25322,Guasca,,,Cundinamarca,CO25,Colombia,CO,2020-01-01,2021-02-11,
Guataquí,CO25324,Guataqui,,,Cundinamarca,CO25,Colombia,CO,2020-01-01,2021-02-11,
Guatavita,CO25326,Guatavita,,,Cundinamarca,CO25,Colombia,CO,2020-01-01,2021-02-11,
Guayabal de Síquima,CO25328,Guayabal de Siquima,,,Cundinamarca,CO25,Colombia,CO,2020-01-01,2021-02-11,
Guayabetal,CO25335,Guayabetal,,,Cundinamarca,CO25,Colombia,CO,2020-01-01,2021-02-11,
Gutiérrez,CO25339,Gutierrez,,,Cundinamarca,CO25,Colombia,CO,2020-01-01,2021-02-11,
Jerusalén,CO25368,Jerusalen,,,Cundinamarca,CO25,Colombia,CO,2020-01-01,2021-02-11,
Junín,CO25372,Junin,,,Cundinamarca,CO25,Colombia,CO,2020-01-01,2021-02-11,
La Calera,CO25377,La Calera,,,Cundinamarca,CO25,Colombia,CO,2020-01-01,2021-02-11,
La Mesa,CO25386,La Mesa,,,Cundinamarca,CO25,Colombia,CO,2020-01-01,2021-02-11,
La Palma,CO25394,La Palma,,,Cundinamarca,CO25,Colombia,CO,2020-01-01,2021-02-11,
La Peña,CO25398,La Pena,,,Cundinamarca,CO25,Colombia,CO,2020-01-01,2021-02-11,
La Vega,CO25402,La Vega,,,Cundinamarca,CO25,Colombia,CO,2020-01-01,2021-02-11,
Lenguazaque,CO25407,Lenguazaque,,,Cundinamarca,CO25,Colombia,CO,2020-01-01,2021-02-11,
Machetá,CO25426,Macheta,,,Cundinamarca,CO25,Colombia,CO,2020-01-01,2021-02-11,
Madrid,CO25430,Madrid,,,Cundinamarca,CO25,Colombia,CO,2020-01-01,2021-02-11,
Manta,CO25436,Manta,,,Cundinamarca,CO25,Colombia,CO,2020-01-01,2021-02-11,
Medina,CO25438,Medina,,,Cundinamarca,CO25,Colombia,CO,2020-01-01,2021-02-11,
Mosquera,CO25473,Mosquera,,,Cundinamarca,CO25,Colombia,CO,2020-01-01,2021-02-11,
Nariño,CO25483,Narino,,,Cundinamarca,CO25,Colombia,CO,2020-01-01,2021-02-11,
Nemocón,CO25486,Nemocon,,,Cundinamarca,CO25,Colombia,CO,2020-01-01,2021-02-11,
Nilo,CO25488,Nilo,,,Cundinamarca,CO25,Colombia,CO,2020-01-01,2021-02-11,
Nimaima,CO25489,Nimaima,,,Cundinamarca,CO25,Colombia,CO,2020-01-01,2021-02-11,
Nocaima,CO25491,Nocaima,,,Cundinamarca,CO25,Colombia,CO,2020-01-01,2021-02-11,
Venecia,CO25506,Venecia,,,Cundinamarca,CO25,Colombia,CO,2020-01-01,2021-02-11,
Pacho,CO25513,Pacho,,,Cundinamarca,CO25,Colombia,CO,2020-01-01,2021-02-11,
Paime,CO25518,Paime,,,Cundinamarca,CO25,Colombia,CO,2020-01-01,2021-02-11,
Pandi,CO25524,Pandi,,,Cundinamarca,CO25,Colombia,CO,2020-01-01,2021-02-11,
Paratebueno,CO25530,Paratebueno,,,Cundinamarca,CO25,Colombia,CO,2020-01-01,2021-02-11,
Pasca,CO25535,Pasca,,,Cundinamarca,CO25,Colombia,CO,2020-01-01,2021-02-11,
Puerto Salgar,CO25572,Puerto Salgar,,,Cundinamarca,CO25,Colombia,CO,2020-01-01,2021-02-11,
Pulí,CO25580,Puli,,,Cundinamarca,CO25,Colombia,CO,2020-01-01,2021-02-11,
Quebradanegra,CO25592,Quebradanegra,,,Cundinamarca,CO25,Colombia,CO,2020-01-01,2021-02-11,
Quetame,CO25594,Quetame,,,Cundinamarca,CO25,Colombia,CO,2020-01-01,2021-02-11,
Quipile,CO25596,Quipile,,,Cundinamarca,CO25,Colombia,CO,2020-01-01,2021-02-11,
Apulo,CO25599,Apulo,,,Cundinamarca,CO25,Colombia,CO,2020-01-01,2021-02-11,
Ricaurte,CO25612,Ricaurte,,,Cundinamarca,CO25,Colombia,CO,2020-01-01,2021-02-11,
San Antonio del Tequendama,CO25645,San Antonio del Tequendama,,,Cundinamarca,CO25,Colombia,CO,2020-01-01,2021-02-11,
San Bernardo,CO25649,San Bernardo,,,Cundinamarca,CO25,Colombia,CO,2020-01-01,2021-02-11,
San Cayetano,CO25653,San Cayetano,,,Cundinamarca,CO25,Colombia,CO,2020-01-01,2021-02-11,
San Francisco,CO25658,San Francisco,,,Cundinamarca,CO25,Colombia,CO,2020-01-01,2021-02-11,
San Juan de Rioseco,CO25662,San Juan de Rioseco,,,Cundinamarca,CO25,Colombia,CO,2020-01-01,2021-02-11,
