admin1Name_en,admin1Pcode,admin1RefName,admin1AltName1_en,admin1AltName2_en,admin0Name_en,admin0Pcode,date,validOn,validTo
Brest,BY001,,,,Belarus,BY,2019-07-30,2019-07-31,
Gomel,BY002,,,,Belarus,BY,2019-07-30,2019-07-31,
Grodno,BY003,,,,Belarus,BY,2019-07-30,2019-07-31,
Minsk,BY004,,,,Belarus,BY,2019-07-30,2019-07-31,
Minsk City,BY005,,,,Belarus,BY,2019-07-30,2019-07-31,
Mogilev,BY006,,,,Belarus,BY,2019-07-30,2019-07-31,
Vitebsk,BY007,,,,Belarus,BY,2019-07-30,2019-07-31,
