admin1Name_en,admin1Pcode,admin1RefName,admin1AltName1_en,admin1AltName2_en,admin0Name_en,admin0Pcode,date,validOn,validTo
Central,UG1,,,,Uganda,UG,2020-06-11,2020-08-24,
Eastern,UG2,,,,Uganda,UG,2020-06-11,2020-08-24,
Northern,UG3,,,,Uganda,UG,2020-06-11,2020-08-24,
Western,UG4,,,,Uganda,UG,2020-06-11,2020-08-24,
