admin1Name_en,admin1Pcode,admin1RefName,admin1AltName1_en,admin1AltName2_en,admin0Name_en,admin0Pcode,date,validOn,validTo
Grand Turk,TC1,,,,Turks and Caicos Islands,TC,2017-09-09,2021-02-09,
Middle Caicos,TC2,,,,Turks and Caicos Islands,TC,2017-09-09,2021-02-09,
North Caicos,TC3,,,,Turks and Caicos Islands,TC,2017-09-09,2021-02-09,
Providenciales and West Caicos,TC4,,,,Turks and Caicos Islands,TC,2017-09-09,2021-02-09,
Salt Cay,TC5,,,,Turks and Caicos Islands,TC,2017-09-09,2021-02-09,
South Caicos and East Caicos,TC6,,,,Turks and Caicos Islands,TC,2017-09-09,2021-02-09,
