admin1Name_en,admin1Pcode,admin1RefName,admin1AltName1_en,admin1AltName2_en,admin0Name_en,admin0Pcode,date,validOn,validTo
Northern,FJ1,,,,Fiji Islands,FJ,2018-01-15,2019-12-30,
Western,FJ2,,,,Fiji Islands,FJ,2018-01-15,2019-12-30,
Eastern,FJ3,,,,Fiji Islands,FJ,2018-01-15,2019-12-30,
Central,FJ4,,,,Fiji Islands,FJ,2018-01-15,2019-12-30,
