admin1Name_en,admin1Pcode,admin1RefName,admin1AltName1_en,admin1AltName2_en,admin0Name_en,admin0Pcode,date,validOn,validTo
Khyber Pakhtunkhwa,PK2,,,,Pakistan,PK,2018-12-26,2019-11-10,
Federal Capital Territory,PK5,,,,Pakistan,PK,2018-12-26,2019-11-10,
Punjab,PK6,,,,Pakistan,PK,2018-12-26,2019-11-10,
Balochistan,PK7,,,,Pakistan,PK,2018-12-26,2019-11-10,
Sindh,PK8,,,,Pakistan,PK,2018-12-26,2019-11-10,
