admin2Name_es,admin2Pcode,admin2RefName,admin2AltName1_es,admin2AltName2_es,admin1Name_es,admin1Pcode,admin0Name_es,admin0Pcode,date,validOn,validTo
Nor Chichas,BO0506,,,,Potosí,BO05,Bolivia (Estado Plurinacional de),BO,2018-04-17,2020-05-14,
Alonso de Ibáñez,BO0507,Alonso de Ibanez,,,Potosí,BO05,Bolivia (Estado Plurinacional de),BO,2018-04-17,2020-05-14,
Sur Chichas,BO0508,,,,Potosí,BO05,Bolivia (Estado Plurinacional de),BO,2018-04-17,2020-05-14,
Nor Lipez,BO0509,,,,Potosí,BO05,Bolivia (Estado Plurinacional de),BO,2018-04-17,2020-05-14,
Sur Lipez,BO0510,,,,Potosí,BO05,Bolivia (Estado Plurinacional de),BO,2018-04-17,2020-05-14,
José María Linares,BO0511,Jose Maria Linares,,,Potosí,BO05,Bolivia (Estado Plurinacional de),BO,2018-04-17,2020-05-14,
Antonio Quijarro,BO0512,,,,Potosí,BO05,Bolivia (Estado Plurinacional de),BO,2018-04-17,2020-05-14,
General Bilbao,BO0513,,,,Potosí,BO05,Bolivia (Estado Plurinacional de),BO,2018-04-17,2020-05-14,
Daniel Campos,BO0514,,,,Potosí,BO05,Bolivia (Estado Plurinacional de),BO,2018-04-17,2020-05-14,
Modesto Omiste,BO0515,,,,Potosí,BO05,Bolivia (Estado Plurinacional de),BO,2018-04-17,2020-05-14,
Enrique Baldivieso,BO0516,,,,Potosí,BO05,Bolivia (Estado Plurinacional de),BO,2018-04-17,2020-05-14,
Cercado,BO0601,,,,Tarija,BO06,Bolivia (Estado Plurinacional de),BO,2018-04-17,2020-05-14,
Arce,BO0602,,,,Tarija,BO06,Bolivia (Estado Plurinacional de),BO,2018-04-17,2020-05-14,
Gran Chaco,BO0603,,,,Tarija,BO06,Bolivia (Estado Plurinacional de),BO,2018-04-17,2020-05-14,
Avilés,BO0604,Aviles,,,Tarija,BO06,Bolivia (Estado Plurinacional de),BO,2018-04-17,2020-05-14,
Méndez,BO0605,Mendez,,,Tarija,BO06,Bolivia (Estado Plurinacional de),BO,2018-04-17,2020-05-14,
O'Connor,BO0606,OConnor,,,Tarija,BO06,Bolivia (Estado Plurinacional de),BO,2018-04-17,2020-05-14,
Andrés Ibáñez,BO0701,Andres Ibanez,,,Santa Cruz,BO07,Bolivia (Estado Plurinacional de),BO,2018-04-17,2020-05-14,
Warnes,BO0702,,,,Santa Cruz,BO07,Bolivia (Estado Plurinacional de),BO,2018-04-17,2020-05-14,
Velasco,BO0703,,,,Santa Cruz,BO07,Bolivia (Estado Plurinacional de),BO,2018-04-17,2020-05-14,
Ichilo,BO0704,,,,Santa Cruz,BO07,Bolivia (Estado Plurinacional de),BO,2018-04-17,2020-05-14,
Chiquitos,BO0705,,,,Santa Cruz,BO07,Bolivia (Estado Plurinacional de),BO,2018-04-17,2020-05-14,
Sara,BO0706,,,,Santa Cruz,BO07,Bolivia (Estado Plurinacional de),BO,2018-04-17,2020-05-14,
Cordillera,BO0707,,,,Santa Cruz,BO07,Bolivia (Estado Plurinacional de),BO,2018-04-17,2020-05-14,
Vallegrande,BO0708,,,,Santa Cruz,BO07,Bolivia (Estado Plurinacional de),BO,2018-04-17,2020-05-14,
Florida,BO0709,,,,Santa Cruz,BO07,Bolivia (Estado Plurinacional de),BO,2018-04-17,2020-05-14,
Obispo Santistéban,BO0710,Obispo Santisteban,,,Santa Cruz,BO07,Bolivia (Estado Plurinacional de),BO,2018-04-17,2020-05-14,
Ñuflo De Chávez,BO0711,Nuflo De Chavez,,,Santa Cruz,BO07,Bolivia (Estado Plurinacional de),BO,2018-04-17,2020-05-14,
Angel Sandoval,BO0712,,,,Santa Cruz,BO07,Bolivia (Estado Plurinacional de),BO,2018-04-17,2020-05-14,
Manuel María Caballero,BO0713,Manuel Maria Caballero,,,Santa Cruz,BO07,Bolivia (Estado Plurinacional de),BO,2018-04-17,2020-05-14,
Germán Busch,BO0714,German Busch,,,Santa Cruz,BO07,Bolivia (Estado Plurinacional de),BO,2018-04-17,2020-05-14,
Guarayos,BO0715,,,,Santa Cruz,BO07,Bolivia (Estado Plurinacional de),BO,2018-04-17,2020-05-14,
Cercado,BO0801,,,,Beni,BO08,Bolivia (Estado Plurinacional de),BO,2018-04-17,2020-05-14,
Vaca Diez,BO0802,,,,Beni,BO08,Bolivia (Estado Plurinacional de),BO,2018-04-17,2020-05-14,
General José Ballivián,BO0803,General Jose Ballivian,,,Beni,BO08,Bolivia (Estado Plurinacional de),BO,2018-04-17,2020-05-14,
Yacuma,BO0804,,,,Beni,BO08,Bolivia (Estado Plurinacional de),BO,2018-04-17,2020-05-14,
Moxos,BO0805,,,,Beni,BO08,Bolivia (Estado Plurinacional de),BO,2018-04-17,2020-05-14,
Marbán,BO0806,Marban,,,Beni,BO08,Bolivia (Estado Plurinacional de),BO,2018-04-17,2020-05-14,
Mamoré,BO0807,Mamore,,,Beni,BO08,Bolivia (Estado Plurinacional de),BO,2018-04-17,2020-05-14,
Iténez,BO0808,Itenez,,,Beni,BO08,Bolivia (Estado Plurinacional de),BO,2018-04-17,2020-05-14,
Nicolás Suárez,BO0901,Nicolas Suarez,,,Pando,BO09,Bolivia (Estado Plurinacional de),BO,2018-04-17,2020-05-14,
Manuripi,BO0902,,,,Pando,BO09,Bolivia (Estado Plurinacional de),BO,2018-04-17,2020-05-14,
Madre de Dios,BO0903,,,,Pando,BO09,Bolivia (Estado Plurinacional de),BO,2018-04-17,2020-05-14,
Abuná,BO0904,Abuna,,,Pando,BO09,Bolivia (Estado Plurinacional de),BO,2018-04-17,2020-05-14,
Federico Román,BO0905,Federico Roman,,,Pando,BO09,Bolivia (Estado Plurinacional de),BO,2018-04-17,2020-05-14,
