admin2Name_en,admin2Pcode,admin2RefName,admin2AltName1_en,admin2AltName2_en,admin1Name_en,admin1Pcode,admin0Name_en,admin0Pcode,date,validOn,validTo
Muconda,AO13112,,,,Lunda Sul,AO13,Angola,AO,2018-08-30,2018-09-04,
Saurimo,AO13113,,,,Lunda Sul,AO13,Angola,AO,2018-08-30,2018-09-04,
Cacuso,AO14114,,,,Malanje,AO14,Angola,AO,2018-08-30,2018-09-04,
Calandula,AO14115,,,,Malanje,AO14,Angola,AO,2018-08-30,2018-09-04,
Cambundi-Catembo,AO14116,,,,Malanje,AO14,Angola,AO,2018-08-30,2018-09-04,
Cangandala,AO14117,,,,Malanje,AO14,Angola,AO,2018-08-30,2018-09-04,
Cahombo,AO14118,,,,Malanje,AO14,Angola,AO,2018-08-30,2018-09-04,
Kiuaba-N'Zoji (Cuaba Nzogo),AO14119,Kiuaba-NZoji (Cuaba Nzogo),,,Malanje,AO14,Angola,AO,2018-08-30,2018-09-04,
Cunda-dia-Baze,AO14120,,,,Malanje,AO14,Angola,AO,2018-08-30,2018-09-04,
Luquembo,AO14121,,,,Malanje,AO14,Angola,AO,2018-08-30,2018-09-04,
Malanje,AO14122,,,,Malanje,AO14,Angola,AO,2018-08-30,2018-09-04,
Marimba,AO14123,,,,Malanje,AO14,Angola,AO,2018-08-30,2018-09-04,
Massango,AO14124,,,,Malanje,AO14,Angola,AO,2018-08-30,2018-09-04,
Mucari,AO14125,,,,Malanje,AO14,Angola,AO,2018-08-30,2018-09-04,
Quela,AO14126,,,,Malanje,AO14,Angola,AO,2018-08-30,2018-09-04,
Quirima,AO14127,,,,Malanje,AO14,Angola,AO,2018-08-30,2018-09-04,
Alto Zambeze,AO15128,,,,Moxico,AO15,Angola,AO,2018-08-30,2018-09-04,
Camanongue,AO15129,,,,Moxico,AO15,Angola,AO,2018-08-30,2018-09-04,
Cameia (Lumeje),AO15130,,,,Moxico,AO15,Angola,AO,2018-08-30,2018-09-04,
Léua,AO15131,Leua,,,Moxico,AO15,Angola,AO,2018-08-30,2018-09-04,
Luau,AO15132,,,,Moxico,AO15,Angola,AO,2018-08-30,2018-09-04,
Luacano,AO15133,,,,Moxico,AO15,Angola,AO,2018-08-30,2018-09-04,
Luchazes,AO15134,,,,Moxico,AO15,Angola,AO,2018-08-30,2018-09-04,
Bundas (Lumbala-Nguimbo),AO15135,,,,Moxico,AO15,Angola,AO,2018-08-30,2018-09-04,
Luena,AO15136,,,,Moxico,AO15,Angola,AO,2018-08-30,2018-09-04,
Bibala,AO16137,,,,Namibe,AO16,Angola,AO,2018-08-30,2018-09-04,
Camucuio,AO16138,,,,Namibe,AO16,Angola,AO,2018-08-30,2018-09-04,
Namibe,AO16139,,,,Namibe,AO16,Angola,AO,2018-08-30,2018-09-04,
Tômbwa (Porto Alexandre),AO16140,Tombwa (Porto Alexandre),,,Namibe,AO16,Angola,AO,2018-08-30,2018-09-04,
Virei,AO16141,,,,Namibe,AO16,Angola,AO,2018-08-30,2018-09-04,
Cangola (Alto Cauale),AO17142,,,,Uíge,AO17,Angola,AO,2018-08-30,2018-09-04,
Ambuíla,AO17143,Ambuila,,,Uíge,AO17,Angola,AO,2018-08-30,2018-09-04,
Bembe,AO17144,,,,Uíge,AO17,Angola,AO,2018-08-30,2018-09-04,
Buengas,AO17145,,,,Uíge,AO17,Angola,AO,2018-08-30,2018-09-04,
Bungo,AO17146,,,,Uíge,AO17,Angola,AO,2018-08-30,2018-09-04,
Damba,AO17147,,,,Uíge,AO17,Angola,AO,2018-08-30,2018-09-04,
Maquela do Zombo,AO17148,,,,Uíge,AO17,Angola,AO,2018-08-30,2018-09-04,
Milunga,AO17149,,,,Uíge,AO17,Angola,AO,2018-08-30,2018-09-04,
Mucaba,AO17150,,,,Uíge,AO17,Angola,AO,2018-08-30,2018-09-04,
Negage,AO17151,,,,Uíge,AO17,Angola,AO,2018-08-30,2018-09-04,
Puri,AO17152,,,,Uíge,AO17,Angola,AO,2018-08-30,2018-09-04,
Quimbele,AO17153,,,,Uíge,AO17,Angola,AO,2018-08-30,2018-09-04,
Quitexe,AO17154,,,,Uíge,AO17,Angola,AO,2018-08-30,2018-09-04,
Sanza Pombo,AO17155,,,,Uíge,AO17,Angola,AO,2018-08-30,2018-09-04,
Songo,AO17156,,,,Uíge,AO17,Angola,AO,2018-08-30,2018-09-04,
Uíge,AO17157,Uige,,,Uíge,AO17,Angola,AO,2018-08-30,2018-09-04,
Cuimba,AO18158,,,,Zaire,AO18,Angola,AO,2018-08-30,2018-09-04,
Mbanza Congo,AO18159,,,,Zaire,AO18,Angola,AO,2018-08-30,2018-09-04,
N'Zeto,AO18160,NZeto,,,Zaire,AO18,Angola,AO,2018-08-30,2018-09-04,
Nóqui,AO18161,Noqui,,,Zaire,AO18,Angola,AO,2018-08-30,2018-09-04,
Soyo,AO18162,,,,Zaire,AO18,Angola,AO,2018-08-30,2018-09-04,
Tomboco,AO18163,,,,Zaire,AO18,Angola,AO,2018-08-30,2018-09-04,
