admin3Name_en,admin3Pcode,admin3RefName,admin3AltName1_en,admin3AltName2_en,admin2Name_en,admin2Pcode,admin1Name_en,admin1Pcode,admin0Name_en,admin0Pcode,date,validOn,validTo
Leguimea,TL070205,,,,Ermera,TL0702,Ermera,TL07,Timor-Leste,TL,2006-12-10,2020-09-11,
Leimea Leten,TL070410,,,,Atsabe,TL0704,Ermera,TL07,Timor-Leste,TL,2006-12-10,2020-09-11,
Leimeacraic,TL070505,,,,Hatolia,TL0705,Ermera,TL07,Timor-Leste,TL,2006-12-10,2020-09-11,
Lela-Ufe,TL120204,,,,Nitibe,TL1202,Oecussi,TL12,Timor-Leste,TL,2006-12-10,2020-09-11,
Lelalai,TL030307,,,,Quelicai,TL0303,Baucau,TL03,Timor-Leste,TL,2006-12-10,2020-09-11,
Lemia Sorimbalu,TL070501,,,,Hatolia,TL0705,Ermera,TL07,Timor-Leste,TL,2006-12-10,2020-09-11,
Leo Hat,TL110402,,,,Soibada,TL1104,Manatuto,TL11,Timor-Leste,TL,2006-12-10,2020-09-11,
Leohito,TL040302,,,,Balibo,TL0403,Bobonaro,TL04,Timor-Leste,TL,2006-12-10,2020-09-11,
Leolima,TL040304,,,,Balibo,TL0403,Bobonaro,TL04,Timor-Leste,TL,2006-12-10,2020-09-11,
Leorema,TL080107,,,,Bazartete,TL0801,Liquiçá,TL08,Timor-Leste,TL,2006-12-10,2020-09-11,
Leoteala,TL080207,,,,Liquiçá,TL0802,Liquiçá,TL08,Timor-Leste,TL,2006-12-10,2020-09-11,
Lepo,TL050706,,,,Zumalai,TL0507,Covalima,TL05,Timor-Leste,TL,2006-12-10,2020-09-11,
Lesuata,TL100404,,,,Turiscai,TL1004,Manufahi,TL10,Timor-Leste,TL,2006-12-10,2020-09-11,
Letefoho,TL100101,,,,Same,TL1001,Manufahi,TL10,Timor-Leste,TL,2006-12-10,2020-09-11,
Letemuno,TL030303,,,,Quelicai,TL0303,Baucau,TL03,Timor-Leste,TL,2006-12-10,2020-09-11,
Leuro,TL090105,,,,Lospalos,TL0901,Lautém,TL09,Timor-Leste,TL,2006-12-10,2020-09-11,
Liaruca,TL130209,,,,Ossu,TL1302,Viqueque,TL13,Timor-Leste,TL,2006-12-10,2020-09-11,
Libagua,TL030207,,,,Laga,TL0302,Baucau,TL03,Timor-Leste,TL,2006-12-10,2020-09-11,
Lifau,TL110201,,,,Laleia,TL1102,Manatuto,TL11,Timor-Leste,TL,2006-12-10,2020-09-11,
Lifau,TL120102,,,,Pante Macassar,TL1201,Oecussi,TL12,Timor-Leste,TL,2006-12-10,2020-09-11,
Lihu,TL070101,,,,Railaco,TL0701,Ermera,TL07,Timor-Leste,TL,2006-12-10,2020-09-11,
Lissadila,TL080301,,,,Maubara,TL0803,Liquiçá,TL08,Timor-Leste,TL,2006-12-10,2020-09-11,
Lissapat,TL070511,,,,Hatolia,TL0705,Ermera,TL07,Timor-Leste,TL,2006-12-10,2020-09-11,
Liurai,TL100405,,,,Turiscai,TL1004,Manufahi,TL10,Timor-Leste,TL,2006-12-10,2020-09-11,
Lleolima,TL010401,,,,Hatu-Udo,TL0104,Ainaro,TL01,Timor-Leste,TL,2006-12-10,2020-09-11,
Locoliu,TL030302,,,,Quelicai,TL0303,Baucau,TL03,Timor-Leste,TL,2006-12-10,2020-09-11,
Loi-Huno,TL130207,,,,Ossu,TL1302,Viqueque,TL13,Timor-Leste,TL,2006-12-10,2020-09-11,
Loi Ulu,TL130106,,,,Uatucarbau,TL1301,Viqueque,TL13,Timor-Leste,TL,2006-12-10,2020-09-11,
Loidahar,TL080202,,,,Liquiçá,TL0802,Liquiçá,TL08,Timor-Leste,TL,2006-12-10,2020-09-11,
Loilubo,TL030504,,,,Vemasse,TL0305,Baucau,TL03,Timor-Leste,TL,2006-12-10,2020-09-11,
Lontas,TL040506,,,,Lolotoe,TL0405,Bobonaro,TL04,Timor-Leste,TL,2006-12-10,2020-09-11,
Lore I,TL090106,,,,Lospalos,TL0901,Lautém,TL09,Timor-Leste,TL,2006-12-10,2020-09-11,
Lore II,TL090107,,,,Lospalos,TL0901,Lautém,TL09,Timor-Leste,TL,2006-12-10,2020-09-11,
Lour,TL040608,,,,Bobonaro,TL0406,Bobonaro,TL04,Timor-Leste,TL,2006-12-10,2020-09-11,
Lour,TL050703,,,,Zumalai,TL0507,Covalima,TL05,Timor-Leste,TL,2006-12-10,2020-09-11,
Lourba,TL040607,,,,Bobonaro,TL0406,Bobonaro,TL04,Timor-Leste,TL,2006-12-10,2020-09-11,
Luca,TL130410,,,,Viqueque,TL1304,Viqueque,TL13,Timor-Leste,TL,2006-12-10,2020-09-11,
Luculai,TL080204,,,,Liquiçá,TL0802,Liquiçá,TL08,Timor-Leste,TL,2006-12-10,2020-09-11,
Lupal,TL040502,,,,Lolotoe,TL0405,Bobonaro,TL04,Timor-Leste,TL,2006-12-10,2020-09-11,
Luro,TL090405,,,,Luro,TL0904,Lautém,TL09,Timor-Leste,TL,2006-12-10,2020-09-11,
Ma'abat,TL110103,Maabat,,,Manatuto,TL1101,Manatuto,TL11,Timor-Leste,TL,2006-12-10,2020-09-11,
Macadade,TL060404,,,,Atauro,TL0604,Dili,TL06,Timor-Leste,TL,2006-12-10,2020-09-11,
Macadique,TL130301,,,,Uato-Lari,TL1303,Viqueque,TL13,Timor-Leste,TL,2006-12-10,2020-09-11,
Macalaco,TL030305,,,,Quelicai,TL0303,Baucau,TL03,Timor-Leste,TL,2006-12-10,2020-09-11,
Macarenhas,TL060103,,,,Vera Cruz,TL0601,Dili,TL06,Timor-Leste,TL,2006-12-10,2020-09-11,
Madabeno,TL020403,,,,Laulara,TL0204,Aileu,TL02,Timor-Leste,TL,2006-12-10,2020-09-11,
Mahaquidan,TL100204,,,,Alas,TL1002,Manufahi,TL10,Timor-Leste,TL,2006-12-10,2020-09-11,
Mahareca,TL130203,,,,Ossu,TL1302,Viqueque,TL13,Timor-Leste,TL,2006-12-10,2020-09-11,
Maina I,TL090206,,,,Lautém,TL0902,Lautém,TL09,Timor-Leste,TL,2006-12-10,2020-09-11,
Maina II,TL090207,,,,Lautém,TL0902,Lautém,TL09,Timor-Leste,TL,2006-12-10,2020-09-11,
Male-Ubu,TL040612,,,,Bobonaro,TL0406,Bobonaro,TL04,Timor-Leste,TL,2006-12-10,2020-09-11,
Malelat,TL120402,,,,Passabe,TL1204,Oecussi,TL12,Timor-Leste,TL,2006-12-10,2020-09-11,
Malilait,TL040610,,,,Bobonaro,TL0406,Bobonaro,TL04,Timor-Leste,TL,2006-12-10,2020-09-11,
Maluro,TL030313,,,,Quelicai,TL0303,Baucau,TL03,Timor-Leste,TL,2006-12-10,2020-09-11,
Maluro,TL130409,,,,Viqueque,TL1304,Viqueque,TL13,Timor-Leste,TL,2006-12-10,2020-09-11,
Manapa,TL040208,,,,Cailaco,TL0402,Bobonaro,TL04,Timor-Leste,TL,2006-12-10,2020-09-11,
Manehat,TL110505,,,,Barique/Natarbora,TL1105,Manatuto,TL11,Timor-Leste,TL,2006-12-10,2020-09-11,
Manelima,TL110603,,,,Laclubar,TL1106,Manatuto,TL11,Timor-Leste,TL,2006-12-10,2020-09-11,
Manelobas,TL010302,,,,Maubisse,TL0103,Ainaro,TL01,Timor-Leste,TL,2006-12-10,2020-09-11,
Manetu,TL010303,,,,Maubisse,TL0103,Ainaro,TL01,Timor-Leste,TL,2006-12-10,2020-09-11,
Manlala,TL110404,,,,Soibada,TL1104,Manatuto,TL11,Timor-Leste,TL,2006-12-10,2020-09-11,
Manucasa,TL020207,,,,Liquidoe,TL0202,Aileu,TL02,Timor-Leste,TL,2006-12-10,2020-09-11,
Manufahi,TL110405,,,,Soibada,TL1104,Manatuto,TL11,Timor-Leste,TL,2006-12-10,2020-09-11,
Manumera,TL100406,,,,Turiscai,TL1004,Manufahi,TL10,Timor-Leste,TL,2006-12-10,2020-09-11,
Manusae,TL070507,,,,Hatolia,TL0705,Ermera,TL07,Timor-Leste,TL,2006-12-10,2020-09-11,
Manutasi,TL010104,,,,Ainaro,TL0101,Ainaro,TL01,Timor-Leste,TL,2006-12-10,2020-09-11,
Mape,TL050705,,,,Zumalai,TL0507,Covalima,TL05,Timor-Leste,TL,2006-12-10,2020-09-11,
Maquili,TL060402,,,,Atauro,TL0604,Dili,TL06,Timor-Leste,TL,2006-12-10,2020-09-11,
Matahoi,TL130303,,,,Uato-Lari,TL1303,Viqueque,TL13,Timor-Leste,TL,2006-12-10,2020-09-11,
Matai,TL050403,,,,Maukatar,TL0504,Covalima,TL05,Timor-Leste,TL,2006-12-10,2020-09-11,
Matata,TL070102,,,,Railaco,TL0701,Ermera,TL07,Timor-Leste,TL,2006-12-10,2020-09-11,
Matorec,TL100407,,,,Turiscai,TL1004,Manufahi,TL10,Timor-Leste,TL,2006-12-10,2020-09-11,
Mau-Chiga,TL010203,,,,Hatu-Builico,TL0102,Ainaro,TL01,Timor-Leste,TL,2006-12-10,2020-09-11,
Mau-Nuno,TL010107,,,,Ainaro,TL0101,Ainaro,TL01,Timor-Leste,TL,2006-12-10,2020-09-11,
Mau-Ubu,TL070510,,,,Hatolia,TL0705,Ermera,TL07,Timor-Leste,TL,2006-12-10,2020-09-11,
Mau-Ulo,TL010106,,,,Ainaro,TL0101,Ainaro,TL01,Timor-Leste,TL,2006-12-10,2020-09-11,
Maubaralissa,TL080305,,,,Maubara,TL0803,Liquiçá,TL08,Timor-Leste,TL,2006-12-10,2020-09-11,
Maubisse,TL010301,,,,Maubisse,TL0103,Ainaro,TL01,Timor-Leste,TL,2006-12-10,2020-09-11,
Maudemo,TL050603,,,,Tilomar,TL0506,Covalima,TL05,Timor-Leste,TL,2006-12-10,2020-09-11,
Maulau,TL010306,,,,Maubisse,TL0103,Ainaro,TL01,Timor-Leste,TL,2006-12-10,2020-09-11,
Maumeta,TL020306,,,,Remexio,TL0203,Aileu,TL02,Timor-Leste,TL,2006-12-10,2020-09-11,
Maumeta,TL080108,,,,Bazartete,TL0801,Liquiçá,TL08,Timor-Leste,TL,2006-12-10,2020-09-11,
Mehara,TL090501,,,,Tutuala,TL0905,Lautém,TL09,Timor-Leste,TL,2006-12-10,2020-09-11,
Meligo,TL040203,,,,Cailaco,TL0402,Bobonaro,TL04,Timor-Leste,TL,2006-12-10,2020-09-11,
Metagou,TL080105,,,,Bazartete,TL0801,Liquiçá,TL08,Timor-Leste,TL,2006-12-10,2020-09-11,
Meti Aut,TL060606,,,,Cristo Rei,TL0606,Dili,TL06,Timor-Leste,TL,2006-12-10,2020-09-11,
Mindelo,TL100408,,,,Turiscai,TL1004,Manufahi,TL10,Timor-Leste,TL,2006-12-10,2020-09-11,
Mirtutu,TL070204,,,,Ermera,TL0702,Ermera,TL07,Timor-Leste,TL,2006-12-10,2020-09-11,
Molop,TL040611,,,,Bobonaro,TL0406,Bobonaro,TL04,Timor-Leste,TL,2006-12-10,2020-09-11,
Motael,TL060106,,,,Vera Cruz,TL0601,Dili,TL06,Timor-Leste,TL,2006-12-10,2020-09-11,
Motaulun,TL080104,,,,Bazartete,TL0801,Liquiçá,TL08,Timor-Leste,TL,2006-12-10,2020-09-11,
Muapitine,TL090108,,,,Lospalos,TL0901,Lautém,TL09,Timor-Leste,TL,2006-12-10,2020-09-11,
Mulo,TL010201,,,,Hatu-Builico,TL0102,Ainaro,TL01,Timor-Leste,TL,2006-12-10,2020-09-11,
Naimeco,TL120108,,,,Pante Macassar,TL1201,Oecussi,TL12,Timor-Leste,TL,2006-12-10,2020-09-11,
Namanei,TL030314,,,,Quelicai,TL0303,Baucau,TL03,Timor-Leste,TL,2006-12-10,2020-09-11,
Namoleso,TL020201,,,,Liquidoe,TL0202,Aileu,TL02,Timor-Leste,TL,2006-12-10,2020-09-11,
Nanu,TL050203,,,,Fatumean,TL0502,Covalima,TL05,Timor-Leste,TL,2006-12-10,2020-09-11,
Nipani,TL120101,,,,Pante Macassar,TL1201,Oecussi,TL12,Timor-Leste,TL,2006-12-10,2020-09-11,
Nunira,TL030206,,,,Laga,TL0302,Baucau,TL03,Timor-Leste,TL,2006-12-10,2020-09-11,
Nuno-Mogue,TL010202,,,,Hatu-Builico,TL0102,Ainaro,TL01,Timor-Leste,TL,2006-12-10,2020-09-11,
Obulo,TL070404,,,,Atsabe,TL0704,Ermera,TL07,Timor-Leste,TL,2006-12-10,2020-09-11,
Odomau,TL040104,,,,Maliana,TL0401,Bobonaro,TL04,Timor-Leste,TL,2006-12-10,2020-09-11,
Oe-leu,TL040613,,,,Bobonaro,TL0406,Bobonaro,TL04,Timor-Leste,TL,2006-12-10,2020-09-11,
Ogues,TL050402,,,,Maukatar,TL0504,Covalima,TL05,Timor-Leste,TL,2006-12-10,2020-09-11,
Opa,TL040501,,,,Lolotoe,TL0405,Bobonaro,TL04,Timor-Leste,TL,2006-12-10,2020-09-11,
Orana,TL100409,,,,Turiscai,TL1004,Manufahi,TL10,Timor-Leste,TL,2006-12-10,2020-09-11,
Orlalan,TL110601,,,,Laclubar,TL1106,Manatuto,TL11,Timor-Leste,TL,2006-12-10,2020-09-11,
Ossoala,TL030503,,,,Vemasse,TL0305,Baucau,TL03,Timor-Leste,TL,2006-12-10,2020-09-11,
Ossorua,TL130206,,,,Ossu,TL1302,Viqueque,TL13,Timor-Leste,TL,2006-12-10,2020-09-11,
Ossu-Huna,TL030405,,,,Baguia,TL0304,Baucau,TL03,Timor-Leste,TL,2006-12-10,2020-09-11,
Ossu de Cima,TL130204,,,,Ossu,TL1302,Viqueque,TL13,Timor-Leste,TL,2006-12-10,2020-09-11,
Ostico,TL030502,,,,Vemasse,TL0305,Baucau,TL03,Timor-Leste,TL,2006-12-10,2020-09-11,
Pairara,TL090208,,,,Lautém,TL0902,Lautém,TL09,Timor-Leste,TL,2006-12-10,2020-09-11,
Paramin,TL070401,,,,Atsabe,TL0704,Ermera,TL07,Timor-Leste,TL,2006-12-10,2020-09-11,
Parlamento,TL090209,,,,Lautém,TL0902,Lautém,TL09,Timor-Leste,TL,2006-12-10,2020-09-11,
Poetete,TL070201,,,,Ermera,TL0702,Ermera,TL07,Timor-Leste,TL,2006-12-10,2020-09-11,
Ponilala,TL070202,,,,Ermera,TL0702,Ermera,TL07,Timor-Leste,TL,2006-12-10,2020-09-11,
Ppurugoa,TL040205,,,,Cailaco,TL0402,Bobonaro,TL04,Timor-Leste,TL,2006-12-10,2020-09-11,
Raça,TL090109,Raca,,,Lospalos,TL0901,Lautém,TL09,Timor-Leste,TL,2006-12-10,2020-09-11,
Raimea,TL050701,,,,Zumalai,TL0507,Covalima,TL05,Timor-Leste,TL,2006-12-10,2020-09-11,
Raimerhei,TL070209,,,,Ermera,TL0702,Ermera,TL07,Timor-Leste,TL,2006-12-10,2020-09-11,
Rairobo,TL040403,,,,Atabae,TL0404,Bobonaro,TL04,Timor-Leste,TL,2006-12-10,2020-09-11,
Riheu,TL070207,,,,Ermera,TL0702,Ermera,TL07,Timor-Leste,TL,2006-12-10,2020-09-11,
Ritabou,TL040103,,,,Maliana,TL0401,Bobonaro,TL04,Timor-Leste,TL,2006-12-10,2020-09-11,
Rotuto,TL100107,,,,Same,TL1001,Manufahi,TL10,Timor-Leste,TL,2006-12-10,2020-09-11,
Rraifun,TL040102,,,,Maliana,TL0401,Bobonaro,TL04,Timor-Leste,TL,2006-12-10,2020-09-11,
Rraiheu,TL040201,,,,Cailaco,TL0402,Bobonaro,TL04,Timor-Leste,TL,2006-12-10,2020-09-11,
Rrailaco Craic,TL070105,,,,Railaco,TL0701,Ermera,TL07,Timor-Leste,TL,2006-12-10,2020-09-11,
Rrailaco Leten,TL070106,,,,Railaco,TL0701,Ermera,TL07,Timor-Leste,TL,2006-12-10,2020-09-11,
Saboria,TL020110,,,,Aileu Vila,TL0201,Aileu,TL02,Timor-Leste,TL,2006-12-10,2020-09-11,
Sabuli,TL060301,,,,Metinaro,TL0603,Dili,TL06,Timor-Leste,TL,2006-12-10,2020-09-11,
Saburai,TL040107,,,,Maliana,TL0401,Bobonaro,TL04,Timor-Leste,TL,2006-12-10,2020-09-11,
Saelari,TL030208,,,,Laga,TL0302,Baucau,TL03,Timor-Leste,TL,2006-12-10,2020-09-11,
Sagadati,TL030205,,,,Laga,TL0302,Baucau,TL03,Timor-Leste,TL,2006-12-10,2020-09-11,
Samalari,TL030106,,,,Baucau,TL0301,Baucau,TL03,Timor-Leste,TL,2006-12-10,2020-09-11,
Samalari,TL030204,,,,Laga,TL0302,Baucau,TL03,Timor-Leste,TL,2006-12-10,2020-09-11,
Samalari,TL030407,,,,Baguia,TL0304,Baucau,TL03,Timor-Leste,TL,2006-12-10,2020-09-11,
Samalete,TL070107,,,,Railaco,TL0701,Ermera,TL07,Timor-Leste,TL,2006-12-10,2020-09-11,
Samara,TL070506,,,,Hatolia,TL0705,Ermera,TL07,Timor-Leste,TL,2006-12-10,2020-09-11,
Samoro,TL110401,,,,Soibada,TL1104,Manatuto,TL11,Timor-Leste,TL,2006-12-10,2020-09-11,
Sanana'in,TL110606,Sananain,,,Laclubar,TL1106,Manatuto,TL11,Timor-Leste,TL,2006-12-10,2020-09-11,
Sanirin,TL040305,,,,Balibo,TL0403,Bobonaro,TL04,Timor-Leste,TL,2006-12-10,2020-09-11,
Santa Cruz,TL060201,,,,Nain Feto,TL0602,Dili,TL06,Timor-Leste,TL,2006-12-10,2020-09-11,
Sau,TL110104,,,,Manatuto,TL1101,Manatuto,TL11,Timor-Leste,TL,2006-12-10,2020-09-11,
Seical,TL030110,,,,Baucau,TL0301,Baucau,TL03,Timor-Leste,TL,2006-12-10,2020-09-11,
Seloi Craic,TL020109,,,,Aileu Vila,TL0201,Aileu,TL02,Timor-Leste,TL,2006-12-10,2020-09-11,
Seloi Malere,TL020108,,,,Aileu Vila,TL0201,Aileu,TL02,Timor-Leste,TL,2006-12-10,2020-09-11,
Serelau,TL090210,,,,Lautém,TL0902,Lautém,TL09,Timor-Leste,TL,2006-12-10,2020-09-11,
Sibuni,TL040615,,,,Bobonaro,TL0406,Bobonaro,TL04,Timor-Leste,TL,2006-12-10,2020-09-11,
Soba,TL030203,,,,Laga,TL0302,Baucau,TL03,Timor-Leste,TL,2006-12-10,2020-09-11,
Soilesu,TL040614,,,,Bobonaro,TL0406,Bobonaro,TL04,Timor-Leste,TL,2006-12-10,2020-09-11,
Soro,TL010103,,,,Ainaro,TL0101,Ainaro,TL01,Timor-Leste,TL,2006-12-10,2020-09-11,
Souro,TL090110,,,,Lospalos,TL0901,Lautém,TL09,Timor-Leste,TL,2006-12-10,2020-09-11,
Suai Loro,TL050503,,,,Suai,TL0505,Covalima,TL05,Timor-Leste,TL,2006-12-10,2020-09-11,
Suco-Liurai,TL020303,,,,Remexio,TL0203,Aileu,TL02,Timor-Leste,TL,2006-12-10,2020-09-11,
Suco Liurai,TL010308,,,,Maubisse,TL0103,Ainaro,TL01,Timor-Leste,TL,2006-12-10,2020-09-11,
Suco Liurai,TL020111,,,,Aileu Vila,TL0201,Aileu,TL02,Timor-Leste,TL,2006-12-10,2020-09-11,
Suni-Ufe,TL120203,,,,Nitibe,TL1202,Oecussi,TL12,Timor-Leste,TL,2006-12-10,2020-09-11,
Suro-Craik,TL010102,,,,Ainaro,TL0101,Ainaro,TL01,Timor-Leste,TL,2006-12-10,2020-09-11,
Taiboco,TL120105,,,,Pante Macassar,TL1201,Oecussi,TL12,Timor-Leste,TL,2006-12-10,2020-09-11,
Taitudac,TL100203,,,,Alas,TL1002,Manufahi,TL10,Timor-Leste,TL,2006-12-10,2020-09-11,
Talimoro,TL070203,,,,Ermera,TL0702,Ermera,TL07,Timor-Leste,TL,2006-12-10,2020-09-11,
Talitu,TL020402,,,,Laulara,TL0204,Aileu,TL02,Timor-Leste,TL,2006-12-10,2020-09-11,
Tapo,TL040616,,,,Bobonaro,TL0406,Bobonaro,TL04,Timor-Leste,TL,2006-12-10,2020-09-11,
Tapo/Memo,TL040106,,,,Maliana,TL0401,Bobonaro,TL04,Timor-Leste,TL,2006-12-10,2020-09-11,
Taraço,TL070109,Taraco,,,Railaco,TL0701,Ermera,TL07,Timor-Leste,TL,2006-12-10,2020-09-11,
Taroman,TL050102,,,,Fatululic,TL0501,Covalima,TL05,Timor-Leste,TL,2006-12-10,2020-09-11,
Tashilin,TL050708,,,,Zumalai,TL0507,Covalima,TL05,Timor-Leste,TL,2006-12-10,2020-09-11,
Tebabui,TL040617,,,,Bobonaro,TL0406,Bobonaro,TL04,Timor-Leste,TL,2006-12-10,2020-09-11,
Tequino Mata,TL030202,,,,Laga,TL0302,Baucau,TL03,Timor-Leste,TL,2006-12-10,2020-09-11,
Tiarlelo,TL070407,,,,Atsabe,TL0704,Ermera,TL07,Timor-Leste,TL,2006-12-10,2020-09-11,
Tibar,TL080103,,,,Bazartete,TL0801,Liquiçá,TL08,Timor-Leste,TL,2006-12-10,2020-09-11,
Tirilolo,TL090306,,,,Iliomar,TL0903,Lautém,TL09,Timor-Leste,TL,2006-12-10,2020-09-11,
Tocoluli,TL070103,,,,Railaco,TL0701,Ermera,TL07,Timor-Leste,TL,2006-12-10,2020-09-11,
Tohumeta,TL020404,,,,Laulara,TL0204,Aileu,TL02,Timor-Leste,TL,2006-12-10,2020-09-11,
Triloca,TL030108,,,,Baucau,TL0301,Baucau,TL03,Timor-Leste,TL,2006-12-10,2020-09-11,
Trilolo,TL030109,,,,Baucau,TL0301,Baucau,TL03,Timor-Leste,TL,2006-12-10,2020-09-11,
Tulataqueo,TL020302,,,,Remexio,TL0203,Aileu,TL02,Timor-Leste,TL,2006-12-10,2020-09-11,
Tutuala,TL090502,,,,Tutuala,TL0905,Lautém,TL09,Timor-Leste,TL,2006-12-10,2020-09-11,
Tutuluro,TL100108,,,,Same,TL1001,Manufahi,TL10,Timor-Leste,TL,2006-12-10,2020-09-11,
Uabubo,TL130208,,,,Ossu,TL1302,Viqueque,TL13,Timor-Leste,TL,2006-12-10,2020-09-11,
Uacala,TL030410,,,,Baguia,TL0304,Baucau,TL03,Timor-Leste,TL,2006-12-10,2020-09-11,
Uai Mori,TL130406,,,,Viqueque,TL1304,Viqueque,TL13,Timor-Leste,TL,2006-12-10,2020-09-11,
Uaibobo,TL130201,,,,Ossu,TL1302,Viqueque,TL13,Timor-Leste,TL,2006-12-10,2020-09-11,
Uaigae,TL030505,,,,Vemasse,TL0305,Baucau,TL03,Timor-Leste,TL,2006-12-10,2020-09-11,
Uaigia,TL130205,,,,Ossu,TL1302,Viqueque,TL13,Timor-Leste,TL,2006-12-10,2020-09-11,
Uailaha,TL030603,,,,Venilale,TL0306,Baucau,TL03,Timor-Leste,TL,2006-12-10,2020-09-11,
Uaiolo,TL030604,,,,Venilale,TL0306,Baucau,TL03,Timor-Leste,TL,2006-12-10,2020-09-11,
Uaitame,TL130302,,,,Uato-Lari,TL1303,Viqueque,TL13,Timor-Leste,TL,2006-12-10,2020-09-11,
Uani Uma,TL130103,,,,Uatucarbau,TL1301,Viqueque,TL13,Timor-Leste,TL,2006-12-10,2020-09-11,
Uataco,TL030608,,,,Venilale,TL0306,Baucau,TL03,Timor-Leste,TL,2006-12-10,2020-09-11,
Uatu-Lari,TL030506,,,,Vemasse,TL0305,Baucau,TL03,Timor-Leste,TL,2006-12-10,2020-09-11,
Ucecai,TL050707,,,,Zumalai,TL0507,Covalima,TL05,Timor-Leste,TL,2006-12-10,2020-09-11,
Ulmera,TL080109,,,,Bazartete,TL0801,Liquiçá,TL08,Timor-Leste,TL,2006-12-10,2020-09-11,
Uma Ana Ico,TL030605,,,,Venilale,TL0306,Baucau,TL03,Timor-Leste,TL,2006-12-10,2020-09-11,
Uma Ana Ulu,TL030606,,,,Venilale,TL0306,Baucau,TL03,Timor-Leste,TL,2006-12-10,2020-09-11,
Uma Berloic,TL100205,,,,Alas,TL1002,Manufahi,TL10,Timor-Leste,TL,2006-12-10,2020-09-11,
Uma Boco,TL110502,,,,Barique/Natarbora,TL1105,Manatuto,TL11,Timor-Leste,TL,2006-12-10,2020-09-11,
Uma Naruc,TL110303,,,,Laclo,TL1103,Manatuto,TL11,Timor-Leste,TL,2006-12-10,2020-09-11,
Uma Quic,TL130403,,,,Viqueque,TL1304,Viqueque,TL13,Timor-Leste,TL,2006-12-10,2020-09-11,
Uma Tolu,TL130502,,,,Lacluta,TL1305,Viqueque,TL13,Timor-Leste,TL,2006-12-10,2020-09-11,
Uma Uain Craic,TL130401,,,,Viqueque,TL1304,Viqueque,TL13,Timor-Leste,TL,2006-12-10,2020-09-11,
Uma Uain Leten,TL130408,,,,Viqueque,TL1304,Viqueque,TL13,Timor-Leste,TL,2006-12-10,2020-09-11,
Umacaduac,TL110302,,,,Laclo,TL1103,Manatuto,TL11,Timor-Leste,TL,2006-12-10,2020-09-11,
Urahou,TL070509,,,,Hatolia,TL0705,Ermera,TL07,Timor-Leste,TL,2006-12-10,2020-09-11,
Usi-Tacae,TL120303,,,,Oesilo,TL1203,Oecussi,TL12,Timor-Leste,TL,2006-12-10,2020-09-11,
Usi-Taco,TL120201,,,,Nitibe,TL1202,Oecussi,TL12,Timor-Leste,TL,2006-12-10,2020-09-11,
Usi-Taqueno,TL120302,,,,Oesilo,TL1203,Oecussi,TL12,Timor-Leste,TL,2006-12-10,2020-09-11,
Vatuboro,TL080304,,,,Maubara,TL0803,Liquiçá,TL08,Timor-Leste,TL,2006-12-10,2020-09-11,
Vatuvou,TL080303,,,,Maubara,TL0803,Liquiçá,TL08,Timor-Leste,TL,2006-12-10,2020-09-11,
Vaviquinia,TL080306,,,,Maubara,TL0803,Liquiçá,TL08,Timor-Leste,TL,2006-12-10,2020-09-11,
Vemase,TL030501,,,,Vemasse,TL0305,Baucau,TL03,Timor-Leste,TL,2006-12-10,2020-09-11,
Vessoru,TL130304,,,,Uato-Lari,TL1303,Viqueque,TL13,Timor-Leste,TL,2006-12-10,2020-09-11,
Vila Verde,TL060102,,,,Vera Cruz,TL0601,Dili,TL06,Timor-Leste,TL,2006-12-10,2020-09-11,
Wailili,TL030105,,,,Baucau,TL0301,Baucau,TL03,Timor-Leste,TL,2006-12-10,2020-09-11,
Wairoce,TL090406,,,,Luro,TL0904,Lautém,TL09,Timor-Leste,TL,2006-12-10,2020-09-11,
Waitame,TL030304,,,,Quelicai,TL0303,Baucau,TL03,Timor-Leste,TL,2006-12-10,2020-09-11,
Watu Dere,TL130405,,,,Viqueque,TL1304,Viqueque,TL13,Timor-Leste,TL,2006-12-10,2020-09-11,
Zulo,TL050702,,,,Zumalai,TL0507,Covalima,TL05,Timor-Leste,TL,2006-12-10,2020-09-11,
