admin1Name_en,admin1Pcode,admin1RefName,admin1AltName1_en,admin1AltName2_en,admin0Name_en,admin0Pcode,date,validOn,validTo
Central,RU001,,,,Russian Federation,RU,2022-03-09,2022-03-22,
Far Eastern,RU002,,,,Russian Federation,RU,2022-03-09,2022-03-22,
North Caucasus,RU003,,,,Russian Federation,RU,2022-03-09,2022-03-22,
Northwestern,RU004,,,,Russian Federation,RU,2022-03-09,2022-03-22,
Siberian,RU005,,,,Russian Federation,RU,2022-03-09,2022-03-22,
South,RU006,,,,Russian Federation,RU,2022-03-09,2022-03-22,
Ural,RU007,,,,Russian Federation,RU,2022-03-09,2022-03-22,
Volga,RU008,,,,Russian Federation,RU,2022-03-09,2022-03-22,
