admin2Name_en,admin2Pcode,admin2RefName,admin2AltName1_en,admin2AltName2_en,admin1Name_en,admin1Pcode,admin0Name_en,admin0Pcode,date,validOn,validTo
Sameakki Mean Chey,KH0407,,,,Kampong Chhnang,KH04,Cambodia,KH,2014-10-14,2018-10-04,
Tuek Phos,KH0408,,,,Kampong Chhnang,KH04,Cambodia,KH,2014-10-14,2018-10-04,
Basedth,KH0501,,,,Kampong Speu,KH05,Cambodia,KH,2014-10-14,2018-10-04,
Chbar Mon,KH0502,,,,Kampong Speu,KH05,Cambodia,KH,2014-10-14,2018-10-04,
Kong Pisei,KH0503,,,,Kampong Speu,KH05,Cambodia,KH,2014-10-14,2018-10-04,
Aoral,KH0504,,,,Kampong Speu,KH05,Cambodia,KH,2014-10-14,2018-10-04,
Odongk,KH0505,,,,Kampong Speu,KH05,Cambodia,KH,2014-10-14,2018-10-04,
Phnum Sruoch,KH0506,,,,Kampong Speu,KH05,Cambodia,KH,2014-10-14,2018-10-04,
Samraong Tong,KH0507,,,,Kampong Speu,KH05,Cambodia,KH,2014-10-14,2018-10-04,
Thpong,KH0508,,,,Kampong Speu,KH05,Cambodia,KH,2014-10-14,2018-10-04,
Baray,KH0601,,,,Kampong Thom,KH06,Cambodia,KH,2014-10-14,2018-10-04,
Kampong Svay,KH0602,,,,Kampong Thom,KH06,Cambodia,KH,2014-10-14,2018-10-04,
Stueng Saen,KH0603,,,,Kampong Thom,KH06,Cambodia,KH,2014-10-14,2018-10-04,
Prasat Ballangk,KH0604,,,,Kampong Thom,KH06,Cambodia,KH,2014-10-14,2018-10-04,
Prasat Sambour,KH0605,,,,Kampong Thom,KH06,Cambodia,KH,2014-10-14,2018-10-04,
Sandan,KH0606,,,,Kampong Thom,KH06,Cambodia,KH,2014-10-14,2018-10-04,
Santuk,KH0607,,,,Kampong Thom,KH06,Cambodia,KH,2014-10-14,2018-10-04,
Stoung,KH0608,,,,Kampong Thom,KH06,Cambodia,KH,2014-10-14,2018-10-04,
Angkor Chey,KH0701,,,,Kampot,KH07,Cambodia,KH,2014-10-14,2018-10-04,
Banteay Meas,KH0702,,,,Kampot,KH07,Cambodia,KH,2014-10-14,2018-10-04,
Chhuk,KH0703,,,,Kampot,KH07,Cambodia,KH,2014-10-14,2018-10-04,
Chum Kiri,KH0704,,,,Kampot,KH07,Cambodia,KH,2014-10-14,2018-10-04,
Dang Tong,KH0705,,,,Kampot,KH07,Cambodia,KH,2014-10-14,2018-10-04,
Kampong Trach,KH0706,,,,Kampot,KH07,Cambodia,KH,2014-10-14,2018-10-04,
Tuek Chhou,KH0707,,,,Kampot,KH07,Cambodia,KH,2014-10-14,2018-10-04,
Kampot,KH0708,,,,Kampot,KH07,Cambodia,KH,2014-10-14,2018-10-04,
Kandal Stueng,KH0801,,,,Kandal,KH08,Cambodia,KH,2014-10-14,2018-10-04,
Kien Svay,KH0802,,,,Kandal,KH08,Cambodia,KH,2014-10-14,2018-10-04,
Khsach Kandal,KH0803,,,,Kandal,KH08,Cambodia,KH,2014-10-14,2018-10-04,
Kaoh Thum,KH0804,,,,Kandal,KH08,Cambodia,KH,2014-10-14,2018-10-04,
Leuk Daek,KH0805,,,,Kandal,KH08,Cambodia,KH,2014-10-14,2018-10-04,
Lvea Aem,KH0806,,,,Kandal,KH08,Cambodia,KH,2014-10-14,2018-10-04,
Mukh Kampul,KH0807,,,,Kandal,KH08,Cambodia,KH,2014-10-14,2018-10-04,
Angk Snuol,KH0808,,,,Kandal,KH08,Cambodia,KH,2014-10-14,2018-10-04,
Ponhea Lueu,KH0809,,,,Kandal,KH08,Cambodia,KH,2014-10-14,2018-10-04,
S'ang,KH0810,Sang,,,Kandal,KH08,Cambodia,KH,2014-10-14,2018-10-04,
Ta Khmau,KH0811,,,,Kandal,KH08,Cambodia,KH,2014-10-14,2018-10-04,
Botum Sakor,KH0901,,,,Koh Kong,KH09,Cambodia,KH,2014-10-14,2018-10-04,
Kiri Sakor,KH0902,,,,Koh Kong,KH09,Cambodia,KH,2014-10-14,2018-10-04,
Kaoh Kong,KH0903,,,,Koh Kong,KH09,Cambodia,KH,2014-10-14,2018-10-04,
Khemara Phoumin,KH0904,,,,Koh Kong,KH09,Cambodia,KH,2014-10-14,2018-10-04,
Mondol Seima,KH0905,,,,Koh Kong,KH09,Cambodia,KH,2014-10-14,2018-10-04,
Srae Ambel,KH0906,,,,Koh Kong,KH09,Cambodia,KH,2014-10-14,2018-10-04,
Thma Bang,KH0907,,,,Koh Kong,KH09,Cambodia,KH,2014-10-14,2018-10-04,
Chhloung,KH1001,,,,Kratie,KH10,Cambodia,KH,2014-10-14,2018-10-04,
Kracheh,KH1002,,,,Kratie,KH10,Cambodia,KH,2014-10-14,2018-10-04,
Prek Prasab,KH1003,,,,Kratie,KH10,Cambodia,KH,2014-10-14,2018-10-04,
Sambour,KH1004,,,,Kratie,KH10,Cambodia,KH,2014-10-14,2018-10-04,
Snuol,KH1005,,,,Kratie,KH10,Cambodia,KH,2014-10-14,2018-10-04,
Chetr Borei,KH1006,,,,Kratie,KH10,Cambodia,KH,2014-10-14,2018-10-04,
Kaev Seima,KH1101,,,,Mondul Kiri,KH11,Cambodia,KH,2014-10-14,2018-10-04,
Kaoh Nheaek,KH1102,,,,Mondul Kiri,KH11,Cambodia,KH,2014-10-14,2018-10-04,
Ou Reang,KH1103,,,,Mondul Kiri,KH11,Cambodia,KH,2014-10-14,2018-10-04,
Pech Chreada,KH1104,,,,Mondul Kiri,KH11,Cambodia,KH,2014-10-14,2018-10-04,
Saen Monourom,KH1105,,,,Mondul Kiri,KH11,Cambodia,KH,2014-10-14,2018-10-04,
Chamkar Mon,KH1201,,,,Phnom Penh,KH12,Cambodia,KH,2014-10-14,2018-10-04,
Doun Penh,KH1202,,,,Phnom Penh,KH12,Cambodia,KH,2014-10-14,2018-10-04,
Prampir Meakkakra,KH1203,,,,Phnom Penh,KH12,Cambodia,KH,2014-10-14,2018-10-04,
Tuol Kouk,KH1204,,,,Phnom Penh,KH12,Cambodia,KH,2014-10-14,2018-10-04,
Dangkao,KH1205,,,,Phnom Penh,KH12,Cambodia,KH,2014-10-14,2018-10-04,
Mean Chey,KH1206,,,,Phnom Penh,KH12,Cambodia,KH,2014-10-14,2018-10-04,
Russey Keo,KH1207,,,,Phnom Penh,KH12,Cambodia,KH,2014-10-14,2018-10-04,
Saensokh,KH1208,,,,Phnom Penh,KH12,Cambodia,KH,2014-10-14,2018-10-04,
Pur SenChey,KH1209,,,,Phnom Penh,KH12,Cambodia,KH,2014-10-14,2018-10-04,
Chraoy Chongvar,KH1210,,,,Phnom Penh,KH12,Cambodia,KH,2014-10-14,2018-10-04,
Praek Pnov,KH1211,,,,Phnom Penh,KH12,Cambodia,KH,2014-10-14,2018-10-04,
Chbar Ampov,KH1212,,,,Phnom Penh,KH12,Cambodia,KH,2014-10-14,2018-10-04,
Chey Saen,KH1301,,,,Preah Vihear,KH13,Cambodia,KH,2014-10-14,2018-10-04,
Chhaeb,KH1302,,,,Preah Vihear,KH13,Cambodia,KH,2014-10-14,2018-10-04,
Choam Ksant,KH1303,,,,Preah Vihear,KH13,Cambodia,KH,2014-10-14,2018-10-04,
Kuleaen,KH1304,,,,Preah Vihear,KH13,Cambodia,KH,2014-10-14,2018-10-04,
Rovieng,KH1305,,,,Preah Vihear,KH13,Cambodia,KH,2014-10-14,2018-10-04,
Sangkum Thmei,KH1306,,,,Preah Vihear,KH13,Cambodia,KH,2014-10-14,2018-10-04,
Tbaeng Mean Chey,KH1307,,,,Preah Vihear,KH13,Cambodia,KH,2014-10-14,2018-10-04,
Preah Vihear,KH1308,,,,Preah Vihear,KH13,Cambodia,KH,2014-10-14,2018-10-04,
Ba Phnum,KH1401,,,,Prey Veng,KH14,Cambodia,KH,2014-10-14,2018-10-04,
Kamchay Mear,KH1402,,,,Prey Veng,KH14,Cambodia,KH,2014-10-14,2018-10-04,
Kampong Trabaek,KH1403,,,,Prey Veng,KH14,Cambodia,KH,2014-10-14,2018-10-04,
Kanhchriech,KH1404,,,,Prey Veng,KH14,Cambodia,KH,2014-10-14,2018-10-04,
Me Sang,KH1405,,,,Prey Veng,KH14,Cambodia,KH,2014-10-14,2018-10-04,
Peam Chor,KH1406,,,,Prey Veng,KH14,Cambodia,KH,2014-10-14,2018-10-04,
Peam Ro,KH1407,,,,Prey Veng,KH14,Cambodia,KH,2014-10-14,2018-10-04,
Pea Reang,KH1408,,,,Prey Veng,KH14,Cambodia,KH,2014-10-14,2018-10-04,
Preah Sdach,KH1409,,,,Prey Veng,KH14,Cambodia,KH,2014-10-14,2018-10-04,
Prey Veng,KH1410,,,,Prey Veng,KH14,Cambodia,KH,2014-10-14,2018-10-04,
Pur Rieng,KH1411,,,,Prey Veng,KH14,Cambodia,KH,2014-10-14,2018-10-04,
Sithor Kandal,KH1412,,,,Prey Veng,KH14,Cambodia,KH,2014-10-14,2018-10-04,
Svay Antor,KH1413,,,,Prey Veng,KH14,Cambodia,KH,2014-10-14,2018-10-04,
Bakan,KH1501,,,,Pursat,KH15,Cambodia,KH,2014-10-14,2018-10-04,
Kandieng,KH1502,,,,Pursat,KH15,Cambodia,KH,2014-10-14,2018-10-04,
Krakor,KH1503,,,,Pursat,KH15,Cambodia,KH,2014-10-14,2018-10-04,
Phnum Kravanh,KH1504,,,,Pursat,KH15,Cambodia,KH,2014-10-14,2018-10-04,
Pursat,KH1505,,,,Pursat,KH15,Cambodia,KH,2014-10-14,2018-10-04,
Veal Veaeng,KH1506,,,,Pursat,KH15,Cambodia,KH,2014-10-14,2018-10-04,
Andoung Meas,KH1601,,,,Ratanak Kiri,KH16,Cambodia,KH,2014-10-14,2018-10-04,
Ban Lung,KH1602,,,,Ratanak Kiri,KH16,Cambodia,KH,2014-10-14,2018-10-04,
Bar Kaev,KH1603,,,,Ratanak Kiri,KH16,Cambodia,KH,2014-10-14,2018-10-04,
Koun Mom,KH1604,,,,Ratanak Kiri,KH16,Cambodia,KH,2014-10-14,2018-10-04,
Lumphat,KH1605,,,,Ratanak Kiri,KH16,Cambodia,KH,2014-10-14,2018-10-04,
Ou Chum,KH1606,,,,Ratanak Kiri,KH16,Cambodia,KH,2014-10-14,2018-10-04,
Ou Ya Dav,KH1607,,,,Ratanak Kiri,KH16,Cambodia,KH,2014-10-14,2018-10-04,
Ta Veaeng,KH1608,,,,Ratanak Kiri,KH16,Cambodia,KH,2014-10-14,2018-10-04,
Veun Sai,KH1609,,,,Ratanak Kiri,KH16,Cambodia,KH,2014-10-14,2018-10-04,
Angkor Chum,KH1701,,,,Siemreap,KH17,Cambodia,KH,2014-10-14,2018-10-04,
Angkor Thum,KH1702,,,,Siemreap,KH17,Cambodia,KH,2014-10-14,2018-10-04,
Banteay Srei,KH1703,,,,Siemreap,KH17,Cambodia,KH,2014-10-14,2018-10-04,
Chi Kraeng,KH1704,,,,Siemreap,KH17,Cambodia,KH,2014-10-14,2018-10-04,
Kralanh,KH1706,,,,Siemreap,KH17,Cambodia,KH,2014-10-14,2018-10-04,
Puok,KH1707,,,,Siemreap,KH17,Cambodia,KH,2014-10-14,2018-10-04,
Prasat Bakong,KH1709,,,,Siemreap,KH17,Cambodia,KH,2014-10-14,2018-10-04,
Siem Reap,KH1710,,,,Siemreap,KH17,Cambodia,KH,2014-10-14,2018-10-04,
Soutr Nikom,KH1711,,,,Siemreap,KH17,Cambodia,KH,2014-10-14,2018-10-04,
Srei Snam,KH1712,,,,Siemreap,KH17,Cambodia,KH,2014-10-14,2018-10-04,
Svay Leu,KH1713,,,,Siemreap,KH17,Cambodia,KH,2014-10-14,2018-10-04,
Varin,KH1714,,,,Siemreap,KH17,Cambodia,KH,2014-10-14,2018-10-04,
Preah Sihanouk,KH1801,,,,Preah Sihanouk,KH18,Cambodia,KH,2014-10-14,2018-10-04,
Prey Nob,KH1802,,,,Preah Sihanouk,KH18,Cambodia,KH,2014-10-14,2018-10-04,
Stueng Hav,KH1803,,,,Preah Sihanouk,KH18,Cambodia,KH,2014-10-14,2018-10-04,
Kampong Seila,KH1804,,,,Preah Sihanouk,KH18,Cambodia,KH,2014-10-14,2018-10-04,
Sesan,KH1901,,,,Stung Treng,KH19,Cambodia,KH,2014-10-14,2018-10-04,
Siem Bouk,KH1902,,,,Stung Treng,KH19,Cambodia,KH,2014-10-14,2018-10-04,
Siem Pang,KH1903,,,,Stung Treng,KH19,Cambodia,KH,2014-10-14,2018-10-04,
Stueng Traeng,KH1904,,,,Stung Treng,KH19,Cambodia,KH,2014-10-14,2018-10-04,
Thala Barivat,KH1905,,,,Stung Treng,KH19,Cambodia,KH,2014-10-14,2018-10-04,
Chantrea,KH2001,,,,Svay Rieng,KH20,Cambodia,KH,2014-10-14,2018-10-04,
Kampong Rou,KH2002,,,,Svay Rieng,KH20,Cambodia,KH,2014-10-14,2018-10-04,
Rumduol,KH2003,,,,Svay Rieng,KH20,Cambodia,KH,2014-10-14,2018-10-04,
Romeas Haek,KH2004,,,,Svay Rieng,KH20,Cambodia,KH,2014-10-14,2018-10-04,
Svay Chrum,KH2005,,,,Svay Rieng,KH20,Cambodia,KH,2014-10-14,2018-10-04,
Svay Rieng,KH2006,,,,Svay Rieng,KH20,Cambodia,KH,2014-10-14,2018-10-04,
Svay Teab,KH2007,,,,Svay Rieng,KH20,Cambodia,KH,2014-10-14,2018-10-04,
Bavet,KH2008,,,,Svay Rieng,KH20,Cambodia,KH,2014-10-14,2018-10-04,
Angkor Borei,KH2101,,,,Takeo,KH21,Cambodia,KH,2014-10-14,2018-10-04,
Bati,KH2102,,,,Takeo,KH21,Cambodia,KH,2014-10-14,2018-10-04,
Borei Cholsar,KH2103,,,,Takeo,KH21,Cambodia,KH,2014-10-14,2018-10-04,
Kiri Vong,KH2104,,,,Takeo,KH21,Cambodia,KH,2014-10-14,2018-10-04,
Kaoh Andaet,KH2105,,,,Takeo,KH21,Cambodia,KH,2014-10-14,2018-10-04,
Prey Kabbas,KH2106,,,,Takeo,KH21,Cambodia,KH,2014-10-14,2018-10-04,
Samraong,KH2107,,,,Takeo,KH21,Cambodia,KH,2014-10-14,2018-10-04,
Doun Kaev,KH2108,,,,Takeo,KH21,Cambodia,KH,2014-10-14,2018-10-04,
Tram Kak,KH2109,,,,Takeo,KH21,Cambodia,KH,2014-10-14,2018-10-04,
Treang,KH2110,,,,Takeo,KH21,Cambodia,KH,2014-10-14,2018-10-04,
Anlong Veaeng,KH2201,,,,Oddar Meanchey,KH22,Cambodia,KH,2014-10-14,2018-10-04,
Banteay Ampil,KH2202,,,,Oddar Meanchey,KH22,Cambodia,KH,2014-10-14,2018-10-04,
Chong Kal,KH2203,,,,Oddar Meanchey,KH22,Cambodia,KH,2014-10-14,2018-10-04,
Samraong,KH2204,,,,Oddar Meanchey,KH22,Cambodia,KH,2014-10-14,2018-10-04,
Trapeang Prasat,KH2205,,,,Oddar Meanchey,KH22,Cambodia,KH,2014-10-14,2018-10-04,
Damnak Chang'aeur,KH2301,Damnak Changaeur,,,Kep,KH23,Cambodia,KH,2014-10-14,2018-10-04,
Kaeb,KH2302,,,,Kep,KH23,Cambodia,KH,2014-10-14,2018-10-04,
Pailin,KH2401,,,,Pailin,KH24,Cambodia,KH,2014-10-14,2018-10-04,
Sala Krau,KH2402,,,,Pailin,KH24,Cambodia,KH,2014-10-14,2018-10-04,
Dambae,KH2501,,,,Tboung Khmum,KH25,Cambodia,KH,2014-10-14,2018-10-04,
Krouch Chhmar,KH2502,,,,Tboung Khmum,KH25,Cambodia,KH,2014-10-14,2018-10-04,
Memot,KH2503,,,,Tboung Khmum,KH25,Cambodia,KH,2014-10-14,2018-10-04,
Ou Reang Ov,KH2504,,,,Tboung Khmum,KH25,Cambodia,KH,2014-10-14,2018-10-04,
Ponhea Kraek,KH2505,,,,Tboung Khmum,KH25,Cambodia,KH,2014-10-14,2018-10-04,
Suong,KH2506,,,,Tboung Khmum,KH25,Cambodia,KH,2014-10-14,2018-10-04,
Tboung Khmum,KH2507,,,,Tboung Khmum,KH25,Cambodia,KH,2014-10-14,2018-10-04,
