admin3Name_en,admin3Pcode,admin3RefName,admin3AltName1_en,admin3AltName2_en,admin2Name_en,admin2Pcode,admin1Name_en,admin1Pcode,admin0Name_en,admin0Pcode,date,validOn,validTo
Nolhivaramfaru,MV001002007,,,,Haa Dhaal Atoll,MV001002,North,MV001,Maldives,MV,2010-01-01,2021-03-31,
Nellaidhoo,MV001002008,,,,Haa Dhaal Atoll,MV001002,North,MV001,Maldives,MV,2010-01-01,2021-03-31,
Nolhivaram,MV001002009,,,,Haa Dhaal Atoll,MV001002,North,MV001,Maldives,MV,2010-01-01,2021-03-31,
Kuribi,MV001002010,,,,Haa Dhaal Atoll,MV001002,North,MV001,Maldives,MV,2010-01-01,2021-03-31,
Kuburudhoo,MV001002011,,,,Haa Dhaal Atoll,MV001002,North,MV001,Maldives,MV,2010-01-01,2021-03-31,
Kulhudhuffushi,MV001002012,,,,Haa Dhaal Atoll,MV001002,North,MV001,Maldives,MV,2010-01-01,2021-03-31,
Kumundhoo,MV001002013,,,,Haa Dhaal Atoll,MV001002,North,MV001,Maldives,MV,2010-01-01,2021-03-31,
Neykurendhoo,MV001002014,,,,Haa Dhaal Atoll,MV001002,North,MV001,Maldives,MV,2010-01-01,2021-03-31,
Vaikaradhoo,MV001002015,,,,Haa Dhaal Atoll,MV001002,North,MV001,Maldives,MV,2010-01-01,2021-03-31,
Maavaidhoo,MV001002016,,,,Haa Dhaal Atoll,MV001002,North,MV001,Maldives,MV,2010-01-01,2021-03-31,
Makunudhoo,MV001002017,,,,Haa Dhaal Atoll,MV001002,North,MV001,Maldives,MV,2010-01-01,2021-03-31,
Kaditheemu,MV001003001,,,,Shaviyani Atoll,MV001003,North,MV001,Maldives,MV,2010-01-01,2021-03-31,
Noomaraa,MV001003002,,,,Shaviyani Atoll,MV001003,North,MV001,Maldives,MV,2010-01-01,2021-03-31,
Goidhoo,MV001003003,,,,Shaviyani Atoll,MV001003,North,MV001,Maldives,MV,2010-01-01,2021-03-31,
Feydhoo,MV001003004,,,,Shaviyani Atoll,MV001003,North,MV001,Maldives,MV,2010-01-01,2021-03-31,
Feevah,MV001003005,,,,Shaviyani Atoll,MV001003,North,MV001,Maldives,MV,2010-01-01,2021-03-31,
Bilehffahi,MV001003006,,,,Shaviyani Atoll,MV001003,North,MV001,Maldives,MV,2010-01-01,2021-03-31,
Foakaidhoo,MV001003007,,,,Shaviyani Atoll,MV001003,North,MV001,Maldives,MV,2010-01-01,2021-03-31,
Narudhoo,MV001003008,,,,Shaviyani Atoll,MV001003,North,MV001,Maldives,MV,2010-01-01,2021-03-31,
Maakandoodhoo,MV001003009,,,,Shaviyani Atoll,MV001003,North,MV001,Maldives,MV,2010-01-01,2021-03-31,
Maroshi,MV001003010,,,,Shaviyani Atoll,MV001003,North,MV001,Maldives,MV,2010-01-01,2021-03-31,
Lhaimagu,MV001003011,,,,Shaviyani Atoll,MV001003,North,MV001,Maldives,MV,2010-01-01,2021-03-31,
Firubaidhoo,MV001003012,,,,Shaviyani Atoll,MV001003,North,MV001,Maldives,MV,2010-01-01,2021-03-31,
Komandoo,MV001003013,,,,Shaviyani Atoll,MV001003,North,MV001,Maldives,MV,2010-01-01,2021-03-31,
Maaugoodhoo,MV001003014,,,,Shaviyani Atoll,MV001003,North,MV001,Maldives,MV,2010-01-01,2021-03-31,
Funadhoo,MV001003015,,,,Shaviyani Atoll,MV001003,North,MV001,Maldives,MV,2010-01-01,2021-03-31,
Hebadhoo,MV002004001,,,,Noonu Atoll,MV002004,North Central,MV002,Maldives,MV,2010-01-01,2021-03-31,
Kedhikolhudhoo,MV002004002,,,,Noonu Atoll,MV002004,North Central,MV002,Maldives,MV,2010-01-01,2021-03-31,
Maalhendhoo,MV002004003,,,,Noonu Atoll,MV002004,North Central,MV002,Maldives,MV,2010-01-01,2021-03-31,
Kudafari,MV002004004,,,,Noonu Atoll,MV002004,North Central,MV002,Maldives,MV,2010-01-01,2021-03-31,
Landhoo,MV002004005,,,,Noonu Atoll,MV002004,North Central,MV002,Maldives,MV,2010-01-01,2021-03-31,
Maafaru,MV002004006,,,,Noonu Atoll,MV002004,North Central,MV002,Maldives,MV,2010-01-01,2021-03-31,
Lhohi,MV002004007,,,,Noonu Atoll,MV002004,North Central,MV002,Maldives,MV,2010-01-01,2021-03-31,
Miladhoo,MV002004008,,,,Noonu Atoll,MV002004,North Central,MV002,Maldives,MV,2010-01-01,2021-03-31,
Magoodhoo,MV002004009,,,,Noonu Atoll,MV002004,North Central,MV002,Maldives,MV,2010-01-01,2021-03-31,
Manadhoo,MV002004010,,,,Noonu Atoll,MV002004,North Central,MV002,Maldives,MV,2010-01-01,2021-03-31,
Holhudhoo,MV002004011,,,,Noonu Atoll,MV002004,North Central,MV002,Maldives,MV,2010-01-01,2021-03-31,
Fodhdhoo,MV002004012,,,,Noonu Atoll,MV002004,North Central,MV002,Maldives,MV,2010-01-01,2021-03-31,
Velidhoo,MV002004013,,,,Noonu Atoll,MV002004,North Central,MV002,Maldives,MV,2010-01-01,2021-03-31,
Hinnavaru,MV002005001,,,,Lhaviyani Atoll,MV002005,North Central,MV002,Maldives,MV,2010-01-01,2021-03-31,
Naifaru,MV002005002,,,,Lhaviyani Atoll,MV002005,North Central,MV002,Maldives,MV,2010-01-01,2021-03-31,
Kurendhoo,MV002005003,,,,Lhaviyani Atoll,MV002005,North Central,MV002,Maldives,MV,2010-01-01,2021-03-31,
Olhuvelifushi,MV002005004,,,,Lhaviyani Atoll,MV002005,North Central,MV002,Maldives,MV,2010-01-01,2021-03-31,
Maafilaafushi,MV002005005,,,,Lhaviyani Atoll,MV002005,North Central,MV002,Maldives,MV,2010-01-01,2021-03-31,
Alifushi,MV002006001,,,,Raa Atoll,MV002006,North Central,MV002,Maldives,MV,2010-01-01,2021-03-31,
Vaadhoo,MV002006002,,,,Raa Atoll,MV002006,North Central,MV002,Maldives,MV,2010-01-01,2021-03-31,
Rasgetheemu,MV002006003,,,,Raa Atoll,MV002006,North Central,MV002,Maldives,MV,2010-01-01,2021-03-31,
Agolhitheemu,MV002006004,,,,Raa Atoll,MV002006,North Central,MV002,Maldives,MV,2010-01-01,2021-03-31,
Hulhudhuffaaru,MV002006005,,,,Raa Atoll,MV002006,North Central,MV002,Maldives,MV,2010-01-01,2021-03-31,
Ugoofaaru,MV002006006,,,,Raa Atoll,MV002006,North Central,MV002,Maldives,MV,2010-01-01,2021-03-31,
Kadholhudhoo,MV002006007,,,,Raa Atoll,MV002006,North Central,MV002,Maldives,MV,2010-01-01,2021-03-31,
Maakurathu,MV002006008,,,,Raa Atoll,MV002006,North Central,MV002,Maldives,MV,2010-01-01,2021-03-31,
Rasmaadhoo,MV002006009,,,,Raa Atoll,MV002006,North Central,MV002,Maldives,MV,2010-01-01,2021-03-31,
Innamaadhoo,MV002006010,,,,Raa Atoll,MV002006,North Central,MV002,Maldives,MV,2010-01-01,2021-03-31,
Maduvvari,MV002006011,,,,Raa Atoll,MV002006,North Central,MV002,Maldives,MV,2010-01-01,2021-03-31,
Iguraidhoo,MV002006012,,,,Raa Atoll,MV002006,North Central,MV002,Maldives,MV,2010-01-01,2021-03-31,
Fainu,MV002006013,,,,Raa Atoll,MV002006,North Central,MV002,Maldives,MV,2010-01-01,2021-03-31,
Meedhoo,MV002006014,,,,Raa Atoll,MV002006,North Central,MV002,Maldives,MV,2010-01-01,2021-03-31,
Kinolhas,MV002006015,,,,Raa Atoll,MV002006,North Central,MV002,Maldives,MV,2010-01-01,2021-03-31,
Boduhuraa,MV002006016,,,,Raa Atoll,MV002006,North Central,MV002,Maldives,MV,2010-01-01,2021-03-31,
Gaaudoodhoo,MV002006017,,,,Raa Atoll,MV002006,North Central,MV002,Maldives,MV,2010-01-01,2021-03-31,
Ugulu,MV002006018,,,,Raa Atoll,MV002006,North Central,MV002,Maldives,MV,2010-01-01,2021-03-31,
Kudarikilu,MV002007001,,,,Baa Atoll,MV002007,North Central,MV002,Maldives,MV,2010-01-01,2021-03-31,
Kamadhoo,MV002007002,,,,Baa Atoll,MV002007,North Central,MV002,Maldives,MV,2010-01-01,2021-03-31,
Kendhoo,MV002007003,,,,Baa Atoll,MV002007,North Central,MV002,Maldives,MV,2010-01-01,2021-03-31,
Kihaadhoo,MV002007004,,,,Baa Atoll,MV002007,North Central,MV002,Maldives,MV,2010-01-01,2021-03-31,
Dhonfanu,MV002007005,,,,Baa Atoll,MV002007,North Central,MV002,Maldives,MV,2010-01-01,2021-03-31,
Dharavandhoo,MV002007006,,,,Baa Atoll,MV002007,North Central,MV002,Maldives,MV,2010-01-01,2021-03-31,
Maalhoss,MV002007007,,,,Baa Atoll,MV002007,North Central,MV002,Maldives,MV,2010-01-01,2021-03-31,
Eydhafushi,MV002007008,,,,Baa Atoll,MV002007,North Central,MV002,Maldives,MV,2010-01-01,2021-03-31,
Thulhaadhoo,MV002007009,,,,Baa Atoll,MV002007,North Central,MV002,Maldives,MV,2010-01-01,2021-03-31,
Hithaadhoo,MV002007010,,,,Baa Atoll,MV002007,North Central,MV002,Maldives,MV,2010-01-01,2021-03-31,
Fulhadhoo,MV002007011,,,,Baa Atoll,MV002007,North Central,MV002,Maldives,MV,2010-01-01,2021-03-31,
Fehendhoo,MV002007012,,,,Baa Atoll,MV002007,North Central,MV002,Maldives,MV,2010-01-01,2021-03-31,
Goidhoo,MV002007013,,,,Baa Atoll,MV002007,North Central,MV002,Maldives,MV,2010-01-01,2021-03-31,
Male,MV003021001,,,,Male,MV003021,Male Economic,MV003,Maldives,MV,2010-01-01,2021-03-31,
Thoddoo,MV004008001,,,,Alif Uthuru Buri,MV004008,South Central,MV004,Maldives,MV,2010-01-01,2021-03-31,
Rasdhoo,MV004008002,,,,Alif Uthuru Buri,MV004008,South Central,MV004,Maldives,MV,2010-01-01,2021-03-31,
Ukulhas,MV004008003,,,,Alif Uthuru Buri,MV004008,South Central,MV004,Maldives,MV,2010-01-01,2021-03-31,
Mathiveri,MV004008004,,,,Alif Uthuru Buri,MV004008,South Central,MV004,Maldives,MV,2010-01-01,2021-03-31,
Bodufolhudhoo,MV004008005,,,,Alif Uthuru Buri,MV004008,South Central,MV004,Maldives,MV,2010-01-01,2021-03-31,
Feridhoo,MV004008006,,,,Alif Uthuru Buri,MV004008,South Central,MV004,Maldives,MV,2010-01-01,2021-03-31,
Maalhoss,MV004008007,,,,Alif Uthuru Buri,MV004008,South Central,MV004,Maldives,MV,2010-01-01,2021-03-31,
Himendhoo,MV004008008,,,,Alif Uthuru Buri,MV004008,South Central,MV004,Maldives,MV,2010-01-01,2021-03-31,
Vihamafaru,MV004008009,,,,Alif Uthuru Buri,MV004008,South Central,MV004,Maldives,MV,2010-01-01,2021-03-31,
Kaashidhoo,MV004009001,,,,Kaafu Atoll,MV004009,South Central,MV004,Maldives,MV,2010-01-01,2021-03-31,
Gaafaru,MV004009002,,,,Kaafu Atoll,MV004009,South Central,MV004,Maldives,MV,2010-01-01,2021-03-31,
Dhiffushi,MV004009003,,,,Kaafu Atoll,MV004009,South Central,MV004,Maldives,MV,2010-01-01,2021-03-31,
Thulusdhoo,MV004009004,,,,Kaafu Atoll,MV004009,South Central,MV004,Maldives,MV,2010-01-01,2021-03-31,
Huraa,MV004009005,,,,Kaafu Atoll,MV004009,South Central,MV004,Maldives,MV,2010-01-01,2021-03-31,
Himmafushi,MV004009006,,,,Kaafu Atoll,MV004009,South Central,MV004,Maldives,MV,2010-01-01,2021-03-31,
Gulhi,MV004009007,,,,Kaafu Atoll,MV004009,South Central,MV004,Maldives,MV,2010-01-01,2021-03-31,
Maafushi,MV004009008,,,,Kaafu Atoll,MV004009,South Central,MV004,Maldives,MV,2010-01-01,2021-03-31,
Guraidhoo,MV004009009,,,,Kaafu Atoll,MV004009,South Central,MV004,Maldives,MV,2010-01-01,2021-03-31,
Viligili,MV004009010,,,,Kaafu Atoll,MV004009,South Central,MV004,Maldives,MV,2010-01-01,2021-03-31,
Fulidhoo,MV004010001,,,,Vaavu Atoll,MV004010,South Central,MV004,Maldives,MV,2010-01-01,2021-03-31,
Thinadhoo,MV004010002,,,,Vaavu Atoll,MV004010,South Central,MV004,Maldives,MV,2010-01-01,2021-03-31,
Felidhoo,MV004010003,,,,Vaavu Atoll,MV004010,South Central,MV004,Maldives,MV,2010-01-01,2021-03-31,
Keyodhoo,MV004010004,,,,Vaavu Atoll,MV004010,South Central,MV004,Maldives,MV,2010-01-01,2021-03-31,
Rakeedhoo,MV004010005,,,,Vaavu Atoll,MV004010,South Central,MV004,Maldives,MV,2010-01-01,2021-03-31,
Feeali,MV004011001,,,,Faafu Atoll,MV004011,South Central,MV004,Maldives,MV,2010-01-01,2021-03-31,
Biledhdhoo,MV004011002,,,,Faafu Atoll,MV004011,South Central,MV004,Maldives,MV,2010-01-01,2021-03-31,
Magoodhoo,MV004011003,,,,Faafu Atoll,MV004011,South Central,MV004,Maldives,MV,2010-01-01,2021-03-31,
Dharaboodhoo,MV004011004,,,,Faafu Atoll,MV004011,South Central,MV004,Maldives,MV,2010-01-01,2021-03-31,
Nilandhoo,MV004011005,,,,Faafu Atoll,MV004011,South Central,MV004,Maldives,MV,2010-01-01,2021-03-31,
Meedhoo,MV004012001,,,,Dhaal Atoll,MV004012,South Central,MV004,Maldives,MV,2010-01-01,2021-03-31,
Badidhoo,MV004012002,,,,Dhaal Atoll,MV004012,South Central,MV004,Maldives,MV,2010-01-01,2021-03-31,
Ribudhoo,MV004012003,,,,Dhaal Atoll,MV004012,South Central,MV004,Maldives,MV,2010-01-01,2021-03-31,
Hulhudheli,MV004012004,,,,Dhaal Atoll,MV004012,South Central,MV004,Maldives,MV,2010-01-01,2021-03-31,
Gemendhoo,MV004012005,,,,Dhaal Atoll,MV004012,South Central,MV004,Maldives,MV,2010-01-01,2021-03-31,
Vaanee,MV004012006,,,,Dhaal Atoll,MV004012,South Central,MV004,Maldives,MV,2010-01-01,2021-03-31,
Maaeboodhoo,MV004012007,,,,Dhaal Atoll,MV004012,South Central,MV004,Maldives,MV,2010-01-01,2021-03-31,
Kudahuvadhoo,MV004012008,,,,Dhaal Atoll,MV004012,South Central,MV004,Maldives,MV,2010-01-01,2021-03-31,
Raimandhoo,MV004013001,,,,Meemu Atoll,MV004013,South Central,MV004,Maldives,MV,2010-01-01,2021-03-31,
Madifushi,MV004013002,,,,Meemu Atoll,MV004013,South Central,MV004,Maldives,MV,2010-01-01,2021-03-31,
Veyvah,MV004013003,,,,Meemu Atoll,MV004013,South Central,MV004,Maldives,MV,2010-01-01,2021-03-31,
Mulah,MV004013004,,,,Meemu Atoll,MV004013,South Central,MV004,Maldives,MV,2010-01-01,2021-03-31,
Muli,MV004013005,,,,Meemu Atoll,MV004013,South Central,MV004,Maldives,MV,2010-01-01,2021-03-31,
Naalaafushi,MV004013006,,,,Meemu Atoll,MV004013,South Central,MV004,Maldives,MV,2010-01-01,2021-03-31,
Kolhufushi,MV004013007,,,,Meemu Atoll,MV004013,South Central,MV004,Maldives,MV,2010-01-01,2021-03-31,
Dhiggaru,MV004013008,,,,Meemu Atoll,MV004013,South Central,MV004,Maldives,MV,2010-01-01,2021-03-31,
Maduvvari,MV004013009,,,,Meemu Atoll,MV004013,South Central,MV004,Maldives,MV,2010-01-01,2021-03-31,
Buruni,MV004014001,,,,Thaa Atoll,MV004014,South Central,MV004,Maldives,MV,2010-01-01,2021-03-31,
Vilufushi,MV004014002,,,,Thaa Atoll,MV004014,South Central,MV004,Maldives,MV,2010-01-01,2021-03-31,
Madifushi,MV004014003,,,,Thaa Atoll,MV004014,South Central,MV004,Maldives,MV,2010-01-01,2021-03-31,
Dhiyamigili,MV004014004,,,,Thaa Atoll,MV004014,South Central,MV004,Maldives,MV,2010-01-01,2021-03-31,
Guraidhoo,MV004014005,,,,Thaa Atoll,MV004014,South Central,MV004,Maldives,MV,2010-01-01,2021-03-31,
Kadoodhoo,MV004014006,,,,Thaa Atoll,MV004014,South Central,MV004,Maldives,MV,2010-01-01,2021-03-31,
Vandhoo,MV004014007,,,,Thaa Atoll,MV004014,South Central,MV004,Maldives,MV,2010-01-01,2021-03-31,
Hirilandhoo,MV004014008,,,,Thaa Atoll,MV004014,South Central,MV004,Maldives,MV,2010-01-01,2021-03-31,
Gaadhiffushi,MV004014009,,,,Thaa Atoll,MV004014,South Central,MV004,Maldives,MV,2010-01-01,2021-03-31,
Thimarafushi,MV004014010,,,,Thaa Atoll,MV004014,South Central,MV004,Maldives,MV,2010-01-01,2021-03-31,
Veymandoo,MV004014011,,,,Thaa Atoll,MV004014,South Central,MV004,Maldives,MV,2010-01-01,2021-03-31,
Kibidhoo,MV004014012,,,,Thaa Atoll,MV004014,South Central,MV004,Maldives,MV,2010-01-01,2021-03-31,
Omadhoo,MV004014013,,,,Thaa Atoll,MV004014,South Central,MV004,Maldives,MV,2010-01-01,2021-03-31,
Isdhoo,MV004015001,,,,Laamu Atoll,MV004015,South Central,MV004,Maldives,MV,2010-01-01,2021-03-31,
Dhabidhoo,MV004015002,,,,Laamu Atoll,MV004015,South Central,MV004,Maldives,MV,2010-01-01,2021-03-31,
Maabaidhoo,MV004015003,,,,Laamu Atoll,MV004015,South Central,MV004,Maldives,MV,2010-01-01,2021-03-31,
Mundhoo,MV004015004,,,,Laamu Atoll,MV004015,South Central,MV004,Maldives,MV,2010-01-01,2021-03-31,
Kalhaidhoo,MV004015005,,,,Laamu Atoll,MV004015,South Central,MV004,Maldives,MV,2010-01-01,2021-03-31,
Maavah,MV004015007,,,,Laamu Atoll,MV004015,South Central,MV004,Maldives,MV,2010-01-01,2021-03-31,
Fonadhoo,MV004015008,,,,Laamu Atoll,MV004015,South Central,MV004,Maldives,MV,2010-01-01,2021-03-31,
Gaadhoo,MV004015009,,,,Laamu Atoll,MV004015,South Central,MV004,Maldives,MV,2010-01-01,2021-03-31,
Maamendhoo,MV004015010,,,,Laamu Atoll,MV004015,South Central,MV004,Maldives,MV,2010-01-01,2021-03-31,
Hithadhoo,MV004015011,,,,Laamu Atoll,MV004015,South Central,MV004,Maldives,MV,2010-01-01,2021-03-31,
Kunahandhoo,MV004015012,,,,Laamu Atoll,MV004015,South Central,MV004,Maldives,MV,2010-01-01,2021-03-31,
Gan,MV004015013,,,,Laamu Atoll,MV004015,South Central,MV004,Maldives,MV,2010-01-01,2021-03-31,
Hanghghaameedhoo,MV004020001,,,,Alif Dhekunu Buri,MV004020,South Central,MV004,Maldives,MV,2010-01-01,2021-03-31,
Omadhoo,MV004020002,,,,Alif Dhekunu Buri,MV004020,South Central,MV004,Maldives,MV,2010-01-01,2021-03-31,
Kunburudhoo,MV004020003,,,,Alif Dhekunu Buri,MV004020,South Central,MV004,Maldives,MV,2010-01-01,2021-03-31,
Mahibadhoo,MV004020004,,,,Alif Dhekunu Buri,MV004020,South Central,MV004,Maldives,MV,2010-01-01,2021-03-31,
Mandhoo,MV004020005,,,,Alif Dhekunu Buri,MV004020,South Central,MV004,Maldives,MV,2010-01-01,2021-03-31,
Dhangethi,MV004020006,,,,Alif Dhekunu Buri,MV004020,South Central,MV004,Maldives,MV,2010-01-01,2021-03-31,
Dhigurah,MV004020007,,,,Alif Dhekunu Buri,MV004020,South Central,MV004,Maldives,MV,2010-01-01,2021-03-31,
Fenfushi,MV004020008,,,,Alif Dhekunu Buri,MV004020,South Central,MV004,Maldives,MV,2010-01-01,2021-03-31,
Dhidhdhoo,MV004020009,,,,Alif Dhekunu Buri,MV004020,South Central,MV004,Maldives,MV,2010-01-01,2021-03-31,
Maamigili,MV004020010,,,,Alif Dhekunu Buri,MV004020,South Central,MV004,Maldives,MV,2010-01-01,2021-03-31,
Kolamaafushi,MV005016001,,,,Gaaf Alif Atoll,MV005016,South,MV005,Maldives,MV,2010-01-01,2021-03-31,
Viligili,MV005016002,,,,Gaaf Alif Atoll,MV005016,South,MV005,Maldives,MV,2010-01-01,2021-03-31,
Maamendhoo,MV005016003,,,,Gaaf Alif Atoll,MV005016,South,MV005,Maldives,MV,2010-01-01,2021-03-31,
Nilandhoo,MV005016004,,,,Gaaf Alif Atoll,MV005016,South,MV005,Maldives,MV,2010-01-01,2021-03-31,
Dhaandhoo,MV005016005,,,,Gaaf Alif Atoll,MV005016,South,MV005,Maldives,MV,2010-01-01,2021-03-31,
Dhevvadhoo,MV005016006,,,,Gaaf Alif Atoll,MV005016,South,MV005,Maldives,MV,2010-01-01,2021-03-31,
Kodey,MV005016007,,,,Gaaf Alif Atoll,MV005016,South,MV005,Maldives,MV,2010-01-01,2021-03-31,
Dhiyadhoo,MV005016008,,,,Gaaf Alif Atoll,MV005016,South,MV005,Maldives,MV,2010-01-01,2021-03-31,
Gemanafushi,MV005016009,,,,Gaaf Alif Atoll,MV005016,South,MV005,Maldives,MV,2010-01-01,2021-03-31,
Kanduhulhudhoo,MV005016010,,,,Gaaf Alif Atoll,MV005016,South,MV005,Maldives,MV,2010-01-01,2021-03-31,
Madeveli,MV005017001,,,,Gaaf Dhaal Atoll,MV005017,South,MV005,Maldives,MV,2010-01-01,2021-03-31,
Hoadedhdhoo,MV005017002,,,,Gaaf Dhaal Atoll,MV005017,South,MV005,Maldives,MV,2010-01-01,2021-03-31,
Nadallaa,MV005017003,,,,Gaaf Dhaal Atoll,MV005017,South,MV005,Maldives,MV,2010-01-01,2021-03-31,
Gadhdhoo,MV005017004,,,,Gaaf Dhaal Atoll,MV005017,South,MV005,Maldives,MV,2010-01-01,2021-03-31,
Rathafandhoo,MV005017005,,,,Gaaf Dhaal Atoll,MV005017,South,MV005,Maldives,MV,2010-01-01,2021-03-31,
Vaadhoo,MV005017006,,,,Gaaf Dhaal Atoll,MV005017,South,MV005,Maldives,MV,2010-01-01,2021-03-31,
Fiyoari,MV005017007,,,,Gaaf Dhaal Atoll,MV005017,South,MV005,Maldives,MV,2010-01-01,2021-03-31,
Maathoda,MV005017008,,,,Gaaf Dhaal Atoll,MV005017,South,MV005,Maldives,MV,2010-01-01,2021-03-31,
Fares,MV005017009,,,,Gaaf Dhaal Atoll,MV005017,South,MV005,Maldives,MV,2010-01-01,2021-03-31,
Thinadhoo,MV005017010,,,,Gaaf Dhaal Atoll,MV005017,South,MV005,Maldives,MV,2010-01-01,2021-03-31,
Thelehuttaa,MV005017011,,,,Gaaf Dhaal Atoll,MV005017,South,MV005,Maldives,MV,2010-01-01,2021-03-31,
Kaadedhdhuvaa,MV005017013,,,,Gaaf Dhaal Atoll,MV005017,South,MV005,Maldives,MV,2010-01-01,2021-03-31,
Foammulah,MV005018001,,,,Gnaviyani Atoll,MV005018,South,MV005,Maldives,MV,2010-01-01,2021-03-31,
Meedhoo,MV005019001,,,,Seenu Atoll,MV005019,South,MV005,Maldives,MV,2010-01-01,2021-03-31,
Hithadhoo,MV005019002,,,,Seenu Atoll,MV005019,South,MV005,Maldives,MV,2010-01-01,2021-03-31,
Maradhoo,MV005019003,,,,Seenu Atoll,MV005019,South,MV005,Maldives,MV,2010-01-01,2021-03-31,
Feydhoo,MV005019004,,,,Seenu Atoll,MV005019,South,MV005,Maldives,MV,2010-01-01,2021-03-31,
Maradhoo-Feydhoo,MV005019005,,,,Seenu Atoll,MV005019,South,MV005,Maldives,MV,2010-01-01,2021-03-31,
Hulhudhoo,MV005019006,,,,Seenu Atoll,MV005019,South,MV005,Maldives,MV,2010-01-01,2021-03-31,
Viligili,MV005019025,,,,Seenu Atoll,MV005019,South,MV005,Maldives,MV,2010-01-01,2021-03-31,
