admin1Name_en,admin1Pcode,admin1RefName,admin1AltName1_en,admin1AltName2_en,admin0Name_en,admin0Pcode,date,validOn,validTo
Low Lands,SX1,,,,Sint Maarten,SX,2018-09-14,2019-11-10,
Simpson Bay,SX2,,,,Sint Maarten,SX,2018-09-14,2019-11-10,
Cole Bay,SX3,,,,Sint Maarten,SX,2018-09-14,2019-11-10,
Cul-de-Sac,SX4,,,,Sint Maarten,SX,2018-09-14,2019-11-10,
Little Bay Area,SX5,,,,Sint Maarten,SX,2018-09-14,2019-11-10,
Philipsburg,SX6,,,,Sint Maarten,SX,2018-09-14,2019-11-10,
Lower Princess Quarter,SX7,,,,Sint Maarten,SX,2018-09-14,2019-11-10,
Upper Princess Quarter,SX8,,,,Sint Maarten,SX,2018-09-14,2019-11-10,
