#item+conceptum+numerordinatio,#item+conceptum+codicem,#country+code+v_numerodinatio,#adm1+code+v_numerodinatio,#adm2+code+v_numerodinatio,#adm3+code+v_numerodinatio,#adm3+name+i_eng+is_latn,#adm3+code+v_pcode,#adm3+name,#adm3+name+alt1+i_eng+is_latn,#adm3+name+alt2+i_eng+is_latn,#adm2+name+i_eng+is_latn,#adm2+code+v_pcode,#adm1+name+i_eng+is_latn,#adm1+code+v_pcode,#country+name+i_eng+is_latn,#item+rem+i_qcc+is_zxxx+ix_wdatap297,#item+rem+i_qcc+is_zxxx+ix_wdatap577,#item+rem+i_qcc+is_zxxx+ix_wdatap813,#item+rem+i_qcc+is_zxxx+ix_wdatap2669
1603:45:16:24:3:4026102,4026102,1603:45:16:24:0,1603:45:16:24:1:4,1603:45:16:24:2:4026,1603:45:16:24:3:4026102,Tando Zinze,AO04026102,,,,Cabinda,AO04026,Cabinda,AO04,Angola,AO,2018-08-30,2020-11-12,
1603:45:16:24:3:4027103,4027103,1603:45:16:24:0,1603:45:16:24:1:4,1603:45:16:24:2:4027,1603:45:16:24:3:4027103,Dinge,AO04027103,,,,Cacongo (Landana),AO04027,Cabinda,AO04,Angola,AO,2018-08-30,2020-11-12,
1603:45:16:24:3:4027104,4027104,1603:45:16:24:0,1603:45:16:24:1:4,1603:45:16:24:2:4027,1603:45:16:24:3:4027104,Kakongo,AO04027104,,,,Cacongo (Landana),AO04027,Cabinda,AO04,Angola,AO,2018-08-30,2020-11-12,
1603:45:16:24:3:4027105,4027105,1603:45:16:24:0,1603:45:16:24:1:4,1603:45:16:24:2:4027,1603:45:16:24:3:4027105,Massabi,AO04027105,,,,Cacongo (Landana),AO04027,Cabinda,AO04,Angola,AO,2018-08-30,2020-11-12,
1603:45:16:24:3:5028106,5028106,1603:45:16:24:0,1603:45:16:24:1:5,1603:45:16:24:2:5028,1603:45:16:24:3:5028106,Kalai,AO05028106,,,,Calai,AO05028,Cuando Cubango,AO05,Angola,AO,2018-08-30,2020-11-12,
1603:45:16:24:3:5028107,5028107,1603:45:16:24:0,1603:45:16:24:1:5,1603:45:16:24:2:5028,1603:45:16:24:3:5028107,Maue,AO05028107,,,,Calai,AO05028,Cuando Cubango,AO05,Angola,AO,2018-08-30,2020-11-12,
1603:45:16:24:3:5029108,5029108,1603:45:16:24:0,1603:45:16:24:1:5,1603:45:16:24:2:5029,1603:45:16:24:3:5029108,Bondo,AO05029108,,,,Cuangar,AO05029,Cuando Cubango,AO05,Angola,AO,2018-08-30,2020-11-12,
1603:45:16:24:3:5029109,5029109,1603:45:16:24:0,1603:45:16:24:1:5,1603:45:16:24:2:5029,1603:45:16:24:3:5029109,Cuangar,AO05029109,,,,Cuangar,AO05029,Cuando Cubango,AO05,Angola,AO,2018-08-30,2020-11-12,
1603:45:16:24:3:5029110,5029110,1603:45:16:24:0,1603:45:16:24:1:5,1603:45:16:24:2:5029,1603:45:16:24:3:5029110,Savate,AO05029110,,,,Cuangar,AO05029,Cuando Cubango,AO05,Angola,AO,2018-08-30,2020-11-12,
1603:45:16:24:3:5030111,5030111,1603:45:16:24:0,1603:45:16:24:1:5,1603:45:16:24:2:5030,1603:45:16:24:3:5030111,Chinguanja,AO05030111,,,,Cuchi,AO05030,Cuando Cubango,AO05,Angola,AO,2018-08-30,2020-11-12,
1603:45:16:24:3:5030112,5030112,1603:45:16:24:0,1603:45:16:24:1:5,1603:45:16:24:2:5030,1603:45:16:24:3:5030112,Kuchi,AO05030112,,,,Cuchi,AO05030,Cuando Cubango,AO05,Angola,AO,2018-08-30,2020-11-12,
1603:45:16:24:3:5030113,5030113,1603:45:16:24:0,1603:45:16:24:1:5,1603:45:16:24:2:5030,1603:45:16:24:3:5030113,Kutato,AO05030113,,,,Cuchi,AO05030,Cuando Cubango,AO05,Angola,AO,2018-08-30,2020-11-12,
1603:45:16:24:3:5031114,5031114,1603:45:16:24:0,1603:45:16:24:1:5,1603:45:16:24:2:5031,1603:45:16:24:3:5031114,Baixo Longa,AO05031114,,,,Cuito Cuanavale,AO05031,Cuando Cubango,AO05,Angola,AO,2018-08-30,2020-11-12,
1603:45:16:24:3:5031115,5031115,1603:45:16:24:0,1603:45:16:24:1:5,1603:45:16:24:2:5031,1603:45:16:24:3:5031115,Kuito Kuanavale,AO05031115,,,,Cuito Cuanavale,AO05031,Cuando Cubango,AO05,Angola,AO,2018-08-30,2020-11-12,
1603:45:16:24:3:5031116,5031116,1603:45:16:24:0,1603:45:16:24:1:5,1603:45:16:24:2:5031,1603:45:16:24:3:5031116,Longa,AO05031116,,,,Cuito Cuanavale,AO05031,Cuando Cubango,AO05,Angola,AO,2018-08-30,2020-11-12,
1603:45:16:24:3:5031117,5031117,1603:45:16:24:0,1603:45:16:24:1:5,1603:45:16:24:2:5031,1603:45:16:24:3:5031117,Lupire,AO05031117,,,,Cuito Cuanavale,AO05031,Cuando Cubango,AO05,Angola,AO,2018-08-30,2020-11-12,
1603:45:16:24:3:5032118,5032118,1603:45:16:24:0,1603:45:16:24:1:5,1603:45:16:24:2:5032,1603:45:16:24:3:5032118,Dirico,AO05032118,,,,Dirico,AO05032,Cuando Cubango,AO05,Angola,AO,2018-08-30,2020-11-12,
1603:45:16:24:3:5032119,5032119,1603:45:16:24:0,1603:45:16:24:1:5,1603:45:16:24:2:5032,1603:45:16:24:3:5032119,Mucusso,AO05032119,,,,Dirico,AO05032,Cuando Cubango,AO05,Angola,AO,2018-08-30,2020-11-12,
1603:45:16:24:3:5032120,5032120,1603:45:16:24:0,1603:45:16:24:1:5,1603:45:16:24:2:5032,1603:45:16:24:3:5032120,Xa-Mavera,AO05032120,,,,Dirico,AO05032,Cuando Cubango,AO05,Angola,AO,2018-08-30,2020-11-12,
1603:45:16:24:3:5033121,5033121,1603:45:16:24:0,1603:45:16:24:1:5,1603:45:16:24:2:5033,1603:45:16:24:3:5033121,Kunjamba,AO05033121,,,,Mavinga,AO05033,Cuando Cubango,AO05,Angola,AO,2018-08-30,2020-11-12,
1603:45:16:24:3:5033122,5033122,1603:45:16:24:0,1603:45:16:24:1:5,1603:45:16:24:2:5033,1603:45:16:24:3:5033122,Kutuile,AO05033122,,,,Mavinga,AO05033,Cuando Cubango,AO05,Angola,AO,2018-08-30,2020-11-12,
1603:45:16:24:3:5033123,5033123,1603:45:16:24:0,1603:45:16:24:1:5,1603:45:16:24:2:5033,1603:45:16:24:3:5033123,Luengue,AO05033123,,,,Mavinga,AO05033,Cuando Cubango,AO05,Angola,AO,2018-08-30,2020-11-12,
1603:45:16:24:3:5033124,5033124,1603:45:16:24:0,1603:45:16:24:1:5,1603:45:16:24:2:5033,1603:45:16:24:3:5033124,Mavinga,AO05033124,,,,Mavinga,AO05033,Cuando Cubango,AO05,Angola,AO,2018-08-30,2020-11-12,
1603:45:16:24:3:5034125,5034125,1603:45:16:24:0,1603:45:16:24:1:5,1603:45:16:24:2:5034,1603:45:16:24:3:5034125,Kaiundo,AO05034125,,,,Menongue,AO05034,Cuando Cubango,AO05,Angola,AO,2018-08-30,2020-11-12,
1603:45:16:24:3:5034126,5034126,1603:45:16:24:0,1603:45:16:24:1:5,1603:45:16:24:2:5034,1603:45:16:24:3:5034126,Kueio,AO05034126,,,,Menongue,AO05034,Cuando Cubango,AO05,Angola,AO,2018-08-30,2020-11-12,
1603:45:16:24:3:5034127,5034127,1603:45:16:24:0,1603:45:16:24:1:5,1603:45:16:24:2:5034,1603:45:16:24:3:5034127,Menongue,AO05034127,,,,Menongue,AO05034,Cuando Cubango,AO05,Angola,AO,2018-08-30,2020-11-12,
1603:45:16:24:3:5035128,5035128,1603:45:16:24:0,1603:45:16:24:1:5,1603:45:16:24:2:5035,1603:45:16:24:3:5035128,Nancova,AO05035128,,,,Nancova,AO05035,Cuando Cubango,AO05,Angola,AO,2018-08-30,2020-11-12,
1603:45:16:24:3:5035129,5035129,1603:45:16:24:0,1603:45:16:24:1:5,1603:45:16:24:2:5035,1603:45:16:24:3:5035129,Rito,AO05035129,,,,Nancova,AO05035,Cuando Cubango,AO05,Angola,AO,2018-08-30,2020-11-12,
1603:45:16:24:3:5036130,5036130,1603:45:16:24:0,1603:45:16:24:1:5,1603:45:16:24:2:5036,1603:45:16:24:3:5036130,Luiana,AO05036130,,,,Rivungo,AO05036,Cuando Cubango,AO05,Angola,AO,2018-08-30,2020-11-12,
1603:45:16:24:3:5036131,5036131,1603:45:16:24:0,1603:45:16:24:1:5,1603:45:16:24:2:5036,1603:45:16:24:3:5036131,Neriquinha,AO05036131,,,,Rivungo,AO05036,Cuando Cubango,AO05,Angola,AO,2018-08-30,2020-11-12,
1603:45:16:24:3:5036132,5036132,1603:45:16:24:0,1603:45:16:24:1:5,1603:45:16:24:2:5036,1603:45:16:24:3:5036132,Rivungo,AO05036132,,,,Rivungo,AO05036,Cuando Cubango,AO05,Angola,AO,2018-08-30,2020-11-12,
1603:45:16:24:3:6037133,6037133,1603:45:16:24:0,1603:45:16:24:1:6,1603:45:16:24:2:6037,1603:45:16:24:3:6037133,Bindo,AO06037133,,,,Ambaca,AO06037,Cuanza Norte,AO06,Angola,AO,2018-08-30,2020-11-12,
1603:45:16:24:3:6037134,6037134,1603:45:16:24:0,1603:45:16:24:1:6,1603:45:16:24:2:6037,1603:45:16:24:3:6037134,Kamabatela,AO06037134,,,,Ambaca,AO06037,Cuanza Norte,AO06,Angola,AO,2018-08-30,2020-11-12,
1603:45:16:24:3:6037135,6037135,1603:45:16:24:0,1603:45:16:24:1:6,1603:45:16:24:2:6037,1603:45:16:24:3:6037135,Luinga,AO06037135,,,,Ambaca,AO06037,Cuanza Norte,AO06,Angola,AO,2018-08-30,2020-11-12,
1603:45:16:24:3:6037136,6037136,1603:45:16:24:0,1603:45:16:24:1:6,1603:45:16:24:2:6037,1603:45:16:24:3:6037136,Maua,AO06037136,,,,Ambaca,AO06037,Cuanza Norte,AO06,Angola,AO,2018-08-30,2020-11-12,
1603:45:16:24:3:6037137,6037137,1603:45:16:24:0,1603:45:16:24:1:6,1603:45:16:24:2:6037,1603:45:16:24:3:6037137,Tango,AO06037137,,,,Ambaca,AO06037,Cuanza Norte,AO06,Angola,AO,2018-08-30,2020-11-12,
1603:45:16:24:3:6038138,6038138,1603:45:16:24:0,1603:45:16:24:1:6,1603:45:16:24:2:6038,1603:45:16:24:3:6038138,Aldeia Nova,AO06038138,,,,Banga,AO06038,Cuanza Norte,AO06,Angola,AO,2018-08-30,2020-11-12,
1603:45:16:24:3:6038139,6038139,1603:45:16:24:0,1603:45:16:24:1:6,1603:45:16:24:2:6038,1603:45:16:24:3:6038139,Banga,AO06038139,,,,Banga,AO06038,Cuanza Norte,AO06,Angola,AO,2018-08-30,2020-11-12,
1603:45:16:24:3:6038140,6038140,1603:45:16:24:0,1603:45:16:24:1:6,1603:45:16:24:2:6038,1603:45:16:24:3:6038140,Kaculo Kabassa,AO06038140,,,,Banga,AO06038,Cuanza Norte,AO06,Angola,AO,2018-08-30,2020-11-12,
1603:45:16:24:3:6038141,6038141,1603:45:16:24:0,1603:45:16:24:1:6,1603:45:16:24:2:6038,1603:45:16:24:3:6038141,Kariamba,AO06038141,,,,Banga,AO06038,Cuanza Norte,AO06,Angola,AO,2018-08-30,2020-11-12,
1603:45:16:24:3:6038143,6038143,1603:45:16:24:0,1603:45:16:24:1:6,1603:45:16:24:2:6038,1603:45:16:24:3:6038143,Kikiemba,AO06038143,,,,Banga,AO06038,Cuanza Norte,AO06,Angola,AO,2018-08-30,2020-11-12,
1603:45:16:24:3:6039142,6039142,1603:45:16:24:0,1603:45:16:24:1:6,1603:45:16:24:2:6039,1603:45:16:24:3:6039142,Bolongongo,AO06039142,,,,Bolongongo,AO06039,Cuanza Norte,AO06,Angola,AO,2018-08-30,2020-11-12,
1603:45:16:24:3:6039143,6039143,1603:45:16:24:0,1603:45:16:24:1:6,1603:45:16:24:2:6039,1603:45:16:24:3:6039143,Kikiemba,AO06039143,,,,Bolongongo,AO06039,Cuanza Norte,AO06,Angola,AO,2018-08-30,2020-11-12,
1603:45:16:24:3:6039144,6039144,1603:45:16:24:0,1603:45:16:24:1:6,1603:45:16:24:2:6039,1603:45:16:24:3:6039144,Terreiro,AO06039144,,,,Bolongongo,AO06039,Cuanza Norte,AO06,Angola,AO,2018-08-30,2020-11-12,
1603:45:16:24:3:6041147,6041147,1603:45:16:24:0,1603:45:16:24:1:6,1603:45:16:24:2:6041,1603:45:16:24:3:6041147,Danje ia Menha,AO06041147,,,,Cambambe (Kambambe),AO06041,Cuanza Norte,AO06,Angola,AO,2018-08-30,2020-11-12,
1603:45:16:24:3:6041148,6041148,1603:45:16:24:0,1603:45:16:24:1:6,1603:45:16:24:2:6041,1603:45:16:24:3:6041148,Dondo,AO06041148,,,,Cambambe (Kambambe),AO06041,Cuanza Norte,AO06,Angola,AO,2018-08-30,2020-11-12,
1603:45:16:24:3:6041149,6041149,1603:45:16:24:0,1603:45:16:24:1:6,1603:45:16:24:2:6041,1603:45:16:24:3:6041149,S. Pedro da Kilemba,AO06041149,,,,Cambambe (Kambambe),AO06041,Cuanza Norte,AO06,Angola,AO,2018-08-30,2020-11-12,
1603:45:16:24:3:6041150,6041150,1603:45:16:24:0,1603:45:16:24:1:6,1603:45:16:24:2:6041,1603:45:16:24:3:6041150,Zenza do Itombe,AO06041150,,,,Cambambe (Kambambe),AO06041,Cuanza Norte,AO06,Angola,AO,2018-08-30,2020-11-12,
1603:45:16:24:3:6041165,6041165,1603:45:16:24:0,1603:45:16:24:1:6,1603:45:16:24:2:6041,1603:45:16:24:3:6041165,Kazua,AO06041165,,,,Cambambe (Kambambe),AO06041,Cuanza Norte,AO06,Angola,AO,2018-08-30,2020-11-12,
1603:45:16:24:3:6042151,6042151,1603:45:16:24:0,1603:45:16:24:1:6,1603:45:16:24:2:6042,1603:45:16:24:3:6042151,Kanhoca,AO06042151,,,,Cazengo,AO06042,Cuanza Norte,AO06,Angola,AO,2018-08-30,2020-11-12,
1603:45:16:24:3:6042152,6042152,1603:45:16:24:0,1603:45:16:24:1:6,1603:45:16:24:2:6042,1603:45:16:24:3:6042152,Ndalatando,AO06042152,,,,Cazengo,AO06042,Cuanza Norte,AO06,Angola,AO,2018-08-30,2020-11-12,
1603:45:16:24:3:6044157,6044157,1603:45:16:24:0,1603:45:16:24:1:6,1603:45:16:24:2:6044,1603:45:16:24:3:6044157,Cerca,AO06044157,,,,Golungo Alto,AO06044,Cuanza Norte,AO06,Angola,AO,2018-08-30,2020-11-12,
1603:45:16:24:3:6044158,6044158,1603:45:16:24:0,1603:45:16:24:1:6,1603:45:16:24:2:6044,1603:45:16:24:3:6044158,Golungo Alto,AO06044158,,,,Golungo Alto,AO06044,Cuanza Norte,AO06,Angola,AO,2018-08-30,2020-11-12,
1603:45:16:24:3:6044159,6044159,1603:45:16:24:0,1603:45:16:24:1:6,1603:45:16:24:2:6044,1603:45:16:24:3:6044159,Kanbomdo,AO06044159,,,,Golungo Alto,AO06044,Cuanza Norte,AO06,Angola,AO,2018-08-30,2020-11-12,
1603:45:16:24:3:6044160,6044160,1603:45:16:24:0,1603:45:16:24:1:6,1603:45:16:24:2:6044,1603:45:16:24:3:6044160,Kiluanje,AO06044160,,,,Golungo Alto,AO06044,Cuanza Norte,AO06,Angola,AO,2018-08-30,2020-11-12,
1603:45:16:24:3:6045161,6045161,1603:45:16:24:0,1603:45:16:24:1:6,1603:45:16:24:2:6045,1603:45:16:24:3:6045161,Kiangombe,AO06045161,,,,Lucala,AO06045,Cuanza Norte,AO06,Angola,AO,2018-08-30,2020-11-12,
1603:45:16:24:3:6045162,6045162,1603:45:16:24:0,1603:45:16:24:1:6,1603:45:16:24:2:6045,1603:45:16:24:3:6045162,Lukala,AO06045162,,,,Lucala,AO06045,Cuanza Norte,AO06,Angola,AO,2018-08-30,2020-11-12,
1603:45:16:24:3:6046163,6046163,1603:45:16:24:0,1603:45:16:24:1:6,1603:45:16:24:2:6046,1603:45:16:24:3:6046163,Camame,AO06046163,,,,Ngonguembo,AO06046,Cuanza Norte,AO06,Angola,AO,2018-08-30,2020-11-12,
1603:45:16:24:3:6046164,6046164,1603:45:16:24:0,1603:45:16:24:1:6,1603:45:16:24:2:6046,1603:45:16:24:3:6046164,Kilombo dos Dembos,AO06046164,,,,Ngonguembo,AO06046,Cuanza Norte,AO06,Angola,AO,2018-08-30,2020-11-12,
1603:45:16:24:3:6048167,6048167,1603:45:16:24:0,1603:45:16:24:1:6,1603:45:16:24:2:6048,1603:45:16:24:3:6048167,Kiculungo,AO06048167,,,,Quiculungo,AO06048,Cuanza Norte,AO06,Angola,AO,2018-08-30,2020-11-12,
1603:45:16:24:3:6049168,6049168,1603:45:16:24:0,1603:45:16:24:1:6,1603:45:16:24:2:6049,1603:45:16:24:3:6049168,Samba Caju,AO06049168,,,,Samba Cajú,AO06049,Cuanza Norte,AO06,Angola,AO,2018-08-30,2020-11-12,
1603:45:16:24:3:6049169,6049169,1603:45:16:24:0,1603:45:16:24:1:6,1603:45:16:24:2:6049,1603:45:16:24:3:6049169,Samba Lukala,AO06049169,,,,Samba Cajú,AO06049,Cuanza Norte,AO06,Angola,AO,2018-08-30,2020-11-12,
1603:45:16:24:3:7050170,7050170,1603:45:16:24:0,1603:45:16:24:1:7,1603:45:16:24:2:7050,1603:45:16:24:3:7050170,Assango,AO07050170,,,,Amboim (Gabela),AO07050,Cuanza Sul,AO07,Angola,AO,2018-08-30,2020-11-12,
1603:45:16:24:3:7050171,7050171,1603:45:16:24:0,1603:45:16:24:1:7,1603:45:16:24:2:7050,1603:45:16:24:3:7050171,Gabela,AO07050171,,,,Amboim (Gabela),AO07050,Cuanza Sul,AO07,Angola,AO,2018-08-30,2020-11-12,
1603:45:16:24:3:7051172,7051172,1603:45:16:24:0,1603:45:16:24:1:7,1603:45:16:24:2:7051,1603:45:16:24:3:7051172,Atome,AO07051172,,,,Cassongue,AO07051,Cuanza Sul,AO07,Angola,AO,2018-08-30,2020-11-12,
1603:45:16:24:3:7051173,7051173,1603:45:16:24:0,1603:45:16:24:1:7,1603:45:16:24:2:7051,1603:45:16:24:3:7051173,Dumbi,AO07051173,,,,Cassongue,AO07051,Cuanza Sul,AO07,Angola,AO,2018-08-30,2020-11-12,
1603:45:16:24:3:7051174,7051174,1603:45:16:24:0,1603:45:16:24:1:7,1603:45:16:24:2:7051,1603:45:16:24:3:7051174,Kassongue,AO07051174,,,,Cassongue,AO07051,Cuanza Sul,AO07,Angola,AO,2018-08-30,2020-11-12,
1603:45:16:24:3:7051175,7051175,1603:45:16:24:0,1603:45:16:24:1:7,1603:45:16:24:2:7051,1603:45:16:24:3:7051175,Pambangala,AO07051175,,,,Cassongue,AO07051,Cuanza Sul,AO07,Angola,AO,2018-08-30,2020-11-12,
1603:45:16:24:3:7052176,7052176,1603:45:16:24:0,1603:45:16:24:1:7,1603:45:16:24:2:7052,1603:45:16:24:3:7052176,Konda,AO07052176,,,,Conda,AO07052,Cuanza Sul,AO07,Angola,AO,2018-08-30,2020-11-12,
1603:45:16:24:3:7052177,7052177,1603:45:16:24:0,1603:45:16:24:1:7,1603:45:16:24:2:7052,1603:45:16:24:3:7052177,Kunju,AO07052177,,,,Conda,AO07052,Cuanza Sul,AO07,Angola,AO,2018-08-30,2020-11-12,
1603:45:16:24:3:7053178,7053178,1603:45:16:24:0,1603:45:16:24:1:7,1603:45:16:24:2:7053,1603:45:16:24:3:7053178,Conde,AO07053178,,,,Ebo,AO07053,Cuanza Sul,AO07,Angola,AO,2018-08-30,2020-11-12,
1603:45:16:24:3:7053179,7053179,1603:45:16:24:0,1603:45:16:24:1:7,1603:45:16:24:2:7053,1603:45:16:24:3:7053179,Ebo,AO07053179,,,,Ebo,AO07053,Cuanza Sul,AO07,Angola,AO,2018-08-30,2020-11-12,
1603:45:16:24:3:7053180,7053180,1603:45:16:24:0,1603:45:16:24:1:7,1603:45:16:24:2:7053,1603:45:16:24:3:7053180,Kassanje,AO07053180,,,,Ebo,AO07053,Cuanza Sul,AO07,Angola,AO,2018-08-30,2020-11-12,
1603:45:16:24:3:7054181,7054181,1603:45:16:24:0,1603:45:16:24:1:7,1603:45:16:24:2:7054,1603:45:16:24:3:7054181,Kabuta,AO07054181,,,,Libolo (Calulo),AO07054,Cuanza Sul,AO07,Angola,AO,2018-08-30,2020-11-12,
1603:45:16:24:3:7054182,7054182,1603:45:16:24:0,1603:45:16:24:1:7,1603:45:16:24:2:7054,1603:45:16:24:3:7054182,Kalulo,AO07054182,,,,Libolo (Calulo),AO07054,Cuanza Sul,AO07,Angola,AO,2018-08-30,2020-11-12,
1603:45:16:24:3:7054183,7054183,1603:45:16:24:0,1603:45:16:24:1:7,1603:45:16:24:2:7054,1603:45:16:24:3:7054183,Kissongo,AO07054183,,,,Libolo (Calulo),AO07054,Cuanza Sul,AO07,Angola,AO,2018-08-30,2020-11-12,
1603:45:16:24:3:7054184,7054184,1603:45:16:24:0,1603:45:16:24:1:7,1603:45:16:24:2:7054,1603:45:16:24:3:7054184,Munenga,AO07054184,,,,Libolo (Calulo),AO07054,Cuanza Sul,AO07,Angola,AO,2018-08-30,2020-11-12,
1603:45:16:24:3:7055185,7055185,1603:45:16:24:0,1603:45:16:24:1:7,1603:45:16:24:2:7055,1603:45:16:24:3:7055185,Kienha,AO07055185,,,,Mussende,AO07055,Cuanza Sul,AO07,Angola,AO,2018-08-30,2020-11-12,
1603:45:16:24:3:7055186,7055186,1603:45:16:24:0,1603:45:16:24:1:7,1603:45:16:24:2:7055,1603:45:16:24:3:7055186,Mussende,AO07055186,,,,Mussende,AO07055,Cuanza Sul,AO07,Angola,AO,2018-08-30,2020-11-12,
1603:45:16:24:3:7055187,7055187,1603:45:16:24:0,1603:45:16:24:1:7,1603:45:16:24:2:7055,1603:45:16:24:3:7055187,Sao Lucas,AO07055187,,,,Mussende,AO07055,Cuanza Sul,AO07,Angola,AO,2018-08-30,2020-11-12,
1603:45:16:24:3:7056188,7056188,1603:45:16:24:0,1603:45:16:24:1:7,1603:45:16:24:2:7056,1603:45:16:24:3:7056188,Kapolo,AO07056188,,,,Porto Amboim,AO07056,Cuanza Sul,AO07,Angola,AO,2018-08-30,2020-11-12,
1603:45:16:24:3:7056189,7056189,1603:45:16:24:0,1603:45:16:24:1:7,1603:45:16:24:2:7056,1603:45:16:24:3:7056189,Porto Amboim,AO07056189,,,,Porto Amboim,AO07056,Cuanza Sul,AO07,Angola,AO,2018-08-30,2020-11-12,
1603:45:16:24:3:7057190,7057190,1603:45:16:24:0,1603:45:16:24:1:7,1603:45:16:24:2:7057,1603:45:16:24:3:7057190,Kariango,AO07057190,,,,Quibala,AO07057,Cuanza Sul,AO07,Angola,AO,2018-08-30,2020-11-12,
1603:45:16:24:3:7057191,7057191,1603:45:16:24:0,1603:45:16:24:1:7,1603:45:16:24:2:7057,1603:45:16:24:3:7057191,Kibala,AO07057191,,,,Quibala,AO07057,Cuanza Sul,AO07,Angola,AO,2018-08-30,2020-11-12,
1603:45:16:24:3:7057192,7057192,1603:45:16:24:0,1603:45:16:24:1:7,1603:45:16:24:2:7057,1603:45:16:24:3:7057192,Lonhe,AO07057192,,,,Quibala,AO07057,Cuanza Sul,AO07,Angola,AO,2018-08-30,2020-11-12,
1603:45:16:24:3:7057193,7057193,1603:45:16:24:0,1603:45:16:24:1:7,1603:45:16:24:2:7057,1603:45:16:24:3:7057193,Ndala Kachimbo,AO07057193,,,,Quibala,AO07057,Cuanza Sul,AO07,Angola,AO,2018-08-30,2020-11-12,
1603:45:16:24:3:7058194,7058194,1603:45:16:24:0,1603:45:16:24:1:7,1603:45:16:24:2:7058,1603:45:16:24:3:7058194,Kilenda,AO07058194,,,,Quilenda,AO07058,Cuanza Sul,AO07,Angola,AO,2018-08-30,2020-11-12,
1603:45:16:24:3:7058195,7058195,1603:45:16:24:0,1603:45:16:24:1:7,1603:45:16:24:2:7058,1603:45:16:24:3:7058195,Kirimbo,AO07058195,,,,Quilenda,AO07058,Cuanza Sul,AO07,Angola,AO,2018-08-30,2020-11-12,
1603:45:16:24:3:7059196,7059196,1603:45:16:24:0,1603:45:16:24:1:7,1603:45:16:24:2:7059,1603:45:16:24:3:7059196,Amboiva,AO07059196,,,,Seles (Uku Seles),AO07059,Cuanza Sul,AO07,Angola,AO,2018-08-30,2020-11-12,
1603:45:16:24:3:7059197,7059197,1603:45:16:24:0,1603:45:16:24:1:7,1603:45:16:24:2:7059,1603:45:16:24:3:7059197,Botera,AO07059197,,,,Seles (Uku Seles),AO07059,Cuanza Sul,AO07,Angola,AO,2018-08-30,2020-11-12,
1603:45:16:24:3:7059198,7059198,1603:45:16:24:0,1603:45:16:24:1:7,1603:45:16:24:2:7059,1603:45:16:24:3:7059198,Ucu-Seles,AO07059198,,,,Seles (Uku Seles),AO07059,Cuanza Sul,AO07,Angola,AO,2018-08-30,2020-11-12,
1603:45:16:24:3:7060199,7060199,1603:45:16:24:0,1603:45:16:24:1:7,1603:45:16:24:2:7060,1603:45:16:24:3:7060199,Gangula,AO07060199,,,,Sumbe (Ngangula),AO07060,Cuanza Sul,AO07,Angola,AO,2018-08-30,2020-11-12,
1603:45:16:24:3:7060200,7060200,1603:45:16:24:0,1603:45:16:24:1:7,1603:45:16:24:2:7060,1603:45:16:24:3:7060200,Gungo,AO07060200,,,,Sumbe (Ngangula),AO07060,Cuanza Sul,AO07,Angola,AO,2018-08-30,2020-11-12,
1603:45:16:24:3:7060201,7060201,1603:45:16:24:0,1603:45:16:24:1:7,1603:45:16:24:2:7060,1603:45:16:24:3:7060201,Kikombo,AO07060201,,,,Sumbe (Ngangula),AO07060,Cuanza Sul,AO07,Angola,AO,2018-08-30,2020-11-12,
1603:45:16:24:3:7060202,7060202,1603:45:16:24:0,1603:45:16:24:1:7,1603:45:16:24:2:7060,1603:45:16:24:3:7060202,Sumbe,AO07060202,,,,Sumbe (Ngangula),AO07060,Cuanza Sul,AO07,Angola,AO,2018-08-30,2020-11-12,
1603:45:16:24:3:7061203,7061203,1603:45:16:24:0,1603:45:16:24:1:7,1603:45:16:24:2:7061,1603:45:16:24:3:7061203,Kissanga Kungo,AO07061203,,,,Cela (Waku Kungo),AO07061,Cuanza Sul,AO07,Angola,AO,2018-08-30,2020-11-12,
1603:45:16:24:3:7061204,7061204,1603:45:16:24:0,1603:45:16:24:1:7,1603:45:16:24:2:7061,1603:45:16:24:3:7061204,Sanga,AO07061204,,,,Cela (Waku Kungo),AO07061,Cuanza Sul,AO07,Angola,AO,2018-08-30,2020-11-12,
1603:45:16:24:3:7061205,7061205,1603:45:16:24:0,1603:45:16:24:1:7,1603:45:16:24:2:7061,1603:45:16:24:3:7061205,Waco Kungo,AO07061205,,,,Cela (Waku Kungo),AO07061,Cuanza Sul,AO07,Angola,AO,2018-08-30,2020-11-12,
1603:45:16:24:3:8062206,8062206,1603:45:16:24:0,1603:45:16:24:1:8,1603:45:16:24:2:8062,1603:45:16:24:3:8062206,Kahama,AO08062206,,,,Cahama,AO08062,Cunene,AO08,Angola,AO,2018-08-30,2020-11-12,
1603:45:16:24:3:8062207,8062207,1603:45:16:24:0,1603:45:16:24:1:8,1603:45:16:24:2:8062,1603:45:16:24:3:8062207,Otchinjau,AO08062207,,,,Cahama,AO08062,Cunene,AO08,Angola,AO,2018-08-30,2020-11-12,
1603:45:16:24:3:8063208,8063208,1603:45:16:24:0,1603:45:16:24:1:8,1603:45:16:24:2:8063,1603:45:16:24:3:8063208,Evale,AO08063208,,,,Cuanhama,AO08063,Cunene,AO08,Angola,AO,2018-08-30,2020-11-12,
