qcc-Zxxx-r-sU2200-s1603-snop,qcc-Zxxx-r-aMDCIII-alatcodicem-anop,qcc-Zxxx-r-sU2200-s5000-snop,qcc-Zxxx-r-sU2200-s5001-snop,eng-Latn-r-pSKOS-pprefLabel-ps5001,qcc-Zxxx-r-pWDATA-pq7200235-ps5001-x-wdataq7200235,eng-Latn-r-pSKOS-pprefLabel-ps5000,qcc-Zxxx-r-pP-pp297-ps5000-x-p297,qcc-Zxxx-r-pP-pp577-ps1603,qcc-Zxxx-r-pP-pp813-ps1603,qcc-Zxxx-r-pP-pp2699-ps1603
1603:45:16:850:1:10,10,1603:45:16:850:0,1603:45:16:850:1:10,St. Croix,VI010,United States Virgin Islands,VI,2017-09-09,2019-11-04,
1603:45:16:850:1:20,20,1603:45:16:850:0,1603:45:16:850:1:20,St. John,VI020,United States Virgin Islands,VI,2017-09-09,2019-11-04,
1603:45:16:850:1:30,30,1603:45:16:850:0,1603:45:16:850:1:30,St. Thomas,VI030,United States Virgin Islands,VI,2017-09-09,2019-11-04,
