#item+conceptum+numerordinatio,#item+conceptum+codicem,#status+conceptum+definitionem,#status+conceptum+codicem,#item+rem+i_mul+is_zyyy,#item+rem+i_qcc+is_zxxx+ix_wikiq,#item+rem+i_qcc+is_zxxx+ix_hxlix,#item+rem+i_qcc+is_zxxx+ix_codexfacto,,,,,,,,,,,,
1603:99:987:0:999:1,0_999_1,,,//Personal name nomenclature//,,,,,,,,,,,,,,,
1603:99:987:0:999:1,0_999_1,,,https://en.wikipedia.org/wiki/Template:Personal_names,,,,,,,,,,,,,,,
1603:99:987:0:1603:1:7:2616:7535,0_1603_1_7_2616_7535,,,,,,(draft) Personal name nomenclature. TODO: 1603_99_ is temporary prefix; this need to be moved from here later,,,,,,,,,,,,
