qcc-Zxxx-r-sU2200-s1603-snop,qcc-Zxxx-r-aMDCIII-alatcodicem-anop,qcc-Zxxx-r-sU2200-s5000-snop,qcc-Zxxx-r-sU2200-s5001-snop,eng-Latn-r-pSKOS-pprefLabel-ps5001,qcc-Zxxx-r-pWDATA-pq7200235-ps5001-x-wdataq7200235,eng-Latn-r-pSKOS-pprefLabel-ps5000,qcc-Zxxx-r-pP-pp297-ps5000-x-p297,qcc-Zxxx-r-pP-pp577-ps1603,qcc-Zxxx-r-pP-pp813-ps1603,qcc-Zxxx-r-pP-pp2699-ps1603
1603:45:16:136:1:1,1,1603:45:16:136:0,1603:45:16:136:1:1,Bodden Town,KY01,Cayman Islands,KY,2020-03-24,2020-03-24,
1603:45:16:136:1:2,2,1603:45:16:136:0,1603:45:16:136:1:2,East End,KY02,Cayman Islands,KY,2020-03-24,2020-03-24,
1603:45:16:136:1:3,3,1603:45:16:136:0,1603:45:16:136:1:3,George Town,KY03,Cayman Islands,KY,2020-03-24,2020-03-24,
1603:45:16:136:1:4,4,1603:45:16:136:0,1603:45:16:136:1:4,North Side,KY04,Cayman Islands,KY,2020-03-24,2020-03-24,
1603:45:16:136:1:5,5,1603:45:16:136:0,1603:45:16:136:1:5,Sister Islands,KY05,Cayman Islands,KY,2020-03-24,2020-03-24,
1603:45:16:136:1:6,6,1603:45:16:136:0,1603:45:16:136:1:6,West Bay,KY06,Cayman Islands,KY,2020-03-24,2020-03-24,
