qcc-Zxxx-r-sU2200-s1603-snop,qcc-Zxxx-r-aMDCIII-alatcodicem-anop,qcc-Zxxx-r-sU2200-s5000-snop,qcc-Zxxx-r-sU2200-s5001-snop,eng-Latn-r-pSKOS-pprefLabel-ps5001,qcc-Zxxx-r-pWDATA-pq7200235-ps5001-x-wdataq7200235,eng-Latn-r-pSKOS-pprefLabel-ps5000,qcc-Zxxx-r-pP-pp297-ps5000-x-p297,qcc-Zxxx-r-pP-pp577-ps1603,qcc-Zxxx-r-pP-pp813-ps1603,qcc-Zxxx-r-pP-pp2699-ps1603
1603:45:16:624:1:1,1,1603:45:16:624:0,1603:45:16:624:1:1,Bafata,GW01,Guinea-Bissau,GW,2021-06-14,2022-03-28,
1603:45:16:624:1:2,2,1603:45:16:624:0,1603:45:16:624:1:2,Biombo,GW02,Guinea-Bissau,GW,2021-06-14,2022-03-28,
1603:45:16:624:1:3,3,1603:45:16:624:0,1603:45:16:624:1:3,Bolama/Bijagos,GW03,Guinea-Bissau,GW,2021-06-14,2022-03-28,
1603:45:16:624:1:4,4,1603:45:16:624:0,1603:45:16:624:1:4,Cacheu,GW04,Guinea-Bissau,GW,2021-06-14,2022-03-28,
1603:45:16:624:1:5,5,1603:45:16:624:0,1603:45:16:624:1:5,Gabu,GW05,Guinea-Bissau,GW,2021-06-14,2022-03-28,
1603:45:16:624:1:6,6,1603:45:16:624:0,1603:45:16:624:1:6,Oio,GW06,Guinea-Bissau,GW,2021-06-14,2022-03-28,
1603:45:16:624:1:7,7,1603:45:16:624:0,1603:45:16:624:1:7,Quinara,GW07,Guinea-Bissau,GW,2021-06-14,2022-03-28,
1603:45:16:624:1:8,8,1603:45:16:624:0,1603:45:16:624:1:8,Bissau,GW08,Guinea-Bissau,GW,2021-06-14,2022-03-28,
1603:45:16:624:1:9,9,1603:45:16:624:0,1603:45:16:624:1:9,Tombali,GW09,Guinea-Bissau,GW,2021-06-14,2022-03-28,
