#item+conceptum+codicem,#item+rem+i_ara+is_arab,#item+rem+i_hye+is_armn,#item+rem+i_ben+is_beng,#item+rem+i_rus+is_cyrl,#item+rem+i_hin+is_deva,#item+rem+i_amh+is_ethi,#item+rem+i_kat+is_geor,#item+rem+i_grc+is_grek,#item+rem+i_guj+is_gujr,#item+rem+i_pan+is_guru,#item+rem+i_kan+is_knda,#item+rem+i_kor+is_hang,#item+rem+i_lzh+is_hant,#item+rem+i_heb+is_hebr,#item+rem+i_khm+is_khmr,#item+rem+i_lao+is_laoo,#item+rem+i_lat+is_latn,#item+rem+i_mni+is_mtei,#item+rem+i_mnw+is_mymr,#item+rem+i_nqo+is_nkoo,#item+rem+i_sat+is_olck,#item+rem+i_ori+is_orya,#item+rem+i_sin+is_sinh,#item+rem+i_tam+is_taml,#item+rem+i_tel+is_telu,#item+rem+i_div+is_thaa,#item+rem+i_tha+is_thai,#item+rem+i_bod+is_tibt,#item+rem+i_san+is_zyyy,#item+rem+i_zho+is_zyyy,#item+rem+i_por+is_latn,#item+rem+i_eng+is_latn,#item+rem+i_fra+is_latn,#item+rem+i_nld+is_latn,#item+rem+i_deu+is_latn,#item+rem+i_spa+is_latn,#item+rem+i_ita+is_latn,#item+rem+i_gle+is_latn,#item+rem+i_swe+is_latn,#item+rem+i_ceb+is_latn,#item+rem+i_sqi+is_latn,#item+rem+i_pol+is_latn,#item+rem+i_fin+is_latn,#item+rem+i_ron+is_latn,#item+rem+i_vie+is_latn,#item+rem+i_cat+is_latn,#item+rem+i_ukr+is_cyrl,#item+rem+i_bul+is_cyrl,#item+rem+i_slv+is_latn,#item+rem+i_war+is_latn,#item+rem+i_nob+is_latn,#item+rem+i_ces+is_latn,#item+rem+i_dan+is_latn,#item+rem+i_jpn+is_jpan,#item+rem+i_nno+is_latn,#item+rem+i_mal+is_mlym,#item+rem+i_ind+is_latn,#item+rem+i_fas+is_zyyy,#item+rem+i_hun+is_latn,#item+rem+i_eus+is_latn,#item+rem+i_cym+is_latn,#item+rem+i_glg+is_latn,#item+rem+i_slk+is_latn,#item+rem+i_epo+is_latn,#item+rem+i_msa+is_zyyy,#item+rem+i_est+is_latn,#item+rem+i_hrv+is_latn,#item+rem+i_tur+is_latn,#item+rem+i_nds+is_latn,#item+rem+i_oci+is_latn,#item+rem+i_zho+is_hans,#item+rem+i_bre+is_latn,#item+rem+i_arz+is_latn,#item+rem+i_afr+is_latn,#item+rem+i_ltz+is_latn,#item+rem+i_sco+is_latn,#item+rem+i_bar+is_latn,#item+rem+i_arg+is_latn,#item+rem+i_zho+is_hant,#item+rem+i_pap+is_latn,#item+rem+i_cos+is_latn,#item+rem+i_gsw+is_latn,#item+rem+i_isl+is_latn,#item+rem+i_min+is_latn,#item+rem+i_roh+is_latn,#item+rem+i_vec+is_latn,#item+rem+i_pms+is_latn,#item+rem+i_scn+is_latn,#item+rem+i_srd+is_latn,#item+rem+i_gla+is_latn,#item+rem+i_lim+is_latn,#item+rem+i_wln+is_latn,#item+rem+i_srp+is_latn,#item+rem+i_vls+is_latn,#item+rem+i_nap+is_latn,#item+rem+i_lij+is_latn,#item+rem+i_fur+is_latn,#item+rem+i_pcd+is_latn,#item+rem+i_wol+is_latn,#item+rem+i_kon+is_latn,#item+rem+i_frp+is_latn,#item+rem+i_wuu+is_zyyy,#item+rem+i_srp+is_cyrl,#item+rem+i_urd+is_arab,#item+rem+i_gan+is_zyyy,#item+rem+i_lit+is_latn,#item+rem+i_gan+is_hans,#item+rem+i_hbs+is_latn,#item+rem+i_lav+is_latn,#item+rem+i_bos+is_latn,#item+rem+i_srn+is_latn,#item+rem+i_azb+is_arab,#item+rem+i_jav+is_latn,#item+rem+i_ell+is_grek,#item+rem+i_sun+is_latn,#item+rem+i_fry+is_latn,#item+rem+i_ace+is_latn,#item+rem+i_jam+is_latn,#item+rem+i_che+is_cyrl,#item+rem+i_bel+is_cyrl,#item+rem+i_kab+is_latn,#item+rem+i_fao+is_latn,#item+rem+i_vmf+is_latn,#item+rem+i_bam+is_zyyy,#item+rem+i_frc+is_latn,#item+rem+i_prg+is_latn,#item+rem+i_lmo+is_latn,#item+rem+i_mar+is_deva,#item+rem+i_ady+is_cyrl,#item+rem+i_ary+is_arab,#item+rem+i_awa+is_deva,#item+rem+i_ban+is_latn,#item+rem+i_ast+is_latn,#item+rem+i_bcl+is_latn,#item+rem+i_bho+is_deva,#item+rem+i_bpy+is_beng,#item+rem+i_bxr+is_cyrl,#item+rem+i_cdo+is_zyyy,#item+rem+i_diq+is_latn,#item+rem+i_dsb+is_latn,#item+rem+i_ext+is_latn,#item+rem+i_gcr+is_latn,#item+rem+i_gom+is_zyyy,#item+rem+i_frr+is_latn,#item+rem+i_hak+is_zyyy,#item+rem+i_hif+is_zyyy,#item+rem+i_hsb+is_latn,#item+rem+i_hyw+is_armn,#item+rem+i_ilo+is_latn,#item+rem+i_inh+is_cyrl,#item+rem+i_kaa+is_latn,#item+rem+i_kbd+is_cyrl,#item+rem+i_kbp+is_latn,#item+rem+i_mai+is_deva,#item+rem+i_mhr+is_cyrl,#item+rem+i_mwl+is_latn,#item+rem+i_mzn+is_arab,#item+rem+i_nah+is_latn,#item+rem+i_nan+is_latn,#item+rem+i_new+is_deva,#item+rem+i_pam+is_latn,#item+rem+i_pfl+is_latn,#item+rem+i_pnb+is_arab,#item+rem+i_rue+is_cyrl,#item+rem+i_rup+is_latn,#item+rem+i_sah+is_cyrl,#item+rem+i_sgs+is_latn,#item+rem+i_shi+is_zyyy,#item+rem+i_shn+is_mymr,#item+rem+i_smn+is_latn,#item+rem+i_stq+is_latn,#item+rem+i_szl+is_latn,#item+rem+i_tcy+is_zyyy,#item+rem+i_udm+is_cyrl,#item+rem+i_vep+is_latn,#item+rem+i_vro+is_latn,#item+rem+i_yue+is_zyyy,#item+rem+i_crh+is_latn,#item+rem+i_crh+is_cyrl,#item+rem+i_lad+is_zyyy,#item+rem+i_lez+is_cyrl,#item+rem+i_swa+is_latn,#item+rem+i_zha+is_zyyy,#item+rem+i_yor+is_latn,#item+rem+i_yid+is_hebr,#item+rem+i_xho+is_latn,#item+rem+i_uzb+is_latn,#item+rem+i_uig+is_zyyy,#item+rem+i_uig+is_arab,#item+rem+i_uig+is_latn,#item+rem+i_tat+is_zyyy,#item+rem+i_tat+is_cyrl,#item+rem+i_tat+is_latn,#item+rem+i_tso+is_latn,#item+rem+i_tgl+is_latn,#item+rem+i_tuk+is_latn,#item+rem+i_abk+is_cyrl,#item+rem+i_asm+is_beng,#item+rem+i_ava+is_cyrl,#item+rem+i_aze+is_latn,#item+rem+i_aze+is_cyrl,#item+rem+i_bak+is_cyrl,#item+rem+i_bis+is_latn,#item+rem+i_chv+is_cyrl,#item+rem+i_grn+is_latn,#item+rem+i_glv+is_latn,#item+rem+i_hau+is_latn,#item+rem+i_hat+is_latn,#item+rem+i_xmf+is_geor,#item+rem+i_kaz+is_zyyy,#item+rem+i_kaz+is_arab,#item+rem+i_kaz+is_cyrl,#item+rem+i_kaz+is_latn,#item+rem+i_kal+is_latn,#item+rem+i_krc+is_cyrl,#item+rem+i_kur+is_zyyy,#item+rem+i_kur+is_arab,#item+rem+i_kur+is_latn,#item+rem+i_ckb+is_arab,#item+rem+i_sdh+is_arab,#item+rem+i_kpv+is_cyrl,#item+rem+i_koi+is_cyrl,#item+rem+i_cor+is_latn,#item+rem+i_kir+is_zyyy,#item+rem+i_kir+is_arab,#item+rem+i_kir+is_cyrl,#item+rem+i_lld+is_latn,#item+rem+i_lin+is_latn,#item+rem+i_mlg+is_latn,#item+rem+i_mkd+is_cyrl,#item+rem+i_mon+is_cyrl,#item+rem+i_mlt+is_latn,#item+rem+i_mya+is_mymr,#item+rem+i_tvn+is_mymr,#item+rem+i_rki+is_mymr,#item+rem+i_nep+is_deva,#item+rem+i_dty+is_deva,#item+rem+i_nav+is_latn,#item+rem+i_oss+is_cyrl,#item+rem+i_pus+is_arab,#item+rem+i_que+is_latn,#item+rem+i_kin+is_latn,#item+rem+i_snd+is_arab,#item+rem+i_sme+is_latn,#item+rem+i_smo+is_latn,#item+rem+i_sna+is_latn,#item+rem+i_som+is_latn,#item+rem+i_ssw+is_latn,#item+rem+i_tgk+is_zyyy,#item+rem+i_tgk+is_cyrl,#item+rem+i_tgk+is_latn,#item+rem+i_zul+is_latn,#item+rem+i_vol+is_latn,#item+rem+i_ina+is_latn,#item+rem+i_ile+is_latn,#item+rem+i_jbo+is_latn,#item+rem+i_nov+is_latn,#item+rem+i_ido+is_latn,#item+rem+i_lfn+is_latn,#item+rem+i_mul+is_zxxx,#item+rem+i_und+is_zxxx,#item+rem+i_zxx+is_zxxx
Q625376,جودة المياه,,পানির গুণমান,Качество воды,,,,,,,,수질,,,,,,,,,,,,நீர்த் தரம்,,,,,,水質,qualidade da água,water quality,qualité de l'eau,waterkwaliteit,Gewässergüteklasse,calidad del agua,,,vattenkvalitet,,,klasyfikacja jakości wód,vedenlaatu,Calitatea apei,Chất lượng nước,qualitat de l'aigua,Якість води,,,,vannkvalitet,,vandkvalitet,水質,vasskvalitet,ജലഗുണനിലവാരം,Kualitas air,کیفیت آب,Vízminőség,,,,,akva kvalito,,vee kvaliteet,Kakvoća vode,Su kalitesi,,,,,,,,,,,水質,,,,,,,,,,,,,,,,,,,,,,,,квалитет воде,,,,,Kvaliteta vode,,,,,,Ποιότητα του νερού,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Chúi-chit,,,,,,,,,,,čäcikvaliteet,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,квалитет на водата,,,,,,,,,,,,,,čáhcekvalitehta,,,,,,,,,,,,,,,,,,
Q1049049,مياه معبأة,,,бутилированная вода,बोतलबंद पानी,,,,,,,병입수,,,,,,,,,ᱱᱚᱛᱚᱞ ᱵᱚᱸᱫ ᱫᱟᱜ,,,புட்டித் தண்ணீர்,,,,,,瓶裝水,Água engarrafada,bottled water,eau en bouteille,flessenwater,Flaschenwasser,agua embotellada,acqua in bottiglia,,flaskvatten,,,woda butelkowana,Pullovesi,apă plată,Nước uống đóng chai,aigua embotellada,бутельована вода,,,,flaskevann,balená pitná voda,flaskevand,ボトルウォーター,,കുപ്പിവെള്ളം,Air botol,آب بستهبندیشده,palackozott víz,Botilako ur,,,,enbotela akvo,Air botol,,,Şişelenmiş su,,,,,,,,,,,瓶裝水,,,,Flöskuvatn,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Banyu gendul,εμφιαλωμένο νερό,,,,,,,,,,,,,,,,,,,agua embotellao,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,樽裝水,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q1138853,حق المياه,,,,,,,,,,,,,הזכות למים ולהיגיינה,,,,,,,,,,,,,,,,享有饮水和卫生设施的人权,,Human right to water and sanitation,Droit à l'eau,,Recht auf Zugang zu sauberem Wasser,Derecho al agua y al saneamiento,Diritto all'acqua,,,,,,,,,,,,,,,,,,,വെള്ളത്തിനും ശുചീകരണത്തിനുമുള്ള മനുഷ്യാവകാശം,Hak atas air,حق بشری دسترسی به آب و پسابزدایی,,,Yr hawl ddynol i ddŵr a glanweithdra,,,,,,,,,,,,,,,,,,人類飲水及衛生設施權力,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,पाण्याचा अधिकार,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,суга хокук,,,,,,,,,,,,,,,,Hakkin Dan'adam Na Ruwa Da Tsafta,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q1463025,تنقية المياه,,পানি পরিশোধন,Водоочистка,ओएअइउफऱखथचट,,,,જળ શુદ્ધિકરણ,,ಜಲಶುದ್ಧೀಕರಣ,정수,,טיהור מים,,,,,,,,,,நீர் தூய்மையாக்கம்,నీటి శుద్ధీకరణ,,,,,水淨化,Purificação de água,water purification,purification de l'eau,waterzuivering,Wasseraufbereitung,tratamiento de agua potable,potabilizzazione dell'acqua,,Vattenrening,,,Uzdatnianie wody,,Purificarea apei potabile,Lọc sạch nước,potabilització,Очищення природної води,Пречистване на водата,Prečiščevanje vode,,Vannrensing,čištění vody,,浄水器,,ജലശുദ്ധീകരണം,Air bersih,تصفیه آب,Víztisztítás,Ur arazte,,,,purigo de akvo,,,Pročišćavanje vode,Su arıtma,,,,,,Watersuiwering,,,,,水淨化,,,,,,,,,,,,,,,,,,,,,,,,Prеčišćavanje vode,,,Vandens gerinimas,,Pročišćavanje vode,Ūdens attīrīšana,,,,,,,,,,,,,,,,,,,पाणी शुद्धीकरण,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Chēng-chúi,,,,,,,,,,,,,,,,,,淨水,,,,,,,,,,,,,,,,,,,,,,,İçməli suyu təmizlənməsi,,,,,,,,,,Ауыз суды тазарту,,,,,,,,,,,,,,,,,,,,пречистување на водата,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q2137507,نظام الحصاد المائي,,বৃষ্টির পানি সংগ্রহ,Сбор дождевого стока,वर्षा जल संचयन,,,,,,ಮಳೆನೀರು ಕೊಯ್ಲು,빗물 집수,,,,,,,,,,,,மழைநீர் சேகரிப்பு,jala samrakshana,,,,,雨水撲滿,,rainwater harvesting,Récupération de l'eau de pluie,Regenput,Regenwassernutzung,sistema de captación de agua de lluvias,,,Regnvatteninsamling,,,,,,,Sistema de captació d'aigua de pluges,,,,,,sběr dešťové vody,,雨水収穫,,മഴവെള്ളസംഭരണം,pengumpulan air hujan,استحصال آب,,,,,,,Penuaian air hujan,,kišovodna žetva?,Yağmur suyu hasadı,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,прикупљање кишнице,,,,,,,,,,,,,Reinwettersbak,,,,,,,,,,,,रेन वॉटर हार्वेस्टिंग,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q3491872,مياه الشرب المحسنة,,মানসম্মত পানির উৎস,,,,,,,,,,,,,,,,,,,,,,,,,,,中国改良饮用水源,,Improved water source,source d'eau améliorée,,,Fuente de agua mejorada,,,,,,,,,,,,,,,,,,水源改善,,,,,,,,,,,,,,,,,,,,,,,,,中國改良飲用水源,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Подобрено водоснабдување,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q3530438,المرحاض الطائر,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,flying toilet,toilettes volantes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q5376358,ندرة المياه,Ջրի սակավություն,পানি ঘাটতি,дефицит водных ресурсов,Water scarcity,,,,,,,물 부족,,,,,,,,,,,,thani pangam,anu,,,,,水荒,escassez de água,water scarcity,stress hydrique (écologie),waterschaarste,Wasserknappheit,escasez de agua,mancanza d'acqua,,vattenbrist,,,niedobór wody,vesipula,,Tình trạng thiếu nước (Water scarcity),escassetat d'aigua,дефіцит водних ресурсів,,,,vannmangel,nedostatek vody,,水不足,,തലക്കുറി നൽകുക,Kelangkaan air,کمبود آب,,,,,,malabundo de akvo,Kekurangan air,,,Su sorunu,,,,,,Water Skaarsheid,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Несташица воде,,,,,,,,,,,έλλειψη νερού,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Suw ýetmezçiligi,,,,Su qıtlığı,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Недостиг на вода,,,,,,,,,,د اوبو کمښت,,,,čáhceváili,,,,,,,,,,,,,,,,,,
Q5893646,دلو لقضاء الحاجة,,,,,,,,,,,,,,,,,,,,,,,,,,,,,桶式馬桶,,Honey bucket,,,Goldeimer,,,,,,,,,,,,,,,,,,,肥溜め,,,,,,,,,,,,,,,,,,,,,,,,,桶式廁所,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q6007834,,,মানসম্মত পয়ঃনিষ্কাশন,,उन्नत स्वच्छता,,,,,,,,,,,,,,,,,,,,,,,,,已改善的衛生設施,,Improved sanitation,,,,Saneamiento mejorado,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,現代化廁所裝置,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Usafi wa mazingira ulioboreshwa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q6269285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,供水及廁所衞生聯合監察報告,,Joint Monitoring Programme for Water Supply and Sanitation,,,,,,,,,,,,,,,,,,,,,,水供給と衛生のための共同監視プログラム,,,,,,,,,,,,,,,,,,,,,,,,,供水與衛生聯合監控方案,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q7649692,استدامة الصرف الصحي,,,,,,,,,,,,,,,,,,,,,,,,,,,,,可持续卫生设施,Saneamento sustentável,Sustainable sanitation,Assainissement durable,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,可持續衛生設施,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q17072861,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,隨地便溺,,open defecation,Défécation en plein air,wildpoepen,,Defecación al aire libre,,,,,,,Julkinen ulostaminen,,Đại tiện ngoài trời,,,,,,,,,屋外排泄,,,Buang air besar sembarangan,,,,,,,,,,,,,,,,,,,,,,室外排洩,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q20127660,معالجة المياه العادمة,,বর্জ্যপানি শোধন,,,,,,,,,,,,,,,,,,,,,கழிவு நீர் மேலாண்மை,,,,,,水污染控制,tratamento de águas residuais,wastewater treatment,traitement des eaux usées,rioolwaterzuivering,Abwasseraufbereitung,tratamiento de aguas residuales,trattamento delle acque reflue,,,,,oczyszczanie ścieków,,,,tractament d'aigües residuals,,,,,,,,廃水処理,,,Pengolahan air limbah,,,Hondakin-uren tratamendu,,Depuración de augas residuais,,,,reoveekäitlus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Пречишћавање отпадних вода,,,,,,notekūdeņu attīrīšana,,,,,Επεξεργασία λυμάτων,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Maganin shara a ruwa,,,,,,,,,,,,,,,,,,,,,,,прочистување на отпадни води,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q30894822,,,,Люфт-клозет,,,,,,,,,,,,,,,,,,,,,,,,,,,,Ventilated improved pit,,,,,,,,,,,,,,,Люфт-клозет,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q48741129,الهدف السادس من أهداف التنمية المستدامة,,,Цель 6 - Чистая вода и санитария,,,,,,,,,,הבטחת זמינות וניהול בר-קיימא של מים ותברואה לכול,,,,,,,,,,,,,,,,目标 6 - 清洁饮用 和环境卫生,Objetivo de Desenvolvimento Sustentável 6,Sustainable Development Goal 6,Objectif de développement durable no 6 : eau propre et assainissement,duurzaam ontwikkelingsdoel 6,Ziel 6 für nachhaltige Entwicklung - Sauberes Wasser und Sanitärversorgung,Objetivo de Desarrollo Sostenible 6,,,Globalt mål 6 - Rent vatten och sanitet,,,,,,,Objectiu de Desenvolupament Sostenible 6,,,,,,,,,,,,,,Garapen Jasangarrirako 6. helburua: ur garbia eta saneamendua,,,,,,,,,,,,,,,,,,,可持續發展目標6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Στόχος Βιώσιμης Ανάπτυξης 6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Тотрыклы үсеш максаты 6 - Чиста су һәм санитария,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Цел за одржлив развој 6,,,,,,,,,,شپږمه تلپاتې پرمختیایې موخه,,,,Buhtes čáhci ja buorit buhtisvuođarusttegat,,,,,,,,,,,,,,,,,,
