qcc-Zxxx-r-sU2200-s1603-snop,qcc-Zxxx-r-aMDCIII-alatcodicem-anop,qcc-Zxxx-r-sU2200-s5000-snop,qcc-Zxxx-r-sU2200-s5001-snop,qcc-Zxxx-r-sU2200-s5002-snop,spa-Latn-r-pSKOS-pprefLabel-ps5002,qcc-Zxxx-r-pWDATA-pq7200235-ps5002-x-wdataq7200235,spa-Latn-r-pSKOS-pprefLabel-ps5001,qcc-Zxxx-r-pWDATA-pq7200235-ps5001-x-wdataq7200235,spa-Latn-r-pSKOS-pprefLabel-ps5000,qcc-Zxxx-r-pP-pp297-ps5000-x-p297,qcc-Zxxx-r-pP-pp577-ps1603,qcc-Zxxx-r-pP-pp813-ps1603,qcc-Zxxx-r-pP-pp2699-ps1603
1603:45:16:320:2:918,918,1603:45:16:320:0,1603:45:16:320:1:9,1603:45:16:320:2:918,San Francisco La Unión,GT0918,Quetzaltenango,GT09,Guatemala,GT,2019-02-15,2019-11-10,
1603:45:16:320:2:919,919,1603:45:16:320:0,1603:45:16:320:1:9,1603:45:16:320:2:919,El Palmar,GT0919,Quetzaltenango,GT09,Guatemala,GT,2019-02-15,2019-11-10,
1603:45:16:320:2:920,920,1603:45:16:320:0,1603:45:16:320:1:9,1603:45:16:320:2:920,Coatepeque,GT0920,Quetzaltenango,GT09,Guatemala,GT,2019-02-15,2019-11-10,
1603:45:16:320:2:921,921,1603:45:16:320:0,1603:45:16:320:1:9,1603:45:16:320:2:921,Génova,GT0921,Quetzaltenango,GT09,Guatemala,GT,2019-02-15,2019-11-10,
1603:45:16:320:2:922,922,1603:45:16:320:0,1603:45:16:320:1:9,1603:45:16:320:2:922,Flores Costa Cuca,GT0922,Quetzaltenango,GT09,Guatemala,GT,2019-02-15,2019-11-10,
1603:45:16:320:2:923,923,1603:45:16:320:0,1603:45:16:320:1:9,1603:45:16:320:2:923,La Esperanza,GT0923,Quetzaltenango,GT09,Guatemala,GT,2019-02-15,2019-11-10,
1603:45:16:320:2:924,924,1603:45:16:320:0,1603:45:16:320:1:9,1603:45:16:320:2:924,Palestina de Los Altos,GT0924,Quetzaltenango,GT09,Guatemala,GT,2019-02-15,2019-11-10,
1603:45:16:320:2:1001,1001,1603:45:16:320:0,1603:45:16:320:1:10,1603:45:16:320:2:1001,Mazatenango,GT1001,Suchitepéquez,GT10,Guatemala,GT,2019-02-15,2019-11-10,
1603:45:16:320:2:1002,1002,1603:45:16:320:0,1603:45:16:320:1:10,1603:45:16:320:2:1002,Cuyotenango,GT1002,Suchitepéquez,GT10,Guatemala,GT,2019-02-15,2019-11-10,
1603:45:16:320:2:1003,1003,1603:45:16:320:0,1603:45:16:320:1:10,1603:45:16:320:2:1003,San Francisco Zapotitlán,GT1003,Suchitepéquez,GT10,Guatemala,GT,2019-02-15,2019-11-10,
1603:45:16:320:2:1004,1004,1603:45:16:320:0,1603:45:16:320:1:10,1603:45:16:320:2:1004,San Bernardino,GT1004,Suchitepéquez,GT10,Guatemala,GT,2019-02-15,2019-11-10,
1603:45:16:320:2:1005,1005,1603:45:16:320:0,1603:45:16:320:1:10,1603:45:16:320:2:1005,San José El Ídolo,GT1005,Suchitepéquez,GT10,Guatemala,GT,2019-02-15,2019-11-10,
1603:45:16:320:2:1006,1006,1603:45:16:320:0,1603:45:16:320:1:10,1603:45:16:320:2:1006,Santo Domingo Suchitepéquez,GT1006,Suchitepéquez,GT10,Guatemala,GT,2019-02-15,2019-11-10,
1603:45:16:320:2:1007,1007,1603:45:16:320:0,1603:45:16:320:1:10,1603:45:16:320:2:1007,San Lorenzo,GT1007,Suchitepéquez,GT10,Guatemala,GT,2019-02-15,2019-11-10,
1603:45:16:320:2:1008,1008,1603:45:16:320:0,1603:45:16:320:1:10,1603:45:16:320:2:1008,Samayac,GT1008,Suchitepéquez,GT10,Guatemala,GT,2019-02-15,2019-11-10,
1603:45:16:320:2:1009,1009,1603:45:16:320:0,1603:45:16:320:1:10,1603:45:16:320:2:1009,San Pablo Jocopilas,GT1009,Suchitepéquez,GT10,Guatemala,GT,2019-02-15,2019-11-10,
1603:45:16:320:2:1010,1010,1603:45:16:320:0,1603:45:16:320:1:10,1603:45:16:320:2:1010,San Antonio Suchitepéquez,GT1010,Suchitepéquez,GT10,Guatemala,GT,2019-02-15,2019-11-10,
1603:45:16:320:2:1011,1011,1603:45:16:320:0,1603:45:16:320:1:10,1603:45:16:320:2:1011,San Miguel Panán,GT1011,Suchitepéquez,GT10,Guatemala,GT,2019-02-15,2019-11-10,
1603:45:16:320:2:1012,1012,1603:45:16:320:0,1603:45:16:320:1:10,1603:45:16:320:2:1012,San Gabriel,GT1012,Suchitepéquez,GT10,Guatemala,GT,2019-02-15,2019-11-10,
1603:45:16:320:2:1013,1013,1603:45:16:320:0,1603:45:16:320:1:10,1603:45:16:320:2:1013,Chicacao,GT1013,Suchitepéquez,GT10,Guatemala,GT,2019-02-15,2019-11-10,
1603:45:16:320:2:1014,1014,1603:45:16:320:0,1603:45:16:320:1:10,1603:45:16:320:2:1014,Patulul,GT1014,Suchitepéquez,GT10,Guatemala,GT,2019-02-15,2019-11-10,
1603:45:16:320:2:1015,1015,1603:45:16:320:0,1603:45:16:320:1:10,1603:45:16:320:2:1015,Santa Bárbara,GT1015,Suchitepéquez,GT10,Guatemala,GT,2019-02-15,2019-11-10,
1603:45:16:320:2:1016,1016,1603:45:16:320:0,1603:45:16:320:1:10,1603:45:16:320:2:1016,San Juan Bautista,GT1016,Suchitepéquez,GT10,Guatemala,GT,2019-02-15,2019-11-10,
1603:45:16:320:2:1017,1017,1603:45:16:320:0,1603:45:16:320:1:10,1603:45:16:320:2:1017,Santo Tomás La Unión,GT1017,Suchitepéquez,GT10,Guatemala,GT,2019-02-15,2019-11-10,
1603:45:16:320:2:1018,1018,1603:45:16:320:0,1603:45:16:320:1:10,1603:45:16:320:2:1018,Zunilito,GT1018,Suchitepéquez,GT10,Guatemala,GT,2019-02-15,2019-11-10,
1603:45:16:320:2:1019,1019,1603:45:16:320:0,1603:45:16:320:1:10,1603:45:16:320:2:1019,Pueblo Nuevo,GT1019,Suchitepéquez,GT10,Guatemala,GT,2019-02-15,2019-11-10,
1603:45:16:320:2:1020,1020,1603:45:16:320:0,1603:45:16:320:1:10,1603:45:16:320:2:1020,Río Bravo,GT1020,Suchitepéquez,GT10,Guatemala,GT,2019-02-15,2019-11-10,
1603:45:16:320:2:1021,1021,1603:45:16:320:0,1603:45:16:320:1:10,1603:45:16:320:2:1021,San José La Máquina,GT1021,Suchitepéquez,GT10,Guatemala,GT,2019-02-15,2019-11-10,
1603:45:16:320:2:1101,1101,1603:45:16:320:0,1603:45:16:320:1:11,1603:45:16:320:2:1101,Retalhuleu,GT1101,Retalhuleu,GT11,Guatemala,GT,2019-02-15,2019-11-10,
1603:45:16:320:2:1102,1102,1603:45:16:320:0,1603:45:16:320:1:11,1603:45:16:320:2:1102,San Sebastián,GT1102,Retalhuleu,GT11,Guatemala,GT,2019-02-15,2019-11-10,
1603:45:16:320:2:1103,1103,1603:45:16:320:0,1603:45:16:320:1:11,1603:45:16:320:2:1103,Santa Cruz Muluá,GT1103,Retalhuleu,GT11,Guatemala,GT,2019-02-15,2019-11-10,
1603:45:16:320:2:1104,1104,1603:45:16:320:0,1603:45:16:320:1:11,1603:45:16:320:2:1104,San Martín Zapotitlán,GT1104,Retalhuleu,GT11,Guatemala,GT,2019-02-15,2019-11-10,
1603:45:16:320:2:1105,1105,1603:45:16:320:0,1603:45:16:320:1:11,1603:45:16:320:2:1105,San Felipe,GT1105,Retalhuleu,GT11,Guatemala,GT,2019-02-15,2019-11-10,
1603:45:16:320:2:1106,1106,1603:45:16:320:0,1603:45:16:320:1:11,1603:45:16:320:2:1106,San Andrés Villa Seca,GT1106,Retalhuleu,GT11,Guatemala,GT,2019-02-15,2019-11-10,
1603:45:16:320:2:1107,1107,1603:45:16:320:0,1603:45:16:320:1:11,1603:45:16:320:2:1107,Champerico,GT1107,Retalhuleu,GT11,Guatemala,GT,2019-02-15,2019-11-10,
1603:45:16:320:2:1108,1108,1603:45:16:320:0,1603:45:16:320:1:11,1603:45:16:320:2:1108,Nuevo San Carlos,GT1108,Retalhuleu,GT11,Guatemala,GT,2019-02-15,2019-11-10,
1603:45:16:320:2:1109,1109,1603:45:16:320:0,1603:45:16:320:1:11,1603:45:16:320:2:1109,El Asintal,GT1109,Retalhuleu,GT11,Guatemala,GT,2019-02-15,2019-11-10,
1603:45:16:320:2:1201,1201,1603:45:16:320:0,1603:45:16:320:1:12,1603:45:16:320:2:1201,San Marcos,GT1201,San Marcos,GT12,Guatemala,GT,2019-02-15,2019-11-10,
1603:45:16:320:2:1202,1202,1603:45:16:320:0,1603:45:16:320:1:12,1603:45:16:320:2:1202,San Pedro Sacatepéquez,GT1202,San Marcos,GT12,Guatemala,GT,2019-02-15,2019-11-10,
1603:45:16:320:2:1203,1203,1603:45:16:320:0,1603:45:16:320:1:12,1603:45:16:320:2:1203,San Antonio Sacatepéquez,GT1203,San Marcos,GT12,Guatemala,GT,2019-02-15,2019-11-10,
1603:45:16:320:2:1204,1204,1603:45:16:320:0,1603:45:16:320:1:12,1603:45:16:320:2:1204,Comitancillo,GT1204,San Marcos,GT12,Guatemala,GT,2019-02-15,2019-11-10,
1603:45:16:320:2:1205,1205,1603:45:16:320:0,1603:45:16:320:1:12,1603:45:16:320:2:1205,San Miguel Ixtahuacán,GT1205,San Marcos,GT12,Guatemala,GT,2019-02-15,2019-11-10,
1603:45:16:320:2:1206,1206,1603:45:16:320:0,1603:45:16:320:1:12,1603:45:16:320:2:1206,Concepción Tutuapa,GT1206,San Marcos,GT12,Guatemala,GT,2019-02-15,2019-11-10,
1603:45:16:320:2:1207,1207,1603:45:16:320:0,1603:45:16:320:1:12,1603:45:16:320:2:1207,Tacaná,GT1207,San Marcos,GT12,Guatemala,GT,2019-02-15,2019-11-10,
1603:45:16:320:2:1208,1208,1603:45:16:320:0,1603:45:16:320:1:12,1603:45:16:320:2:1208,Sibinal,GT1208,San Marcos,GT12,Guatemala,GT,2019-02-15,2019-11-10,
1603:45:16:320:2:1209,1209,1603:45:16:320:0,1603:45:16:320:1:12,1603:45:16:320:2:1209,Tajumulco,GT1209,San Marcos,GT12,Guatemala,GT,2019-02-15,2019-11-10,
1603:45:16:320:2:1210,1210,1603:45:16:320:0,1603:45:16:320:1:12,1603:45:16:320:2:1210,Tejutla,GT1210,San Marcos,GT12,Guatemala,GT,2019-02-15,2019-11-10,
1603:45:16:320:2:1211,1211,1603:45:16:320:0,1603:45:16:320:1:12,1603:45:16:320:2:1211,San Rafael Pie de la Cuesta,GT1211,San Marcos,GT12,Guatemala,GT,2019-02-15,2019-11-10,
1603:45:16:320:2:1212,1212,1603:45:16:320:0,1603:45:16:320:1:12,1603:45:16:320:2:1212,Nuevo Progreso,GT1212,San Marcos,GT12,Guatemala,GT,2019-02-15,2019-11-10,
1603:45:16:320:2:1213,1213,1603:45:16:320:0,1603:45:16:320:1:12,1603:45:16:320:2:1213,El Tumbador,GT1213,San Marcos,GT12,Guatemala,GT,2019-02-15,2019-11-10,
1603:45:16:320:2:1214,1214,1603:45:16:320:0,1603:45:16:320:1:12,1603:45:16:320:2:1214,El Rodeo,GT1214,San Marcos,GT12,Guatemala,GT,2019-02-15,2019-11-10,
1603:45:16:320:2:1215,1215,1603:45:16:320:0,1603:45:16:320:1:12,1603:45:16:320:2:1215,Malacatán,GT1215,San Marcos,GT12,Guatemala,GT,2019-02-15,2019-11-10,
1603:45:16:320:2:1216,1216,1603:45:16:320:0,1603:45:16:320:1:12,1603:45:16:320:2:1216,Catarina,GT1216,San Marcos,GT12,Guatemala,GT,2019-02-15,2019-11-10,
1603:45:16:320:2:1217,1217,1603:45:16:320:0,1603:45:16:320:1:12,1603:45:16:320:2:1217,Ayutla,GT1217,San Marcos,GT12,Guatemala,GT,2019-02-15,2019-11-10,
1603:45:16:320:2:1218,1218,1603:45:16:320:0,1603:45:16:320:1:12,1603:45:16:320:2:1218,Ocós,GT1218,San Marcos,GT12,Guatemala,GT,2019-02-15,2019-11-10,
1603:45:16:320:2:1219,1219,1603:45:16:320:0,1603:45:16:320:1:12,1603:45:16:320:2:1219,San Pablo,GT1219,San Marcos,GT12,Guatemala,GT,2019-02-15,2019-11-10,
1603:45:16:320:2:1220,1220,1603:45:16:320:0,1603:45:16:320:1:12,1603:45:16:320:2:1220,El Quetzal,GT1220,San Marcos,GT12,Guatemala,GT,2019-02-15,2019-11-10,
1603:45:16:320:2:1221,1221,1603:45:16:320:0,1603:45:16:320:1:12,1603:45:16:320:2:1221,La Reforma,GT1221,San Marcos,GT12,Guatemala,GT,2019-02-15,2019-11-10,
1603:45:16:320:2:1222,1222,1603:45:16:320:0,1603:45:16:320:1:12,1603:45:16:320:2:1222,Pajapita,GT1222,San Marcos,GT12,Guatemala,GT,2019-02-15,2019-11-10,
1603:45:16:320:2:1223,1223,1603:45:16:320:0,1603:45:16:320:1:12,1603:45:16:320:2:1223,Ixchiguán,GT1223,San Marcos,GT12,Guatemala,GT,2019-02-15,2019-11-10,
1603:45:16:320:2:1224,1224,1603:45:16:320:0,1603:45:16:320:1:12,1603:45:16:320:2:1224,San José Ojetenam,GT1224,San Marcos,GT12,Guatemala,GT,2019-02-15,2019-11-10,
1603:45:16:320:2:1225,1225,1603:45:16:320:0,1603:45:16:320:1:12,1603:45:16:320:2:1225,San Cristóbal Cucho,GT1225,San Marcos,GT12,Guatemala,GT,2019-02-15,2019-11-10,
1603:45:16:320:2:1226,1226,1603:45:16:320:0,1603:45:16:320:1:12,1603:45:16:320:2:1226,Sipacapa,GT1226,San Marcos,GT12,Guatemala,GT,2019-02-15,2019-11-10,
1603:45:16:320:2:1227,1227,1603:45:16:320:0,1603:45:16:320:1:12,1603:45:16:320:2:1227,Esquipulas Palo Gordo,GT1227,San Marcos,GT12,Guatemala,GT,2019-02-15,2019-11-10,
1603:45:16:320:2:1228,1228,1603:45:16:320:0,1603:45:16:320:1:12,1603:45:16:320:2:1228,Río Blanco,GT1228,San Marcos,GT12,Guatemala,GT,2019-02-15,2019-11-10,
1603:45:16:320:2:1229,1229,1603:45:16:320:0,1603:45:16:320:1:12,1603:45:16:320:2:1229,San Lorenzo,GT1229,San Marcos,GT12,Guatemala,GT,2019-02-15,2019-11-10,
1603:45:16:320:2:1230,1230,1603:45:16:320:0,1603:45:16:320:1:12,1603:45:16:320:2:1230,La Blanca,GT1230,San Marcos,GT12,Guatemala,GT,2019-02-15,2019-11-10,
1603:45:16:320:2:1301,1301,1603:45:16:320:0,1603:45:16:320:1:13,1603:45:16:320:2:1301,Huehuetenango,GT1301,Huehuetenango,GT13,Guatemala,GT,2019-02-15,2019-11-10,
1603:45:16:320:2:1302,1302,1603:45:16:320:0,1603:45:16:320:1:13,1603:45:16:320:2:1302,Chiantla,GT1302,Huehuetenango,GT13,Guatemala,GT,2019-02-15,2019-11-10,
1603:45:16:320:2:1303,1303,1603:45:16:320:0,1603:45:16:320:1:13,1603:45:16:320:2:1303,Malacatancito,GT1303,Huehuetenango,GT13,Guatemala,GT,2019-02-15,2019-11-10,
1603:45:16:320:2:1304,1304,1603:45:16:320:0,1603:45:16:320:1:13,1603:45:16:320:2:1304,Cuilco,GT1304,Huehuetenango,GT13,Guatemala,GT,2019-02-15,2019-11-10,
1603:45:16:320:2:1305,1305,1603:45:16:320:0,1603:45:16:320:1:13,1603:45:16:320:2:1305,Nentón,GT1305,Huehuetenango,GT13,Guatemala,GT,2019-02-15,2019-11-10,
1603:45:16:320:2:1306,1306,1603:45:16:320:0,1603:45:16:320:1:13,1603:45:16:320:2:1306,San Pedro Necta,GT1306,Huehuetenango,GT13,Guatemala,GT,2019-02-15,2019-11-10,
1603:45:16:320:2:1307,1307,1603:45:16:320:0,1603:45:16:320:1:13,1603:45:16:320:2:1307,Jacaltenango,GT1307,Huehuetenango,GT13,Guatemala,GT,2019-02-15,2019-11-10,
1603:45:16:320:2:1308,1308,1603:45:16:320:0,1603:45:16:320:1:13,1603:45:16:320:2:1308,Soloma,GT1308,Huehuetenango,GT13,Guatemala,GT,2019-02-15,2019-11-10,
1603:45:16:320:2:1309,1309,1603:45:16:320:0,1603:45:16:320:1:13,1603:45:16:320:2:1309,Ixtahuacán,GT1309,Huehuetenango,GT13,Guatemala,GT,2019-02-15,2019-11-10,
1603:45:16:320:2:1310,1310,1603:45:16:320:0,1603:45:16:320:1:13,1603:45:16:320:2:1310,Santa Bárbara,GT1310,Huehuetenango,GT13,Guatemala,GT,2019-02-15,2019-11-10,
1603:45:16:320:2:1311,1311,1603:45:16:320:0,1603:45:16:320:1:13,1603:45:16:320:2:1311,La Libertad,GT1311,Huehuetenango,GT13,Guatemala,GT,2019-02-15,2019-11-10,
1603:45:16:320:2:1312,1312,1603:45:16:320:0,1603:45:16:320:1:13,1603:45:16:320:2:1312,La Democracia,GT1312,Huehuetenango,GT13,Guatemala,GT,2019-02-15,2019-11-10,
1603:45:16:320:2:1313,1313,1603:45:16:320:0,1603:45:16:320:1:13,1603:45:16:320:2:1313,San Miguel Acatán,GT1313,Huehuetenango,GT13,Guatemala,GT,2019-02-15,2019-11-10,
1603:45:16:320:2:1314,1314,1603:45:16:320:0,1603:45:16:320:1:13,1603:45:16:320:2:1314,San Rafael La Independencia,GT1314,Huehuetenango,GT13,Guatemala,GT,2019-02-15,2019-11-10,
1603:45:16:320:2:1315,1315,1603:45:16:320:0,1603:45:16:320:1:13,1603:45:16:320:2:1315,Todos Santos Cuchumatán,GT1315,Huehuetenango,GT13,Guatemala,GT,2019-02-15,2019-11-10,
1603:45:16:320:2:1316,1316,1603:45:16:320:0,1603:45:16:320:1:13,1603:45:16:320:2:1316,San Juan Atitán,GT1316,Huehuetenango,GT13,Guatemala,GT,2019-02-15,2019-11-10,
1603:45:16:320:2:1317,1317,1603:45:16:320:0,1603:45:16:320:1:13,1603:45:16:320:2:1317,Santa Eulalia,GT1317,Huehuetenango,GT13,Guatemala,GT,2019-02-15,2019-11-10,
1603:45:16:320:2:1318,1318,1603:45:16:320:0,1603:45:16:320:1:13,1603:45:16:320:2:1318,San Mateo Ixtatán,GT1318,Huehuetenango,GT13,Guatemala,GT,2019-02-15,2019-11-10,
1603:45:16:320:2:1319,1319,1603:45:16:320:0,1603:45:16:320:1:13,1603:45:16:320:2:1319,Colotenango,GT1319,Huehuetenango,GT13,Guatemala,GT,2019-02-15,2019-11-10,
1603:45:16:320:2:1320,1320,1603:45:16:320:0,1603:45:16:320:1:13,1603:45:16:320:2:1320,San Sebastián Huehuetenango,GT1320,Huehuetenango,GT13,Guatemala,GT,2019-02-15,2019-11-10,
1603:45:16:320:2:1321,1321,1603:45:16:320:0,1603:45:16:320:1:13,1603:45:16:320:2:1321,Tectitán,GT1321,Huehuetenango,GT13,Guatemala,GT,2019-02-15,2019-11-10,
1603:45:16:320:2:1322,1322,1603:45:16:320:0,1603:45:16:320:1:13,1603:45:16:320:2:1322,Concepción Huista,GT1322,Huehuetenango,GT13,Guatemala,GT,2019-02-15,2019-11-10,
1603:45:16:320:2:1323,1323,1603:45:16:320:0,1603:45:16:320:1:13,1603:45:16:320:2:1323,San Juan Ixcoy,GT1323,Huehuetenango,GT13,Guatemala,GT,2019-02-15,2019-11-10,
1603:45:16:320:2:1324,1324,1603:45:16:320:0,1603:45:16:320:1:13,1603:45:16:320:2:1324,San Antonio Huista,GT1324,Huehuetenango,GT13,Guatemala,GT,2019-02-15,2019-11-10,
1603:45:16:320:2:1325,1325,1603:45:16:320:0,1603:45:16:320:1:13,1603:45:16:320:2:1325,San Sebastián Coatán,GT1325,Huehuetenango,GT13,Guatemala,GT,2019-02-15,2019-11-10,
1603:45:16:320:2:1326,1326,1603:45:16:320:0,1603:45:16:320:1:13,1603:45:16:320:2:1326,Barillas,GT1326,Huehuetenango,GT13,Guatemala,GT,2019-02-15,2019-11-10,
1603:45:16:320:2:1327,1327,1603:45:16:320:0,1603:45:16:320:1:13,1603:45:16:320:2:1327,Aguacatán,GT1327,Huehuetenango,GT13,Guatemala,GT,2019-02-15,2019-11-10,
1603:45:16:320:2:1328,1328,1603:45:16:320:0,1603:45:16:320:1:13,1603:45:16:320:2:1328,San Rafael Petzal,GT1328,Huehuetenango,GT13,Guatemala,GT,2019-02-15,2019-11-10,
1603:45:16:320:2:1329,1329,1603:45:16:320:0,1603:45:16:320:1:13,1603:45:16:320:2:1329,San Gaspar Ixchil,GT1329,Huehuetenango,GT13,Guatemala,GT,2019-02-15,2019-11-10,
1603:45:16:320:2:1330,1330,1603:45:16:320:0,1603:45:16:320:1:13,1603:45:16:320:2:1330,Santiago Chimaltenango,GT1330,Huehuetenango,GT13,Guatemala,GT,2019-02-15,2019-11-10,
1603:45:16:320:2:1331,1331,1603:45:16:320:0,1603:45:16:320:1:13,1603:45:16:320:2:1331,Santa Ana Huista,GT1331,Huehuetenango,GT13,Guatemala,GT,2019-02-15,2019-11-10,
1603:45:16:320:2:1332,1332,1603:45:16:320:0,1603:45:16:320:1:13,1603:45:16:320:2:1332,Unión Cantinil,GT1332,Huehuetenango,GT13,Guatemala,GT,2019-02-15,2019-11-10,
1603:45:16:320:2:1333,1333,1603:45:16:320:0,1603:45:16:320:1:13,1603:45:16:320:2:1333,Petatán,GT1333,Huehuetenango,GT13,Guatemala,GT,2019-02-15,2019-11-10,
1603:45:16:320:2:1401,1401,1603:45:16:320:0,1603:45:16:320:1:14,1603:45:16:320:2:1401,Santa Cruz del Quiché,GT1401,Quiché,GT14,Guatemala,GT,2019-02-15,2019-11-10,
1603:45:16:320:2:1402,1402,1603:45:16:320:0,1603:45:16:320:1:14,1603:45:16:320:2:1402,Chiché,GT1402,Quiché,GT14,Guatemala,GT,2019-02-15,2019-11-10,
1603:45:16:320:2:1403,1403,1603:45:16:320:0,1603:45:16:320:1:14,1603:45:16:320:2:1403,Chinique,GT1403,Quiché,GT14,Guatemala,GT,2019-02-15,2019-11-10,
1603:45:16:320:2:1404,1404,1603:45:16:320:0,1603:45:16:320:1:14,1603:45:16:320:2:1404,Zacualpa,GT1404,Quiché,GT14,Guatemala,GT,2019-02-15,2019-11-10,
1603:45:16:320:2:1405,1405,1603:45:16:320:0,1603:45:16:320:1:14,1603:45:16:320:2:1405,Chajul,GT1405,Quiché,GT14,Guatemala,GT,2019-02-15,2019-11-10,
1603:45:16:320:2:1406,1406,1603:45:16:320:0,1603:45:16:320:1:14,1603:45:16:320:2:1406,Chichicastenango,GT1406,Quiché,GT14,Guatemala,GT,2019-02-15,2019-11-10,
1603:45:16:320:2:1407,1407,1603:45:16:320:0,1603:45:16:320:1:14,1603:45:16:320:2:1407,Patzité,GT1407,Quiché,GT14,Guatemala,GT,2019-02-15,2019-11-10,
1603:45:16:320:2:1408,1408,1603:45:16:320:0,1603:45:16:320:1:14,1603:45:16:320:2:1408,San Antonio Ilotenango,GT1408,Quiché,GT14,Guatemala,GT,2019-02-15,2019-11-10,
1603:45:16:320:2:1409,1409,1603:45:16:320:0,1603:45:16:320:1:14,1603:45:16:320:2:1409,San Pedro Jocopilas,GT1409,Quiché,GT14,Guatemala,GT,2019-02-15,2019-11-10,
1603:45:16:320:2:1410,1410,1603:45:16:320:0,1603:45:16:320:1:14,1603:45:16:320:2:1410,Cunén,GT1410,Quiché,GT14,Guatemala,GT,2019-02-15,2019-11-10,
1603:45:16:320:2:1411,1411,1603:45:16:320:0,1603:45:16:320:1:14,1603:45:16:320:2:1411,San Juan Cotzal,GT1411,Quiché,GT14,Guatemala,GT,2019-02-15,2019-11-10,
1603:45:16:320:2:1412,1412,1603:45:16:320:0,1603:45:16:320:1:14,1603:45:16:320:2:1412,Joyabaj,GT1412,Quiché,GT14,Guatemala,GT,2019-02-15,2019-11-10,
1603:45:16:320:2:1413,1413,1603:45:16:320:0,1603:45:16:320:1:14,1603:45:16:320:2:1413,Nebaj,GT1413,Quiché,GT14,Guatemala,GT,2019-02-15,2019-11-10,
1603:45:16:320:2:1414,1414,1603:45:16:320:0,1603:45:16:320:1:14,1603:45:16:320:2:1414,San Andrés Sajcabajá,GT1414,Quiché,GT14,Guatemala,GT,2019-02-15,2019-11-10,
1603:45:16:320:2:1415,1415,1603:45:16:320:0,1603:45:16:320:1:14,1603:45:16:320:2:1415,Uspantán,GT1415,Quiché,GT14,Guatemala,GT,2019-02-15,2019-11-10,
1603:45:16:320:2:1416,1416,1603:45:16:320:0,1603:45:16:320:1:14,1603:45:16:320:2:1416,Sacapulas,GT1416,Quiché,GT14,Guatemala,GT,2019-02-15,2019-11-10,
1603:45:16:320:2:1417,1417,1603:45:16:320:0,1603:45:16:320:1:14,1603:45:16:320:2:1417,San Bartolomé Jocotenango,GT1417,Quiché,GT14,Guatemala,GT,2019-02-15,2019-11-10,
1603:45:16:320:2:1418,1418,1603:45:16:320:0,1603:45:16:320:1:14,1603:45:16:320:2:1418,Canillá,GT1418,Quiché,GT14,Guatemala,GT,2019-02-15,2019-11-10,
1603:45:16:320:2:1419,1419,1603:45:16:320:0,1603:45:16:320:1:14,1603:45:16:320:2:1419,Chicamán,GT1419,Quiché,GT14,Guatemala,GT,2019-02-15,2019-11-10,
1603:45:16:320:2:1420,1420,1603:45:16:320:0,1603:45:16:320:1:14,1603:45:16:320:2:1420,Ixcán,GT1420,Quiché,GT14,Guatemala,GT,2019-02-15,2019-11-10,
1603:45:16:320:2:1421,1421,1603:45:16:320:0,1603:45:16:320:1:14,1603:45:16:320:2:1421,Pachalum,GT1421,Quiché,GT14,Guatemala,GT,2019-02-15,2019-11-10,
1603:45:16:320:2:1501,1501,1603:45:16:320:0,1603:45:16:320:1:15,1603:45:16:320:2:1501,Salamá,GT1501,Baja Verapaz,GT15,Guatemala,GT,2019-02-15,2019-11-10,
1603:45:16:320:2:1502,1502,1603:45:16:320:0,1603:45:16:320:1:15,1603:45:16:320:2:1502,San Miguel Chicaj,GT1502,Baja Verapaz,GT15,Guatemala,GT,2019-02-15,2019-11-10,
1603:45:16:320:2:1503,1503,1603:45:16:320:0,1603:45:16:320:1:15,1603:45:16:320:2:1503,Rabinal,GT1503,Baja Verapaz,GT15,Guatemala,GT,2019-02-15,2019-11-10,
1603:45:16:320:2:1504,1504,1603:45:16:320:0,1603:45:16:320:1:15,1603:45:16:320:2:1504,Cubulco,GT1504,Baja Verapaz,GT15,Guatemala,GT,2019-02-15,2019-11-10,
1603:45:16:320:2:1505,1505,1603:45:16:320:0,1603:45:16:320:1:15,1603:45:16:320:2:1505,Granados,GT1505,Baja Verapaz,GT15,Guatemala,GT,2019-02-15,2019-11-10,
1603:45:16:320:2:1506,1506,1603:45:16:320:0,1603:45:16:320:1:15,1603:45:16:320:2:1506,El Chol,GT1506,Baja Verapaz,GT15,Guatemala,GT,2019-02-15,2019-11-10,
1603:45:16:320:2:1507,1507,1603:45:16:320:0,1603:45:16:320:1:15,1603:45:16:320:2:1507,San Jerónimo,GT1507,Baja Verapaz,GT15,Guatemala,GT,2019-02-15,2019-11-10,
1603:45:16:320:2:1508,1508,1603:45:16:320:0,1603:45:16:320:1:15,1603:45:16:320:2:1508,Purulhá,GT1508,Baja Verapaz,GT15,Guatemala,GT,2019-02-15,2019-11-10,
1603:45:16:320:2:1601,1601,1603:45:16:320:0,1603:45:16:320:1:16,1603:45:16:320:2:1601,Cobán,GT1601,Alta Verapaz,GT16,Guatemala,GT,2019-02-15,2019-11-10,
1603:45:16:320:2:1602,1602,1603:45:16:320:0,1603:45:16:320:1:16,1603:45:16:320:2:1602,Santa Cruz Verapaz,GT1602,Alta Verapaz,GT16,Guatemala,GT,2019-02-15,2019-11-10,
