qcc-Zxxx-r-sU2200-s1603-snop,qcc-Zxxx-r-aMDCIII-alatcodicem-anop,qcc-Zxxx-r-sU2200-s5000-snop,qcc-Zxxx-r-sU2200-s5001-snop,eng-Latn-r-pSKOS-pprefLabel-ps5001,qcc-Zxxx-r-pWDATA-pq7200235-ps5001-x-wdataq7200235,eng-Latn-r-pSKOS-pprefLabel-ps5000,qcc-Zxxx-r-pP-pp297-ps5000-x-p297,qcc-Zxxx-r-pP-pp577-ps1603,qcc-Zxxx-r-pP-pp813-ps1603,qcc-Zxxx-r-pP-pp2699-ps1603
1603:45:16:694:1:1,1,1603:45:16:694:0,1603:45:16:694:1:1,Eastern,SL01,Sierra Leone,SL,2017-08-16,2022-01-04,
1603:45:16:694:1:2,2,1603:45:16:694:0,1603:45:16:694:1:2,Northern,SL02,Sierra Leone,SL,2017-08-16,2022-01-04,
1603:45:16:694:1:3,3,1603:45:16:694:0,1603:45:16:694:1:3,Southern,SL03,Sierra Leone,SL,2017-08-16,2022-01-04,
1603:45:16:694:1:4,4,1603:45:16:694:0,1603:45:16:694:1:4,Western,SL04,Sierra Leone,SL,2017-08-16,2022-01-04,
