#item+conceptum+numerordinatio,#item+conceptum+codicem,#adm1+name+i_eng+is_latn,#adm1+code+v_pcode,#adm1+name,#adm1+name+alt1+i_eng+is_latn,#adm1+name+alt2+i_eng+is_latn,#country+name+i_eng+is_latn,#item+rem+i_qcc+is_zxxx+ix_wikip297,#item+rem+i_qcc+is_zxxx+ix_wikip577,#item+rem+i_qcc+is_zxxx+ix_wikip813,#item+rem+i_qcc+is_zxxx+ix_wikip2669
1603:45:16:60:1:1,1,Devonshire,BM01,,,,Bermuda,BM,2017-09-21,2019-05-22,
1603:45:16:60:1:2,2,Hamilton,BM02,,,,Bermuda,BM,2017-09-21,2019-05-22,
1603:45:16:60:1:3,3,Paget,BM03,,,,Bermuda,BM,2017-09-21,2019-05-22,
1603:45:16:60:1:4,4,Pembroke,BM04,,,,Bermuda,BM,2017-09-21,2019-05-22,
1603:45:16:60:1:5,5,Sandys,BM05,,,,Bermuda,BM,2017-09-21,2019-05-22,
1603:45:16:60:1:6,6,Smiths,BM06,,,,Bermuda,BM,2017-09-21,2019-05-22,
1603:45:16:60:1:7,7,Southampton,BM07,,,,Bermuda,BM,2017-09-21,2019-05-22,
1603:45:16:60:1:8,8,Saint George's,BM08,,,,Bermuda,BM,2017-09-21,2019-05-22,
1603:45:16:60:1:9,9,Warwick,BM09,,,,Bermuda,BM,2017-09-21,2019-05-22,
