qcc-Zxxx-r-sU2200-s1603-snop,qcc-Zxxx-r-aMDCIII-alatcodicem-anop,qcc-Zxxx-r-sU2200-s5000-snop,qcc-Zxxx-r-sU2200-s5001-snop,eng-Latn-r-pSKOS-pprefLabel-ps5001,qcc-Zxxx-r-pWDATA-pq7200235-ps5001-x-wdataq7200235,eng-Latn-r-pSKOS-pprefLabel-ps5000,qcc-Zxxx-r-pP-pp297-ps5000-x-p297,qcc-Zxxx-r-pP-pp577-ps1603,qcc-Zxxx-r-pP-pp813-ps1603,qcc-Zxxx-r-pP-pp2699-ps1603
1603:45:16:524:1:1,1,1603:45:16:524:0,1603:45:16:524:1:1,Province 1,NP01,Nepal,NP,2020-11-17,2020-11-17,
1603:45:16:524:1:2,2,1603:45:16:524:0,1603:45:16:524:1:2,Province 2,NP02,Nepal,NP,2020-11-17,2020-11-17,
1603:45:16:524:1:3,3,1603:45:16:524:0,1603:45:16:524:1:3,Bagmati,NP03,Nepal,NP,2020-11-17,2020-11-17,
1603:45:16:524:1:4,4,1603:45:16:524:0,1603:45:16:524:1:4,Gandaki,NP04,Nepal,NP,2020-11-17,2020-11-17,
1603:45:16:524:1:5,5,1603:45:16:524:0,1603:45:16:524:1:5,Lumbini,NP05,Nepal,NP,2020-11-17,2020-11-17,
1603:45:16:524:1:6,6,1603:45:16:524:0,1603:45:16:524:1:6,Karnali,NP06,Nepal,NP,2020-11-17,2020-11-17,
1603:45:16:524:1:7,7,1603:45:16:524:0,1603:45:16:524:1:7,Sudurpaschim,NP07,Nepal,NP,2020-11-17,2020-11-17,
