qcc-Zxxx-r-sU2200-s1603-snop,qcc-Zxxx-r-aMDCIII-alatcodicem-anop,qcc-Zxxx-r-sU2200-s5000-snop,qcc-Zxxx-r-sU2200-s5001-snop,eng-Latn-r-pSKOS-pprefLabel-ps5001,qcc-Zxxx-r-pWDATA-pq7200235-ps5001-x-wdataq7200235,eng-Latn-r-pSKOS-pprefLabel-ps5000,qcc-Zxxx-r-pP-pp297-ps5000-x-p297,qcc-Zxxx-r-pP-pp577-ps1603,qcc-Zxxx-r-pP-pp813-ps1603,qcc-Zxxx-r-pP-pp2699-ps1603
1603:45:16:643:1:1,1,1603:45:16:643:0,1603:45:16:643:1:1,Central,RU001,Russian Federation,RU,2022-03-09,2022-03-22,
1603:45:16:643:1:2,2,1603:45:16:643:0,1603:45:16:643:1:2,Far Eastern,RU002,Russian Federation,RU,2022-03-09,2022-03-22,
1603:45:16:643:1:3,3,1603:45:16:643:0,1603:45:16:643:1:3,North Caucasus,RU003,Russian Federation,RU,2022-03-09,2022-03-22,
1603:45:16:643:1:4,4,1603:45:16:643:0,1603:45:16:643:1:4,Northwestern,RU004,Russian Federation,RU,2022-03-09,2022-03-22,
1603:45:16:643:1:5,5,1603:45:16:643:0,1603:45:16:643:1:5,Siberian,RU005,Russian Federation,RU,2022-03-09,2022-03-22,
1603:45:16:643:1:6,6,1603:45:16:643:0,1603:45:16:643:1:6,South,RU006,Russian Federation,RU,2022-03-09,2022-03-22,
1603:45:16:643:1:7,7,1603:45:16:643:0,1603:45:16:643:1:7,Ural,RU007,Russian Federation,RU,2022-03-09,2022-03-22,
1603:45:16:643:1:8,8,1603:45:16:643:0,1603:45:16:643:1:8,Volga,RU008,Russian Federation,RU,2022-03-09,2022-03-22,
