#item+conceptum+codicem,#item+conceptum+typo,#item+rem+i_qcc+is_zxxx+ix_wikiq,#item+rem+i_qcc+is_zxxx+ix_iso3166p1n,#item+rem+i_qcc+is_zxxx+ix_unm49,#item+rem+i_qcc+is_zxxx+ix_iso3166p1a2,#item+rem+i_qcc+is_zxxx+ix_iso3166p1a3,#item+rem+i_qcc+is_zxxx+ix_unescothes,#item+rem+i_qcc+is_zxxx+ix_unagrovoc,#item+rem+i_qcc+is_zxxx+ix_osmrelid,#item+rem+i_qcc+is_zxxx+ix_geonames,#item+rem+i_qcc+is_zxxx+ix_geonlp,#item+rem+i_qcc+is_zxxx+ix_worldnet,#item+rem+i_qcc+is_zxxx+ix_usciafb,#item+rem+i_qcc+is_zxxx+ix_githubtopic
4,obo:BFO_0000029|p:P17,Q889,004,004,AF,AFG,concept810,c_163,303427,afghanistan,Oodjca,08721268-n,afghanistan,afghanistan
887,obo:BFO_0000029|p:P17,Q805,887,,YE,YEM,concept885,,305092,yemen,TK28iE,09187354-n,yemen,yemen
894,obo:BFO_0000029|p:P17,Q953,894,,ZM,ZMB,concept750,c_8501,195271,zambia,ZYZjvs,09188406-n,zambia,zambia
