#item+conceptum+numerordinatio,#item+conceptum+codicem,#country+code+v_numerodinatio,#adm1+code+v_numerodinatio,#adm2+code+v_numerodinatio,#adm3+code+v_numerodinatio,#adm3+name+i_eng+is_latn,#adm3+code+v_pcode,#adm3+name,#adm3+name+alt1+i_eng+is_latn,#adm3+name+alt2+i_eng+is_latn,#adm2+name+i_eng+is_latn,#adm2+code+v_pcode,#adm1+name+i_eng+is_latn,#adm1+code+v_pcode,#country+name+i_eng+is_latn,#item+rem+i_qcc+is_zxxx+ix_wdatap297,#item+rem+i_qcc+is_zxxx+ix_wdatap577,#item+rem+i_qcc+is_zxxx+ix_wdatap813,#item+rem+i_qcc+is_zxxx+ix_wdatap2669
1603:45:16:800:3:306801,306801,1603:45:16:800:0,1603:45:16:800:1:3,1603:45:16:800:2:3068,1603:45:16:800:3:306801,Kioga,UG306801,,,,Amolatar,UG3068,Northern,UG3,Uganda,UG,2020-06-11,2020-08-28,
1603:45:16:800:3:306901,306901,1603:45:16:800:0,1603:45:16:800:1:3,1603:45:16:800:2:3069,1603:45:16:800:3:306901,Pokot,UG306901,,,,Amudat,UG3069,Northern,UG3,Uganda,UG,2020-06-11,2020-08-28,
1603:45:16:800:3:307001,307001,1603:45:16:800:0,1603:45:16:800:1:3,1603:45:16:800:2:3070,1603:45:16:800:3:307001,Kilak,UG307001,,,,Amuru,UG3070,Northern,UG3,Uganda,UG,2020-06-11,2020-08-28,
1603:45:16:800:3:307101,307101,1603:45:16:800:0,1603:45:16:800:1:3,1603:45:16:800:2:3071,1603:45:16:800:3:307101,Apac Municipality,UG307101,,,,Apac,UG3071,Northern,UG3,Uganda,UG,2020-06-11,2020-08-28,
1603:45:16:800:3:307102,307102,1603:45:16:800:0,1603:45:16:800:1:3,1603:45:16:800:2:3071,1603:45:16:800:3:307102,Maruzi,UG307102,,,,Apac,UG3071,Northern,UG3,Uganda,UG,2020-06-11,2020-08-28,
1603:45:16:800:3:307201,307201,1603:45:16:800:0,1603:45:16:800:1:3,1603:45:16:800:2:3072,1603:45:16:800:3:307201,Arua Municipality,UG307201,,,,Arua,UG3072,Northern,UG3,Uganda,UG,2020-06-11,2020-08-28,
1603:45:16:800:3:307202,307202,1603:45:16:800:0,1603:45:16:800:1:3,1603:45:16:800:2:3072,1603:45:16:800:3:307202,Ayivu,UG307202,,,,Arua,UG3072,Northern,UG3,Uganda,UG,2020-06-11,2020-08-28,
1603:45:16:800:3:307203,307203,1603:45:16:800:0,1603:45:16:800:1:3,1603:45:16:800:2:3072,1603:45:16:800:3:307203,Terego,UG307203,,,,Arua,UG3072,Northern,UG3,Uganda,UG,2020-06-11,2020-08-28,
1603:45:16:800:3:307204,307204,1603:45:16:800:0,1603:45:16:800:1:3,1603:45:16:800:2:3072,1603:45:16:800:3:307204,Vurra,UG307204,,,,Arua,UG3072,Northern,UG3,Uganda,UG,2020-06-11,2020-08-28,
1603:45:16:800:3:307301,307301,1603:45:16:800:0,1603:45:16:800:1:3,1603:45:16:800:2:3073,1603:45:16:800:3:307301,Dokolo,UG307301,,,,Dokolo,UG3073,Northern,UG3,Uganda,UG,2020-06-11,2020-08-28,
1603:45:16:800:3:307401,307401,1603:45:16:800:0,1603:45:16:800:1:3,1603:45:16:800:2:3074,1603:45:16:800:3:307401,Aswa,UG307401,,,,Gulu,UG3074,Northern,UG3,Uganda,UG,2020-06-11,2020-08-28,
1603:45:16:800:3:307402,307402,1603:45:16:800:0,1603:45:16:800:1:3,1603:45:16:800:2:3074,1603:45:16:800:3:307402,Gulu Municipality,UG307402,,,,Gulu,UG3074,Northern,UG3,Uganda,UG,2020-06-11,2020-08-28,
1603:45:16:800:3:307501,307501,1603:45:16:800:0,1603:45:16:800:1:3,1603:45:16:800:2:3075,1603:45:16:800:3:307501,Dodoth,UG307501,,,,Kaabong,UG3075,Northern,UG3,Uganda,UG,2020-06-11,2020-08-28,
1603:45:16:800:3:307601,307601,1603:45:16:800:0,1603:45:16:800:1:3,1603:45:16:800:2:3076,1603:45:16:800:3:307601,Dodoth,UG307601,,,,Karenga,UG3076,Northern,UG3,Uganda,UG,2020-06-11,2020-08-28,
1603:45:16:800:3:307701,307701,1603:45:16:800:0,1603:45:16:800:1:3,1603:45:16:800:2:3077,1603:45:16:800:3:307701,Chua,UG307701,,,,Kitgum,UG3077,Northern,UG3,Uganda,UG,2020-06-11,2020-08-28,
1603:45:16:800:3:307702,307702,1603:45:16:800:0,1603:45:16:800:1:3,1603:45:16:800:2:3077,1603:45:16:800:3:307702,Kitgum Municipality,UG307702,,,,Kitgum,UG3077,Northern,UG3,Uganda,UG,2020-06-11,2020-08-28,
1603:45:16:800:3:307801,307801,1603:45:16:800:0,1603:45:16:800:1:3,1603:45:16:800:2:3078,1603:45:16:800:3:307801,Koboko,UG307801,,,,Koboko,UG3078,Northern,UG3,Uganda,UG,2020-06-11,2020-08-28,
1603:45:16:800:3:307802,307802,1603:45:16:800:0,1603:45:16:800:1:3,1603:45:16:800:2:3078,1603:45:16:800:3:307802,Koboko Municipality,UG307802,,,,Koboko,UG3078,Northern,UG3,Uganda,UG,2020-06-11,2020-08-28,
1603:45:16:800:3:307901,307901,1603:45:16:800:0,1603:45:16:800:1:3,1603:45:16:800:2:3079,1603:45:16:800:3:307901,Kole,UG307901,,,,Kole,UG3079,Northern,UG3,Uganda,UG,2020-06-11,2020-08-28,
1603:45:16:800:3:308001,308001,1603:45:16:800:0,1603:45:16:800:1:3,1603:45:16:800:2:3080,1603:45:16:800:3:308001,Jie,UG308001,,,,Kotido,UG3080,Northern,UG3,Uganda,UG,2020-06-11,2020-08-28,
1603:45:16:800:3:308002,308002,1603:45:16:800:0,1603:45:16:800:1:3,1603:45:16:800:2:3080,1603:45:16:800:3:308002,Kotido Municipality,UG308002,,,,Kotido,UG3080,Northern,UG3,Uganda,UG,2020-06-11,2020-08-28,
1603:45:16:800:3:308101,308101,1603:45:16:800:0,1603:45:16:800:1:3,1603:45:16:800:2:3081,1603:45:16:800:3:308101,Kwania,UG308101,,,,Kwania,UG3081,Northern,UG3,Uganda,UG,2020-06-11,2020-08-28,
1603:45:16:800:3:308201,308201,1603:45:16:800:0,1603:45:16:800:1:3,1603:45:16:800:2:3082,1603:45:16:800:3:308201,Lamwo,UG308201,,,,Lamwo,UG3082,Northern,UG3,Uganda,UG,2020-06-11,2020-08-28,
1603:45:16:800:3:308301,308301,1603:45:16:800:0,1603:45:16:800:1:3,1603:45:16:800:2:3083,1603:45:16:800:3:308301,Erute,UG308301,,,,Lira,UG3083,Northern,UG3,Uganda,UG,2020-06-11,2020-08-28,
1603:45:16:800:3:308302,308302,1603:45:16:800:0,1603:45:16:800:1:3,1603:45:16:800:2:3083,1603:45:16:800:3:308302,Lira Municipality,UG308302,,,,Lira,UG3083,Northern,UG3,Uganda,UG,2020-06-11,2020-08-28,
1603:45:16:800:3:308401,308401,1603:45:16:800:0,1603:45:16:800:1:3,1603:45:16:800:2:3084,1603:45:16:800:3:308401,Madi Okollo,UG308401,,,,Madi Okollo,UG3084,Northern,UG3,Uganda,UG,2020-06-11,2020-08-28,
1603:45:16:800:3:308501,308501,1603:45:16:800:0,1603:45:16:800:1:3,1603:45:16:800:2:3085,1603:45:16:800:3:308501,Maracha,UG308501,,,,Maracha,UG3085,Northern,UG3,Uganda,UG,2020-06-11,2020-08-28,
1603:45:16:800:3:308601,308601,1603:45:16:800:0,1603:45:16:800:1:3,1603:45:16:800:2:3086,1603:45:16:800:3:308601,Matheniko,UG308601,,,,Moroto,UG3086,Northern,UG3,Uganda,UG,2020-06-11,2020-08-28,
1603:45:16:800:3:308602,308602,1603:45:16:800:0,1603:45:16:800:1:3,1603:45:16:800:2:3086,1603:45:16:800:3:308602,Moroto Municipality,UG308602,,,,Moroto,UG3086,Northern,UG3,Uganda,UG,2020-06-11,2020-08-28,
1603:45:16:800:3:308701,308701,1603:45:16:800:0,1603:45:16:800:1:3,1603:45:16:800:2:3087,1603:45:16:800:3:308701,Moyo,UG308701,,,,Moyo,UG3087,Northern,UG3,Uganda,UG,2020-06-11,2020-08-28,
1603:45:16:800:3:308801,308801,1603:45:16:800:0,1603:45:16:800:1:3,1603:45:16:800:2:3088,1603:45:16:800:3:308801,Pian,UG308801,,,,Nabilatuk,UG3088,Northern,UG3,Uganda,UG,2020-06-11,2020-08-28,
1603:45:16:800:3:308901,308901,1603:45:16:800:0,1603:45:16:800:1:3,1603:45:16:800:2:3089,1603:45:16:800:3:308901,Chekwi,UG308901,,,,Nakapiripirit,UG3089,Northern,UG3,Uganda,UG,2020-06-11,2020-08-28,
1603:45:16:800:3:309001,309001,1603:45:16:800:0,1603:45:16:800:1:3,1603:45:16:800:2:3090,1603:45:16:800:3:309001,Bokora,UG309001,,,,Napak,UG3090,Northern,UG3,Uganda,UG,2020-06-11,2020-08-28,
1603:45:16:800:3:309101,309101,1603:45:16:800:0,1603:45:16:800:1:3,1603:45:16:800:2:3091,1603:45:16:800:3:309101,Nebbi Municipality,UG309101,,,,Nebbi,UG3091,Northern,UG3,Uganda,UG,2020-06-11,2020-08-28,
1603:45:16:800:3:309102,309102,1603:45:16:800:0,1603:45:16:800:1:3,1603:45:16:800:2:3091,1603:45:16:800:3:309102,Padyere,UG309102,,,,Nebbi,UG3091,Northern,UG3,Uganda,UG,2020-06-11,2020-08-28,
1603:45:16:800:3:309201,309201,1603:45:16:800:0,1603:45:16:800:1:3,1603:45:16:800:2:3092,1603:45:16:800:3:309201,Nwoya,UG309201,,,,Nwoya,UG3092,Northern,UG3,Uganda,UG,2020-06-11,2020-08-28,
1603:45:16:800:3:309301,309301,1603:45:16:800:0,1603:45:16:800:1:3,1603:45:16:800:2:3093,1603:45:16:800:3:309301,Obongi,UG309301,,,,Obongi,UG3093,Northern,UG3,Uganda,UG,2020-06-11,2020-08-28,
1603:45:16:800:3:309401,309401,1603:45:16:800:0,1603:45:16:800:1:3,1603:45:16:800:2:3094,1603:45:16:800:3:309401,Omoro,UG309401,,,,Omoro,UG3094,Northern,UG3,Uganda,UG,2020-06-11,2020-08-28,
1603:45:16:800:3:309501,309501,1603:45:16:800:0,1603:45:16:800:1:3,1603:45:16:800:2:3095,1603:45:16:800:3:309501,Otuke,UG309501,,,,Otuke,UG3095,Northern,UG3,Uganda,UG,2020-06-11,2020-08-28,
1603:45:16:800:3:309601,309601,1603:45:16:800:0,1603:45:16:800:1:3,1603:45:16:800:2:3096,1603:45:16:800:3:309601,Oyam,UG309601,,,,Oyam,UG3096,Northern,UG3,Uganda,UG,2020-06-11,2020-08-28,
1603:45:16:800:3:309701,309701,1603:45:16:800:0,1603:45:16:800:1:3,1603:45:16:800:2:3097,1603:45:16:800:3:309701,Aruu,UG309701,,,,Pader,UG3097,Northern,UG3,Uganda,UG,2020-06-11,2020-08-28,
1603:45:16:800:3:309801,309801,1603:45:16:800:0,1603:45:16:800:1:3,1603:45:16:800:2:3098,1603:45:16:800:3:309801,Jonam,UG309801,,,,Pakwach,UG3098,Northern,UG3,Uganda,UG,2020-06-11,2020-08-28,
1603:45:16:800:3:309901,309901,1603:45:16:800:0,1603:45:16:800:1:3,1603:45:16:800:2:3099,1603:45:16:800:3:309901,Aringa,UG309901,,,,Yumbe,UG3099,Northern,UG3,Uganda,UG,2020-06-11,2020-08-28,
1603:45:16:800:3:310001,310001,1603:45:16:800:0,1603:45:16:800:1:3,1603:45:16:800:2:3100,1603:45:16:800:3:310001,Okoro,UG310001,,,,Zombo,UG3100,Northern,UG3,Uganda,UG,2020-06-11,2020-08-28,
1603:45:16:800:3:410101,410101,1603:45:16:800:0,1603:45:16:800:1:4,1603:45:16:800:2:4101,1603:45:16:800:3:410101,Buhweju,UG410101,,,,Buhweju,UG4101,Western,UG4,Uganda,UG,2020-06-11,2020-08-28,
1603:45:16:800:3:410201,410201,1603:45:16:800:0,1603:45:16:800:1:4,1603:45:16:800:2:4102,1603:45:16:800:3:410201,Buliisa,UG410201,,,,Buliisa,UG4102,Western,UG4,Uganda,UG,2020-06-11,2020-08-28,
1603:45:16:800:3:410301,410301,1603:45:16:800:0,1603:45:16:800:1:4,1603:45:16:800:2:4103,1603:45:16:800:3:410301,Bughendera,UG410301,,,,Bundibugyo,UG4103,Western,UG4,Uganda,UG,2020-06-11,2020-08-28,
1603:45:16:800:3:410302,410302,1603:45:16:800:0,1603:45:16:800:1:4,1603:45:16:800:2:4103,1603:45:16:800:3:410302,Bwamba,UG410302,,,,Bundibugyo,UG4103,Western,UG4,Uganda,UG,2020-06-11,2020-08-28,
1603:45:16:800:3:410401,410401,1603:45:16:800:0,1603:45:16:800:1:4,1603:45:16:800:2:4104,1603:45:16:800:3:410401,Bunyangabu,UG410401,,,,Bunyangabu,UG4104,Western,UG4,Uganda,UG,2020-06-11,2020-08-28,
1603:45:16:800:3:410501,410501,1603:45:16:800:0,1603:45:16:800:1:4,1603:45:16:800:2:4105,1603:45:16:800:3:410501,Bushenyi  Municipality,UG410501,,,,Bushenyi,UG4105,Western,UG4,Uganda,UG,2020-06-11,2020-08-28,
1603:45:16:800:3:410502,410502,1603:45:16:800:0,1603:45:16:800:1:4,1603:45:16:800:2:4105,1603:45:16:800:3:410502,Igara,UG410502,,,,Bushenyi,UG4105,Western,UG4,Uganda,UG,2020-06-11,2020-08-28,
1603:45:16:800:3:410601,410601,1603:45:16:800:0,1603:45:16:800:1:4,1603:45:16:800:2:4106,1603:45:16:800:3:410601,Bugahya,UG410601,,,,Hoima,UG4106,Western,UG4,Uganda,UG,2020-06-11,2020-08-28,
1603:45:16:800:3:410602,410602,1603:45:16:800:0,1603:45:16:800:1:4,1603:45:16:800:2:4106,1603:45:16:800:3:410602,Hoima Municipality,UG410602,,,,Hoima,UG4106,Western,UG4,Uganda,UG,2020-06-11,2020-08-28,
1603:45:16:800:3:410701,410701,1603:45:16:800:0,1603:45:16:800:1:4,1603:45:16:800:2:4107,1603:45:16:800:3:410701,Ibanda,UG410701,,,,Ibanda,UG4107,Western,UG4,Uganda,UG,2020-06-11,2020-08-28,
1603:45:16:800:3:410702,410702,1603:45:16:800:0,1603:45:16:800:1:4,1603:45:16:800:2:4107,1603:45:16:800:3:410702,Ibanda Municipality,UG410702,,,,Ibanda,UG4107,Western,UG4,Uganda,UG,2020-06-11,2020-08-28,
1603:45:16:800:3:410801,410801,1603:45:16:800:0,1603:45:16:800:1:4,1603:45:16:800:2:4108,1603:45:16:800:3:410801,Bukanga,UG410801,,,,Isingiro,UG4108,Western,UG4,Uganda,UG,2020-06-11,2020-08-28,
1603:45:16:800:3:410802,410802,1603:45:16:800:0,1603:45:16:800:1:4,1603:45:16:800:2:4108,1603:45:16:800:3:410802,Isingiro,UG410802,,,,Isingiro,UG4108,Western,UG4,Uganda,UG,2020-06-11,2020-08-28,
1603:45:16:800:3:410901,410901,1603:45:16:800:0,1603:45:16:800:1:4,1603:45:16:800:2:4109,1603:45:16:800:3:410901,Kabale Municipality,UG410901,,,,Kabale,UG4109,Western,UG4,Uganda,UG,2020-06-11,2020-08-28,
1603:45:16:800:3:410902,410902,1603:45:16:800:0,1603:45:16:800:1:4,1603:45:16:800:2:4109,1603:45:16:800:3:410902,Ndorwa,UG410902,,,,Kabale,UG4109,Western,UG4,Uganda,UG,2020-06-11,2020-08-28,
1603:45:16:800:3:411001,411001,1603:45:16:800:0,1603:45:16:800:1:4,1603:45:16:800:2:4110,1603:45:16:800:3:411001,Burahya,UG411001,,,,Kabarole,UG4110,Western,UG4,Uganda,UG,2020-06-11,2020-08-28,
1603:45:16:800:3:411002,411002,1603:45:16:800:0,1603:45:16:800:1:4,1603:45:16:800:2:4110,1603:45:16:800:3:411002,Fort Portal Municipality,UG411002,,,,Kabarole,UG4110,Western,UG4,Uganda,UG,2020-06-11,2020-08-28,
1603:45:16:800:3:411101,411101,1603:45:16:800:0,1603:45:16:800:1:4,1603:45:16:800:2:4111,1603:45:16:800:3:411101,Buyaga,UG411101,,,,Kagadi,UG4111,Western,UG4,Uganda,UG,2020-06-11,2020-08-28,
1603:45:16:800:3:411201,411201,1603:45:16:800:0,1603:45:16:800:1:4,1603:45:16:800:2:4112,1603:45:16:800:3:411201,Bugangaizi,UG411201,,,,Kakumiro,UG4112,Western,UG4,Uganda,UG,2020-06-11,2020-08-28,
1603:45:16:800:3:411301,411301,1603:45:16:800:0,1603:45:16:800:1:4,1603:45:16:800:2:4113,1603:45:16:800:3:411301,Kibale,UG411301,,,,Kamwenge,UG4113,Western,UG4,Uganda,UG,2020-06-11,2020-08-28,
1603:45:16:800:3:411401,411401,1603:45:16:800:0,1603:45:16:800:1:4,1603:45:16:800:2:4114,1603:45:16:800:3:411401,Kinkizi,UG411401,,,,Kanungu,UG4114,Western,UG4,Uganda,UG,2020-06-11,2020-08-28,
1603:45:16:800:3:411501,411501,1603:45:16:800:0,1603:45:16:800:1:4,1603:45:16:800:2:4115,1603:45:16:800:3:411501,Bukonjo,UG411501,,,,Kasese,UG4115,Western,UG4,Uganda,UG,2020-06-11,2020-08-28,
1603:45:16:800:3:411502,411502,1603:45:16:800:0,1603:45:16:800:1:4,1603:45:16:800:2:4115,1603:45:16:800:3:411502,Busongora,UG411502,,,,Kasese,UG4115,Western,UG4,Uganda,UG,2020-06-11,2020-08-28,
1603:45:16:800:3:411503,411503,1603:45:16:800:0,1603:45:16:800:1:4,1603:45:16:800:2:4115,1603:45:16:800:3:411503,Kasese Municipality,UG411503,,,,Kasese,UG4115,Western,UG4,Uganda,UG,2020-06-11,2020-08-28,
1603:45:16:800:3:411601,411601,1603:45:16:800:0,1603:45:16:800:1:4,1603:45:16:800:2:4116,1603:45:16:800:3:411601,Kazo,UG411601,,,,Kazo,UG4116,Western,UG4,Uganda,UG,2020-06-11,2020-08-28,
1603:45:16:800:3:411701,411701,1603:45:16:800:0,1603:45:16:800:1:4,1603:45:16:800:2:4117,1603:45:16:800:3:411701,Buyanja,UG411701,,,,Kibaale,UG4117,Western,UG4,Uganda,UG,2020-06-11,2020-08-28,
1603:45:16:800:3:411801,411801,1603:45:16:800:0,1603:45:16:800:1:4,1603:45:16:800:2:4118,1603:45:16:800:3:411801,Buhaguzi,UG411801,,,,Kikuube,UG4118,Western,UG4,Uganda,UG,2020-06-11,2020-08-28,
1603:45:16:800:3:411901,411901,1603:45:16:800:0,1603:45:16:800:1:4,1603:45:16:800:2:4119,1603:45:16:800:3:411901,Nyabushozi,UG411901,,,,Kiruhura,UG4119,Western,UG4,Uganda,UG,2020-06-11,2020-08-28,
1603:45:16:800:3:412001,412001,1603:45:16:800:0,1603:45:16:800:1:4,1603:45:16:800:2:4120,1603:45:16:800:3:412001,Kibanda,UG412001,,,,Kiryandongo,UG4120,Western,UG4,Uganda,UG,2020-06-11,2020-08-28,
1603:45:16:800:3:412101,412101,1603:45:16:800:0,1603:45:16:800:1:4,1603:45:16:800:2:4121,1603:45:16:800:3:412101,Bufumbira,UG412101,,,,Kisoro,UG4121,Western,UG4,Uganda,UG,2020-06-11,2020-08-28,
1603:45:16:800:3:412102,412102,1603:45:16:800:0,1603:45:16:800:1:4,1603:45:16:800:2:4121,1603:45:16:800:3:412102,Kisoro Municipality,UG412102,,,,Kisoro,UG4121,Western,UG4,Uganda,UG,2020-06-11,2020-08-28,
1603:45:16:800:3:412201,412201,1603:45:16:800:0,1603:45:16:800:1:4,1603:45:16:800:2:4122,1603:45:16:800:3:412201,Kitagwenda,UG412201,,,,Kitagwenda,UG4122,Western,UG4,Uganda,UG,2020-06-11,2020-08-28,
1603:45:16:800:3:412301,412301,1603:45:16:800:0,1603:45:16:800:1:4,1603:45:16:800:2:4123,1603:45:16:800:3:412301,Kyaka,UG412301,,,,Kyegegwa,UG4123,Western,UG4,Uganda,UG,2020-06-11,2020-08-28,
1603:45:16:800:3:412401,412401,1603:45:16:800:0,1603:45:16:800:1:4,1603:45:16:800:2:4124,1603:45:16:800:3:412401,Mwenge,UG412401,,,,Kyenjojo,UG4124,Western,UG4,Uganda,UG,2020-06-11,2020-08-28,
1603:45:16:800:3:412501,412501,1603:45:16:800:0,1603:45:16:800:1:4,1603:45:16:800:2:4125,1603:45:16:800:3:412501,Bujenje,UG412501,,,,Masindi,UG4125,Western,UG4,Uganda,UG,2020-06-11,2020-08-28,
1603:45:16:800:3:412502,412502,1603:45:16:800:0,1603:45:16:800:1:4,1603:45:16:800:2:4125,1603:45:16:800:3:412502,Buruuli,UG412502,,,,Masindi,UG4125,Western,UG4,Uganda,UG,2020-06-11,2020-08-28,
1603:45:16:800:3:412503,412503,1603:45:16:800:0,1603:45:16:800:1:4,1603:45:16:800:2:4125,1603:45:16:800:3:412503,Masindi Municipality,UG412503,,,,Masindi,UG4125,Western,UG4,Uganda,UG,2020-06-11,2020-08-28,
1603:45:16:800:3:412601,412601,1603:45:16:800:0,1603:45:16:800:1:4,1603:45:16:800:2:4126,1603:45:16:800:3:412601,Kashari,UG412601,,,,Mbarara,UG4126,Western,UG4,Uganda,UG,2020-06-11,2020-08-28,
1603:45:16:800:3:412602,412602,1603:45:16:800:0,1603:45:16:800:1:4,1603:45:16:800:2:4126,1603:45:16:800:3:412602,Mbarara Municipality,UG412602,,,,Mbarara,UG4126,Western,UG4,Uganda,UG,2020-06-11,2020-08-28,
1603:45:16:800:3:412701,412701,1603:45:16:800:0,1603:45:16:800:1:4,1603:45:16:800:2:4127,1603:45:16:800:3:412701,Ruhinda,UG412701,,,,Mitooma,UG4127,Western,UG4,Uganda,UG,2020-06-11,2020-08-28,
1603:45:16:800:3:412801,412801,1603:45:16:800:0,1603:45:16:800:1:4,1603:45:16:800:2:4128,1603:45:16:800:3:412801,Ntoroko,UG412801,,,,Ntoroko,UG4128,Western,UG4,Uganda,UG,2020-06-11,2020-08-28,
1603:45:16:800:3:412901,412901,1603:45:16:800:0,1603:45:16:800:1:4,1603:45:16:800:2:4129,1603:45:16:800:3:412901,Kajara,UG412901,,,,Ntungamo,UG4129,Western,UG4,Uganda,UG,2020-06-11,2020-08-28,
1603:45:16:800:3:412902,412902,1603:45:16:800:0,1603:45:16:800:1:4,1603:45:16:800:2:4129,1603:45:16:800:3:412902,Ntungamo Municipality,UG412902,,,,Ntungamo,UG4129,Western,UG4,Uganda,UG,2020-06-11,2020-08-28,
1603:45:16:800:3:412903,412903,1603:45:16:800:0,1603:45:16:800:1:4,1603:45:16:800:2:4129,1603:45:16:800:3:412903,Ruhaama,UG412903,,,,Ntungamo,UG4129,Western,UG4,Uganda,UG,2020-06-11,2020-08-28,
1603:45:16:800:3:412904,412904,1603:45:16:800:0,1603:45:16:800:1:4,1603:45:16:800:2:4129,1603:45:16:800:3:412904,Rushenyi,UG412904,,,,Ntungamo,UG4129,Western,UG4,Uganda,UG,2020-06-11,2020-08-28,
1603:45:16:800:3:413001,413001,1603:45:16:800:0,1603:45:16:800:1:4,1603:45:16:800:2:4130,1603:45:16:800:3:413001,Rubanda,UG413001,,,,Rubanda,UG4130,Western,UG4,Uganda,UG,2020-06-11,2020-08-28,
1603:45:16:800:3:413101,413101,1603:45:16:800:0,1603:45:16:800:1:4,1603:45:16:800:2:4131,1603:45:16:800:3:413101,Bunyaruguru,UG413101,,,,Rubirizi,UG4131,Western,UG4,Uganda,UG,2020-06-11,2020-08-28,
1603:45:16:800:3:413201,413201,1603:45:16:800:0,1603:45:16:800:1:4,1603:45:16:800:2:4132,1603:45:16:800:3:413201,Rukiga,UG413201,,,,Rukiga,UG4132,Western,UG4,Uganda,UG,2020-06-11,2020-08-28,
1603:45:16:800:3:413301,413301,1603:45:16:800:0,1603:45:16:800:1:4,1603:45:16:800:2:4133,1603:45:16:800:3:413301,Bujumbura,UG413301,,,,Rukungiri,UG4133,Western,UG4,Uganda,UG,2020-06-11,2020-08-28,
1603:45:16:800:3:413302,413302,1603:45:16:800:0,1603:45:16:800:1:4,1603:45:16:800:2:4133,1603:45:16:800:3:413302,Rubabo,UG413302,,,,Rukungiri,UG4133,Western,UG4,Uganda,UG,2020-06-11,2020-08-28,
1603:45:16:800:3:413303,413303,1603:45:16:800:0,1603:45:16:800:1:4,1603:45:16:800:2:4133,1603:45:16:800:3:413303,Rukungiri Municipality,UG413303,,,,Rukungiri,UG4133,Western,UG4,Uganda,UG,2020-06-11,2020-08-28,
1603:45:16:800:3:413401,413401,1603:45:16:800:0,1603:45:16:800:1:4,1603:45:16:800:2:4134,1603:45:16:800:3:413401,Rwampara,UG413401,,,,Rwampara,UG4134,Western,UG4,Uganda,UG,2020-06-11,2020-08-28,
1603:45:16:800:3:413501,413501,1603:45:16:800:0,1603:45:16:800:1:4,1603:45:16:800:2:4135,1603:45:16:800:3:413501,Sheema,UG413501,,,,Sheema,UG4135,Western,UG4,Uganda,UG,2020-06-11,2020-08-28,
1603:45:16:800:3:413502,413502,1603:45:16:800:0,1603:45:16:800:1:4,1603:45:16:800:2:4135,1603:45:16:800:3:413502,Sheema Municipality,UG413502,,,,Sheema,UG4135,Western,UG4,Uganda,UG,2020-06-11,2020-08-28,
