#item+conceptum+numerordinatio,#item+conceptum+codicem,#adm1+name+i_eng+is_latn,#adm1+code+v_pcode,#adm1+name,#adm1+name+alt1+i_eng+is_latn,#adm1+name+alt2+i_eng+is_latn,#country+name+i_eng+is_latn,#item+rem+i_qcc+is_zxxx+ix_wikip297,#item+rem+i_qcc+is_zxxx+ix_wikip577,#item+rem+i_qcc+is_zxxx+ix_wikip813,#item+rem+i_qcc+is_zxxx+ix_wikip2669
1603:45:16:232:1:1,1,Debubawi Keih Bahri,ER1,,,,Eritrea,ER,2020-04-29,2020-04-29,
1603:45:16:232:1:2,2,Maekel,ER2,,,,Eritrea,ER,2020-04-29,2020-04-29,
1603:45:16:232:1:3,3,Semienawi Keih Bahri,ER3,,,,Eritrea,ER,2020-04-29,2020-04-29,
1603:45:16:232:1:4,4,Anseba,ER4,,,,Eritrea,ER,2020-04-29,2020-04-29,
1603:45:16:232:1:5,5,Gash Barka,ER5,,,,Eritrea,ER,2020-04-29,2020-04-29,
1603:45:16:232:1:6,6,Debub,ER6,,,,Eritrea,ER,2020-04-29,2020-04-29,
