#item+conceptum+numerordinatio,#item+conceptum+codicem,#adm1+name+i_eng+is_latn,#adm1+code+v_pcode,#adm1+name,#adm1+name+alt1+i_eng+is_latn,#adm1+name+alt2+i_eng+is_latn,#country+name+i_eng+is_latn,#item+rem+i_qcc+is_zxxx+ix_wikip297,#item+rem+i_qcc+is_zxxx+ix_wikip577,#item+rem+i_qcc+is_zxxx+ix_wikip813,#item+rem+i_qcc+is_zxxx+ix_wikip2669
1603:45:16:534:1:1,1,Low Lands,SX1,,,,Sint Maarten,SX,2018-09-14,2021-09-29,
1603:45:16:534:1:2,2,Simpson Bay,SX2,,,,Sint Maarten,SX,2018-09-14,2021-09-29,
1603:45:16:534:1:3,3,Cole Bay,SX3,,,,Sint Maarten,SX,2018-09-14,2021-09-29,
1603:45:16:534:1:4,4,Cul-de-Sac,SX4,,,,Sint Maarten,SX,2018-09-14,2021-09-29,
1603:45:16:534:1:5,5,Little Bay Area,SX5,,,,Sint Maarten,SX,2018-09-14,2021-09-29,
1603:45:16:534:1:6,6,Philipsburg,SX6,,,,Sint Maarten,SX,2018-09-14,2021-09-29,
1603:45:16:534:1:7,7,Lower Princess Quarter,SX7,,,,Sint Maarten,SX,2018-09-14,2021-09-29,
1603:45:16:534:1:8,8,Upper Princess Quarter,SX8,,,,Sint Maarten,SX,2018-09-14,2021-09-29,
