qcc-Zxxx-r-sU2200-s1603-snop,qcc-Zxxx-r-aMDCIII-alatcodicem-anop,qcc-Zxxx-r-sU2200-s5000-snop,qcc-Zxxx-r-sU2200-s5001-snop,eng-Latn-r-pSKOS-pprefLabel-ps5001,qcc-Zxxx-r-pWDATA-pq7200235-ps5001-x-wdataq7200235,eng-Latn-r-pSKOS-pprefLabel-ps5000,qcc-Zxxx-r-pP-pp297-ps5000-x-p297,qcc-Zxxx-r-pP-pp577-ps1603,qcc-Zxxx-r-pP-pp813-ps1603,qcc-Zxxx-r-pP-pp2699-ps1603
1603:45:16:548:1:1,1,1603:45:16:548:0,1603:45:16:548:1:1,Torba,VU01,Vanuatu,VU,2018-09-12,2021-09-30,
1603:45:16:548:1:2,2,1603:45:16:548:0,1603:45:16:548:1:2,Sanma,VU02,Vanuatu,VU,2018-09-12,2021-09-30,
1603:45:16:548:1:3,3,1603:45:16:548:0,1603:45:16:548:1:3,Penama,VU03,Vanuatu,VU,2018-09-12,2021-09-30,
1603:45:16:548:1:4,4,1603:45:16:548:0,1603:45:16:548:1:4,Malampa,VU04,Vanuatu,VU,2018-09-12,2021-09-30,
1603:45:16:548:1:5,5,1603:45:16:548:0,1603:45:16:548:1:5,Shefa,VU05,Vanuatu,VU,2018-09-12,2021-09-30,
1603:45:16:548:1:6,6,1603:45:16:548:0,1603:45:16:548:1:6,Tafea,VU06,Vanuatu,VU,2018-09-12,2021-09-30,
