#item+conceptum+numerordinatio,#item+conceptum+codicem,#adm3+name+i_eng+is_latn,#adm3+code+v_pcode,#adm3+name,#adm3+name+alt1+i_eng+is_latn,#adm3+name+alt2+i_eng+is_latn,#adm2+name+i_eng+is_latn,#adm2+code+v_pcode,#adm1+name+i_eng+is_latn,#adm1+code+v_pcode,#country+name+i_eng+is_latn,#item+rem+i_qcc+is_zxxx+ix_wikip297,#item+rem+i_qcc+is_zxxx+ix_wikip577,#item+rem+i_qcc+is_zxxx+ix_wikip813,#item+rem+i_qcc+is_zxxx+ix_wikip2669
1603:45:16:586:3:61301,61301,Dina,PK61301,,,,Jhelum,PK613,Punjab,PK6,Pakistan,PK,2018-12-26,2019-11-10,
1603:45:16:586:3:61302,61302,Jhelum,PK61302,,,,Jhelum,PK613,Punjab,PK6,Pakistan,PK,2018-12-26,2019-11-10,
1603:45:16:586:3:61303,61303,Pind Dadan Khan,PK61303,,,,Jhelum,PK613,Punjab,PK6,Pakistan,PK,2018-12-26,2019-11-10,
1603:45:16:586:3:61304,61304,Sohawa,PK61304,,,,Jhelum,PK613,Punjab,PK6,Pakistan,PK,2018-12-26,2019-11-10,
1603:45:16:586:3:61401,61401,Chunian,PK61401,,,,Kasur,PK614,Punjab,PK6,Pakistan,PK,2018-12-26,2019-11-10,
1603:45:16:586:3:61402,61402,Kasur,PK61402,,,,Kasur,PK614,Punjab,PK6,Pakistan,PK,2018-12-26,2019-11-10,
1603:45:16:586:3:61403,61403,Pattoki,PK61403,,,,Kasur,PK614,Punjab,PK6,Pakistan,PK,2018-12-26,2019-11-10,
1603:45:16:586:3:61501,61501,Jahanian,PK61501,,,,Khanewal,PK615,Punjab,PK6,Pakistan,PK,2018-12-26,2019-11-10,
1603:45:16:586:3:61502,61502,Kabirwala,PK61502,,,,Khanewal,PK615,Punjab,PK6,Pakistan,PK,2018-12-26,2019-11-10,
1603:45:16:586:3:61503,61503,Khanewal,PK61503,,,,Khanewal,PK615,Punjab,PK6,Pakistan,PK,2018-12-26,2019-11-10,
1603:45:16:586:3:61504,61504,Mian Channu,PK61504,,,,Khanewal,PK615,Punjab,PK6,Pakistan,PK,2018-12-26,2019-11-10,
1603:45:16:586:3:61601,61601,Khushab,PK61601,,,,Khushab,PK616,Punjab,PK6,Pakistan,PK,2018-12-26,2019-11-10,
1603:45:16:586:3:61602,61602,Nurpur,PK61602,,,,Khushab,PK616,Punjab,PK6,Pakistan,PK,2018-12-26,2019-11-10,
1603:45:16:586:3:61603,61603,Quaidabad,PK61603,,,,Khushab,PK616,Punjab,PK6,Pakistan,PK,2018-12-26,2019-11-10,
1603:45:16:586:3:61701,61701,Lahore Cantt,PK61701,,,,Lahore,PK617,Punjab,PK6,Pakistan,PK,2018-12-26,2019-11-10,
1603:45:16:586:3:61702,61702,Lahore City,PK61702,,,,Lahore,PK617,Punjab,PK6,Pakistan,PK,2018-12-26,2019-11-10,
1603:45:16:586:3:61801,61801,Chaubara,PK61801,,,,Layyah,PK618,Punjab,PK6,Pakistan,PK,2018-12-26,2019-11-10,
1603:45:16:586:3:61802,61802,Karor Lal Esan,PK61802,,,,Layyah,PK618,Punjab,PK6,Pakistan,PK,2018-12-26,2019-11-10,
1603:45:16:586:3:61803,61803,Layyah,PK61803,,,,Layyah,PK618,Punjab,PK6,Pakistan,PK,2018-12-26,2019-11-10,
1603:45:16:586:3:61901,61901,Dunyapur,PK61901,,,,Lodhran,PK619,Punjab,PK6,Pakistan,PK,2018-12-26,2019-11-10,
1603:45:16:586:3:61902,61902,Kahror Pacca,PK61902,,,,Lodhran,PK619,Punjab,PK6,Pakistan,PK,2018-12-26,2019-11-10,
1603:45:16:586:3:61903,61903,Lodhran,PK61903,,,,Lodhran,PK619,Punjab,PK6,Pakistan,PK,2018-12-26,2019-11-10,
1603:45:16:586:3:62001,62001,Malakwal,PK62001,,,,Mandi Bahauddin,PK620,Punjab,PK6,Pakistan,PK,2018-12-26,2019-11-10,
1603:45:16:586:3:62002,62002,Mandi Bahauddin,PK62002,,,,Mandi Bahauddin,PK620,Punjab,PK6,Pakistan,PK,2018-12-26,2019-11-10,
1603:45:16:586:3:62003,62003,Phalia,PK62003,,,,Mandi Bahauddin,PK620,Punjab,PK6,Pakistan,PK,2018-12-26,2019-11-10,
1603:45:16:586:3:62101,62101,Isakhel,PK62101,,,,Mianwali,PK621,Punjab,PK6,Pakistan,PK,2018-12-26,2019-11-10,
1603:45:16:586:3:62102,62102,Mianwali,PK62102,,,,Mianwali,PK621,Punjab,PK6,Pakistan,PK,2018-12-26,2019-11-10,
1603:45:16:586:3:62103,62103,Piplan,PK62103,,,,Mianwali,PK621,Punjab,PK6,Pakistan,PK,2018-12-26,2019-11-10,
1603:45:16:586:3:62201,62201,Jalalpur Pirwala,PK62201,,,,Multan,PK622,Punjab,PK6,Pakistan,PK,2018-12-26,2019-11-10,
1603:45:16:586:3:62202,62202,Multan Saddar,PK62202,,,,Multan,PK622,Punjab,PK6,Pakistan,PK,2018-12-26,2019-11-10,
1603:45:16:586:3:62203,62203,Multan City,PK62203,,,,Multan,PK622,Punjab,PK6,Pakistan,PK,2018-12-26,2019-11-10,
1603:45:16:586:3:62204,62204,Shuabad,PK62204,,,,Multan,PK622,Punjab,PK6,Pakistan,PK,2018-12-26,2019-11-10,
1603:45:16:586:3:62301,62301,Alipur,PK62301,,,,Muzaffargarh,PK623,Punjab,PK6,Pakistan,PK,2018-12-26,2019-11-10,
1603:45:16:586:3:62302,62302,Jatoi,PK62302,,,,Muzaffargarh,PK623,Punjab,PK6,Pakistan,PK,2018-12-26,2019-11-10,
1603:45:16:586:3:62303,62303,Kot Addu,PK62303,,,,Muzaffargarh,PK623,Punjab,PK6,Pakistan,PK,2018-12-26,2019-11-10,
1603:45:16:586:3:62304,62304,Muzaffargarh,PK62304,,,,Muzaffargarh,PK623,Punjab,PK6,Pakistan,PK,2018-12-26,2019-11-10,
1603:45:16:586:3:62401,62401,Nankana Sahib,PK62401,,,,Nankana Sahib,PK624,Punjab,PK6,Pakistan,PK,2018-12-26,2019-11-10,
1603:45:16:586:3:62402,62402,Safdarabad,PK62402,,,,Nankana Sahib,PK624,Punjab,PK6,Pakistan,PK,2018-12-26,2019-11-10,
1603:45:16:586:3:62403,62403,Sangla Hill,PK62403,,,,Nankana Sahib,PK624,Punjab,PK6,Pakistan,PK,2018-12-26,2019-11-10,
1603:45:16:586:3:62404,62404,Shahkot,PK62404,,,,Nankana Sahib,PK624,Punjab,PK6,Pakistan,PK,2018-12-26,2019-11-10,
1603:45:16:586:3:62501,62501,Narowal,PK62501,,,,Narowal,PK625,Punjab,PK6,Pakistan,PK,2018-12-26,2019-11-10,
1603:45:16:586:3:62502,62502,Shakargarh,PK62502,,,,Narowal,PK625,Punjab,PK6,Pakistan,PK,2018-12-26,2019-11-10,
1603:45:16:586:3:62601,62601,Depalpur,PK62601,,,,Okara,PK626,Punjab,PK6,Pakistan,PK,2018-12-26,2019-11-10,
1603:45:16:586:3:62602,62602,Okara,PK62602,,,,Okara,PK626,Punjab,PK6,Pakistan,PK,2018-12-26,2019-11-10,
1603:45:16:586:3:62603,62603,Renala Khurd,PK62603,,,,Okara,PK626,Punjab,PK6,Pakistan,PK,2018-12-26,2019-11-10,
1603:45:16:586:3:62701,62701,Arif Wala,PK62701,,,,Pakpattan,PK627,Punjab,PK6,Pakistan,PK,2018-12-26,2019-11-10,
1603:45:16:586:3:62702,62702,Pakpattan,PK62702,,,,Pakpattan,PK627,Punjab,PK6,Pakistan,PK,2018-12-26,2019-11-10,
1603:45:16:586:3:62801,62801,Khanpur (Rahim Yar Khan),PK62801,,,,Rahim Yar Khan,PK628,Punjab,PK6,Pakistan,PK,2018-12-26,2019-11-10,
1603:45:16:586:3:62802,62802,Liaquatpur,PK62802,,,,Rahim Yar Khan,PK628,Punjab,PK6,Pakistan,PK,2018-12-26,2019-11-10,
1603:45:16:586:3:62803,62803,Rahim Yar Khan,PK62803,,,,Rahim Yar Khan,PK628,Punjab,PK6,Pakistan,PK,2018-12-26,2019-11-10,
1603:45:16:586:3:62804,62804,Sadiqabad,PK62804,,,,Rahim Yar Khan,PK628,Punjab,PK6,Pakistan,PK,2018-12-26,2019-11-10,
1603:45:16:586:3:62901,62901,De- Excluded Area Rajanpur,PK62901,,,,Rajanpur,PK629,Punjab,PK6,Pakistan,PK,2018-12-26,2019-11-10,
1603:45:16:586:3:62902,62902,Jampur,PK62902,,,,Rajanpur,PK629,Punjab,PK6,Pakistan,PK,2018-12-26,2019-11-10,
1603:45:16:586:3:62903,62903,Rajanpur,PK62903,,,,Rajanpur,PK629,Punjab,PK6,Pakistan,PK,2018-12-26,2019-11-10,
1603:45:16:586:3:62904,62904,Rojhan,PK62904,,,,Rajanpur,PK629,Punjab,PK6,Pakistan,PK,2018-12-26,2019-11-10,
1603:45:16:586:3:63001,63001,Gujar Khan,PK63001,,,,Rawalpindi,PK630,Punjab,PK6,Pakistan,PK,2018-12-26,2019-11-10,
1603:45:16:586:3:63002,63002,Kahuta,PK63002,,,,Rawalpindi,PK630,Punjab,PK6,Pakistan,PK,2018-12-26,2019-11-10,
1603:45:16:586:3:63003,63003,Kallar Sayedan,PK63003,,,,Rawalpindi,PK630,Punjab,PK6,Pakistan,PK,2018-12-26,2019-11-10,
1603:45:16:586:3:63004,63004,Kotli Sattian,PK63004,,,,Rawalpindi,PK630,Punjab,PK6,Pakistan,PK,2018-12-26,2019-11-10,
1603:45:16:586:3:63005,63005,Murree,PK63005,,,,Rawalpindi,PK630,Punjab,PK6,Pakistan,PK,2018-12-26,2019-11-10,
1603:45:16:586:3:63006,63006,Rawalpindi,PK63006,,,,Rawalpindi,PK630,Punjab,PK6,Pakistan,PK,2018-12-26,2019-11-10,
1603:45:16:586:3:63007,63007,Taxila,PK63007,,,,Rawalpindi,PK630,Punjab,PK6,Pakistan,PK,2018-12-26,2019-11-10,
1603:45:16:586:3:63101,63101,Chichawatni,PK63101,,,,Sahiwal,PK631,Punjab,PK6,Pakistan,PK,2018-12-26,2019-11-10,
1603:45:16:586:3:63102,63102,Sahiwal (Sahiwal),PK63102,,,,Sahiwal,PK631,Punjab,PK6,Pakistan,PK,2018-12-26,2019-11-10,
1603:45:16:586:3:63201,63201,Bhalwal,PK63201,,,,Sargodha,PK632,Punjab,PK6,Pakistan,PK,2018-12-26,2019-11-10,
1603:45:16:586:3:63202,63202,Kot Momin,PK63202,,,,Sargodha,PK632,Punjab,PK6,Pakistan,PK,2018-12-26,2019-11-10,
1603:45:16:586:3:63203,63203,Sahiwal (Sardogha),PK63203,,,,Sargodha,PK632,Punjab,PK6,Pakistan,PK,2018-12-26,2019-11-10,
1603:45:16:586:3:63204,63204,Sargodha,PK63204,,,,Sargodha,PK632,Punjab,PK6,Pakistan,PK,2018-12-26,2019-11-10,
1603:45:16:586:3:63205,63205,Shahpur,PK63205,,,,Sargodha,PK632,Punjab,PK6,Pakistan,PK,2018-12-26,2019-11-10,
1603:45:16:586:3:63206,63206,Sillanwali,PK63206,,,,Sargodha,PK632,Punjab,PK6,Pakistan,PK,2018-12-26,2019-11-10,
1603:45:16:586:3:63301,63301,Ferozewala,PK63301,,,,Sheikhupura,PK633,Punjab,PK6,Pakistan,PK,2018-12-26,2019-11-10,
1603:45:16:586:3:63302,63302,Muridke,PK63302,,,,Sheikhupura,PK633,Punjab,PK6,Pakistan,PK,2018-12-26,2019-11-10,
1603:45:16:586:3:63303,63303,Sharqpur,PK63303,,,,Sheikhupura,PK633,Punjab,PK6,Pakistan,PK,2018-12-26,2019-11-10,
1603:45:16:586:3:63304,63304,Sheikhupura,PK63304,,,,Sheikhupura,PK633,Punjab,PK6,Pakistan,PK,2018-12-26,2019-11-10,
1603:45:16:586:3:63401,63401,Daska,PK63401,,,,Sialkot,PK634,Punjab,PK6,Pakistan,PK,2018-12-26,2019-11-10,
1603:45:16:586:3:63402,63402,Pasrur,PK63402,,,,Sialkot,PK634,Punjab,PK6,Pakistan,PK,2018-12-26,2019-11-10,
1603:45:16:586:3:63403,63403,Sambrial,PK63403,,,,Sialkot,PK634,Punjab,PK6,Pakistan,PK,2018-12-26,2019-11-10,
1603:45:16:586:3:63404,63404,Sialkot,PK63404,,,,Sialkot,PK634,Punjab,PK6,Pakistan,PK,2018-12-26,2019-11-10,
1603:45:16:586:3:63501,63501,Gojra,PK63501,,,,Toba Tek Singh,PK635,Punjab,PK6,Pakistan,PK,2018-12-26,2019-11-10,
1603:45:16:586:3:63502,63502,Kamalia,PK63502,,,,Toba Tek Singh,PK635,Punjab,PK6,Pakistan,PK,2018-12-26,2019-11-10,
1603:45:16:586:3:63503,63503,Toba Tek Singh,PK63503,,,,Toba Tek Singh,PK635,Punjab,PK6,Pakistan,PK,2018-12-26,2019-11-10,
1603:45:16:586:3:63601,63601,Burewala,PK63601,,,,Vehari,PK636,Punjab,PK6,Pakistan,PK,2018-12-26,2019-11-10,
1603:45:16:586:3:63602,63602,Mailsi,PK63602,,,,Vehari,PK636,Punjab,PK6,Pakistan,PK,2018-12-26,2019-11-10,
1603:45:16:586:3:63603,63603,Vehari,PK63603,,,,Vehari,PK636,Punjab,PK6,Pakistan,PK,2018-12-26,2019-11-10,
1603:45:16:586:3:70101,70101,Awaran,PK70101,,,,Awaran,PK701,Balochistan,PK7,Pakistan,PK,2018-12-26,2019-11-10,
1603:45:16:586:3:70102,70102,Jhal Jao,PK70102,,,,Awaran,PK701,Balochistan,PK7,Pakistan,PK,2018-12-26,2019-11-10,
1603:45:16:586:3:70103,70103,Mashkai,PK70103,,,,Awaran,PK701,Balochistan,PK7,Pakistan,PK,2018-12-26,2019-11-10,
1603:45:16:586:3:70201,70201,Barkhan,PK70201,,,,Barkhan,PK702,Balochistan,PK7,Pakistan,PK,2018-12-26,2019-11-10,
1603:45:16:586:3:70401,70401,Chagai,PK70401,,,,Chagai,PK704,Balochistan,PK7,Pakistan,PK,2018-12-26,2019-11-10,
1603:45:16:586:3:70402,70402,Dalbandin,PK70402,,,,Chagai,PK704,Balochistan,PK7,Pakistan,PK,2018-12-26,2019-11-10,
1603:45:16:586:3:70403,70403,Taftan,PK70403,,,,Chagai,PK704,Balochistan,PK7,Pakistan,PK,2018-12-26,2019-11-10,
1603:45:16:586:3:70501,70501,Dera Bugti,PK70501,,,,Dera Bugti,PK705,Balochistan,PK7,Pakistan,PK,2018-12-26,2019-11-10,
1603:45:16:586:3:70502,70502,Phelawagh,PK70502,,,,Dera Bugti,PK705,Balochistan,PK7,Pakistan,PK,2018-12-26,2019-11-10,
1603:45:16:586:3:70503,70503,Sui,PK70503,,,,Dera Bugti,PK705,Balochistan,PK7,Pakistan,PK,2018-12-26,2019-11-10,
1603:45:16:586:3:70601,70601,Gwadar,PK70601,,,,Gwadar,PK706,Balochistan,PK7,Pakistan,PK,2018-12-26,2019-11-10,
1603:45:16:586:3:70602,70602,Jiwani,PK70602,,,,Gwadar,PK706,Balochistan,PK7,Pakistan,PK,2018-12-26,2019-11-10,
1603:45:16:586:3:70603,70603,Ormara,PK70603,,,,Gwadar,PK706,Balochistan,PK7,Pakistan,PK,2018-12-26,2019-11-10,
1603:45:16:586:3:70604,70604,Pasni,PK70604,,,,Gwadar,PK706,Balochistan,PK7,Pakistan,PK,2018-12-26,2019-11-10,
1603:45:16:586:3:70701,70701,Harnai,PK70701,,,,Harnai,PK707,Balochistan,PK7,Pakistan,PK,2018-12-26,2019-11-10,
1603:45:16:586:3:70801,70801,Gandakha,PK70801,,,,Jaffarabad,PK708,Balochistan,PK7,Pakistan,PK,2018-12-26,2019-11-10,
1603:45:16:586:3:70802,70802,Jhat Pat,PK70802,,,,Jaffarabad,PK708,Balochistan,PK7,Pakistan,PK,2018-12-26,2019-11-10,
1603:45:16:586:3:70804,70804,Usta Muhammad,PK70804,,,,Jaffarabad,PK708,Balochistan,PK7,Pakistan,PK,2018-12-26,2019-11-10,
1603:45:16:586:3:70901,70901,Gandawa,PK70901,,,,Jhal Magsi,PK709,Balochistan,PK7,Pakistan,PK,2018-12-26,2019-11-10,
1603:45:16:586:3:70902,70902,Jhal Magsi,PK70902,,,,Jhal Magsi,PK709,Balochistan,PK7,Pakistan,PK,2018-12-26,2019-11-10,
1603:45:16:586:3:71001,71001,Kalat,PK71001,,,,Kalat,PK710,Balochistan,PK7,Pakistan,PK,2018-12-26,2019-11-10,
1603:45:16:586:3:71002,71002,Surab,PK71002,,,,Kalat,PK710,Balochistan,PK7,Pakistan,PK,2018-12-26,2019-11-10,
1603:45:16:586:3:71102,71102,Mach,PK71102,,,,Kachhi,PK711,Balochistan,PK7,Pakistan,PK,2018-12-26,2019-11-10,
1603:45:16:586:3:71103,71103,Sanni,PK71103,,,,Kachhi,PK711,Balochistan,PK7,Pakistan,PK,2018-12-26,2019-11-10,
1603:45:16:586:3:71201,71201,Balnigor,PK71201,,,,Kech,PK712,Balochistan,PK7,Pakistan,PK,2018-12-26,2019-11-10,
1603:45:16:586:3:71202,71202,Buleda,PK71202,,,,Kech,PK712,Balochistan,PK7,Pakistan,PK,2018-12-26,2019-11-10,
1603:45:16:586:3:71203,71203,Dasht (Kech),PK71203,,,,Kech,PK712,Balochistan,PK7,Pakistan,PK,2018-12-26,2019-11-10,
1603:45:16:586:3:71204,71204,Kech,PK71204,,,,Kech,PK712,Balochistan,PK7,Pakistan,PK,2018-12-26,2019-11-10,
1603:45:16:586:3:71205,71205,Mand,PK71205,,,,Kech,PK712,Balochistan,PK7,Pakistan,PK,2018-12-26,2019-11-10,
1603:45:16:586:3:71206,71206,Tump,PK71206,,,,Kech,PK712,Balochistan,PK7,Pakistan,PK,2018-12-26,2019-11-10,
1603:45:16:586:3:71301,71301,Kharan,PK71301,,,,Kharan,PK713,Balochistan,PK7,Pakistan,PK,2018-12-26,2019-11-10,
1603:45:16:586:3:71401,71401,Khuzdar,PK71401,,,,Khuzdar,PK714,Balochistan,PK7,Pakistan,PK,2018-12-26,2019-11-10,
1603:45:16:586:3:71402,71402,Nal,PK71402,,,,Khuzdar,PK714,Balochistan,PK7,Pakistan,PK,2018-12-26,2019-11-10,
1603:45:16:586:3:71403,71403,Wadh,PK71403,,,,Khuzdar,PK714,Balochistan,PK7,Pakistan,PK,2018-12-26,2019-11-10,
1603:45:16:586:3:71404,71404,Zehri,PK71404,,,,Khuzdar,PK714,Balochistan,PK7,Pakistan,PK,2018-12-26,2019-11-10,
1603:45:16:586:3:71501,71501,Chaman,PK71501,,,,Killa Abdullah,PK715,Balochistan,PK7,Pakistan,PK,2018-12-26,2019-11-10,
1603:45:16:586:3:71502,71502,Killa Abdullah,PK71502,,,,Killa Abdullah,PK715,Balochistan,PK7,Pakistan,PK,2018-12-26,2019-11-10,
1603:45:16:586:3:71601,71601,Badinai,PK71601,,,,Killa Saifullah,PK716,Balochistan,PK7,Pakistan,PK,2018-12-26,2019-11-10,
1603:45:16:586:3:71602,71602,Kan Mehtarzai,PK71602,,,,Killa Saifullah,PK716,Balochistan,PK7,Pakistan,PK,2018-12-26,2019-11-10,
1603:45:16:586:3:71603,71603,Killa Saifullah,PK71603,,,,Killa Saifullah,PK716,Balochistan,PK7,Pakistan,PK,2018-12-26,2019-11-10,
1603:45:16:586:3:71604,71604,Loi Band,PK71604,,,,Killa Saifullah,PK716,Balochistan,PK7,Pakistan,PK,2018-12-26,2019-11-10,
1603:45:16:586:3:71605,71605,Muslim Bagh,PK71605,,,,Killa Saifullah,PK716,Balochistan,PK7,Pakistan,PK,2018-12-26,2019-11-10,
1603:45:16:586:3:71606,71606,Shinkai,PK71606,,,,Killa Saifullah,PK716,Balochistan,PK7,Pakistan,PK,2018-12-26,2019-11-10,
1603:45:16:586:3:71701,71701,Kahan,PK71701,,,,Kohlu,PK717,Balochistan,PK7,Pakistan,PK,2018-12-26,2019-11-10,
1603:45:16:586:3:71702,71702,Kohlu,PK71702,,,,Kohlu,PK717,Balochistan,PK7,Pakistan,PK,2018-12-26,2019-11-10,
1603:45:16:586:3:71703,71703,Mawand,PK71703,,,,Kohlu,PK717,Balochistan,PK7,Pakistan,PK,2018-12-26,2019-11-10,
1603:45:16:586:3:71801,71801,Bela,PK71801,,,,Las Bela,PK718,Balochistan,PK7,Pakistan,PK,2018-12-26,2019-11-10,
1603:45:16:586:3:71802,71802,Dureji,PK71802,,,,Las Bela,PK718,Balochistan,PK7,Pakistan,PK,2018-12-26,2019-11-10,
1603:45:16:586:3:71803,71803,Gaddani,PK71803,,,,Las Bela,PK718,Balochistan,PK7,Pakistan,PK,2018-12-26,2019-11-10,
1603:45:16:586:3:71804,71804,Hub,PK71804,,,,Las Bela,PK718,Balochistan,PK7,Pakistan,PK,2018-12-26,2019-11-10,
1603:45:16:586:3:71805,71805,Kanraj,PK71805,,,,Las Bela,PK718,Balochistan,PK7,Pakistan,PK,2018-12-26,2019-11-10,
1603:45:16:586:3:71806,71806,Lakhra,PK71806,,,,Las Bela,PK718,Balochistan,PK7,Pakistan,PK,2018-12-26,2019-11-10,
1603:45:16:586:3:71807,71807,Liari,PK71807,,,,Las Bela,PK718,Balochistan,PK7,Pakistan,PK,2018-12-26,2019-11-10,
1603:45:16:586:3:71808,71808,Sonmiani,PK71808,,,,Las Bela,PK718,Balochistan,PK7,Pakistan,PK,2018-12-26,2019-11-10,
1603:45:16:586:3:71809,71809,Uthal,PK71809,,,,Las Bela,PK718,Balochistan,PK7,Pakistan,PK,2018-12-26,2019-11-10,
1603:45:16:586:3:71901,71901,Duki,PK71901,,,,Loralai,PK719,Balochistan,PK7,Pakistan,PK,2018-12-26,2019-11-10,
1603:45:16:586:3:71902,71902,Loralai,PK71902,,,,Loralai,PK719,Balochistan,PK7,Pakistan,PK,2018-12-26,2019-11-10,
1603:45:16:586:3:72001,72001,Dasht (Mastung),PK72001,,,,Mastung,PK720,Balochistan,PK7,Pakistan,PK,2018-12-26,2019-11-10,
1603:45:16:586:3:72002,72002,Mastung,PK72002,,,,Mastung,PK720,Balochistan,PK7,Pakistan,PK,2018-12-26,2019-11-10,
1603:45:16:586:3:72101,72101,Musakhel,PK72101,,,,Musakhel,PK721,Balochistan,PK7,Pakistan,PK,2018-12-26,2019-11-10,
1603:45:16:586:3:72201,72201,Baba Kot,PK72201,,,,Nasirabad,PK722,Balochistan,PK7,Pakistan,PK,2018-12-26,2019-11-10,
1603:45:16:586:3:72202,72202,Chattar,PK72202,,,,Nasirabad,PK722,Balochistan,PK7,Pakistan,PK,2018-12-26,2019-11-10,
1603:45:16:586:3:72203,72203,Dera Murad Jamali,PK72203,,,,Nasirabad,PK722,Balochistan,PK7,Pakistan,PK,2018-12-26,2019-11-10,
1603:45:16:586:3:72204,72204,Tamboo,PK72204,,,,Nasirabad,PK722,Balochistan,PK7,Pakistan,PK,2018-12-26,2019-11-10,
1603:45:16:586:3:72301,72301,Nushki,PK72301,,,,Nushki,PK723,Balochistan,PK7,Pakistan,PK,2018-12-26,2019-11-10,
1603:45:16:586:3:72401,72401,Gichk,PK72401,,,,Panjgur,PK724,Balochistan,PK7,Pakistan,PK,2018-12-26,2019-11-10,
1603:45:16:586:3:72402,72402,Panjgur,PK72402,,,,Panjgur,PK724,Balochistan,PK7,Pakistan,PK,2018-12-26,2019-11-10,
1603:45:16:586:3:72403,72403,Parome,PK72403,,,,Panjgur,PK724,Balochistan,PK7,Pakistan,PK,2018-12-26,2019-11-10,
1603:45:16:586:3:72501,72501,Barshore,PK72501,,,,Pishin,PK725,Balochistan,PK7,Pakistan,PK,2018-12-26,2019-11-10,
1603:45:16:586:3:72502,72502,Karezat,PK72502,,,,Pishin,PK725,Balochistan,PK7,Pakistan,PK,2018-12-26,2019-11-10,
1603:45:16:586:3:72503,72503,Pishin,PK72503,,,,Pishin,PK725,Balochistan,PK7,Pakistan,PK,2018-12-26,2019-11-10,
1603:45:16:586:3:72601,72601,Quetta City,PK72601,,,,Quetta,PK726,Balochistan,PK7,Pakistan,PK,2018-12-26,2019-11-10,
1603:45:16:586:3:72602,72602,Panjpai,PK72602,,,,Quetta,PK726,Balochistan,PK7,Pakistan,PK,2018-12-26,2019-11-10,
1603:45:16:586:3:72701,72701,Sheerani,PK72701,,,,Sheerani,PK727,Balochistan,PK7,Pakistan,PK,2018-12-26,2019-11-10,
1603:45:16:586:3:72801,72801,Kut Mandai,PK72801,,,,Sibi,PK728,Balochistan,PK7,Pakistan,PK,2018-12-26,2019-11-10,
1603:45:16:586:3:72803,72803,Sangan,PK72803,,,,Sibi,PK728,Balochistan,PK7,Pakistan,PK,2018-12-26,2019-11-10,
1603:45:16:586:3:72804,72804,Sibi,PK72804,,,,Sibi,PK728,Balochistan,PK7,Pakistan,PK,2018-12-26,2019-11-10,
1603:45:16:586:3:72901,72901,Besima,PK72901,,,,Washuk,PK729,Balochistan,PK7,Pakistan,PK,2018-12-26,2019-11-10,
1603:45:16:586:3:72902,72902,Mashkhel,PK72902,,,,Washuk,PK729,Balochistan,PK7,Pakistan,PK,2018-12-26,2019-11-10,
1603:45:16:586:3:72903,72903,Nag,PK72903,,,,Washuk,PK729,Balochistan,PK7,Pakistan,PK,2018-12-26,2019-11-10,
1603:45:16:586:3:72904,72904,Washuk,PK72904,,,,Washuk,PK729,Balochistan,PK7,Pakistan,PK,2018-12-26,2019-11-10,
1603:45:16:586:3:73001,73001,Kakar Khurasan,PK73001,,,,Zhob,PK730,Balochistan,PK7,Pakistan,PK,2018-12-26,2019-11-10,
1603:45:16:586:3:73002,73002,Zhob,PK73002,,,,Zhob,PK730,Balochistan,PK7,Pakistan,PK,2018-12-26,2019-11-10,
1603:45:16:586:3:73101,73101,Sinjawi,PK73101,,,,Ziarat,PK731,Balochistan,PK7,Pakistan,PK,2018-12-26,2019-11-10,
1603:45:16:586:3:73102,73102,Ziarat,PK73102,,,,Ziarat,PK731,Balochistan,PK7,Pakistan,PK,2018-12-26,2019-11-10,
1603:45:16:586:3:73201,73201,Bhag,PK73201,,,,Lehri,PK732,Balochistan,PK7,Pakistan,PK,2018-12-26,2019-11-10,
1603:45:16:586:3:73202,73202,Lehri,PK73202,,,,Lehri,PK732,Balochistan,PK7,Pakistan,PK,2018-12-26,2019-11-10,
1603:45:16:586:3:73301,73301,Sohbatpur,PK73301,,,,Sohbatpur,PK733,Balochistan,PK7,Pakistan,PK,2018-12-26,2019-11-10,
1603:45:16:586:3:80101,80101,Badin,PK80101,,,,Badin,PK801,Sindh,PK8,Pakistan,PK,2018-12-26,2019-11-10,
1603:45:16:586:3:80102,80102,Matli,PK80102,,,,Badin,PK801,Sindh,PK8,Pakistan,PK,2018-12-26,2019-11-10,
1603:45:16:586:3:80103,80103,Shaheed Fazal Rahu,PK80103,,,,Badin,PK801,Sindh,PK8,Pakistan,PK,2018-12-26,2019-11-10,
1603:45:16:586:3:80104,80104,Tando Bago,PK80104,,,,Badin,PK801,Sindh,PK8,Pakistan,PK,2018-12-26,2019-11-10,
1603:45:16:586:3:80201,80201,Dadu,PK80201,,,,Dadu,PK802,Sindh,PK8,Pakistan,PK,2018-12-26,2019-11-10,
1603:45:16:586:3:80202,80202,Johi,PK80202,,,,Dadu,PK802,Sindh,PK8,Pakistan,PK,2018-12-26,2019-11-10,
1603:45:16:586:3:80203,80203,Khairpur Nathan Shah,PK80203,,,,Dadu,PK802,Sindh,PK8,Pakistan,PK,2018-12-26,2019-11-10,
1603:45:16:586:3:80204,80204,Mehar,PK80204,,,,Dadu,PK802,Sindh,PK8,Pakistan,PK,2018-12-26,2019-11-10,
1603:45:16:586:3:80301,80301,Daharki,PK80301,,,,Ghotki,PK803,Sindh,PK8,Pakistan,PK,2018-12-26,2019-11-10,
