#adm3+name+i_eng+is_latn,#adm3+code+v_pcode,#adm3+name,#adm3+name+alt1+i_eng+is_latn,#adm3+name+alt2+i_eng+is_latn,#adm2+name+i_eng+is_latn,#adm2+code+v_pcode,#adm1+name+i_eng+is_latn,#adm1+code+v_pcode,#country+name+i_eng+is_latn,#country+code+v_iso3166p1a2,#date+start,#date+updated,#date+end
Sagadati,TL030205,,,,Laga,TL0302,Baucau,TL03,Timor-Leste,TL,2006-12-10,2020-09-16,
Nunira,TL030206,,,,Laga,TL0302,Baucau,TL03,Timor-Leste,TL,2006-12-10,2020-09-16,
Libagua,TL030207,,,,Laga,TL0302,Baucau,TL03,Timor-Leste,TL,2006-12-10,2020-09-16,
Saelari,TL030208,,,,Laga,TL0302,Baucau,TL03,Timor-Leste,TL,2006-12-10,2020-09-16,
Baguia,TL030301,,,,Quelicai,TL0303,Baucau,TL03,Timor-Leste,TL,2006-12-10,2020-09-16,
Locoliu,TL030302,,,,Quelicai,TL0303,Baucau,TL03,Timor-Leste,TL,2006-12-10,2020-09-16,
Letemuno,TL030303,,,,Quelicai,TL0303,Baucau,TL03,Timor-Leste,TL,2006-12-10,2020-09-16,
Waitame,TL030304,,,,Quelicai,TL0303,Baucau,TL03,Timor-Leste,TL,2006-12-10,2020-09-16,
Macalaco,TL030305,,,,Quelicai,TL0303,Baucau,TL03,Timor-Leste,TL,2006-12-10,2020-09-16,
Bualale,TL030306,,,,Quelicai,TL0303,Baucau,TL03,Timor-Leste,TL,2006-12-10,2020-09-16,
Lelalai,TL030307,,,,Quelicai,TL0303,Baucau,TL03,Timor-Leste,TL,2006-12-10,2020-09-16,
Abo,TL030308,,,,Quelicai,TL0303,Baucau,TL03,Timor-Leste,TL,2006-12-10,2020-09-16,
Guruca,TL030309,,,,Quelicai,TL0303,Baucau,TL03,Timor-Leste,TL,2006-12-10,2020-09-16,
Afaca,TL030310,,,,Quelicai,TL0303,Baucau,TL03,Timor-Leste,TL,2006-12-10,2020-09-16,
Laisorolai de Cima,TL030311,,,,Quelicai,TL0303,Baucau,TL03,Timor-Leste,TL,2006-12-10,2020-09-16,
Laisorolai de Baixo,TL030312,,,,Quelicai,TL0303,Baucau,TL03,Timor-Leste,TL,2006-12-10,2020-09-16,
Maluro,TL030313,,,,Quelicai,TL0303,Baucau,TL03,Timor-Leste,TL,2006-12-10,2020-09-16,
Namanei,TL030314,,,,Quelicai,TL0303,Baucau,TL03,Timor-Leste,TL,2006-12-10,2020-09-16,
Abafala,TL030315,,,,Quelicai,TL0303,Baucau,TL03,Timor-Leste,TL,2006-12-10,2020-09-16,
Afaloicai,TL030401,,,,Baguia,TL0304,Baucau,TL03,Timor-Leste,TL,2006-12-10,2020-09-16,
Alaua Craic,TL030402,,,,Baguia,TL0304,Baucau,TL03,Timor-Leste,TL,2006-12-10,2020-09-16,
Alaua Leten,TL030403,,,,Baguia,TL0304,Baucau,TL03,Timor-Leste,TL,2006-12-10,2020-09-16,
Haeconi,TL030404,,,,Baguia,TL0304,Baucau,TL03,Timor-Leste,TL,2006-12-10,2020-09-16,
Ossu-Huna,TL030405,,,,Baguia,TL0304,Baucau,TL03,Timor-Leste,TL,2006-12-10,2020-09-16,
Lari Sula,TL030406,,,,Baguia,TL0304,Baucau,TL03,Timor-Leste,TL,2006-12-10,2020-09-16,
Samalari,TL030407,,,,Baguia,TL0304,Baucau,TL03,Timor-Leste,TL,2006-12-10,2020-09-16,
Defa Uassi,TL030408,,,,Baguia,TL0304,Baucau,TL03,Timor-Leste,TL,2006-12-10,2020-09-16,
Lavateri,TL030409,,,,Baguia,TL0304,Baucau,TL03,Timor-Leste,TL,2006-12-10,2020-09-16,
Uacala,TL030410,,,,Baguia,TL0304,Baucau,TL03,Timor-Leste,TL,2006-12-10,2020-09-16,
Vemase,TL030501,,,,Vemasse,TL0305,Baucau,TL03,Timor-Leste,TL,2006-12-10,2020-09-16,
Ostico,TL030502,,,,Vemasse,TL0305,Baucau,TL03,Timor-Leste,TL,2006-12-10,2020-09-16,
Ossoala,TL030503,,,,Vemasse,TL0305,Baucau,TL03,Timor-Leste,TL,2006-12-10,2020-09-16,
Loilubo,TL030504,,,,Vemasse,TL0305,Baucau,TL03,Timor-Leste,TL,2006-12-10,2020-09-16,
Uaigae,TL030505,,,,Vemasse,TL0305,Baucau,TL03,Timor-Leste,TL,2006-12-10,2020-09-16,
Uatu-Lari,TL030506,,,,Vemasse,TL0305,Baucau,TL03,Timor-Leste,TL,2006-12-10,2020-09-16,
Caicua,TL030507,,,,Vemasse,TL0305,Baucau,TL03,Timor-Leste,TL,2006-12-10,2020-09-16,
Bado Ho'o,TL030601,Bado Hoo,,,Venilale,TL0306,Baucau,TL03,Timor-Leste,TL,2006-12-10,2020-09-16,
Baha Mori,TL030602,,,,Venilale,TL0306,Baucau,TL03,Timor-Leste,TL,2006-12-10,2020-09-16,
Uailaha,TL030603,,,,Venilale,TL0306,Baucau,TL03,Timor-Leste,TL,2006-12-10,2020-09-16,
Uaiolo,TL030604,,,,Venilale,TL0306,Baucau,TL03,Timor-Leste,TL,2006-12-10,2020-09-16,
Uma Ana Ico,TL030605,,,,Venilale,TL0306,Baucau,TL03,Timor-Leste,TL,2006-12-10,2020-09-16,
Uma Ana Ulu,TL030606,,,,Venilale,TL0306,Baucau,TL03,Timor-Leste,TL,2006-12-10,2020-09-16,
Fatulia,TL030607,,,,Venilale,TL0306,Baucau,TL03,Timor-Leste,TL,2006-12-10,2020-09-16,
Uataco,TL030608,,,,Venilale,TL0306,Baucau,TL03,Timor-Leste,TL,2006-12-10,2020-09-16,
Lahomea,TL040101,,,,Maliana,TL0401,Bobonaro,TL04,Timor-Leste,TL,2006-12-10,2020-09-16,
Rraifun,TL040102,,,,Maliana,TL0401,Bobonaro,TL04,Timor-Leste,TL,2006-12-10,2020-09-16,
Ritabou,TL040103,,,,Maliana,TL0401,Bobonaro,TL04,Timor-Leste,TL,2006-12-10,2020-09-16,
Odomau,TL040104,,,,Maliana,TL0401,Bobonaro,TL04,Timor-Leste,TL,2006-12-10,2020-09-16,
Holsa,TL040105,,,,Maliana,TL0401,Bobonaro,TL04,Timor-Leste,TL,2006-12-10,2020-09-16,
Tapo/Memo,TL040106,,,,Maliana,TL0401,Bobonaro,TL04,Timor-Leste,TL,2006-12-10,2020-09-16,
Saburai,TL040107,,,,Maliana,TL0401,Bobonaro,TL04,Timor-Leste,TL,2006-12-10,2020-09-16,
Rraiheu,TL040201,,,,Cailaco,TL0402,Bobonaro,TL04,Timor-Leste,TL,2006-12-10,2020-09-16,
Goulolo,TL040202,,,,Cailaco,TL0402,Bobonaro,TL04,Timor-Leste,TL,2006-12-10,2020-09-16,
Meligo,TL040203,,,,Cailaco,TL0402,Bobonaro,TL04,Timor-Leste,TL,2006-12-10,2020-09-16,
Atudara,TL040204,,,,Cailaco,TL0402,Bobonaro,TL04,Timor-Leste,TL,2006-12-10,2020-09-16,
Ppurugoa,TL040205,,,,Cailaco,TL0402,Bobonaro,TL04,Timor-Leste,TL,2006-12-10,2020-09-16,
Dau Udo,TL040206,,,,Cailaco,TL0402,Bobonaro,TL04,Timor-Leste,TL,2006-12-10,2020-09-16,
Guenu Lai,TL040207,,,,Cailaco,TL0402,Bobonaro,TL04,Timor-Leste,TL,2006-12-10,2020-09-16,
Manapa,TL040208,,,,Cailaco,TL0402,Bobonaro,TL04,Timor-Leste,TL,2006-12-10,2020-09-16,
Balibo Vila,TL040301,,,,Balibo,TL0403,Bobonaro,TL04,Timor-Leste,TL,2006-12-10,2020-09-16,
Leohito,TL040302,,,,Balibo,TL0403,Bobonaro,TL04,Timor-Leste,TL,2006-12-10,2020-09-16,
Cowa,TL040303,,,,Balibo,TL0403,Bobonaro,TL04,Timor-Leste,TL,2006-12-10,2020-09-16,
Leolima,TL040304,,,,Balibo,TL0403,Bobonaro,TL04,Timor-Leste,TL,2006-12-10,2020-09-16,
Sanirin,TL040305,,,,Balibo,TL0403,Bobonaro,TL04,Timor-Leste,TL,2006-12-10,2020-09-16,
Batugade,TL040306,,,,Balibo,TL0403,Bobonaro,TL04,Timor-Leste,TL,2006-12-10,2020-09-16,
Aidabaleten,TL040401,,,,Atabae,TL0404,Bobonaro,TL04,Timor-Leste,TL,2006-12-10,2020-09-16,
Atabae,TL040402,,,,Atabae,TL0404,Bobonaro,TL04,Timor-Leste,TL,2006-12-10,2020-09-16,
Rairobo,TL040403,,,,Atabae,TL0404,Bobonaro,TL04,Timor-Leste,TL,2006-12-10,2020-09-16,
Hataz,TL040404,,,,Atabae,TL0404,Bobonaro,TL04,Timor-Leste,TL,2006-12-10,2020-09-16,
Opa,TL040501,,,,Lolotoe,TL0405,Bobonaro,TL04,Timor-Leste,TL,2006-12-10,2020-09-16,
Lupal,TL040502,,,,Lolotoe,TL0405,Bobonaro,TL04,Timor-Leste,TL,2006-12-10,2020-09-16,
Guda,TL040503,,,,Lolotoe,TL0405,Bobonaro,TL04,Timor-Leste,TL,2006-12-10,2020-09-16,
Deudet,TL040504,,,,Lolotoe,TL0405,Bobonaro,TL04,Timor-Leste,TL,2006-12-10,2020-09-16,
Lebos,TL040505,,,,Lolotoe,TL0405,Bobonaro,TL04,Timor-Leste,TL,2006-12-10,2020-09-16,
Lontas,TL040506,,,,Lolotoe,TL0405,Bobonaro,TL04,Timor-Leste,TL,2006-12-10,2020-09-16,
Gildapil,TL040507,,,,Lolotoe,TL0405,Bobonaro,TL04,Timor-Leste,TL,2006-12-10,2020-09-16,
Ai-Assa,TL040601,,,,Bobonaro,TL0406,Bobonaro,TL04,Timor-Leste,TL,2006-12-10,2020-09-16,
Atu-Aben,TL040602,,,,Bobonaro,TL0406,Bobonaro,TL04,Timor-Leste,TL,2006-12-10,2020-09-16,
Bobonaro,TL040603,,,,Bobonaro,TL0406,Bobonaro,TL04,Timor-Leste,TL,2006-12-10,2020-09-16,
Carabau,TL040604,,,,Bobonaro,TL0406,Bobonaro,TL04,Timor-Leste,TL,2006-12-10,2020-09-16,
Colimau,TL040605,,,,Bobonaro,TL0406,Bobonaro,TL04,Timor-Leste,TL,2006-12-10,2020-09-16,
Cotabot,TL040606,,,,Bobonaro,TL0406,Bobonaro,TL04,Timor-Leste,TL,2006-12-10,2020-09-16,
Lourba,TL040607,,,,Bobonaro,TL0406,Bobonaro,TL04,Timor-Leste,TL,2006-12-10,2020-09-16,
Lour,TL040608,,,,Bobonaro,TL0406,Bobonaro,TL04,Timor-Leste,TL,2006-12-10,2020-09-16,
Leber,TL040609,,,,Bobonaro,TL0406,Bobonaro,TL04,Timor-Leste,TL,2006-12-10,2020-09-16,
Malilait,TL040610,,,,Bobonaro,TL0406,Bobonaro,TL04,Timor-Leste,TL,2006-12-10,2020-09-16,
Molop,TL040611,,,,Bobonaro,TL0406,Bobonaro,TL04,Timor-Leste,TL,2006-12-10,2020-09-16,
Male-Ubu,TL040612,,,,Bobonaro,TL0406,Bobonaro,TL04,Timor-Leste,TL,2006-12-10,2020-09-16,
Oe-leu,TL040613,,,,Bobonaro,TL0406,Bobonaro,TL04,Timor-Leste,TL,2006-12-10,2020-09-16,
Soilesu,TL040614,,,,Bobonaro,TL0406,Bobonaro,TL04,Timor-Leste,TL,2006-12-10,2020-09-16,
Sibuni,TL040615,,,,Bobonaro,TL0406,Bobonaro,TL04,Timor-Leste,TL,2006-12-10,2020-09-16,
Tapo,TL040616,,,,Bobonaro,TL0406,Bobonaro,TL04,Timor-Leste,TL,2006-12-10,2020-09-16,
Tebabui,TL040617,,,,Bobonaro,TL0406,Bobonaro,TL04,Timor-Leste,TL,2006-12-10,2020-09-16,
Ilat-Laun,TL040618,,,,Bobonaro,TL0406,Bobonaro,TL04,Timor-Leste,TL,2006-12-10,2020-09-16,
Fatululic,TL050101,,,,Fatululic,TL0501,Covalima,TL05,Timor-Leste,TL,2006-12-10,2020-09-16,
Taroman,TL050102,,,,Fatululic,TL0501,Covalima,TL05,Timor-Leste,TL,2006-12-10,2020-09-16,
Fatumea,TL050201,,,,Fatumean,TL0502,Covalima,TL05,Timor-Leste,TL,2006-12-10,2020-09-16,
Belulik Leten,TL050202,,,,Fatumean,TL0502,Covalima,TL05,Timor-Leste,TL,2006-12-10,2020-09-16,
Nanu,TL050203,,,,Fatumean,TL0502,Covalima,TL05,Timor-Leste,TL,2006-12-10,2020-09-16,
Fohoren,TL050301,,,,Forohem,TL0503,Covalima,TL05,Timor-Leste,TL,2006-12-10,2020-09-16,
Lactos,TL050302,,,,Forohem,TL0503,Covalima,TL05,Timor-Leste,TL,2006-12-10,2020-09-16,
Dato Rua,TL050303,,,,Forohem,TL0503,Covalima,TL05,Timor-Leste,TL,2006-12-10,2020-09-16,
Dato Tolu,TL050304,,,,Forohem,TL0503,Covalima,TL05,Timor-Leste,TL,2006-12-10,2020-09-16,
Holpilat,TL050401,,,,Maukatar,TL0504,Covalima,TL05,Timor-Leste,TL,2006-12-10,2020-09-16,
Ogues,TL050402,,,,Maukatar,TL0504,Covalima,TL05,Timor-Leste,TL,2006-12-10,2020-09-16,
Matai,TL050403,,,,Maukatar,TL0504,Covalima,TL05,Timor-Leste,TL,2006-12-10,2020-09-16,
Belecasac,TL050404,,,,Maukatar,TL0504,Covalima,TL05,Timor-Leste,TL,2006-12-10,2020-09-16,
Beco,TL050501,,,,Suai,TL0505,Covalima,TL05,Timor-Leste,TL,2006-12-10,2020-09-16,
Debos,TL050502,,,,Suai,TL0505,Covalima,TL05,Timor-Leste,TL,2006-12-10,2020-09-16,
Suai Loro,TL050503,,,,Suai,TL0505,Covalima,TL05,Timor-Leste,TL,2006-12-10,2020-09-16,
Camenaça,TL050504,Camenaca,,,Suai,TL0505,Covalima,TL05,Timor-Leste,TL,2006-12-10,2020-09-16,
Labarai,TL050505,,,,Suai,TL0505,Covalima,TL05,Timor-Leste,TL,2006-12-10,2020-09-16,
Foholulic,TL050601,,,,Tilomar,TL0506,Covalima,TL05,Timor-Leste,TL,2006-12-10,2020-09-16,
Lalawa,TL050602,,,,Tilomar,TL0506,Covalima,TL05,Timor-Leste,TL,2006-12-10,2020-09-16,
Maudemo,TL050603,,,,Tilomar,TL0506,Covalima,TL05,Timor-Leste,TL,2006-12-10,2020-09-16,
Casabauc,TL050604,,,,Tilomar,TL0506,Covalima,TL05,Timor-Leste,TL,2006-12-10,2020-09-16,
Raimea,TL050701,,,,Zumalai,TL0507,Covalima,TL05,Timor-Leste,TL,2006-12-10,2020-09-16,
Zulo,TL050702,,,,Zumalai,TL0507,Covalima,TL05,Timor-Leste,TL,2006-12-10,2020-09-16,
Lour,TL050703,,,,Zumalai,TL0507,Covalima,TL05,Timor-Leste,TL,2006-12-10,2020-09-16,
Fatuleto,TL050704,,,,Zumalai,TL0507,Covalima,TL05,Timor-Leste,TL,2006-12-10,2020-09-16,
Mape,TL050705,,,,Zumalai,TL0507,Covalima,TL05,Timor-Leste,TL,2006-12-10,2020-09-16,
Lepo,TL050706,,,,Zumalai,TL0507,Covalima,TL05,Timor-Leste,TL,2006-12-10,2020-09-16,
Ucecai,TL050707,,,,Zumalai,TL0507,Covalima,TL05,Timor-Leste,TL,2006-12-10,2020-09-16,
Tashilin,TL050708,,,,Zumalai,TL0507,Covalima,TL05,Timor-Leste,TL,2006-12-10,2020-09-16,
Lahane Ocidental,TL060101,,,,Vera Cruz,TL0601,Dili,TL06,Timor-Leste,TL,2006-12-10,2020-09-16,
Vila Verde,TL060102,,,,Vera Cruz,TL0601,Dili,TL06,Timor-Leste,TL,2006-12-10,2020-09-16,
Macarenhas,TL060103,,,,Vera Cruz,TL0601,Dili,TL06,Timor-Leste,TL,2006-12-10,2020-09-16,
Caicoli,TL060104,,,,Vera Cruz,TL0601,Dili,TL06,Timor-Leste,TL,2006-12-10,2020-09-16,
Colmera,TL060105,,,,Vera Cruz,TL0601,Dili,TL06,Timor-Leste,TL,2006-12-10,2020-09-16,
Motael,TL060106,,,,Vera Cruz,TL0601,Dili,TL06,Timor-Leste,TL,2006-12-10,2020-09-16,
Dare,TL060107,,,,Vera Cruz,TL0601,Dili,TL06,Timor-Leste,TL,2006-12-10,2020-09-16,
Santa Cruz,TL060201,,,,Nain Feto,TL0602,Dili,TL06,Timor-Leste,TL,2006-12-10,2020-09-16,
Acadiru Hun,TL060202,,,,Nain Feto,TL0602,Dili,TL06,Timor-Leste,TL,2006-12-10,2020-09-16,
Bemori,TL060203,,,,Nain Feto,TL0602,Dili,TL06,Timor-Leste,TL,2006-12-10,2020-09-16,
Lahane Oriental,TL060204,,,,Nain Feto,TL0602,Dili,TL06,Timor-Leste,TL,2006-12-10,2020-09-16,
Bidau Lecidere,TL060205,,,,Nain Feto,TL0602,Dili,TL06,Timor-Leste,TL,2006-12-10,2020-09-16,
Gricenfor,TL060206,,,,Nain Feto,TL0602,Dili,TL06,Timor-Leste,TL,2006-12-10,2020-09-16,
Sabuli,TL060301,,,,Metinaro,TL0603,Dili,TL06,Timor-Leste,TL,2006-12-10,2020-09-16,
Duyung (Sereia),TL060302,,,,Metinaro,TL0603,Dili,TL06,Timor-Leste,TL,2006-12-10,2020-09-16,
Atauro Vila/Maumeta,TL060401,,,,Atauro,TL0604,Dili,TL06,Timor-Leste,TL,2006-12-10,2020-09-16,
Maquili,TL060402,,,,Atauro,TL0604,Dili,TL06,Timor-Leste,TL,2006-12-10,2020-09-16,
Beloi,TL060403,,,,Atauro,TL0604,Dili,TL06,Timor-Leste,TL,2006-12-10,2020-09-16,
Macadade,TL060404,,,,Atauro,TL0604,Dili,TL06,Timor-Leste,TL,2006-12-10,2020-09-16,
Biceli,TL060405,,,,Atauro,TL0604,Dili,TL06,Timor-Leste,TL,2006-12-10,2020-09-16,
Fatuhada,TL060501,,,,Dom Aleixo,TL0605,Dili,TL06,Timor-Leste,TL,2006-12-10,2020-09-16,
Kampung Alor,TL060502,,,,Dom Aleixo,TL0605,Dili,TL06,Timor-Leste,TL,2006-12-10,2020-09-16,
Comoro,TL060503,,,,Dom Aleixo,TL0605,Dili,TL06,Timor-Leste,TL,2006-12-10,2020-09-16,
Bairro Pite,TL060504,,,,Dom Aleixo,TL0605,Dili,TL06,Timor-Leste,TL,2006-12-10,2020-09-16,
Culu Hun,TL060601,,,,Cristo Rei,TL0606,Dili,TL06,Timor-Leste,TL,2006-12-10,2020-09-16,
Becora,TL060602,,,,Cristo Rei,TL0606,Dili,TL06,Timor-Leste,TL,2006-12-10,2020-09-16,
Camea,TL060603,,,,Cristo Rei,TL0606,Dili,TL06,Timor-Leste,TL,2006-12-10,2020-09-16,
Hera,TL060604,,,,Cristo Rei,TL0606,Dili,TL06,Timor-Leste,TL,2006-12-10,2020-09-16,
Balibar,TL060605,,,,Cristo Rei,TL0606,Dili,TL06,Timor-Leste,TL,2006-12-10,2020-09-16,
Meti Aut,TL060606,,,,Cristo Rei,TL0606,Dili,TL06,Timor-Leste,TL,2006-12-10,2020-09-16,
Bidau Santana,TL060607,,,,Cristo Rei,TL0606,Dili,TL06,Timor-Leste,TL,2006-12-10,2020-09-16,
Lihu,TL070101,,,,Railaco,TL0701,Ermera,TL07,Timor-Leste,TL,2006-12-10,2020-09-16,
Matata,TL070102,,,,Railaco,TL0701,Ermera,TL07,Timor-Leste,TL,2006-12-10,2020-09-16,
