#adm1+name+i_eng+is_latn,#adm1+code+v_pcode,#adm1+name,#adm1+name+alt1+i_eng+is_latn,#adm1+name+alt2+i_eng+is_latn,#country+name+i_eng+is_latn,#country+code+v_iso3166p1a2,#date+start,#date+updated,#date+end
Devonshire,BM01,,,,Bermuda,BM,2017-09-21,2019-05-22,
Hamilton,BM02,,,,Bermuda,BM,2017-09-21,2019-05-22,
Paget,BM03,,,,Bermuda,BM,2017-09-21,2019-05-22,
Pembroke,BM04,,,,Bermuda,BM,2017-09-21,2019-05-22,
Sandys,BM05,,,,Bermuda,BM,2017-09-21,2019-05-22,
Smiths,BM06,,,,Bermuda,BM,2017-09-21,2019-05-22,
Southampton,BM07,,,,Bermuda,BM,2017-09-21,2019-05-22,
Saint George's,BM08,,,,Bermuda,BM,2017-09-21,2019-05-22,
Warwick,BM09,,,,Bermuda,BM,2017-09-21,2019-05-22,
