#adm1+name+i_eng+is_latn,#adm1+code+v_pcode,#adm1+name,#adm1+name+alt1+i_eng+is_latn,#adm1+name+alt2+i_eng+is_latn,#country+name+i_eng+is_latn,#country+code+v_iso3166p1a2,#date+start,#date+updated,#date+end
Debubawi Keih Bahri,ER1,,,,Eritrea,ER,2020-04-29,2020-04-29,
Maekel,ER2,,,,Eritrea,ER,2020-04-29,2020-04-29,
Semienawi Keih Bahri,ER3,,,,Eritrea,ER,2020-04-29,2020-04-29,
Anseba,ER4,,,,Eritrea,ER,2020-04-29,2020-04-29,
Gash Barka,ER5,,,,Eritrea,ER,2020-04-29,2020-04-29,
Debub,ER6,,,,Eritrea,ER,2020-04-29,2020-04-29,
