#adm3+name+i_eng+is_latn,#adm3+code+v_pcode,#adm3+name,#adm3+name+alt1+i_eng+is_latn,#adm3+name+alt2+i_eng+is_latn,#adm2+name+i_eng+is_latn,#adm2+code+v_pcode,#adm1+name+i_eng+is_latn,#adm1+code+v_pcode,#country+name+i_eng+is_latn,#country+code+v_iso3166p1a2,#date+start,#date+updated,#date+end
Nadi,FJ20103,,,,Ba ,FJ201,Western,FJ2,Fiji Islands,FJ,2018-01-15,2019-12-30,
Naviti,FJ20104,,,,Ba ,FJ201,Western,FJ2,Fiji Islands,FJ,2018-01-15,2019-12-30,
Nawaka,FJ20105,,,,Ba ,FJ201,Western,FJ2,Fiji Islands,FJ,2018-01-15,2019-12-30,
Tavua,FJ20106,,,,Ba ,FJ201,Western,FJ2,Fiji Islands,FJ,2018-01-15,2019-12-30,
Vuda,FJ20107,,,,Ba ,FJ201,Western,FJ2,Fiji Islands,FJ,2018-01-15,2019-12-30,
Yasawa,FJ20108,,,,Ba ,FJ201,Western,FJ2,Fiji Islands,FJ,2018-01-15,2019-12-30,
Baravi,FJ20801,,,,Nadroga/Navosa,FJ208,Western,FJ2,Fiji Islands,FJ,2018-01-15,2019-12-30,
Cuvu,FJ20802,,,,Nadroga/Navosa,FJ208,Western,FJ2,Fiji Islands,FJ,2018-01-15,2019-12-30,
Malolo,FJ20803,,,,Nadroga/Navosa,FJ208,Western,FJ2,Fiji Islands,FJ,2018-01-15,2019-12-30,
Malomalo,FJ20804,,,,Nadroga/Navosa,FJ208,Western,FJ2,Fiji Islands,FJ,2018-01-15,2019-12-30,
Nasigatoka,FJ20805,,,,Nadroga/Navosa,FJ208,Western,FJ2,Fiji Islands,FJ,2018-01-15,2019-12-30,
Navosa,FJ20806,,,,Nadroga/Navosa,FJ208,Western,FJ2,Fiji Islands,FJ,2018-01-15,2019-12-30,
Ruwailevu,FJ20807,,,,Nadroga/Navosa,FJ208,Western,FJ2,Fiji Islands,FJ,2018-01-15,2019-12-30,
Vatulele,FJ20808,,,,Nadroga/Navosa,FJ208,Western,FJ2,Fiji Islands,FJ,2018-01-15,2019-12-30,
Nakorotubu,FJ21101,,,,Ra,FJ211,Western,FJ2,Fiji Islands,FJ,2018-01-15,2019-12-30,
Nalawa,FJ21102,,,,Ra,FJ211,Western,FJ2,Fiji Islands,FJ,2018-01-15,2019-12-30,
Rakiraki,FJ21103,,,,Ra,FJ211,Western,FJ2,Fiji Islands,FJ,2018-01-15,2019-12-30,
Saivou,FJ21104,,,,Ra,FJ211,Western,FJ2,Fiji Islands,FJ,2018-01-15,2019-12-30,
Nabukelevu,FJ30401,,,,Kadavu,FJ304,Eastern,FJ3,Fiji Islands,FJ,2018-01-15,2019-12-30,
Naceva,FJ30402,,,,Kadavu,FJ304,Eastern,FJ3,Fiji Islands,FJ,2018-01-15,2019-12-30,
Nakasaleka,FJ30403,,,,Kadavu,FJ304,Eastern,FJ3,Fiji Islands,FJ,2018-01-15,2019-12-30,
Tavuki,FJ30404,,,,Kadavu,FJ304,Eastern,FJ3,Fiji Islands,FJ,2018-01-15,2019-12-30,
Cicia,FJ30501,,,,Lau,FJ305,Eastern,FJ3,Fiji Islands,FJ,2018-01-15,2019-12-30,
Kabara,FJ30502,,,,Lau,FJ305,Eastern,FJ3,Fiji Islands,FJ,2018-01-15,2019-12-30,
Lakeba,FJ30503,,,,Lau,FJ305,Eastern,FJ3,Fiji Islands,FJ,2018-01-15,2019-12-30,
Lomaloma,FJ30504,,,,Lau,FJ305,Eastern,FJ3,Fiji Islands,FJ,2018-01-15,2019-12-30,
Matuku,FJ30505,,,,Lau,FJ305,Eastern,FJ3,Fiji Islands,FJ,2018-01-15,2019-12-30,
Moala,FJ30506,,,,Lau,FJ305,Eastern,FJ3,Fiji Islands,FJ,2018-01-15,2019-12-30,
Moce,FJ30507,,,,Lau,FJ305,Eastern,FJ3,Fiji Islands,FJ,2018-01-15,2019-12-30,
Mualevu,FJ30508,,,,Lau,FJ305,Eastern,FJ3,Fiji Islands,FJ,2018-01-15,2019-12-30,
Nayau,FJ30509,,,,Lau,FJ305,Eastern,FJ3,Fiji Islands,FJ,2018-01-15,2019-12-30,
Oneata,FJ30510,,,,Lau,FJ305,Eastern,FJ3,Fiji Islands,FJ,2018-01-15,2019-12-30,
Ono,FJ30511,,,,Lau,FJ305,Eastern,FJ3,Fiji Islands,FJ,2018-01-15,2019-12-30,
LauOther,FJ30512,,,,Lau,FJ305,Eastern,FJ3,Fiji Islands,FJ,2018-01-15,2019-12-30,
Totoya,FJ30513,,,,Lau,FJ305,Eastern,FJ3,Fiji Islands,FJ,2018-01-15,2019-12-30,
Vulaga,FJ30514,,,,Lau,FJ305,Eastern,FJ3,Fiji Islands,FJ,2018-01-15,2019-12-30,
Batiki,FJ30601,,,,Lomaiviti,FJ306,Eastern,FJ3,Fiji Islands,FJ,2018-01-15,2019-12-30,
Gau,FJ30602,,,,Lomaiviti,FJ306,Eastern,FJ3,Fiji Islands,FJ,2018-01-15,2019-12-30,
Koro,FJ30603,,,,Lomaiviti,FJ306,Eastern,FJ3,Fiji Islands,FJ,2018-01-15,2019-12-30,
Nairai,FJ30604,,,,Lomaiviti,FJ306,Eastern,FJ3,Fiji Islands,FJ,2018-01-15,2019-12-30,
LomaiOther,FJ30605,,,,Lomaiviti,FJ306,Eastern,FJ3,Fiji Islands,FJ,2018-01-15,2019-12-30,
Ovalau,FJ30606,,,,Lomaiviti,FJ306,Eastern,FJ3,Fiji Islands,FJ,2018-01-15,2019-12-30,
Itumuta,FJ31501,,,,Rotuma,FJ315,Eastern,FJ3,Fiji Islands,FJ,2018-01-15,2019-12-30,
Itutiu,FJ31502,,,,Rotuma,FJ315,Eastern,FJ3,Fiji Islands,FJ,2018-01-15,2019-12-30,
Juju,FJ31503,,,,Rotuma,FJ315,Eastern,FJ3,Fiji Islands,FJ,2018-01-15,2019-12-30,
Malhaha,FJ31504,,,,Rotuma,FJ315,Eastern,FJ3,Fiji Islands,FJ,2018-01-15,2019-12-30,
Noatau,FJ31505,,,,Rotuma,FJ315,Eastern,FJ3,Fiji Islands,FJ,2018-01-15,2019-12-30,
Oinafa,FJ31506,,,,Rotuma,FJ315,Eastern,FJ3,Fiji Islands,FJ,2018-01-15,2019-12-30,
Pepjei,FJ31507,,,,Rotuma,FJ315,Eastern,FJ3,Fiji Islands,FJ,2018-01-15,2019-12-30,
Lomaivuna,FJ40901,,,,Naitasiri,FJ409,Central,FJ4,Fiji Islands,FJ,2018-01-15,2019-12-30,
Matailobau,FJ40902,,,,Naitasiri,FJ409,Central,FJ4,Fiji Islands,FJ,2018-01-15,2019-12-30,
Naitasiri,FJ40903,,,,Naitasiri,FJ409,Central,FJ4,Fiji Islands,FJ,2018-01-15,2019-12-30,
Waimaro,FJ40904,,,,Naitasiri,FJ409,Central,FJ4,Fiji Islands,FJ,2018-01-15,2019-12-30,
Wainimala,FJ40905,,,,Naitasiri,FJ409,Central,FJ4,Fiji Islands,FJ,2018-01-15,2019-12-30,
Namosi,FJ41001,,,,Namosi,FJ410,Central,FJ4,Fiji Islands,FJ,2018-01-15,2019-12-30,
Veivatuloa,FJ41002,,,,Namosi,FJ410,Central,FJ4,Fiji Islands,FJ,2018-01-15,2019-12-30,
Wainikoroiluva,FJ41003,,,,Namosi,FJ410,Central,FJ4,Fiji Islands,FJ,2018-01-15,2019-12-30,
Beqa,FJ41201,,,,Rewa,FJ412,Central,FJ4,Fiji Islands,FJ,2018-01-15,2019-12-30,
Noco,FJ41202,,,,Rewa,FJ412,Central,FJ4,Fiji Islands,FJ,2018-01-15,2019-12-30,
Rewa,FJ41203,,,,Rewa,FJ412,Central,FJ4,Fiji Islands,FJ,2018-01-15,2019-12-30,
Suva,FJ41204,,,,Rewa,FJ412,Central,FJ4,Fiji Islands,FJ,2018-01-15,2019-12-30,
Nuku,FJ41301,,,,Serua,FJ413,Central,FJ4,Fiji Islands,FJ,2018-01-15,2019-12-30,
Serua,FJ41302,,,,Serua,FJ413,Central,FJ4,Fiji Islands,FJ,2018-01-15,2019-12-30,
Bau,FJ41401,,,,Tailevu,FJ414,Central,FJ4,Fiji Islands,FJ,2018-01-15,2019-12-30,
Nakelo,FJ41402,,,,Tailevu,FJ414,Central,FJ4,Fiji Islands,FJ,2018-01-15,2019-12-30,
Sawakasa,FJ41403,,,,Tailevu,FJ414,Central,FJ4,Fiji Islands,FJ,2018-01-15,2019-12-30,
Verata,FJ41404,,,,Tailevu,FJ414,Central,FJ4,Fiji Islands,FJ,2018-01-15,2019-12-30,
Wainibuka,FJ41405,,,,Tailevu,FJ414,Central,FJ4,Fiji Islands,FJ,2018-01-15,2019-12-30,
