#adm3+name+i_eng+is_latn,#adm3+code+v_pcode,#adm3+name,#adm3+name+alt1+i_eng+is_latn,#adm3+name+alt2+i_eng+is_latn,#adm2+name+i_eng+is_latn,#adm2+code+v_pcode,#adm1+name+i_eng+is_latn,#adm1+code+v_pcode,#country+name+i_eng+is_latn,#country+code+v_iso3166p1a2,#date+start,#date+updated,#date+end
East Kerema Rural LLG,PG020102,,,,Kerema District,PG0201,Gulf Province,PG02,Papua New Guinea,PG,2015-02-24,2019-05-08,
Kaintiba Rural LLG,PG020103,,,,Kerema District,PG0201,Gulf Province,PG02,Papua New Guinea,PG,2015-02-24,2019-05-08,
Kerema Urban LLG,PG020104,,,,Kerema District,PG0201,Gulf Province,PG02,Papua New Guinea,PG,2015-02-24,2019-05-08,
Kotidanga Rural LLG,PG020105,,,,Kerema District,PG0201,Gulf Province,PG02,Papua New Guinea,PG,2015-02-24,2019-05-08,
Lakekamu-Tauri Rural LLG,PG020106,,,,Kerema District,PG0201,Gulf Province,PG02,Papua New Guinea,PG,2015-02-24,2019-05-08,
Baimuru Rural LLG,PG020207,,,,Kikori District,PG0202,Gulf Province,PG02,Papua New Guinea,PG,2015-02-24,2019-05-08,
East Kikori Rural LLG,PG020208,,,,Kikori District,PG0202,Gulf Province,PG02,Papua New Guinea,PG,2015-02-24,2019-05-08,
Ihu Rural LLG,PG020209,,,,Kikori District,PG0202,Gulf Province,PG02,Papua New Guinea,PG,2015-02-24,2019-05-08,
West Kikori Rural LLG,PG020210,,,,Kikori District,PG0202,Gulf Province,PG02,Papua New Guinea,PG,2015-02-24,2019-05-08,
Amazon Bay Rural LLG,PG030101,,,,Abau District,PG0301,Central Province,PG03,Papua New Guinea,PG,2015-02-24,2019-05-08,
Aroma Rural LLG,PG030102,,,,Abau District,PG0301,Central Province,PG03,Papua New Guinea,PG,2015-02-24,2019-05-08,
Cloudy Bay Rural LLG,PG030103,,,,Abau District,PG0301,Central Province,PG03,Papua New Guinea,PG,2015-02-24,2019-05-08,
Guari Rural LLG,PG030204,,,,Goilala District,PG0302,Central Province,PG03,Papua New Guinea,PG,2015-02-24,2019-05-08,
Tapini Rural LLG,PG030205,,,,Goilala District,PG0302,Central Province,PG03,Papua New Guinea,PG,2015-02-24,2019-05-08,
Woitape Rural LLG,PG030206,,,,Goilala District,PG0302,Central Province,PG03,Papua New Guinea,PG,2015-02-24,2019-05-08,
Hiri Rural LLG,PG030307,,,,Kairuku - Hiri District,PG0303,Central Province,PG03,Papua New Guinea,PG,2015-02-24,2019-05-08,
Kairuku Rural LLG,PG030308,,,,Kairuku - Hiri District,PG0303,Central Province,PG03,Papua New Guinea,PG,2015-02-24,2019-05-08,
Koiari Rural LLG,PG030309,,,,Kairuku - Hiri District,PG0303,Central Province,PG03,Papua New Guinea,PG,2015-02-24,2019-05-08,
Mekeo Kuni Rural LLG,PG030310,,,,Kairuku - Hiri District,PG0303,Central Province,PG03,Papua New Guinea,PG,2015-02-24,2019-05-08,
Rigo Central Rural LLG,PG030411,,,,Rigo District,PG0304,Central Province,PG03,Papua New Guinea,PG,2015-02-24,2019-05-08,
Rigo Coastal Rural LLG,PG030412,,,,Rigo District,PG0304,Central Province,PG03,Papua New Guinea,PG,2015-02-24,2019-05-08,
Rigo Inland Rural LLG,PG030413,,,,Rigo District,PG0304,Central Province,PG03,Papua New Guinea,PG,2015-02-24,2019-05-08,
National Capital District,PG040101,,,,National Capital District,PG0401,National Capital District,PG04,Papua New Guinea,PG,2015-02-24,2019-05-08,
Makamaka Rural LLG,PG050101,,,,Alotau District,PG0501,Milne Bay Province,PG05,Papua New Guinea,PG,2015-02-24,2019-05-08,
Daga Rural LLG,PG050102,,,,Alotau District,PG0501,Milne Bay Province,PG05,Papua New Guinea,PG,2015-02-24,2019-05-08,
Weraura Rural LLG,PG050103,,,,Alotau District,PG0501,Milne Bay Province,PG05,Papua New Guinea,PG,2015-02-24,2019-05-08,
Maramatana Rural LLG,PG050104,,,,Alotau District,PG0501,Milne Bay Province,PG05,Papua New Guinea,PG,2015-02-24,2019-05-08,
Huhu Rural LLG,PG050105,,,,Alotau District,PG0501,Milne Bay Province,PG05,Papua New Guinea,PG,2015-02-24,2019-05-08,
Suau Rural LLG,PG050106,,,,Alotau District,PG0501,Milne Bay Province,PG05,Papua New Guinea,PG,2015-02-24,2019-05-08,
Alotau Urban LLG,PG050107,,,,Alotau District,PG0501,Milne Bay Province,PG05,Papua New Guinea,PG,2015-02-24,2019-05-08,
Bwanabwana Rural LLG,PG050208,,,,Samarai-Murua District,PG0502,Milne Bay Province,PG05,Papua New Guinea,PG,2015-02-24,2019-05-08,
Louisiade Rural LLG,PG050209,,,,Samarai-Murua District,PG0502,Milne Bay Province,PG05,Papua New Guinea,PG,2015-02-24,2019-05-08,
Yaleyemba Rural LLG,PG050210,,,,Samarai-Murua District,PG0502,Milne Bay Province,PG05,Papua New Guinea,PG,2015-02-24,2019-05-08,
Murua Rural LLG,PG050211,,,,Samarai-Murua District,PG0502,Milne Bay Province,PG05,Papua New Guinea,PG,2015-02-24,2019-05-08,
Kiriwina Rural LLG,PG050312,,,,Kiriwina-Goodenough District,PG0503,Milne Bay Province,PG05,Papua New Guinea,PG,2015-02-24,2019-05-08,
Goodenough Island LLG,PG050313,,,,Kiriwina-Goodenough District,PG0503,Milne Bay Province,PG05,Papua New Guinea,PG,2015-02-24,2019-05-08,
West Ferguson Rural LLG,PG050414,,,,Esa'ala District,PG0504,Milne Bay Province,PG05,Papua New Guinea,PG,2015-02-24,2019-05-08,
Dobu Rural LLG,PG050415,,,,Esa'ala District,PG0504,Milne Bay Province,PG05,Papua New Guinea,PG,2015-02-24,2019-05-08,
Duau Rural LLG,PG050416,,,,Esa'ala District,PG0504,Milne Bay Province,PG05,Papua New Guinea,PG,2015-02-24,2019-05-08,
Oro Bay Rural LLG,PG060101,,,,Ijivitari District,PG0601,Northern (Oro) Province,PG06,Papua New Guinea,PG,2015-02-24,2019-05-08,
Tufi Rural LLG,PG060102,,,,Ijivitari District,PG0601,Northern (Oro) Province,PG06,Papua New Guinea,PG,2015-02-24,2019-05-08,
Afore Rural LLG,PG060103,,,,Ijivitari District,PG0601,Northern (Oro) Province,PG06,Papua New Guinea,PG,2015-02-24,2019-05-08,
Popondetta Urban LLG,PG060104,,,,Ijivitari District,PG0601,Northern (Oro) Province,PG06,Papua New Guinea,PG,2015-02-24,2019-05-08,
Safia Rural LLG,PG060109,,,,Ijivitari District,PG0601,Northern (Oro) Province,PG06,Papua New Guinea,PG,2015-02-24,2019-05-08,
Kokoda Rural LLG,PG060205,,,,Sohe District,PG0602,Northern (Oro) Province,PG06,Papua New Guinea,PG,2015-02-24,2019-05-08,
Higaturu Rural LLG,PG060206,,,,Sohe District,PG0602,Northern (Oro) Province,PG06,Papua New Guinea,PG,2015-02-24,2019-05-08,
Tamata Rural LLG,PG060207,,,,Sohe District,PG0602,Northern (Oro) Province,PG06,Papua New Guinea,PG,2015-02-24,2019-05-08,
Kira Rural LLG,PG060208,,,,Sohe District,PG0602,Northern (Oro) Province,PG06,Papua New Guinea,PG,2015-02-24,2019-05-08,
East Pangia Rural LLG,PG070101,,,,Ialibu/Pangia District,PG0701,Southern Highlands Province,PG07,Papua New Guinea,PG,2015-02-24,2019-05-08,
Ialibu Urban LLG,PG070102,,,,Ialibu/Pangia District,PG0701,Southern Highlands Province,PG07,Papua New Guinea,PG,2015-02-24,2019-05-08,
Kewabi Rural LLG,PG070103,,,,Ialibu/Pangia District,PG0701,Southern Highlands Province,PG07,Papua New Guinea,PG,2015-02-24,2019-05-08,
Wiru Rural LLG,PG070104,,,,Ialibu/Pangia District,PG0701,Southern Highlands Province,PG07,Papua New Guinea,PG,2015-02-24,2019-05-08,
Ialibu Basin Rural LLG,PG070205,,,,Imbonggu District,PG0702,Southern Highlands Province,PG07,Papua New Guinea,PG,2015-02-24,2019-05-08,
Imbongu Rural LLG,PG070206,,,,Imbonggu District,PG0702,Southern Highlands Province,PG07,Papua New Guinea,PG,2015-02-24,2019-05-08,
Lower Mendi Rural LLG,PG070207,,,,Imbonggu District,PG0702,Southern Highlands Province,PG07,Papua New Guinea,PG,2015-02-24,2019-05-08,
Erave Rural LLG,PG070308,,,,Kagua/Erave District,PG0703,Southern Highlands Province,PG07,Papua New Guinea,PG,2015-02-24,2019-05-08,
Kagua Rural LLG,PG070309,,,,Kagua/Erave District,PG0703,Southern Highlands Province,PG07,Papua New Guinea,PG,2015-02-24,2019-05-08,
Kuare Rural LLG,PG070310,,,,Kagua/Erave District,PG0703,Southern Highlands Province,PG07,Papua New Guinea,PG,2015-02-24,2019-05-08,
Aiya Rural LLG,PG070332,,,,Kagua/Erave District,PG0703,Southern Highlands Province,PG07,Papua New Guinea,PG,2015-02-24,2019-05-08,
Karints Rural LLG,PG070618,,,,Mendi/Munihu District,PG0706,Southern Highlands Province,PG07,Papua New Guinea,PG,2015-02-24,2019-05-08,
Lai Valley Rural LLG,PG070619,,,,Mendi/Munihu District,PG0706,Southern Highlands Province,PG07,Papua New Guinea,PG,2015-02-24,2019-05-08,
Mendi Urban LLG,PG070620,,,,Mendi/Munihu District,PG0706,Southern Highlands Province,PG07,Papua New Guinea,PG,2015-02-24,2019-05-08,
Upper Mendi Rural LLG,PG070621,,,,Mendi/Munihu District,PG0706,Southern Highlands Province,PG07,Papua New Guinea,PG,2015-02-24,2019-05-08,
Lake Kutubu Rural LLG,PG070722,,,,Nipa/Kutubu District,PG0707,Southern Highlands Province,PG07,Papua New Guinea,PG,2015-02-24,2019-05-08,
Mt Bosavi Rural LLG,PG070723,,,,Nipa/Kutubu District,PG0707,Southern Highlands Province,PG07,Papua New Guinea,PG,2015-02-24,2019-05-08,
Nembi Plateau Rural LLG,PG070724,,,,Nipa/Kutubu District,PG0707,Southern Highlands Province,PG07,Papua New Guinea,PG,2015-02-24,2019-05-08,
Nipa Rural LLG,PG070725,,,,Nipa/Kutubu District,PG0707,Southern Highlands Province,PG07,Papua New Guinea,PG,2015-02-24,2019-05-08,
Poroma Rural LLG,PG070726,,,,Nipa/Kutubu District,PG0707,Southern Highlands Province,PG07,Papua New Guinea,PG,2015-02-24,2019-05-08,
Kandep Rural LLG,PG080101,,,,Kandep District,PG0801,Enga Province,PG08,Papua New Guinea,PG,2015-02-24,2019-05-08,
Wage Rural LLG,PG080102,,,,Kandep District,PG0801,Enga Province,PG08,Papua New Guinea,PG,2015-02-24,2019-05-08,
Ambum Rural LLG,PG080203,,,,Kompiam District,PG0802,Enga Province,PG08,Papua New Guinea,PG,2015-02-24,2019-05-08,
Kompiam Rural LLG,PG080204,,,,Kompiam District,PG0802,Enga Province,PG08,Papua New Guinea,PG,2015-02-24,2019-05-08,
Wapi-Yengis Rural LLG,PG080205,,,,Kompiam District,PG0802,Enga Province,PG08,Papua New Guinea,PG,2015-02-24,2019-05-08,
Lagaip Rural LLG,PG080306,,,,Lagaip/Pogera District,PG0803,Enga Province,PG08,Papua New Guinea,PG,2015-02-24,2019-05-08,
Maip Muritaka Rural LLG,PG080307,,,,Lagaip/Pogera District,PG0803,Enga Province,PG08,Papua New Guinea,PG,2015-02-24,2019-05-08,
Paiela/Hewa Rural LLG,PG080308,,,,Lagaip/Pogera District,PG0803,Enga Province,PG08,Papua New Guinea,PG,2015-02-24,2019-05-08,
Porgera Rural LLG,PG080309,,,,Lagaip/Pogera District,PG0803,Enga Province,PG08,Papua New Guinea,PG,2015-02-24,2019-05-08,
Pilikambi Rural LLG,PG080315,,,,Lagaip/Pogera District,PG0803,Enga Province,PG08,Papua New Guinea,PG,2015-02-24,2019-05-08,
Wabag Urban LLG,PG080410,,,,Wabag District,PG0804,Enga Province,PG08,Papua New Guinea,PG,2015-02-24,2019-05-08,
Wabag Rural LLG,PG080411,,,,Wabag District,PG0804,Enga Province,PG08,Papua New Guinea,PG,2015-02-24,2019-05-08,
Maramuni Rural LLG,PG080412,,,,Wabag District,PG0804,Enga Province,PG08,Papua New Guinea,PG,2015-02-24,2019-05-08,
Wapenamanda Rural LLG,PG080513,,,,Wapenamanda District,PG0805,Enga Province,PG08,Papua New Guinea,PG,2015-02-24,2019-05-08,
Tsak Rural LLG,PG080514,,,,Wapenamanda District,PG0805,Enga Province,PG08,Papua New Guinea,PG,2015-02-24,2019-05-08,
Dei Rural LLG,PG090203,,,,Dei District,PG0902,Western Highlands Province,PG09,Papua New Guinea,PG,2015-02-24,2019-05-08,
Kotna Rural LLG,PG090214,,,,Dei District,PG0902,Western Highlands Province,PG09,Papua New Guinea,PG,2015-02-24,2019-05-08,
Mt Hagen Rural LLG,PG090304,,,,Mt Hagen District,PG0903,Western Highlands Province,PG09,Papua New Guinea,PG,2015-02-24,2019-05-08,
Mt Hagen Urban LLG,PG090305,,,,Mt Hagen District,PG0903,Western Highlands Province,PG09,Papua New Guinea,PG,2015-02-24,2019-05-08,
Mul Rural LLG,PG090508,,,,Mul/Baiyer District,PG0905,Western Highlands Province,PG09,Papua New Guinea,PG,2015-02-24,2019-05-08,
Baiyer Rural LLG,PG090509,,,,Mul/Baiyer District,PG0905,Western Highlands Province,PG09,Papua New Guinea,PG,2015-02-24,2019-05-08,
Lumusa Rural LLG,PG090510,,,,Mul/Baiyer District,PG0905,Western Highlands Province,PG09,Papua New Guinea,PG,2015-02-24,2019-05-08,
Mt Giluwe Rural LLG,PG090712,,,,Tambul/Nebilyer District,PG0907,Western Highlands Province,PG09,Papua New Guinea,PG,2015-02-24,2019-05-08,
Nebilyer Rural LLG,PG090713,,,,Tambul/Nebilyer District,PG0907,Western Highlands Province,PG09,Papua New Guinea,PG,2015-02-24,2019-05-08,
Chuave Rural LLG,PG100101,,,,Chuave District,PG1001,Chimbu (Simbu) Province,PG10,Papua New Guinea,PG,2015-02-24,2019-05-08,
Elimbari Rural LLG,PG100102,,,,Chuave District,PG1001,Chimbu (Simbu) Province,PG10,Papua New Guinea,PG,2015-02-24,2019-05-08,
Siane Rural LLG,PG100103,,,,Chuave District,PG1001,Chimbu (Simbu) Province,PG10,Papua New Guinea,PG,2015-02-24,2019-05-08,
Bomai/Gumai Rural LLG,PG100204,,,,Gumine District,PG1002,Chimbu (Simbu) Province,PG10,Papua New Guinea,PG,2015-02-24,2019-05-08,
Gumine Rural LLG,PG100205,,,,Gumine District,PG1002,Chimbu (Simbu) Province,PG10,Papua New Guinea,PG,2015-02-24,2019-05-08,
Mt Digine Rural LLG,PG100206,,,,Gumine District,PG1002,Chimbu (Simbu) Province,PG10,Papua New Guinea,PG,2015-02-24,2019-05-08,
Karimui Rural LLG,PG100307,,,,Karimui/Nomane District,PG1003,Chimbu (Simbu) Province,PG10,Papua New Guinea,PG,2015-02-24,2019-05-08,
Nomane Rural LLG,PG100308,,,,Karimui/Nomane District,PG1003,Chimbu (Simbu) Province,PG10,Papua New Guinea,PG,2015-02-24,2019-05-08,
Salt Rural LLG,PG100309,,,,Karimui/Nomane District,PG1003,Chimbu (Simbu) Province,PG10,Papua New Guinea,PG,2015-02-24,2019-05-08,
Gena/Waugla Rural LLG,PG100410,,,,Kerowagi District,PG1004,Chimbu (Simbu) Province,PG10,Papua New Guinea,PG,2015-02-24,2019-05-08,
Upper/Lower Koronigl LLG,PG100411,,,,Kerowagi District,PG1004,Chimbu (Simbu) Province,PG10,Papua New Guinea,PG,2015-02-24,2019-05-08,
Kup Rural LLG,PG100412,,,,Kerowagi District,PG1004,Chimbu (Simbu) Province,PG10,Papua New Guinea,PG,2015-02-24,2019-05-08,
Kerowagi Urban LLG,PG100420,,,,Kerowagi District,PG1004,Chimbu (Simbu) Province,PG10,Papua New Guinea,PG,2015-02-24,2019-05-08,
Kundiawa Urban LLG,PG100513,,,,Kundiawa/Gembogl District,PG1005,Chimbu (Simbu) Province,PG10,Papua New Guinea,PG,2015-02-24,2019-05-08,
Mitnande Rural LLG,PG100514,,,,Kundiawa/Gembogl District,PG1005,Chimbu (Simbu) Province,PG10,Papua New Guinea,PG,2015-02-24,2019-05-08,
Niglkande Rural LLG,PG100515,,,,Kundiawa/Gembogl District,PG1005,Chimbu (Simbu) Province,PG10,Papua New Guinea,PG,2015-02-24,2019-05-08,
Waiye LLG,PG100516,,,,Kundiawa/Gembogl District,PG1005,Chimbu (Simbu) Province,PG10,Papua New Guinea,PG,2015-02-24,2019-05-08,
Tabare Rural LLG,PG100617,,,,Sina Sina Yonggomugl District,PG1006,Chimbu (Simbu) Province,PG10,Papua New Guinea,PG,2015-02-24,2019-05-08,
Suai Rural LLG,PG100618,,,,Sina Sina Yonggomugl District,PG1006,Chimbu (Simbu) Province,PG10,Papua New Guinea,PG,2015-02-24,2019-05-08,
Yonggomugl Rural LLG,PG100619,,,,Sina Sina Yonggomugl District,PG1006,Chimbu (Simbu) Province,PG10,Papua New Guinea,PG,2015-02-24,2019-05-08,
Watabung Rural LLG,PG110101,,,,Daulo District,PG1101,Eastern Highlands Province,PG11,Papua New Guinea,PG,2015-02-24,2019-05-08,
Lower Asaro Rural LLG,PG110112,,,,Daulo District,PG1101,Eastern Highlands Province,PG11,Papua New Guinea,PG,2015-02-24,2019-05-08,
Upper Asaro Rural LLG,PG110113,,,,Daulo District,PG1101,Eastern Highlands Province,PG11,Papua New Guinea,PG,2015-02-24,2019-05-08,
Gahuku Rural LLG,PG110202,,,,Goroka District,PG1102,Eastern Highlands Province,PG11,Papua New Guinea,PG,2015-02-24,2019-05-08,
Goroka Urban LLG,PG110203,,,,Goroka District,PG1102,Eastern Highlands Province,PG11,Papua New Guinea,PG,2015-02-24,2019-05-08,
Mimanalo Rural LLG,PG110214,,,,Goroka District,PG1102,Eastern Highlands Province,PG11,Papua New Guinea,PG,2015-02-24,2019-05-08,
Kafentina Rural LLG,PG110304,,,,Henganofi District,PG1103,Eastern Highlands Province,PG11,Papua New Guinea,PG,2015-02-24,2019-05-08,
Dunantina Rural LLG,PG110315,,,,Henganofi District,PG1103,Eastern Highlands Province,PG11,Papua New Guinea,PG,2015-02-24,2019-05-08,
Fayantina Rural LLG,PG110316,,,,Henganofi District,PG1103,Eastern Highlands Province,PG11,Papua New Guinea,PG,2015-02-24,2019-05-08,
Kamano No. 2 Rural LLG,PG110405,,,,Kainanatu District,PG1104,Eastern Highlands Province,PG11,Papua New Guinea,PG,2015-02-24,2019-05-08,
Kainantu Urban LLG,PG110406,,,,Kainanatu District,PG1104,Eastern Highlands Province,PG11,Papua New Guinea,PG,2015-02-24,2019-05-08,
Kamano No. 1 Rural LLG,PG110417,,,,Kainanatu District,PG1104,Eastern Highlands Province,PG11,Papua New Guinea,PG,2015-02-24,2019-05-08,
Agarabi Rural LLG,PG110418,,,,Kainanatu District,PG1104,Eastern Highlands Province,PG11,Papua New Guinea,PG,2015-02-24,2019-05-08,
Gadsup/Tairora Rural LLG,PG110419,,,,Kainanatu District,PG1104,Eastern Highlands Province,PG11,Papua New Guinea,PG,2015-02-24,2019-05-08,
Unavi Rural LLG,PG110507,,,,Lufa District,PG1105,Eastern Highlands Province,PG11,Papua New Guinea,PG,2015-02-24,2019-05-08,
Mt. Michael Rural LLG,PG110520,,,,Lufa District,PG1105,Eastern Highlands Province,PG11,Papua New Guinea,PG,2015-02-24,2019-05-08,
Yagaria Rural LLG,PG110521,,,,Lufa District,PG1105,Eastern Highlands Province,PG11,Papua New Guinea,PG,2015-02-24,2019-05-08,
Lamari Rural LLG,PG110608,,,,Obura/Wonenara District,PG1106,Eastern Highlands Province,PG11,Papua New Guinea,PG,2015-02-24,2019-05-08,
Yelia Rural LLG,PG110609,,,,Obura/Wonenara District,PG1106,Eastern Highlands Province,PG11,Papua New Guinea,PG,2015-02-24,2019-05-08,
East Okapa Rural LLG,PG110710,,,,Okapa District,PG1107,Eastern Highlands Province,PG11,Papua New Guinea,PG,2015-02-24,2019-05-08,
West Okapa Rural LLG,PG110722,,,,Okapa District,PG1107,Eastern Highlands Province,PG11,Papua New Guinea,PG,2015-02-24,2019-05-08,
Lower Benna LLG,PG110811,,,,Unggai/Benna District,PG1108,Eastern Highlands Province,PG11,Papua New Guinea,PG,2015-02-24,2019-05-08,
Upper Bena Rural LLG,PG110823,,,,Unggai/Benna District,PG1108,Eastern Highlands Province,PG11,Papua New Guinea,PG,2015-02-24,2019-05-08,
Unggai Rural LLG,PG110824,,,,Unggai/Benna District,PG1108,Eastern Highlands Province,PG11,Papua New Guinea,PG,2015-02-24,2019-05-08,
Mumeng Rural LLG,PG120101,,,,Bulolo District,PG1201,Morobe Province,PG12,Papua New Guinea,PG,2015-02-24,2019-05-08,
Waria Rural LLG,PG120102,,,,Bulolo District,PG1201,Morobe Province,PG12,Papua New Guinea,PG,2015-02-24,2019-05-08,
Watut Rural LLG,PG120103,,,,Bulolo District,PG1201,Morobe Province,PG12,Papua New Guinea,PG,2015-02-24,2019-05-08,
Wau/Bulolo Urban LLG,PG120104,,,,Bulolo District,PG1201,Morobe Province,PG12,Papua New Guinea,PG,2015-02-24,2019-05-08,
Wau Rural LLG,PG120105,,,,Bulolo District,PG1201,Morobe Province,PG12,Papua New Guinea,PG,2015-02-24,2019-05-08,
Buang Rural LLG,PG120129,,,,Bulolo District,PG1201,Morobe Province,PG12,Papua New Guinea,PG,2015-02-24,2019-05-08,
Burum Kwat LLG,PG120206,,,,Finschafen District,PG1202,Morobe Province,PG12,Papua New Guinea,PG,2015-02-24,2019-05-08,
Kotte Rural LLG,PG120207,,,,Finschafen District,PG1202,Morobe Province,PG12,Papua New Guinea,PG,2015-02-24,2019-05-08,
Yabim Mape Rural LLG,PG120208,,,,Finschafen District,PG1202,Morobe Province,PG12,Papua New Guinea,PG,2015-02-24,2019-05-08,
Hube Rural LLG,PG120232,,,,Finschafen District,PG1202,Morobe Province,PG12,Papua New Guinea,PG,2015-02-24,2019-05-08,
Finschafen Urban LLG,PG120233,,,,Finschafen District,PG1202,Morobe Province,PG12,Papua New Guinea,PG,2015-02-24,2019-05-08,
Morobe Rural LLG,PG120309,,,,Huon District,PG1203,Morobe Province,PG12,Papua New Guinea,PG,2015-02-24,2019-05-08,
Salamaua Rural LLG,PG120310,,,,Huon District,PG1203,Morobe Province,PG12,Papua New Guinea,PG,2015-02-24,2019-05-08,
Wampar Rural LLG,PG120311,,,,Huon District,PG1203,Morobe Province,PG12,Papua New Guinea,PG,2015-02-24,2019-05-08,
Deyamos Rural LLG,PG120412,,,,Kabwum District,PG1204,Morobe Province,PG12,Papua New Guinea,PG,2015-02-24,2019-05-08,
Yus Rural LLG,PG120414,,,,Kabwum District,PG1204,Morobe Province,PG12,Papua New Guinea,PG,2015-02-24,2019-05-08,
Komba Rural LLG,PG120431,,,,Kabwum District,PG1204,Morobe Province,PG12,Papua New Guinea,PG,2015-02-24,2019-05-08,
Selepet Rural LLG,PG120435,,,,Kabwum District,PG1204,Morobe Province,PG12,Papua New Guinea,PG,2015-02-24,2019-05-08,
Ahi Rural LLG,PG120515,,,,Lae District,PG1205,Morobe Province,PG12,Papua New Guinea,PG,2015-02-24,2019-05-08,
Lae Urban LLG,PG120516,,,,Lae District,PG1205,Morobe Province,PG12,Papua New Guinea,PG,2015-02-24,2019-05-08,
Onga/Waffa Rural LLG,PG120617,,,,Markham District,PG1206,Morobe Province,PG12,Papua New Guinea,PG,2015-02-24,2019-05-08,
Umi/Atzera Rural LLG,PG120618,,,,Markham District,PG1206,Morobe Province,PG12,Papua New Guinea,PG,2015-02-24,2019-05-08,
Wantoat/Leron Rural LLG,PG120619,,,,Markham District,PG1206,Morobe Province,PG12,Papua New Guinea,PG,2015-02-24,2019-05-08,
Kome Rural LLG,PG120721,,,,Menyamya District,PG1207,Morobe Province,PG12,Papua New Guinea,PG,2015-02-24,2019-05-08,
Wapi Rural LLG,PG120722,,,,Menyamya District,PG1207,Morobe Province,PG12,Papua New Guinea,PG,2015-02-24,2019-05-08,
Kapao Rural LLG,PG120730,,,,Menyamya District,PG1207,Morobe Province,PG12,Papua New Guinea,PG,2015-02-24,2019-05-08,
Nanima Kariba LLG,PG120734,,,,Menyamya District,PG1207,Morobe Province,PG12,Papua New Guinea,PG,2015-02-24,2019-05-08,
Labuta Rural LLG,PG120823,,,,Nawae District,PG1208,Morobe Province,PG12,Papua New Guinea,PG,2015-02-24,2019-05-08,
Nabak Rural LLG,PG120824,,,,Nawae District,PG1208,Morobe Province,PG12,Papua New Guinea,PG,2015-02-24,2019-05-08,
Wain-Erap Rural LLG,PG120825,,,,Nawae District,PG1208,Morobe Province,PG12,Papua New Guinea,PG,2015-02-24,2019-05-08,
Sialum Rural LLG,PG120926,,,,Tawae/Siassi District,PG1209,Morobe Province,PG12,Papua New Guinea,PG,2015-02-24,2019-05-08,
Siassi Rural LLG,PG120927,,,,Tawae/Siassi District,PG1209,Morobe Province,PG12,Papua New Guinea,PG,2015-02-24,2019-05-08,
Wasu Rural LLG,PG120928,,,,Tawae/Siassi District,PG1209,Morobe Province,PG12,Papua New Guinea,PG,2015-02-24,2019-05-08,
Almami Rural LLG,PG130101,,,,Bogia District,PG1301,Madang Province,PG13,Papua New Guinea,PG,2015-02-24,2019-05-08,
Iabu Rural LLG,PG130102,,,,Bogia District,PG1301,Madang Province,PG13,Papua New Guinea,PG,2015-02-24,2019-05-08,
Yawar Rural LLG,PG130103,,,,Bogia District,PG1301,Madang Province,PG13,Papua New Guinea,PG,2015-02-24,2019-05-08,
