#adm3+name+i_eng+is_latn,#adm3+code+v_pcode,#adm3+name,#adm3+name+alt1+i_eng+is_latn,#adm3+name+alt2+i_eng+is_latn,#adm2+name+i_eng+is_latn,#adm2+code+v_pcode,#adm1+name+i_eng+is_latn,#adm1+code+v_pcode,#country+name+i_eng+is_latn,#country+code+v_iso3166p1a2,#date+start,#date+updated,#date+end
02,ZW110102,,,,Buhera,ZW1101,Manicaland,ZW11,Zimbabwe,ZW,2018-08-31,2018-09-11,
03,ZW110103,,,,Buhera,ZW1101,Manicaland,ZW11,Zimbabwe,ZW,2018-08-31,2018-09-11,
04,ZW110104,,,,Buhera,ZW1101,Manicaland,ZW11,Zimbabwe,ZW,2018-08-31,2018-09-11,
05,ZW110105,,,,Buhera,ZW1101,Manicaland,ZW11,Zimbabwe,ZW,2018-08-31,2018-09-11,
06,ZW110106,,,,Buhera,ZW1101,Manicaland,ZW11,Zimbabwe,ZW,2018-08-31,2018-09-11,
07,ZW110107,,,,Buhera,ZW1101,Manicaland,ZW11,Zimbabwe,ZW,2018-08-31,2018-09-11,
08,ZW110108,,,,Buhera,ZW1101,Manicaland,ZW11,Zimbabwe,ZW,2018-08-31,2018-09-11,
09,ZW110109,,,,Buhera,ZW1101,Manicaland,ZW11,Zimbabwe,ZW,2018-08-31,2018-09-11,
10,ZW110110,,,,Buhera,ZW1101,Manicaland,ZW11,Zimbabwe,ZW,2018-08-31,2018-09-11,
11,ZW110111,,,,Buhera,ZW1101,Manicaland,ZW11,Zimbabwe,ZW,2018-08-31,2018-09-11,
12,ZW110112,,,,Buhera,ZW1101,Manicaland,ZW11,Zimbabwe,ZW,2018-08-31,2018-09-11,
13,ZW110113,,,,Buhera,ZW1101,Manicaland,ZW11,Zimbabwe,ZW,2018-08-31,2018-09-11,
14,ZW110114,,,,Buhera,ZW1101,Manicaland,ZW11,Zimbabwe,ZW,2018-08-31,2018-09-11,
15,ZW110115,,,,Buhera,ZW1101,Manicaland,ZW11,Zimbabwe,ZW,2018-08-31,2018-09-11,
16,ZW110116,,,,Buhera,ZW1101,Manicaland,ZW11,Zimbabwe,ZW,2018-08-31,2018-09-11,
17,ZW110117,,,,Buhera,ZW1101,Manicaland,ZW11,Zimbabwe,ZW,2018-08-31,2018-09-11,
18,ZW110118,,,,Buhera,ZW1101,Manicaland,ZW11,Zimbabwe,ZW,2018-08-31,2018-09-11,
19,ZW110119,,,,Buhera,ZW1101,Manicaland,ZW11,Zimbabwe,ZW,2018-08-31,2018-09-11,
20,ZW110120,,,,Buhera,ZW1101,Manicaland,ZW11,Zimbabwe,ZW,2018-08-31,2018-09-11,
21,ZW110121,,,,Buhera,ZW1101,Manicaland,ZW11,Zimbabwe,ZW,2018-08-31,2018-09-11,
22,ZW110122,,,,Buhera,ZW1101,Manicaland,ZW11,Zimbabwe,ZW,2018-08-31,2018-09-11,
23,ZW110123,,,,Buhera,ZW1101,Manicaland,ZW11,Zimbabwe,ZW,2018-08-31,2018-09-11,
24,ZW110124,,,,Buhera,ZW1101,Manicaland,ZW11,Zimbabwe,ZW,2018-08-31,2018-09-11,
25,ZW110125,,,,Buhera,ZW1101,Manicaland,ZW11,Zimbabwe,ZW,2018-08-31,2018-09-11,
26,ZW110126,,,,Buhera,ZW1101,Manicaland,ZW11,Zimbabwe,ZW,2018-08-31,2018-09-11,
27,ZW110127,,,,Buhera,ZW1101,Manicaland,ZW11,Zimbabwe,ZW,2018-08-31,2018-09-11,
28,ZW110128,,,,Buhera,ZW1101,Manicaland,ZW11,Zimbabwe,ZW,2018-08-31,2018-09-11,
29,ZW110129,,,,Buhera,ZW1101,Manicaland,ZW11,Zimbabwe,ZW,2018-08-31,2018-09-11,
30,ZW110130,,,,Buhera,ZW1101,Manicaland,ZW11,Zimbabwe,ZW,2018-08-31,2018-09-11,
31,ZW110131,,,,Buhera,ZW1101,Manicaland,ZW11,Zimbabwe,ZW,2018-08-31,2018-09-11,
32,ZW110132,,,,Buhera,ZW1101,Manicaland,ZW11,Zimbabwe,ZW,2018-08-31,2018-09-11,
33,ZW110133,,,,Buhera,ZW1101,Manicaland,ZW11,Zimbabwe,ZW,2018-08-31,2018-09-11,
01,ZW110201,,,,Chimanimani,ZW1102,Manicaland,ZW11,Zimbabwe,ZW,2018-08-31,2018-09-11,
02,ZW110202,,,,Chimanimani,ZW1102,Manicaland,ZW11,Zimbabwe,ZW,2018-08-31,2018-09-11,
03,ZW110203,,,,Chimanimani,ZW1102,Manicaland,ZW11,Zimbabwe,ZW,2018-08-31,2018-09-11,
04,ZW110204,,,,Chimanimani,ZW1102,Manicaland,ZW11,Zimbabwe,ZW,2018-08-31,2018-09-11,
05,ZW110205,,,,Chimanimani,ZW1102,Manicaland,ZW11,Zimbabwe,ZW,2018-08-31,2018-09-11,
06,ZW110206,,,,Chimanimani,ZW1102,Manicaland,ZW11,Zimbabwe,ZW,2018-08-31,2018-09-11,
07,ZW110207,,,,Chimanimani,ZW1102,Manicaland,ZW11,Zimbabwe,ZW,2018-08-31,2018-09-11,
08,ZW110208,,,,Chimanimani,ZW1102,Manicaland,ZW11,Zimbabwe,ZW,2018-08-31,2018-09-11,
09,ZW110209,,,,Chimanimani,ZW1102,Manicaland,ZW11,Zimbabwe,ZW,2018-08-31,2018-09-11,
10,ZW110210,,,,Chimanimani,ZW1102,Manicaland,ZW11,Zimbabwe,ZW,2018-08-31,2018-09-11,
11,ZW110211,,,,Chimanimani,ZW1102,Manicaland,ZW11,Zimbabwe,ZW,2018-08-31,2018-09-11,
12,ZW110212,,,,Chimanimani,ZW1102,Manicaland,ZW11,Zimbabwe,ZW,2018-08-31,2018-09-11,
13,ZW110213,,,,Chimanimani,ZW1102,Manicaland,ZW11,Zimbabwe,ZW,2018-08-31,2018-09-11,
14,ZW110214,,,,Chimanimani,ZW1102,Manicaland,ZW11,Zimbabwe,ZW,2018-08-31,2018-09-11,
15,ZW110215,,,,Chimanimani,ZW1102,Manicaland,ZW11,Zimbabwe,ZW,2018-08-31,2018-09-11,
16,ZW110216,,,,Chimanimani,ZW1102,Manicaland,ZW11,Zimbabwe,ZW,2018-08-31,2018-09-11,
17,ZW110217,,,,Chimanimani,ZW1102,Manicaland,ZW11,Zimbabwe,ZW,2018-08-31,2018-09-11,
18,ZW110218,,,,Chimanimani,ZW1102,Manicaland,ZW11,Zimbabwe,ZW,2018-08-31,2018-09-11,
19,ZW110219,,,,Chimanimani,ZW1102,Manicaland,ZW11,Zimbabwe,ZW,2018-08-31,2018-09-11,
20,ZW110220,,,,Chimanimani,ZW1102,Manicaland,ZW11,Zimbabwe,ZW,2018-08-31,2018-09-11,
21,ZW110221,,,,Chimanimani,ZW1102,Manicaland,ZW11,Zimbabwe,ZW,2018-08-31,2018-09-11,
22,ZW110222,,,,Chimanimani,ZW1102,Manicaland,ZW11,Zimbabwe,ZW,2018-08-31,2018-09-11,
23,ZW110223,,,,Chimanimani,ZW1102,Manicaland,ZW11,Zimbabwe,ZW,2018-08-31,2018-09-11,
01,ZW110301,,,,Chipinge,ZW1103,Manicaland,ZW11,Zimbabwe,ZW,2018-08-31,2018-09-11,
02,ZW110302,,,,Chipinge,ZW1103,Manicaland,ZW11,Zimbabwe,ZW,2018-08-31,2018-09-11,
03,ZW110303,,,,Chipinge,ZW1103,Manicaland,ZW11,Zimbabwe,ZW,2018-08-31,2018-09-11,
04,ZW110304,,,,Chipinge,ZW1103,Manicaland,ZW11,Zimbabwe,ZW,2018-08-31,2018-09-11,
05,ZW110305,,,,Chipinge,ZW1103,Manicaland,ZW11,Zimbabwe,ZW,2018-08-31,2018-09-11,
06,ZW110306,,,,Chipinge,ZW1103,Manicaland,ZW11,Zimbabwe,ZW,2018-08-31,2018-09-11,
07,ZW110307,,,,Chipinge,ZW1103,Manicaland,ZW11,Zimbabwe,ZW,2018-08-31,2018-09-11,
08,ZW110308,,,,Chipinge,ZW1103,Manicaland,ZW11,Zimbabwe,ZW,2018-08-31,2018-09-11,
09,ZW110309,,,,Chipinge,ZW1103,Manicaland,ZW11,Zimbabwe,ZW,2018-08-31,2018-09-11,
10,ZW110310,,,,Chipinge,ZW1103,Manicaland,ZW11,Zimbabwe,ZW,2018-08-31,2018-09-11,
11,ZW110311,,,,Chipinge,ZW1103,Manicaland,ZW11,Zimbabwe,ZW,2018-08-31,2018-09-11,
12,ZW110312,,,,Chipinge,ZW1103,Manicaland,ZW11,Zimbabwe,ZW,2018-08-31,2018-09-11,
13,ZW110313,,,,Chipinge,ZW1103,Manicaland,ZW11,Zimbabwe,ZW,2018-08-31,2018-09-11,
14,ZW110314,,,,Chipinge,ZW1103,Manicaland,ZW11,Zimbabwe,ZW,2018-08-31,2018-09-11,
15,ZW110315,,,,Chipinge,ZW1103,Manicaland,ZW11,Zimbabwe,ZW,2018-08-31,2018-09-11,
16,ZW110316,,,,Chipinge,ZW1103,Manicaland,ZW11,Zimbabwe,ZW,2018-08-31,2018-09-11,
17,ZW110317,,,,Chipinge,ZW1103,Manicaland,ZW11,Zimbabwe,ZW,2018-08-31,2018-09-11,
18,ZW110318,,,,Chipinge,ZW1103,Manicaland,ZW11,Zimbabwe,ZW,2018-08-31,2018-09-11,
19,ZW110319,,,,Chipinge,ZW1103,Manicaland,ZW11,Zimbabwe,ZW,2018-08-31,2018-09-11,
20,ZW110320,,,,Chipinge,ZW1103,Manicaland,ZW11,Zimbabwe,ZW,2018-08-31,2018-09-11,
21,ZW110321,,,,Chipinge,ZW1103,Manicaland,ZW11,Zimbabwe,ZW,2018-08-31,2018-09-11,
22,ZW110322,,,,Chipinge,ZW1103,Manicaland,ZW11,Zimbabwe,ZW,2018-08-31,2018-09-11,
23,ZW110323,,,,Chipinge,ZW1103,Manicaland,ZW11,Zimbabwe,ZW,2018-08-31,2018-09-11,
24,ZW110324,,,,Chipinge,ZW1103,Manicaland,ZW11,Zimbabwe,ZW,2018-08-31,2018-09-11,
25,ZW110325,,,,Chipinge,ZW1103,Manicaland,ZW11,Zimbabwe,ZW,2018-08-31,2018-09-11,
26,ZW110326,,,,Chipinge,ZW1103,Manicaland,ZW11,Zimbabwe,ZW,2018-08-31,2018-09-11,
27,ZW110327,,,,Chipinge,ZW1103,Manicaland,ZW11,Zimbabwe,ZW,2018-08-31,2018-09-11,
28,ZW110328,,,,Chipinge,ZW1103,Manicaland,ZW11,Zimbabwe,ZW,2018-08-31,2018-09-11,
29,ZW110329,,,,Chipinge,ZW1103,Manicaland,ZW11,Zimbabwe,ZW,2018-08-31,2018-09-11,
30,ZW110330,,,,Chipinge,ZW1103,Manicaland,ZW11,Zimbabwe,ZW,2018-08-31,2018-09-11,
01,ZW110401,,,,Makoni,ZW1104,Manicaland,ZW11,Zimbabwe,ZW,2018-08-31,2018-09-11,
02,ZW110402,,,,Makoni,ZW1104,Manicaland,ZW11,Zimbabwe,ZW,2018-08-31,2018-09-11,
03,ZW110403,,,,Makoni,ZW1104,Manicaland,ZW11,Zimbabwe,ZW,2018-08-31,2018-09-11,
04,ZW110404,,,,Makoni,ZW1104,Manicaland,ZW11,Zimbabwe,ZW,2018-08-31,2018-09-11,
05,ZW110405,,,,Makoni,ZW1104,Manicaland,ZW11,Zimbabwe,ZW,2018-08-31,2018-09-11,
06,ZW110406,,,,Makoni,ZW1104,Manicaland,ZW11,Zimbabwe,ZW,2018-08-31,2018-09-11,
07,ZW110407,,,,Makoni,ZW1104,Manicaland,ZW11,Zimbabwe,ZW,2018-08-31,2018-09-11,
08,ZW110408,,,,Makoni,ZW1104,Manicaland,ZW11,Zimbabwe,ZW,2018-08-31,2018-09-11,
09,ZW110409,,,,Makoni,ZW1104,Manicaland,ZW11,Zimbabwe,ZW,2018-08-31,2018-09-11,
10,ZW110410,,,,Makoni,ZW1104,Manicaland,ZW11,Zimbabwe,ZW,2018-08-31,2018-09-11,
11,ZW110411,,,,Makoni,ZW1104,Manicaland,ZW11,Zimbabwe,ZW,2018-08-31,2018-09-11,
12,ZW110412,,,,Makoni,ZW1104,Manicaland,ZW11,Zimbabwe,ZW,2018-08-31,2018-09-11,
13,ZW110413,,,,Makoni,ZW1104,Manicaland,ZW11,Zimbabwe,ZW,2018-08-31,2018-09-11,
14,ZW110414,,,,Makoni,ZW1104,Manicaland,ZW11,Zimbabwe,ZW,2018-08-31,2018-09-11,
15,ZW110415,,,,Makoni,ZW1104,Manicaland,ZW11,Zimbabwe,ZW,2018-08-31,2018-09-11,
16,ZW110416,,,,Makoni,ZW1104,Manicaland,ZW11,Zimbabwe,ZW,2018-08-31,2018-09-11,
17,ZW110417,,,,Makoni,ZW1104,Manicaland,ZW11,Zimbabwe,ZW,2018-08-31,2018-09-11,
18,ZW110418,,,,Makoni,ZW1104,Manicaland,ZW11,Zimbabwe,ZW,2018-08-31,2018-09-11,
19,ZW110419,,,,Makoni,ZW1104,Manicaland,ZW11,Zimbabwe,ZW,2018-08-31,2018-09-11,
20,ZW110420,,,,Makoni,ZW1104,Manicaland,ZW11,Zimbabwe,ZW,2018-08-31,2018-09-11,
21,ZW110421,,,,Makoni,ZW1104,Manicaland,ZW11,Zimbabwe,ZW,2018-08-31,2018-09-11,
22,ZW110422,,,,Makoni,ZW1104,Manicaland,ZW11,Zimbabwe,ZW,2018-08-31,2018-09-11,
23,ZW110423,,,,Makoni,ZW1104,Manicaland,ZW11,Zimbabwe,ZW,2018-08-31,2018-09-11,
24,ZW110424,,,,Makoni,ZW1104,Manicaland,ZW11,Zimbabwe,ZW,2018-08-31,2018-09-11,
25,ZW110425,,,,Makoni,ZW1104,Manicaland,ZW11,Zimbabwe,ZW,2018-08-31,2018-09-11,
26,ZW110426,,,,Makoni,ZW1104,Manicaland,ZW11,Zimbabwe,ZW,2018-08-31,2018-09-11,
27,ZW110427,,,,Makoni,ZW1104,Manicaland,ZW11,Zimbabwe,ZW,2018-08-31,2018-09-11,
28,ZW110428,,,,Makoni,ZW1104,Manicaland,ZW11,Zimbabwe,ZW,2018-08-31,2018-09-11,
29,ZW110429,,,,Makoni,ZW1104,Manicaland,ZW11,Zimbabwe,ZW,2018-08-31,2018-09-11,
30,ZW110430,,,,Makoni,ZW1104,Manicaland,ZW11,Zimbabwe,ZW,2018-08-31,2018-09-11,
31,ZW110431,,,,Makoni,ZW1104,Manicaland,ZW11,Zimbabwe,ZW,2018-08-31,2018-09-11,
32,ZW110432,,,,Makoni,ZW1104,Manicaland,ZW11,Zimbabwe,ZW,2018-08-31,2018-09-11,
33,ZW110433,,,,Makoni,ZW1104,Manicaland,ZW11,Zimbabwe,ZW,2018-08-31,2018-09-11,
34,ZW110434,,,,Makoni,ZW1104,Manicaland,ZW11,Zimbabwe,ZW,2018-08-31,2018-09-11,
35,ZW110435,,,,Makoni,ZW1104,Manicaland,ZW11,Zimbabwe,ZW,2018-08-31,2018-09-11,
36,ZW110436,,,,Makoni,ZW1104,Manicaland,ZW11,Zimbabwe,ZW,2018-08-31,2018-09-11,
37,ZW110437,,,,Makoni,ZW1104,Manicaland,ZW11,Zimbabwe,ZW,2018-08-31,2018-09-11,
38,ZW110438,,,,Makoni,ZW1104,Manicaland,ZW11,Zimbabwe,ZW,2018-08-31,2018-09-11,
39,ZW110439,,,,Makoni,ZW1104,Manicaland,ZW11,Zimbabwe,ZW,2018-08-31,2018-09-11,
01,ZW110501,,,,Mutare,ZW1105,Manicaland,ZW11,Zimbabwe,ZW,2018-08-31,2018-09-11,
02,ZW110502,,,,Mutare,ZW1105,Manicaland,ZW11,Zimbabwe,ZW,2018-08-31,2018-09-11,
03,ZW110503,,,,Mutare,ZW1105,Manicaland,ZW11,Zimbabwe,ZW,2018-08-31,2018-09-11,
04,ZW110504,,,,Mutare,ZW1105,Manicaland,ZW11,Zimbabwe,ZW,2018-08-31,2018-09-11,
05,ZW110505,,,,Mutare,ZW1105,Manicaland,ZW11,Zimbabwe,ZW,2018-08-31,2018-09-11,
06,ZW110506,,,,Mutare,ZW1105,Manicaland,ZW11,Zimbabwe,ZW,2018-08-31,2018-09-11,
07,ZW110507,,,,Mutare,ZW1105,Manicaland,ZW11,Zimbabwe,ZW,2018-08-31,2018-09-11,
08,ZW110508,,,,Mutare,ZW1105,Manicaland,ZW11,Zimbabwe,ZW,2018-08-31,2018-09-11,
09,ZW110509,,,,Mutare,ZW1105,Manicaland,ZW11,Zimbabwe,ZW,2018-08-31,2018-09-11,
10,ZW110510,,,,Mutare,ZW1105,Manicaland,ZW11,Zimbabwe,ZW,2018-08-31,2018-09-11,
11,ZW110511,,,,Mutare,ZW1105,Manicaland,ZW11,Zimbabwe,ZW,2018-08-31,2018-09-11,
12,ZW110512,,,,Mutare,ZW1105,Manicaland,ZW11,Zimbabwe,ZW,2018-08-31,2018-09-11,
13,ZW110513,,,,Mutare,ZW1105,Manicaland,ZW11,Zimbabwe,ZW,2018-08-31,2018-09-11,
14,ZW110514,,,,Mutare,ZW1105,Manicaland,ZW11,Zimbabwe,ZW,2018-08-31,2018-09-11,
15,ZW110515,,,,Mutare,ZW1105,Manicaland,ZW11,Zimbabwe,ZW,2018-08-31,2018-09-11,
16,ZW110516,,,,Mutare,ZW1105,Manicaland,ZW11,Zimbabwe,ZW,2018-08-31,2018-09-11,
17,ZW110517,,,,Mutare,ZW1105,Manicaland,ZW11,Zimbabwe,ZW,2018-08-31,2018-09-11,
18,ZW110518,,,,Mutare,ZW1105,Manicaland,ZW11,Zimbabwe,ZW,2018-08-31,2018-09-11,
19,ZW110519,,,,Mutare,ZW1105,Manicaland,ZW11,Zimbabwe,ZW,2018-08-31,2018-09-11,
20,ZW110520,,,,Mutare,ZW1105,Manicaland,ZW11,Zimbabwe,ZW,2018-08-31,2018-09-11,
21,ZW110521,,,,Mutare,ZW1105,Manicaland,ZW11,Zimbabwe,ZW,2018-08-31,2018-09-11,
22,ZW110522,,,,Mutare,ZW1105,Manicaland,ZW11,Zimbabwe,ZW,2018-08-31,2018-09-11,
23,ZW110523,,,,Mutare,ZW1105,Manicaland,ZW11,Zimbabwe,ZW,2018-08-31,2018-09-11,
24,ZW110524,,,,Mutare,ZW1105,Manicaland,ZW11,Zimbabwe,ZW,2018-08-31,2018-09-11,
25,ZW110525,,,,Mutare,ZW1105,Manicaland,ZW11,Zimbabwe,ZW,2018-08-31,2018-09-11,
26,ZW110526,,,,Mutare,ZW1105,Manicaland,ZW11,Zimbabwe,ZW,2018-08-31,2018-09-11,
27,ZW110527,,,,Mutare,ZW1105,Manicaland,ZW11,Zimbabwe,ZW,2018-08-31,2018-09-11,
28,ZW110528,,,,Mutare,ZW1105,Manicaland,ZW11,Zimbabwe,ZW,2018-08-31,2018-09-11,
29,ZW110529,,,,Mutare,ZW1105,Manicaland,ZW11,Zimbabwe,ZW,2018-08-31,2018-09-11,
30,ZW110530,,,,Mutare,ZW1105,Manicaland,ZW11,Zimbabwe,ZW,2018-08-31,2018-09-11,
31,ZW110531,,,,Mutare,ZW1105,Manicaland,ZW11,Zimbabwe,ZW,2018-08-31,2018-09-11,
32,ZW110532,,,,Mutare,ZW1105,Manicaland,ZW11,Zimbabwe,ZW,2018-08-31,2018-09-11,
33,ZW110533,,,,Mutare,ZW1105,Manicaland,ZW11,Zimbabwe,ZW,2018-08-31,2018-09-11,
34,ZW110534,,,,Mutare,ZW1105,Manicaland,ZW11,Zimbabwe,ZW,2018-08-31,2018-09-11,
35,ZW110535,,,,Mutare,ZW1105,Manicaland,ZW11,Zimbabwe,ZW,2018-08-31,2018-09-11,
36,ZW110536,,,,Mutare,ZW1105,Manicaland,ZW11,Zimbabwe,ZW,2018-08-31,2018-09-11,
01,ZW110601,,,,Mutasa,ZW1106,Manicaland,ZW11,Zimbabwe,ZW,2018-08-31,2018-09-11,
02,ZW110602,,,,Mutasa,ZW1106,Manicaland,ZW11,Zimbabwe,ZW,2018-08-31,2018-09-11,
03,ZW110603,,,,Mutasa,ZW1106,Manicaland,ZW11,Zimbabwe,ZW,2018-08-31,2018-09-11,
04,ZW110604,,,,Mutasa,ZW1106,Manicaland,ZW11,Zimbabwe,ZW,2018-08-31,2018-09-11,
05,ZW110605,,,,Mutasa,ZW1106,Manicaland,ZW11,Zimbabwe,ZW,2018-08-31,2018-09-11,
06,ZW110606,,,,Mutasa,ZW1106,Manicaland,ZW11,Zimbabwe,ZW,2018-08-31,2018-09-11,
07,ZW110607,,,,Mutasa,ZW1106,Manicaland,ZW11,Zimbabwe,ZW,2018-08-31,2018-09-11,
08,ZW110608,,,,Mutasa,ZW1106,Manicaland,ZW11,Zimbabwe,ZW,2018-08-31,2018-09-11,
09,ZW110609,,,,Mutasa,ZW1106,Manicaland,ZW11,Zimbabwe,ZW,2018-08-31,2018-09-11,
10,ZW110610,,,,Mutasa,ZW1106,Manicaland,ZW11,Zimbabwe,ZW,2018-08-31,2018-09-11,
11,ZW110611,,,,Mutasa,ZW1106,Manicaland,ZW11,Zimbabwe,ZW,2018-08-31,2018-09-11,
12,ZW110612,,,,Mutasa,ZW1106,Manicaland,ZW11,Zimbabwe,ZW,2018-08-31,2018-09-11,
13,ZW110613,,,,Mutasa,ZW1106,Manicaland,ZW11,Zimbabwe,ZW,2018-08-31,2018-09-11,
14,ZW110614,,,,Mutasa,ZW1106,Manicaland,ZW11,Zimbabwe,ZW,2018-08-31,2018-09-11,
15,ZW110615,,,,Mutasa,ZW1106,Manicaland,ZW11,Zimbabwe,ZW,2018-08-31,2018-09-11,
16,ZW110616,,,,Mutasa,ZW1106,Manicaland,ZW11,Zimbabwe,ZW,2018-08-31,2018-09-11,
17,ZW110617,,,,Mutasa,ZW1106,Manicaland,ZW11,Zimbabwe,ZW,2018-08-31,2018-09-11,
18,ZW110618,,,,Mutasa,ZW1106,Manicaland,ZW11,Zimbabwe,ZW,2018-08-31,2018-09-11,
19,ZW110619,,,,Mutasa,ZW1106,Manicaland,ZW11,Zimbabwe,ZW,2018-08-31,2018-09-11,
20,ZW110620,,,,Mutasa,ZW1106,Manicaland,ZW11,Zimbabwe,ZW,2018-08-31,2018-09-11,
21,ZW110621,,,,Mutasa,ZW1106,Manicaland,ZW11,Zimbabwe,ZW,2018-08-31,2018-09-11,
22,ZW110622,,,,Mutasa,ZW1106,Manicaland,ZW11,Zimbabwe,ZW,2018-08-31,2018-09-11,
23,ZW110623,,,,Mutasa,ZW1106,Manicaland,ZW11,Zimbabwe,ZW,2018-08-31,2018-09-11,
24,ZW110624,,,,Mutasa,ZW1106,Manicaland,ZW11,Zimbabwe,ZW,2018-08-31,2018-09-11,
25,ZW110625,,,,Mutasa,ZW1106,Manicaland,ZW11,Zimbabwe,ZW,2018-08-31,2018-09-11,
26,ZW110626,,,,Mutasa,ZW1106,Manicaland,ZW11,Zimbabwe,ZW,2018-08-31,2018-09-11,
27,ZW110627,,,,Mutasa,ZW1106,Manicaland,ZW11,Zimbabwe,ZW,2018-08-31,2018-09-11,
28,ZW110628,,,,Mutasa,ZW1106,Manicaland,ZW11,Zimbabwe,ZW,2018-08-31,2018-09-11,
29,ZW110629,,,,Mutasa,ZW1106,Manicaland,ZW11,Zimbabwe,ZW,2018-08-31,2018-09-11,
30,ZW110630,,,,Mutasa,ZW1106,Manicaland,ZW11,Zimbabwe,ZW,2018-08-31,2018-09-11,
31,ZW110631,,,,Mutasa,ZW1106,Manicaland,ZW11,Zimbabwe,ZW,2018-08-31,2018-09-11,
01,ZW110701,,,,Nyanga,ZW1107,Manicaland,ZW11,Zimbabwe,ZW,2018-08-31,2018-09-11,
02,ZW110702,,,,Nyanga,ZW1107,Manicaland,ZW11,Zimbabwe,ZW,2018-08-31,2018-09-11,
