#adm1+name+i_eng+is_latn,#adm1+code+v_pcode,#adm1+name,#adm1+name+alt1+i_eng+is_latn,#adm1+name+alt2+i_eng+is_latn,#country+name+i_eng+is_latn,#country+code+v_iso3166p1a2,#date+start,#date+updated,#date+end
Northern,MW1,,,,Malawi,MW,2018-09-03,2018-10-16,
Central,MW2,,,,Malawi,MW,2018-09-03,2018-10-16,
Southern,MW3,,,,Malawi,MW,2018-09-03,2018-10-16,
