#country+name+i_eng+is_latn,#country+code+v_iso3166p1a2,#country+name,#country+name+alt1+i_eng+is_latn,#country+name+alt2+i_eng+is_latn,#date+start,#date+updated,#date+end
Botswana,BW,,,,2021-05-18,2021-05-18,
