#adm1+name+i_eng+is_latn,#adm1+code+v_pcode,#adm1+name,#adm1+name+alt1+i_eng+is_latn,#adm1+name+alt2+i_eng+is_latn,#country+name+i_eng+is_latn,#country+code+v_iso3166p1a2,#date+start,#date+updated,#date+end
Hhohho,SZ1,,,,Eswatini,SZ,2020-05-13,2021-01-27,
Manzini,SZ2,,,,Eswatini,SZ,2020-05-13,2021-01-27,
Shiselweni,SZ3,,,,Eswatini,SZ,2020-05-13,2021-01-27,
Lubombo,SZ4,,,,Eswatini,SZ,2020-05-13,2021-01-27,
