#country+name+i_eng+is_latn,#country+code+v_iso3166p1a2,#country+name,#country+name+alt1+i_eng+is_latn,#country+name+alt2+i_eng+is_latn,#date+start,#date+updated,#date+end
Democratic People's Republic of Korea (the),KP,Democratic Peoples Republic of Korea (the),,,2013-01-01,2019-07-17,
