#adm2+name+i_eng+is_latn,#adm2+code+v_pcode,#adm2+name,#adm2+name+alt1+i_eng+is_latn,#adm2+name+alt2+i_eng+is_latn,#adm1+name+i_eng+is_latn,#adm1+code+v_pcode,#country+name+i_eng+is_latn,#country+code+v_iso3166p1a2,#date+start,#date+updated,#date+end
Mayom,SS0606,,,,Unity,SS06,South Sudan,SS,2018-08-15,2022-01-21,
Panyijiar,SS0607,,,,Unity,SS06,South Sudan,SS,2018-08-15,2022-01-21,
Pariang,SS0608,,,,Unity,SS06,South Sudan,SS,2018-08-15,2022-01-21,
Rubkona,SS0609,,,,Unity,SS06,South Sudan,SS,2018-08-15,2022-01-21,
Baliet,SS0701,,,,Upper Nile,SS07,South Sudan,SS,2018-08-15,2022-01-21,
Fashoda,SS0702,,,,Upper Nile,SS07,South Sudan,SS,2018-08-15,2022-01-21,
Longochuk,SS0703,,,,Upper Nile,SS07,South Sudan,SS,2018-08-15,2022-01-21,
Luakpiny/Nasir,SS0704,,,,Upper Nile,SS07,South Sudan,SS,2018-08-15,2022-01-21,
Maban,SS0705,,,,Upper Nile,SS07,South Sudan,SS,2018-08-15,2022-01-21,
Maiwut,SS0706,,,,Upper Nile,SS07,South Sudan,SS,2018-08-15,2022-01-21,
Malakal,SS0707,,,,Upper Nile,SS07,South Sudan,SS,2018-08-15,2022-01-21,
Manyo,SS0708,,,,Upper Nile,SS07,South Sudan,SS,2018-08-15,2022-01-21,
Melut,SS0709,,,,Upper Nile,SS07,South Sudan,SS,2018-08-15,2022-01-21,
Panyikang,SS0710,,,,Upper Nile,SS07,South Sudan,SS,2018-08-15,2022-01-21,
Renk,SS0711,,,,Upper Nile,SS07,South Sudan,SS,2018-08-15,2022-01-21,
Ulang,SS0712,,,,Upper Nile,SS07,South Sudan,SS,2018-08-15,2022-01-21,
Gogrial East,SS0801,,,,Warrap,SS08,South Sudan,SS,2018-08-15,2022-01-21,
Gogrial West,SS0802,,,,Warrap,SS08,South Sudan,SS,2018-08-15,2022-01-21,
Tonj East,SS0803,,,,Warrap,SS08,South Sudan,SS,2018-08-15,2022-01-21,
Tonj North,SS0804,,,,Warrap,SS08,South Sudan,SS,2018-08-15,2022-01-21,
Tonj South,SS0805,,,,Warrap,SS08,South Sudan,SS,2018-08-15,2022-01-21,
Twic,SS0806,,,,Warrap,SS08,South Sudan,SS,2018-08-15,2022-01-21,
Abyei Region,SS0807,,,,Warrap,SS08,South Sudan,SS,2018-08-15,2022-01-21,
Jur River,SS0901,,,,Western Bahr el Ghazal,SS09,South Sudan,SS,2018-08-15,2022-01-21,
Raja,SS0902,,,,Western Bahr el Ghazal,SS09,South Sudan,SS,2018-08-15,2022-01-21,
Wau,SS0903,,,,Western Bahr el Ghazal,SS09,South Sudan,SS,2018-08-15,2022-01-21,
Ezo,SS1001,,,,Western Equatoria,SS10,South Sudan,SS,2018-08-15,2022-01-21,
Ibba,SS1002,,,,Western Equatoria,SS10,South Sudan,SS,2018-08-15,2022-01-21,
Maridi,SS1003,,,,Western Equatoria,SS10,South Sudan,SS,2018-08-15,2022-01-21,
Mundri East,SS1004,,,,Western Equatoria,SS10,South Sudan,SS,2018-08-15,2022-01-21,
Mundri West,SS1005,,,,Western Equatoria,SS10,South Sudan,SS,2018-08-15,2022-01-21,
Mvolo,SS1006,,,,Western Equatoria,SS10,South Sudan,SS,2018-08-15,2022-01-21,
Nagero,SS1007,,,,Western Equatoria,SS10,South Sudan,SS,2018-08-15,2022-01-21,
Nzara,SS1008,,,,Western Equatoria,SS10,South Sudan,SS,2018-08-15,2022-01-21,
Tambura,SS1009,,,,Western Equatoria,SS10,South Sudan,SS,2018-08-15,2022-01-21,
Yambio,SS1010,,,,Western Equatoria,SS10,South Sudan,SS,2018-08-15,2022-01-21,
