#adm1+name+i_eng+is_latn,#adm1+code+v_pcode,#adm1+name,#adm1+name+alt1+i_eng+is_latn,#adm1+name+alt2+i_eng+is_latn,#country+name+i_eng+is_latn,#country+code+v_iso3166p1a2,#date+start,#date+updated,#date+end
Eastern,SL01,Eastern,,,Sierra Leone,SL,2017-08-16,2022-01-04,
Northern,SL02,Northern,,,Sierra Leone,SL,2017-08-16,2022-01-04,
Southern,SL03,Southern,,,Sierra Leone,SL,2017-08-16,2022-01-04,
Western,SL04,Western,,,Sierra Leone,SL,2017-08-16,2022-01-04,
