#adm1+name+i_eng+is_latn,#adm1+code+v_pcode,#adm1+name,#adm1+name+alt1+i_eng+is_latn,#adm1+name+alt2+i_eng+is_latn,#country+name+i_eng+is_latn,#country+code+v_iso3166p1a2,#date+start,#date+updated,#date+end
Central,UG1,,,,Uganda,UG,2020-06-11,2020-08-28,
Eastern,UG2,,,,Uganda,UG,2020-06-11,2020-08-28,
Northern,UG3,,,,Uganda,UG,2020-06-11,2020-08-28,
Western,UG4,,,,Uganda,UG,2020-06-11,2020-08-28,
