#adm1+name+i_eng+is_latn,#adm1+code+v_pcode,#adm1+name,#adm1+name+alt1+i_eng+is_latn,#adm1+name+alt2+i_eng+is_latn,#country+name+i_eng+is_latn,#country+code+v_iso3166p1a2,#date+start,#date+updated,#date+end
North,MV001,,,,Maldives,MV,2010-01-01,2021-03-31,
North Central,MV002,,,,Maldives,MV,2010-01-01,2021-03-31,
Male Economic,MV003,,,,Maldives,MV,2010-01-01,2021-03-31,
South Central,MV004,,,,Maldives,MV,2010-01-01,2021-03-31,
South,MV005,,,,Maldives,MV,2010-01-01,2021-03-31,
