#adm4+name+i_eng+is_latn,#adm4+code+v_pcode,#adm4+name,#adm4+name+alt1+i_eng+is_latn,#adm4+name+alt2+i_eng+is_latn,#adm3+name+i_eng+is_latn,#adm3+code+v_pcode,#adm2+name+i_eng+is_latn,#adm2+code+v_pcode,#adm1+name+i_eng+is_latn,#adm1+code+v_pcode,#country+name+i_eng+is_latn,#country+code+v_iso3166p1a2,#date+start,#date+updated,#date+end
005,ZA2106005,,,,Sundays River Valley,ZA2106,Cacadu,ZA210,Eastern Cape,ZA2,South Africa,ZA,2018-12-27,2020-11-12,
006,ZA2106006,,,,Sundays River Valley,ZA2106,Cacadu,ZA210,Eastern Cape,ZA2,South Africa,ZA,2018-12-27,2020-11-12,
007,ZA2106007,,,,Sundays River Valley,ZA2106,Cacadu,ZA210,Eastern Cape,ZA2,South Africa,ZA,2018-12-27,2020-11-12,
008,ZA2106008,,,,Sundays River Valley,ZA2106,Cacadu,ZA210,Eastern Cape,ZA2,South Africa,ZA,2018-12-27,2020-11-12,
001,ZA2108001,,,,Kouga,ZA2108,Cacadu,ZA210,Eastern Cape,ZA2,South Africa,ZA,2018-12-27,2020-11-12,
002,ZA2108002,,,,Kouga,ZA2108,Cacadu,ZA210,Eastern Cape,ZA2,South Africa,ZA,2018-12-27,2020-11-12,
003,ZA2108003,,,,Kouga,ZA2108,Cacadu,ZA210,Eastern Cape,ZA2,South Africa,ZA,2018-12-27,2020-11-12,
004,ZA2108004,,,,Kouga,ZA2108,Cacadu,ZA210,Eastern Cape,ZA2,South Africa,ZA,2018-12-27,2020-11-12,
005,ZA2108005,,,,Kouga,ZA2108,Cacadu,ZA210,Eastern Cape,ZA2,South Africa,ZA,2018-12-27,2020-11-12,
006,ZA2108006,,,,Kouga,ZA2108,Cacadu,ZA210,Eastern Cape,ZA2,South Africa,ZA,2018-12-27,2020-11-12,
007,ZA2108007,,,,Kouga,ZA2108,Cacadu,ZA210,Eastern Cape,ZA2,South Africa,ZA,2018-12-27,2020-11-12,
008,ZA2108008,,,,Kouga,ZA2108,Cacadu,ZA210,Eastern Cape,ZA2,South Africa,ZA,2018-12-27,2020-11-12,
009,ZA2108009,,,,Kouga,ZA2108,Cacadu,ZA210,Eastern Cape,ZA2,South Africa,ZA,2018-12-27,2020-11-12,
010,ZA2108010,,,,Kouga,ZA2108,Cacadu,ZA210,Eastern Cape,ZA2,South Africa,ZA,2018-12-27,2020-11-12,
011,ZA2108011,,,,Kouga,ZA2108,Cacadu,ZA210,Eastern Cape,ZA2,South Africa,ZA,2018-12-27,2020-11-12,
012,ZA2108012,,,,Kouga,ZA2108,Cacadu,ZA210,Eastern Cape,ZA2,South Africa,ZA,2018-12-27,2020-11-12,
013,ZA2108013,,,,Kouga,ZA2108,Cacadu,ZA210,Eastern Cape,ZA2,South Africa,ZA,2018-12-27,2020-11-12,
014,ZA2108014,,,,Kouga,ZA2108,Cacadu,ZA210,Eastern Cape,ZA2,South Africa,ZA,2018-12-27,2020-11-12,
015,ZA2108015,,,,Kouga,ZA2108,Cacadu,ZA210,Eastern Cape,ZA2,South Africa,ZA,2018-12-27,2020-11-12,
001,ZA2109001,,,,Kou-Kamma,ZA2109,Cacadu,ZA210,Eastern Cape,ZA2,South Africa,ZA,2018-12-27,2020-11-12,
002,ZA2109002,,,,Kou-Kamma,ZA2109,Cacadu,ZA210,Eastern Cape,ZA2,South Africa,ZA,2018-12-27,2020-11-12,
003,ZA2109003,,,,Kou-Kamma,ZA2109,Cacadu,ZA210,Eastern Cape,ZA2,South Africa,ZA,2018-12-27,2020-11-12,
004,ZA2109004,,,,Kou-Kamma,ZA2109,Cacadu,ZA210,Eastern Cape,ZA2,South Africa,ZA,2018-12-27,2020-11-12,
005,ZA2109005,,,,Kou-Kamma,ZA2109,Cacadu,ZA210,Eastern Cape,ZA2,South Africa,ZA,2018-12-27,2020-11-12,
006,ZA2109006,,,,Kou-Kamma,ZA2109,Cacadu,ZA210,Eastern Cape,ZA2,South Africa,ZA,2018-12-27,2020-11-12,
001,ZA2121001,,,,Mbhashe,ZA2121,Amathole,ZA212,Eastern Cape,ZA2,South Africa,ZA,2018-12-27,2020-11-12,
002,ZA2121002,,,,Mbhashe,ZA2121,Amathole,ZA212,Eastern Cape,ZA2,South Africa,ZA,2018-12-27,2020-11-12,
003,ZA2121003,,,,Mbhashe,ZA2121,Amathole,ZA212,Eastern Cape,ZA2,South Africa,ZA,2018-12-27,2020-11-12,
004,ZA2121004,,,,Mbhashe,ZA2121,Amathole,ZA212,Eastern Cape,ZA2,South Africa,ZA,2018-12-27,2020-11-12,
005,ZA2121005,,,,Mbhashe,ZA2121,Amathole,ZA212,Eastern Cape,ZA2,South Africa,ZA,2018-12-27,2020-11-12,
006,ZA2121006,,,,Mbhashe,ZA2121,Amathole,ZA212,Eastern Cape,ZA2,South Africa,ZA,2018-12-27,2020-11-12,
007,ZA2121007,,,,Mbhashe,ZA2121,Amathole,ZA212,Eastern Cape,ZA2,South Africa,ZA,2018-12-27,2020-11-12,
008,ZA2121008,,,,Mbhashe,ZA2121,Amathole,ZA212,Eastern Cape,ZA2,South Africa,ZA,2018-12-27,2020-11-12,
009,ZA2121009,,,,Mbhashe,ZA2121,Amathole,ZA212,Eastern Cape,ZA2,South Africa,ZA,2018-12-27,2020-11-12,
010,ZA2121010,,,,Mbhashe,ZA2121,Amathole,ZA212,Eastern Cape,ZA2,South Africa,ZA,2018-12-27,2020-11-12,
011,ZA2121011,,,,Mbhashe,ZA2121,Amathole,ZA212,Eastern Cape,ZA2,South Africa,ZA,2018-12-27,2020-11-12,
012,ZA2121012,,,,Mbhashe,ZA2121,Amathole,ZA212,Eastern Cape,ZA2,South Africa,ZA,2018-12-27,2020-11-12,
013,ZA2121013,,,,Mbhashe,ZA2121,Amathole,ZA212,Eastern Cape,ZA2,South Africa,ZA,2018-12-27,2020-11-12,
014,ZA2121014,,,,Mbhashe,ZA2121,Amathole,ZA212,Eastern Cape,ZA2,South Africa,ZA,2018-12-27,2020-11-12,
015,ZA2121015,,,,Mbhashe,ZA2121,Amathole,ZA212,Eastern Cape,ZA2,South Africa,ZA,2018-12-27,2020-11-12,
016,ZA2121016,,,,Mbhashe,ZA2121,Amathole,ZA212,Eastern Cape,ZA2,South Africa,ZA,2018-12-27,2020-11-12,
017,ZA2121017,,,,Mbhashe,ZA2121,Amathole,ZA212,Eastern Cape,ZA2,South Africa,ZA,2018-12-27,2020-11-12,
018,ZA2121018,,,,Mbhashe,ZA2121,Amathole,ZA212,Eastern Cape,ZA2,South Africa,ZA,2018-12-27,2020-11-12,
019,ZA2121019,,,,Mbhashe,ZA2121,Amathole,ZA212,Eastern Cape,ZA2,South Africa,ZA,2018-12-27,2020-11-12,
020,ZA2121020,,,,Mbhashe,ZA2121,Amathole,ZA212,Eastern Cape,ZA2,South Africa,ZA,2018-12-27,2020-11-12,
021,ZA2121021,,,,Mbhashe,ZA2121,Amathole,ZA212,Eastern Cape,ZA2,South Africa,ZA,2018-12-27,2020-11-12,
022,ZA2121022,,,,Mbhashe,ZA2121,Amathole,ZA212,Eastern Cape,ZA2,South Africa,ZA,2018-12-27,2020-11-12,
023,ZA2121023,,,,Mbhashe,ZA2121,Amathole,ZA212,Eastern Cape,ZA2,South Africa,ZA,2018-12-27,2020-11-12,
024,ZA2121024,,,,Mbhashe,ZA2121,Amathole,ZA212,Eastern Cape,ZA2,South Africa,ZA,2018-12-27,2020-11-12,
025,ZA2121025,,,,Mbhashe,ZA2121,Amathole,ZA212,Eastern Cape,ZA2,South Africa,ZA,2018-12-27,2020-11-12,
026,ZA2121026,,,,Mbhashe,ZA2121,Amathole,ZA212,Eastern Cape,ZA2,South Africa,ZA,2018-12-27,2020-11-12,
027,ZA2121027,,,,Mbhashe,ZA2121,Amathole,ZA212,Eastern Cape,ZA2,South Africa,ZA,2018-12-27,2020-11-12,
028,ZA2121028,,,,Mbhashe,ZA2121,Amathole,ZA212,Eastern Cape,ZA2,South Africa,ZA,2018-12-27,2020-11-12,
029,ZA2121029,,,,Mbhashe,ZA2121,Amathole,ZA212,Eastern Cape,ZA2,South Africa,ZA,2018-12-27,2020-11-12,
030,ZA2121030,,,,Mbhashe,ZA2121,Amathole,ZA212,Eastern Cape,ZA2,South Africa,ZA,2018-12-27,2020-11-12,
031,ZA2121031,,,,Mbhashe,ZA2121,Amathole,ZA212,Eastern Cape,ZA2,South Africa,ZA,2018-12-27,2020-11-12,
032,ZA2121032,,,,Mbhashe,ZA2121,Amathole,ZA212,Eastern Cape,ZA2,South Africa,ZA,2018-12-27,2020-11-12,
001,ZA2122001,,,,Mnquma,ZA2122,Amathole,ZA212,Eastern Cape,ZA2,South Africa,ZA,2018-12-27,2020-11-12,
002,ZA2122002,,,,Mnquma,ZA2122,Amathole,ZA212,Eastern Cape,ZA2,South Africa,ZA,2018-12-27,2020-11-12,
003,ZA2122003,,,,Mnquma,ZA2122,Amathole,ZA212,Eastern Cape,ZA2,South Africa,ZA,2018-12-27,2020-11-12,
004,ZA2122004,,,,Mnquma,ZA2122,Amathole,ZA212,Eastern Cape,ZA2,South Africa,ZA,2018-12-27,2020-11-12,
005,ZA2122005,,,,Mnquma,ZA2122,Amathole,ZA212,Eastern Cape,ZA2,South Africa,ZA,2018-12-27,2020-11-12,
006,ZA2122006,,,,Mnquma,ZA2122,Amathole,ZA212,Eastern Cape,ZA2,South Africa,ZA,2018-12-27,2020-11-12,
007,ZA2122007,,,,Mnquma,ZA2122,Amathole,ZA212,Eastern Cape,ZA2,South Africa,ZA,2018-12-27,2020-11-12,
008,ZA2122008,,,,Mnquma,ZA2122,Amathole,ZA212,Eastern Cape,ZA2,South Africa,ZA,2018-12-27,2020-11-12,
009,ZA2122009,,,,Mnquma,ZA2122,Amathole,ZA212,Eastern Cape,ZA2,South Africa,ZA,2018-12-27,2020-11-12,
010,ZA2122010,,,,Mnquma,ZA2122,Amathole,ZA212,Eastern Cape,ZA2,South Africa,ZA,2018-12-27,2020-11-12,
011,ZA2122011,,,,Mnquma,ZA2122,Amathole,ZA212,Eastern Cape,ZA2,South Africa,ZA,2018-12-27,2020-11-12,
012,ZA2122012,,,,Mnquma,ZA2122,Amathole,ZA212,Eastern Cape,ZA2,South Africa,ZA,2018-12-27,2020-11-12,
013,ZA2122013,,,,Mnquma,ZA2122,Amathole,ZA212,Eastern Cape,ZA2,South Africa,ZA,2018-12-27,2020-11-12,
014,ZA2122014,,,,Mnquma,ZA2122,Amathole,ZA212,Eastern Cape,ZA2,South Africa,ZA,2018-12-27,2020-11-12,
015,ZA2122015,,,,Mnquma,ZA2122,Amathole,ZA212,Eastern Cape,ZA2,South Africa,ZA,2018-12-27,2020-11-12,
016,ZA2122016,,,,Mnquma,ZA2122,Amathole,ZA212,Eastern Cape,ZA2,South Africa,ZA,2018-12-27,2020-11-12,
017,ZA2122017,,,,Mnquma,ZA2122,Amathole,ZA212,Eastern Cape,ZA2,South Africa,ZA,2018-12-27,2020-11-12,
018,ZA2122018,,,,Mnquma,ZA2122,Amathole,ZA212,Eastern Cape,ZA2,South Africa,ZA,2018-12-27,2020-11-12,
019,ZA2122019,,,,Mnquma,ZA2122,Amathole,ZA212,Eastern Cape,ZA2,South Africa,ZA,2018-12-27,2020-11-12,
020,ZA2122020,,,,Mnquma,ZA2122,Amathole,ZA212,Eastern Cape,ZA2,South Africa,ZA,2018-12-27,2020-11-12,
021,ZA2122021,,,,Mnquma,ZA2122,Amathole,ZA212,Eastern Cape,ZA2,South Africa,ZA,2018-12-27,2020-11-12,
022,ZA2122022,,,,Mnquma,ZA2122,Amathole,ZA212,Eastern Cape,ZA2,South Africa,ZA,2018-12-27,2020-11-12,
023,ZA2122023,,,,Mnquma,ZA2122,Amathole,ZA212,Eastern Cape,ZA2,South Africa,ZA,2018-12-27,2020-11-12,
024,ZA2122024,,,,Mnquma,ZA2122,Amathole,ZA212,Eastern Cape,ZA2,South Africa,ZA,2018-12-27,2020-11-12,
025,ZA2122025,,,,Mnquma,ZA2122,Amathole,ZA212,Eastern Cape,ZA2,South Africa,ZA,2018-12-27,2020-11-12,
026,ZA2122026,,,,Mnquma,ZA2122,Amathole,ZA212,Eastern Cape,ZA2,South Africa,ZA,2018-12-27,2020-11-12,
027,ZA2122027,,,,Mnquma,ZA2122,Amathole,ZA212,Eastern Cape,ZA2,South Africa,ZA,2018-12-27,2020-11-12,
028,ZA2122028,,,,Mnquma,ZA2122,Amathole,ZA212,Eastern Cape,ZA2,South Africa,ZA,2018-12-27,2020-11-12,
029,ZA2122029,,,,Mnquma,ZA2122,Amathole,ZA212,Eastern Cape,ZA2,South Africa,ZA,2018-12-27,2020-11-12,
030,ZA2122030,,,,Mnquma,ZA2122,Amathole,ZA212,Eastern Cape,ZA2,South Africa,ZA,2018-12-27,2020-11-12,
031,ZA2122031,,,,Mnquma,ZA2122,Amathole,ZA212,Eastern Cape,ZA2,South Africa,ZA,2018-12-27,2020-11-12,
001,ZA2123001,,,,Great Kei,ZA2123,Amathole,ZA212,Eastern Cape,ZA2,South Africa,ZA,2018-12-27,2020-11-12,
002,ZA2123002,,,,Great Kei,ZA2123,Amathole,ZA212,Eastern Cape,ZA2,South Africa,ZA,2018-12-27,2020-11-12,
003,ZA2123003,,,,Great Kei,ZA2123,Amathole,ZA212,Eastern Cape,ZA2,South Africa,ZA,2018-12-27,2020-11-12,
004,ZA2123004,,,,Great Kei,ZA2123,Amathole,ZA212,Eastern Cape,ZA2,South Africa,ZA,2018-12-27,2020-11-12,
005,ZA2123005,,,,Great Kei,ZA2123,Amathole,ZA212,Eastern Cape,ZA2,South Africa,ZA,2018-12-27,2020-11-12,
006,ZA2123006,,,,Great Kei,ZA2123,Amathole,ZA212,Eastern Cape,ZA2,South Africa,ZA,2018-12-27,2020-11-12,
007,ZA2123007,,,,Great Kei,ZA2123,Amathole,ZA212,Eastern Cape,ZA2,South Africa,ZA,2018-12-27,2020-11-12,
001,ZA2124001,,,,Amahlathi,ZA2124,Amathole,ZA212,Eastern Cape,ZA2,South Africa,ZA,2018-12-27,2020-11-12,
002,ZA2124002,,,,Amahlathi,ZA2124,Amathole,ZA212,Eastern Cape,ZA2,South Africa,ZA,2018-12-27,2020-11-12,
003,ZA2124003,,,,Amahlathi,ZA2124,Amathole,ZA212,Eastern Cape,ZA2,South Africa,ZA,2018-12-27,2020-11-12,
004,ZA2124004,,,,Amahlathi,ZA2124,Amathole,ZA212,Eastern Cape,ZA2,South Africa,ZA,2018-12-27,2020-11-12,
005,ZA2124005,,,,Amahlathi,ZA2124,Amathole,ZA212,Eastern Cape,ZA2,South Africa,ZA,2018-12-27,2020-11-12,
006,ZA2124006,,,,Amahlathi,ZA2124,Amathole,ZA212,Eastern Cape,ZA2,South Africa,ZA,2018-12-27,2020-11-12,
007,ZA2124007,,,,Amahlathi,ZA2124,Amathole,ZA212,Eastern Cape,ZA2,South Africa,ZA,2018-12-27,2020-11-12,
008,ZA2124008,,,,Amahlathi,ZA2124,Amathole,ZA212,Eastern Cape,ZA2,South Africa,ZA,2018-12-27,2020-11-12,
009,ZA2124009,,,,Amahlathi,ZA2124,Amathole,ZA212,Eastern Cape,ZA2,South Africa,ZA,2018-12-27,2020-11-12,
010,ZA2124010,,,,Amahlathi,ZA2124,Amathole,ZA212,Eastern Cape,ZA2,South Africa,ZA,2018-12-27,2020-11-12,
011,ZA2124011,,,,Amahlathi,ZA2124,Amathole,ZA212,Eastern Cape,ZA2,South Africa,ZA,2018-12-27,2020-11-12,
012,ZA2124012,,,,Amahlathi,ZA2124,Amathole,ZA212,Eastern Cape,ZA2,South Africa,ZA,2018-12-27,2020-11-12,
013,ZA2124013,,,,Amahlathi,ZA2124,Amathole,ZA212,Eastern Cape,ZA2,South Africa,ZA,2018-12-27,2020-11-12,
014,ZA2124014,,,,Amahlathi,ZA2124,Amathole,ZA212,Eastern Cape,ZA2,South Africa,ZA,2018-12-27,2020-11-12,
015,ZA2124015,,,,Amahlathi,ZA2124,Amathole,ZA212,Eastern Cape,ZA2,South Africa,ZA,2018-12-27,2020-11-12,
001,ZA2126001,,,,Ngqushwa,ZA2126,Amathole,ZA212,Eastern Cape,ZA2,South Africa,ZA,2018-12-27,2020-11-12,
002,ZA2126002,,,,Ngqushwa,ZA2126,Amathole,ZA212,Eastern Cape,ZA2,South Africa,ZA,2018-12-27,2020-11-12,
003,ZA2126003,,,,Ngqushwa,ZA2126,Amathole,ZA212,Eastern Cape,ZA2,South Africa,ZA,2018-12-27,2020-11-12,
004,ZA2126004,,,,Ngqushwa,ZA2126,Amathole,ZA212,Eastern Cape,ZA2,South Africa,ZA,2018-12-27,2020-11-12,
005,ZA2126005,,,,Ngqushwa,ZA2126,Amathole,ZA212,Eastern Cape,ZA2,South Africa,ZA,2018-12-27,2020-11-12,
006,ZA2126006,,,,Ngqushwa,ZA2126,Amathole,ZA212,Eastern Cape,ZA2,South Africa,ZA,2018-12-27,2020-11-12,
007,ZA2126007,,,,Ngqushwa,ZA2126,Amathole,ZA212,Eastern Cape,ZA2,South Africa,ZA,2018-12-27,2020-11-12,
008,ZA2126008,,,,Ngqushwa,ZA2126,Amathole,ZA212,Eastern Cape,ZA2,South Africa,ZA,2018-12-27,2020-11-12,
009,ZA2126009,,,,Ngqushwa,ZA2126,Amathole,ZA212,Eastern Cape,ZA2,South Africa,ZA,2018-12-27,2020-11-12,
010,ZA2126010,,,,Ngqushwa,ZA2126,Amathole,ZA212,Eastern Cape,ZA2,South Africa,ZA,2018-12-27,2020-11-12,
011,ZA2126011,,,,Ngqushwa,ZA2126,Amathole,ZA212,Eastern Cape,ZA2,South Africa,ZA,2018-12-27,2020-11-12,
012,ZA2126012,,,,Ngqushwa,ZA2126,Amathole,ZA212,Eastern Cape,ZA2,South Africa,ZA,2018-12-27,2020-11-12,
001,ZA2129001,,,,Raymond Mhlaba,ZA2129,Amathole,ZA212,Eastern Cape,ZA2,South Africa,ZA,2018-12-27,2020-11-12,
002,ZA2129002,,,,Raymond Mhlaba,ZA2129,Amathole,ZA212,Eastern Cape,ZA2,South Africa,ZA,2018-12-27,2020-11-12,
003,ZA2129003,,,,Raymond Mhlaba,ZA2129,Amathole,ZA212,Eastern Cape,ZA2,South Africa,ZA,2018-12-27,2020-11-12,
004,ZA2129004,,,,Raymond Mhlaba,ZA2129,Amathole,ZA212,Eastern Cape,ZA2,South Africa,ZA,2018-12-27,2020-11-12,
005,ZA2129005,,,,Raymond Mhlaba,ZA2129,Amathole,ZA212,Eastern Cape,ZA2,South Africa,ZA,2018-12-27,2020-11-12,
006,ZA2129006,,,,Raymond Mhlaba,ZA2129,Amathole,ZA212,Eastern Cape,ZA2,South Africa,ZA,2018-12-27,2020-11-12,
007,ZA2129007,,,,Raymond Mhlaba,ZA2129,Amathole,ZA212,Eastern Cape,ZA2,South Africa,ZA,2018-12-27,2020-11-12,
008,ZA2129008,,,,Raymond Mhlaba,ZA2129,Amathole,ZA212,Eastern Cape,ZA2,South Africa,ZA,2018-12-27,2020-11-12,
009,ZA2129009,,,,Raymond Mhlaba,ZA2129,Amathole,ZA212,Eastern Cape,ZA2,South Africa,ZA,2018-12-27,2020-11-12,
010,ZA2129010,,,,Raymond Mhlaba,ZA2129,Amathole,ZA212,Eastern Cape,ZA2,South Africa,ZA,2018-12-27,2020-11-12,
011,ZA2129011,,,,Raymond Mhlaba,ZA2129,Amathole,ZA212,Eastern Cape,ZA2,South Africa,ZA,2018-12-27,2020-11-12,
012,ZA2129012,,,,Raymond Mhlaba,ZA2129,Amathole,ZA212,Eastern Cape,ZA2,South Africa,ZA,2018-12-27,2020-11-12,
013,ZA2129013,,,,Raymond Mhlaba,ZA2129,Amathole,ZA212,Eastern Cape,ZA2,South Africa,ZA,2018-12-27,2020-11-12,
014,ZA2129014,,,,Raymond Mhlaba,ZA2129,Amathole,ZA212,Eastern Cape,ZA2,South Africa,ZA,2018-12-27,2020-11-12,
015,ZA2129015,,,,Raymond Mhlaba,ZA2129,Amathole,ZA212,Eastern Cape,ZA2,South Africa,ZA,2018-12-27,2020-11-12,
016,ZA2129016,,,,Raymond Mhlaba,ZA2129,Amathole,ZA212,Eastern Cape,ZA2,South Africa,ZA,2018-12-27,2020-11-12,
017,ZA2129017,,,,Raymond Mhlaba,ZA2129,Amathole,ZA212,Eastern Cape,ZA2,South Africa,ZA,2018-12-27,2020-11-12,
018,ZA2129018,,,,Raymond Mhlaba,ZA2129,Amathole,ZA212,Eastern Cape,ZA2,South Africa,ZA,2018-12-27,2020-11-12,
019,ZA2129019,,,,Raymond Mhlaba,ZA2129,Amathole,ZA212,Eastern Cape,ZA2,South Africa,ZA,2018-12-27,2020-11-12,
020,ZA2129020,,,,Raymond Mhlaba,ZA2129,Amathole,ZA212,Eastern Cape,ZA2,South Africa,ZA,2018-12-27,2020-11-12,
021,ZA2129021,,,,Raymond Mhlaba,ZA2129,Amathole,ZA212,Eastern Cape,ZA2,South Africa,ZA,2018-12-27,2020-11-12,
022,ZA2129022,,,,Raymond Mhlaba,ZA2129,Amathole,ZA212,Eastern Cape,ZA2,South Africa,ZA,2018-12-27,2020-11-12,
023,ZA2129023,,,,Raymond Mhlaba,ZA2129,Amathole,ZA212,Eastern Cape,ZA2,South Africa,ZA,2018-12-27,2020-11-12,
001,ZA2131001,,,,Inxuba Yethemba,ZA2131,Chris Hani,ZA213,Eastern Cape,ZA2,South Africa,ZA,2018-12-27,2020-11-12,
002,ZA2131002,,,,Inxuba Yethemba,ZA2131,Chris Hani,ZA213,Eastern Cape,ZA2,South Africa,ZA,2018-12-27,2020-11-12,
003,ZA2131003,,,,Inxuba Yethemba,ZA2131,Chris Hani,ZA213,Eastern Cape,ZA2,South Africa,ZA,2018-12-27,2020-11-12,
004,ZA2131004,,,,Inxuba Yethemba,ZA2131,Chris Hani,ZA213,Eastern Cape,ZA2,South Africa,ZA,2018-12-27,2020-11-12,
005,ZA2131005,,,,Inxuba Yethemba,ZA2131,Chris Hani,ZA213,Eastern Cape,ZA2,South Africa,ZA,2018-12-27,2020-11-12,
006,ZA2131006,,,,Inxuba Yethemba,ZA2131,Chris Hani,ZA213,Eastern Cape,ZA2,South Africa,ZA,2018-12-27,2020-11-12,
007,ZA2131007,,,,Inxuba Yethemba,ZA2131,Chris Hani,ZA213,Eastern Cape,ZA2,South Africa,ZA,2018-12-27,2020-11-12,
008,ZA2131008,,,,Inxuba Yethemba,ZA2131,Chris Hani,ZA213,Eastern Cape,ZA2,South Africa,ZA,2018-12-27,2020-11-12,
009,ZA2131009,,,,Inxuba Yethemba,ZA2131,Chris Hani,ZA213,Eastern Cape,ZA2,South Africa,ZA,2018-12-27,2020-11-12,
001,ZA2135001,,,,Intsika Yethu,ZA2135,Chris Hani,ZA213,Eastern Cape,ZA2,South Africa,ZA,2018-12-27,2020-11-12,
002,ZA2135002,,,,Intsika Yethu,ZA2135,Chris Hani,ZA213,Eastern Cape,ZA2,South Africa,ZA,2018-12-27,2020-11-12,
003,ZA2135003,,,,Intsika Yethu,ZA2135,Chris Hani,ZA213,Eastern Cape,ZA2,South Africa,ZA,2018-12-27,2020-11-12,
004,ZA2135004,,,,Intsika Yethu,ZA2135,Chris Hani,ZA213,Eastern Cape,ZA2,South Africa,ZA,2018-12-27,2020-11-12,
005,ZA2135005,,,,Intsika Yethu,ZA2135,Chris Hani,ZA213,Eastern Cape,ZA2,South Africa,ZA,2018-12-27,2020-11-12,
006,ZA2135006,,,,Intsika Yethu,ZA2135,Chris Hani,ZA213,Eastern Cape,ZA2,South Africa,ZA,2018-12-27,2020-11-12,
007,ZA2135007,,,,Intsika Yethu,ZA2135,Chris Hani,ZA213,Eastern Cape,ZA2,South Africa,ZA,2018-12-27,2020-11-12,
008,ZA2135008,,,,Intsika Yethu,ZA2135,Chris Hani,ZA213,Eastern Cape,ZA2,South Africa,ZA,2018-12-27,2020-11-12,
009,ZA2135009,,,,Intsika Yethu,ZA2135,Chris Hani,ZA213,Eastern Cape,ZA2,South Africa,ZA,2018-12-27,2020-11-12,
010,ZA2135010,,,,Intsika Yethu,ZA2135,Chris Hani,ZA213,Eastern Cape,ZA2,South Africa,ZA,2018-12-27,2020-11-12,
011,ZA2135011,,,,Intsika Yethu,ZA2135,Chris Hani,ZA213,Eastern Cape,ZA2,South Africa,ZA,2018-12-27,2020-11-12,
012,ZA2135012,,,,Intsika Yethu,ZA2135,Chris Hani,ZA213,Eastern Cape,ZA2,South Africa,ZA,2018-12-27,2020-11-12,
013,ZA2135013,,,,Intsika Yethu,ZA2135,Chris Hani,ZA213,Eastern Cape,ZA2,South Africa,ZA,2018-12-27,2020-11-12,
014,ZA2135014,,,,Intsika Yethu,ZA2135,Chris Hani,ZA213,Eastern Cape,ZA2,South Africa,ZA,2018-12-27,2020-11-12,
015,ZA2135015,,,,Intsika Yethu,ZA2135,Chris Hani,ZA213,Eastern Cape,ZA2,South Africa,ZA,2018-12-27,2020-11-12,
016,ZA2135016,,,,Intsika Yethu,ZA2135,Chris Hani,ZA213,Eastern Cape,ZA2,South Africa,ZA,2018-12-27,2020-11-12,
017,ZA2135017,,,,Intsika Yethu,ZA2135,Chris Hani,ZA213,Eastern Cape,ZA2,South Africa,ZA,2018-12-27,2020-11-12,
018,ZA2135018,,,,Intsika Yethu,ZA2135,Chris Hani,ZA213,Eastern Cape,ZA2,South Africa,ZA,2018-12-27,2020-11-12,
019,ZA2135019,,,,Intsika Yethu,ZA2135,Chris Hani,ZA213,Eastern Cape,ZA2,South Africa,ZA,2018-12-27,2020-11-12,
020,ZA2135020,,,,Intsika Yethu,ZA2135,Chris Hani,ZA213,Eastern Cape,ZA2,South Africa,ZA,2018-12-27,2020-11-12,
021,ZA2135021,,,,Intsika Yethu,ZA2135,Chris Hani,ZA213,Eastern Cape,ZA2,South Africa,ZA,2018-12-27,2020-11-12,
001,ZA2136001,,,,Emalahleni,ZA2136,Chris Hani,ZA213,Eastern Cape,ZA2,South Africa,ZA,2018-12-27,2020-11-12,
002,ZA2136002,,,,Emalahleni,ZA2136,Chris Hani,ZA213,Eastern Cape,ZA2,South Africa,ZA,2018-12-27,2020-11-12,
003,ZA2136003,,,,Emalahleni,ZA2136,Chris Hani,ZA213,Eastern Cape,ZA2,South Africa,ZA,2018-12-27,2020-11-12,
004,ZA2136004,,,,Emalahleni,ZA2136,Chris Hani,ZA213,Eastern Cape,ZA2,South Africa,ZA,2018-12-27,2020-11-12,
005,ZA2136005,,,,Emalahleni,ZA2136,Chris Hani,ZA213,Eastern Cape,ZA2,South Africa,ZA,2018-12-27,2020-11-12,
006,ZA2136006,,,,Emalahleni,ZA2136,Chris Hani,ZA213,Eastern Cape,ZA2,South Africa,ZA,2018-12-27,2020-11-12,
007,ZA2136007,,,,Emalahleni,ZA2136,Chris Hani,ZA213,Eastern Cape,ZA2,South Africa,ZA,2018-12-27,2020-11-12,
008,ZA2136008,,,,Emalahleni,ZA2136,Chris Hani,ZA213,Eastern Cape,ZA2,South Africa,ZA,2018-12-27,2020-11-12,
009,ZA2136009,,,,Emalahleni,ZA2136,Chris Hani,ZA213,Eastern Cape,ZA2,South Africa,ZA,2018-12-27,2020-11-12,
010,ZA2136010,,,,Emalahleni,ZA2136,Chris Hani,ZA213,Eastern Cape,ZA2,South Africa,ZA,2018-12-27,2020-11-12,
011,ZA2136011,,,,Emalahleni,ZA2136,Chris Hani,ZA213,Eastern Cape,ZA2,South Africa,ZA,2018-12-27,2020-11-12,
012,ZA2136012,,,,Emalahleni,ZA2136,Chris Hani,ZA213,Eastern Cape,ZA2,South Africa,ZA,2018-12-27,2020-11-12,
013,ZA2136013,,,,Emalahleni,ZA2136,Chris Hani,ZA213,Eastern Cape,ZA2,South Africa,ZA,2018-12-27,2020-11-12,
